"Name","test_score","fold","multimodal_state","model","Created","dataset","Runtime","Hostname","State"
"xgb_REG_TEXT_FOOD_BEER_RATINGS_3",0.8838089947540273,3,"all","XGBoost 🌲","","REG_TEXT_FOOD_BEER_RATINGS","","nlp-srv2.iem.technion.ac.il","finished"
"xgb_REG_TEXT_FOOD_BEER_RATINGS_4",0.9147493935573372,4,"all","XGBoost 🌲","","REG_TEXT_FOOD_BEER_RATINGS","","nlp-srv2.iem.technion.ac.il","finished"
"cat_REG_TEXT_FOOD_BEER_RATINGS_0",0.9007338221649499,0,"ft","CatBoost 😸","","REG_TEXT_FOOD_BEER_RATINGS","","nlp-srv2.iem.technion.ac.il","finished"
"cat_REG_TEXT_FOOD_BEER_RATINGS_1",0.9421374383863755,1,"ft","CatBoost 😸","","REG_TEXT_FOOD_BEER_RATINGS","","nlp-srv2.iem.technion.ac.il","finished"
"cat_REG_TEXT_FOOD_BEER_RATINGS_2",0.9397997133482231,2,"ft","CatBoost 😸","","REG_TEXT_FOOD_BEER_RATINGS","","nlp-srv2.iem.technion.ac.il","finished"
"cat_REG_TEXT_FOOD_BEER_RATINGS_3",0.9038156279763899,3,"ft","CatBoost 😸","","REG_TEXT_FOOD_BEER_RATINGS","","nlp-srv2.iem.technion.ac.il","finished"
"cat_REG_TEXT_FOOD_BEER_RATINGS_4",0.9250704194185795,4,"ft","CatBoost 😸","","REG_TEXT_FOOD_BEER_RATINGS","","nlp-srv2.iem.technion.ac.il","finished"
"dpt_REG_TEXT_FOOD_BEER_RATINGS_0",0.8460401423733139,0,"ft","TabDPT 6️⃣","","REG_TEXT_FOOD_BEER_RATINGS","","nlp-srv2.iem.technion.ac.il","finished"
"dpt_REG_TEXT_FOOD_BEER_RATINGS_1",0.9116829103865404,1,"ft","TabDPT 6️⃣","","REG_TEXT_FOOD_BEER_RATINGS","","nlp-srv2.iem.technion.ac.il","finished"
"dpt_REG_TEXT_FOOD_BEER_RATINGS_2",0.858839193516026,2,"ft","TabDPT 6️⃣","","REG_TEXT_FOOD_BEER_RATINGS","","nlp-srv2.iem.technion.ac.il","finished"
"dpt_REG_TEXT_FOOD_BEER_RATINGS_3",0.8660676120161627,3,"ft","TabDPT 6️⃣","","REG_TEXT_FOOD_BEER_RATINGS","","nlp-srv2.iem.technion.ac.il","finished"
"dpt_REG_TEXT_FOOD_BEER_RATINGS_4",0.8676913221665916,4,"ft","TabDPT 6️⃣","","REG_TEXT_FOOD_BEER_RATINGS","","nlp-srv2.iem.technion.ac.il","finished"
"light_REG_TEXT_FOOD_BEER_RATINGS_0",0.8979327865122236,0,"ft","LightGBM 💡","","REG_TEXT_FOOD_BEER_RATINGS","","nlp-srv2.iem.technion.ac.il","finished"
"light_REG_TEXT_FOOD_BEER_RATINGS_1",0.9417682112752598,1,"ft","LightGBM 💡","","REG_TEXT_FOOD_BEER_RATINGS","","nlp-srv2.iem.technion.ac.il","finished"
"light_REG_TEXT_FOOD_BEER_RATINGS_2",0.9325694928541645,2,"ft","LightGBM 💡","","REG_TEXT_FOOD_BEER_RATINGS","","nlp-srv2.iem.technion.ac.il","finished"
"light_REG_TEXT_FOOD_BEER_RATINGS_3",0.9042034733517154,3,"ft","LightGBM 💡","","REG_TEXT_FOOD_BEER_RATINGS","","nlp-srv2.iem.technion.ac.il","finished"
"light_REG_TEXT_FOOD_BEER_RATINGS_4",0.9262577137623174,4,"ft","LightGBM 💡","","REG_TEXT_FOOD_BEER_RATINGS","","nlp-srv2.iem.technion.ac.il","finished"
"real_REG_TEXT_FOOD_BEER_RATINGS_0",0.903480064324448,0,"ft","RealMLP 🕸","","REG_TEXT_FOOD_BEER_RATINGS","","nlp-srv2.iem.technion.ac.il","finished"
"real_REG_TEXT_FOOD_BEER_RATINGS_1",0.94457515721352,1,"ft","RealMLP 🕸","","REG_TEXT_FOOD_BEER_RATINGS","","nlp-srv2.iem.technion.ac.il","finished"
"real_REG_TEXT_FOOD_BEER_RATINGS_2",0.9329808048878163,2,"ft","RealMLP 🕸","","REG_TEXT_FOOD_BEER_RATINGS","","nlp-srv2.iem.technion.ac.il","finished"
"real_REG_TEXT_FOOD_BEER_RATINGS_3",0.8990085665461098,3,"ft","RealMLP 🕸","","REG_TEXT_FOOD_BEER_RATINGS","","nlp-srv2.iem.technion.ac.il","finished"
"real_REG_TEXT_FOOD_BEER_RATINGS_4",0.9238319084112229,4,"ft","RealMLP 🕸","","REG_TEXT_FOOD_BEER_RATINGS","","nlp-srv2.iem.technion.ac.il","finished"
"rf_REG_TEXT_FOOD_BEER_RATINGS_0",0.8889796823067687,0,"ft","RandomForest 🌳","","REG_TEXT_FOOD_BEER_RATINGS","","nlp-srv2.iem.technion.ac.il","finished"
"rf_REG_TEXT_FOOD_BEER_RATINGS_1",0.9428547079477019,1,"ft","RandomForest 🌳","","REG_TEXT_FOOD_BEER_RATINGS","","nlp-srv2.iem.technion.ac.il","finished"
"rf_REG_TEXT_FOOD_BEER_RATINGS_2",0.9307446399743766,2,"ft","RandomForest 🌳","","REG_TEXT_FOOD_BEER_RATINGS","","nlp-srv2.iem.technion.ac.il","finished"
"rf_REG_TEXT_FOOD_BEER_RATINGS_3",0.8952323871365069,3,"ft","RandomForest 🌳","","REG_TEXT_FOOD_BEER_RATINGS","","nlp-srv2.iem.technion.ac.il","finished"
"rf_REG_TEXT_FOOD_BEER_RATINGS_4",0.9188808736403586,4,"ft","RandomForest 🌳","","REG_TEXT_FOOD_BEER_RATINGS","","nlp-srv2.iem.technion.ac.il","finished"
"tabfm_REG_TEXT_FOOD_BEER_RATINGS_0",0.9174987073510442,0,"ft","TabFM 🇬","","REG_TEXT_FOOD_BEER_RATINGS","","nlp-srv3.dds.technion.ac.il","finished"
"tabfm_REG_TEXT_FOOD_BEER_RATINGS_1",0.9542011736738278,1,"ft","TabFM 🇬","","REG_TEXT_FOOD_BEER_RATINGS","","nlp-srv3.dds.technion.ac.il","finished"
"tabfm_REG_TEXT_FOOD_BEER_RATINGS_2",0.9483154523557963,2,"ft","TabFM 🇬","","REG_TEXT_FOOD_BEER_RATINGS","","nlp-srv3.dds.technion.ac.il","finished"
"tabfm_REG_TEXT_FOOD_BEER_RATINGS_3",0.917086833750281,3,"ft","TabFM 🇬","","REG_TEXT_FOOD_BEER_RATINGS","","nlp-srv3.dds.technion.ac.il","finished"
"tabfm_REG_TEXT_FOOD_BEER_RATINGS_4",0.9355378697154683,4,"ft","TabFM 🇬","","REG_TEXT_FOOD_BEER_RATINGS","","nlp-srv3.dds.technion.ac.il","finished"
"tabicl_REG_TEXT_FOOD_BEER_RATINGS_0",0.9109755069753345,0,"ft","TabICLv2 🗼","","REG_TEXT_FOOD_BEER_RATINGS","","nlp-srv2.iem.technion.ac.il","finished"
"tabicl_REG_TEXT_FOOD_BEER_RATINGS_1",0.9509729858619431,1,"ft","TabICLv2 🗼","","REG_TEXT_FOOD_BEER_RATINGS","","nlp-srv2.iem.technion.ac.il","finished"
"tabicl_REG_TEXT_FOOD_BEER_RATINGS_2",0.945220030290364,2,"ft","TabICLv2 🗼","","REG_TEXT_FOOD_BEER_RATINGS","","nlp-srv2.iem.technion.ac.il","finished"
"tabicl_REG_TEXT_FOOD_BEER_RATINGS_3",0.910702006733119,3,"ft","TabICLv2 🗼","","REG_TEXT_FOOD_BEER_RATINGS","","nlp-srv2.iem.technion.ac.il","finished"
"tabicl_REG_TEXT_FOOD_BEER_RATINGS_4",0.9322574363245513,4,"ft","TabICLv2 🗼","","REG_TEXT_FOOD_BEER_RATINGS","","nlp-srv2.iem.technion.ac.il","finished"
"tabm_REG_TEXT_FOOD_BEER_RATINGS_0",0.9039731244550389,0,"ft","TabM Ⓜ️","","REG_TEXT_FOOD_BEER_RATINGS","","nlp-srv2.iem.technion.ac.il","finished"
"tabm_REG_TEXT_FOOD_BEER_RATINGS_1",0.9321689762776447,1,"ft","TabM Ⓜ️","","REG_TEXT_FOOD_BEER_RATINGS","","nlp-srv2.iem.technion.ac.il","finished"
"tabm_REG_TEXT_FOOD_BEER_RATINGS_2",0.9342758342697746,2,"ft","TabM Ⓜ️","","REG_TEXT_FOOD_BEER_RATINGS","","nlp-srv2.iem.technion.ac.il","finished"
"tabm_REG_TEXT_FOOD_BEER_RATINGS_3",0.9023131636570996,3,"ft","TabM Ⓜ️","","REG_TEXT_FOOD_BEER_RATINGS","","nlp-srv2.iem.technion.ac.il","finished"
"tabm_REG_TEXT_FOOD_BEER_RATINGS_4",0.9241531411797969,4,"ft","TabM Ⓜ️","","REG_TEXT_FOOD_BEER_RATINGS","","nlp-srv2.iem.technion.ac.il","finished"
"tabpfnv2_REG_TEXT_FOOD_BEER_RATINGS_0",0.9153415281753075,0,"ft","TabPFN-v2 🤯","","REG_TEXT_FOOD_BEER_RATINGS","","nlp-srv2.iem.technion.ac.il","finished"
"tabpfnv2_REG_TEXT_FOOD_BEER_RATINGS_1",0.9547281443021037,1,"ft","TabPFN-v2 🤯","","REG_TEXT_FOOD_BEER_RATINGS","","nlp-srv2.iem.technion.ac.il","finished"
"tabpfnv2_REG_TEXT_FOOD_BEER_RATINGS_2",0.950113197077664,2,"ft","TabPFN-v2 🤯","","REG_TEXT_FOOD_BEER_RATINGS","","nlp-srv2.iem.technion.ac.il","finished"
"tabpfnv2_REG_TEXT_FOOD_BEER_RATINGS_3",0.9142677453061185,3,"ft","TabPFN-v2 🤯","","REG_TEXT_FOOD_BEER_RATINGS","","nlp-srv2.iem.technion.ac.il","finished"
"tabpfnv2_REG_TEXT_FOOD_BEER_RATINGS_4",0.9389939602116134,4,"ft","TabPFN-v2 🤯","","REG_TEXT_FOOD_BEER_RATINGS","","nlp-srv2.iem.technion.ac.il","finished"
"tabpfnv2p5_REG_TEXT_FOOD_BEER_RATINGS_0",0.9210998976220198,0,"ft","TabPFN-v2p5 🇩🇪","","REG_TEXT_FOOD_BEER_RATINGS","","nlp-srv2.iem.technion.ac.il","finished"
"tabpfnv2p5_REG_TEXT_FOOD_BEER_RATINGS_1",0.9543020836815442,1,"ft","TabPFN-v2p5 🇩🇪","","REG_TEXT_FOOD_BEER_RATINGS","","nlp-srv2.iem.technion.ac.il","finished"
"tabpfnv2p5_REG_TEXT_FOOD_BEER_RATINGS_2",0.9445689255734383,2,"ft","TabPFN-v2p5 🇩🇪","","REG_TEXT_FOOD_BEER_RATINGS","","nlp-srv2.iem.technion.ac.il","finished"
"tabpfnv2p5_REG_TEXT_FOOD_BEER_RATINGS_3",0.9195455699352509,3,"ft","TabPFN-v2p5 🇩🇪","","REG_TEXT_FOOD_BEER_RATINGS","","nlp-srv2.iem.technion.ac.il","finished"
"tabpfnv2p5_REG_TEXT_FOOD_BEER_RATINGS_4",0.9308039056748663,4,"ft","TabPFN-v2p5 🇩🇪","","REG_TEXT_FOOD_BEER_RATINGS","","nlp-srv2.iem.technion.ac.il","finished"
"tabpfnv3_REG_TEXT_FOOD_BEER_RATINGS_0",0.9084676812058529,0,"ft","TabPFN-v3 🆕","","REG_TEXT_FOOD_BEER_RATINGS","","nlp-srv2.iem.technion.ac.il","finished"
"tabpfnv3_REG_TEXT_FOOD_BEER_RATINGS_1",0.9525337173551729,1,"ft","TabPFN-v3 🆕","","REG_TEXT_FOOD_BEER_RATINGS","","nlp-srv2.iem.technion.ac.il","finished"
"tabpfnv3_REG_TEXT_FOOD_BEER_RATINGS_2",0.9473619101915837,2,"ft","TabPFN-v3 🆕","","REG_TEXT_FOOD_BEER_RATINGS","","nlp-srv2.iem.technion.ac.il","finished"
"tabpfnv3_REG_TEXT_FOOD_BEER_RATINGS_3",0.9097866919330271,3,"ft","TabPFN-v3 🆕","","REG_TEXT_FOOD_BEER_RATINGS","","nlp-srv2.iem.technion.ac.il","finished"
"tabpfnv3_REG_TEXT_FOOD_BEER_RATINGS_4",0.9294621047491011,4,"ft","TabPFN-v3 🆕","","REG_TEXT_FOOD_BEER_RATINGS","","nlp-srv2.iem.technion.ac.il","finished"
"xgb_REG_TEXT_FOOD_BEER_RATINGS_0",0.8957698157499071,0,"ft","XGBoost 🌲","","REG_TEXT_FOOD_BEER_RATINGS","","nlp-srv2.iem.technion.ac.il","finished"
"xgb_REG_TEXT_FOOD_BEER_RATINGS_1",0.9432829929202139,1,"ft","XGBoost 🌲","","REG_TEXT_FOOD_BEER_RATINGS","","nlp-srv2.iem.technion.ac.il","finished"
"xgb_REG_TEXT_FOOD_BEER_RATINGS_2",0.9214611749007307,2,"ft","XGBoost 🌲","","REG_TEXT_FOOD_BEER_RATINGS","","nlp-srv2.iem.technion.ac.il","finished"
"xgb_REG_TEXT_FOOD_BEER_RATINGS_3",0.88928455029321,3,"ft","XGBoost 🌲","","REG_TEXT_FOOD_BEER_RATINGS","","nlp-srv2.iem.technion.ac.il","finished"
"xgb_REG_TEXT_FOOD_BEER_RATINGS_4",0.9272947418655058,4,"ft","XGBoost 🌲","","REG_TEXT_FOOD_BEER_RATINGS","","nlp-srv2.iem.technion.ac.il","finished"
