"Name","test_score","fold","multimodal_state","model","Created","dataset","Runtime","e5_model"
"cat_REG_TEXT_ZOMATO_RESTAURANTS_1","0.8231989267996801","1","all","CatBoost 😸","2026-04-14T05:02:30.000Z","REG_TEXT_ZOMATO_RESTAURANTS","209","tf-idf"
"light_REG_TEXT_ZOMATO_RESTAURANTS_1","0.7815054173090223","1","all","LightGBM 💡","2026-04-14T04:52:36.000Z","REG_TEXT_ZOMATO_RESTAURANTS","191","tf-idf"
"tabpfnv2p5_REG_TEXT_ZOMATO_RESTAURANTS_0","0.8637194221417801","0","all","TabPFN-v2p5 🇩🇪","2026-04-14T04:47:52.000Z","REG_TEXT_ZOMATO_RESTAURANTS","279","tf-idf"
"tabpfnv2_REG_TEXT_ZOMATO_RESTAURANTS_0","0.7443725750750163","0","all","TabPFN-v2 🤯","2026-04-14T04:42:00.000Z","REG_TEXT_ZOMATO_RESTAURANTS","345","tf-idf"
"tabm_REG_TEXT_ZOMATO_RESTAURANTS_0","0.8396746582168255","0","all","TabM Ⓜ️","2026-04-14T04:38:03.000Z","REG_TEXT_ZOMATO_RESTAURANTS","233","tf-idf"
"cat_REG_TEXT_ZOMATO_RESTAURANTS_0","0.8185569545918874","0","all","CatBoost 😸","2026-04-14T04:34:27.000Z","REG_TEXT_ZOMATO_RESTAURANTS","213","tf-idf"
"light_REG_TEXT_ZOMATO_RESTAURANTS_0","0.768609578686245","0","all","LightGBM 💡","2026-04-14T04:31:07.000Z","REG_TEXT_ZOMATO_RESTAURANTS","195","tf-idf"
"tabpfnv2p5_REG_TEXT_VIDEO_GAMES_SALES_4","0.2802719331665511","4","all","TabPFN-v2p5 🇩🇪","2026-04-14T04:30:20.000Z","REG_TEXT_VIDEO_GAMES_SALES","41","tf-idf"
"tabpfnv2_REG_TEXT_VIDEO_GAMES_SALES_4","0.16826875044619205","4","all","TabPFN-v2 🤯","2026-04-14T04:29:16.000Z","REG_TEXT_VIDEO_GAMES_SALES","56","tf-idf"
"tabm_REG_TEXT_VIDEO_GAMES_SALES_4","0.4101153467081427","4","all","TabM Ⓜ️","2026-04-14T04:28:44.000Z","REG_TEXT_VIDEO_GAMES_SALES","29","tf-idf"
"cat_REG_TEXT_VIDEO_GAMES_SALES_4","0.30032960299514366","4","all","CatBoost 😸","2026-04-14T04:28:12.000Z","REG_TEXT_VIDEO_GAMES_SALES","30","tf-idf"
"light_REG_TEXT_VIDEO_GAMES_SALES_4","0.2716613556526165","4","all","LightGBM 💡","2026-04-14T04:27:50.000Z","REG_TEXT_VIDEO_GAMES_SALES","17","tf-idf"
"tabpfnv2p5_REG_TEXT_VIDEO_GAMES_SALES_3","0.45022198705617533","3","all","TabPFN-v2p5 🇩🇪","2026-04-14T04:27:02.000Z","REG_TEXT_VIDEO_GAMES_SALES","42","tf-idf"
"tabpfnv2_REG_TEXT_VIDEO_GAMES_SALES_3","0.2702010028094207","3","all","TabPFN-v2 🤯","2026-04-14T04:26:09.000Z","REG_TEXT_VIDEO_GAMES_SALES","50","tf-idf"
"tabm_REG_TEXT_VIDEO_GAMES_SALES_3","0.33696000108745905","3","all","TabM Ⓜ️","2026-04-14T04:25:43.000Z","REG_TEXT_VIDEO_GAMES_SALES","23","tf-idf"
"cat_REG_TEXT_VIDEO_GAMES_SALES_3","0.5924242607230511","3","all","CatBoost 😸","2026-04-14T04:25:10.000Z","REG_TEXT_VIDEO_GAMES_SALES","30","tf-idf"
"light_REG_TEXT_VIDEO_GAMES_SALES_3","0.46307051835108626","3","all","LightGBM 💡","2026-04-14T04:24:49.000Z","REG_TEXT_VIDEO_GAMES_SALES","19","tf-idf"
"tabpfnv2p5_REG_TEXT_VIDEO_GAMES_SALES_2","0.32689849584053343","2","all","TabPFN-v2p5 🇩🇪","2026-04-14T04:24:01.000Z","REG_TEXT_VIDEO_GAMES_SALES","41","tf-idf"
"tabpfnv2_REG_TEXT_VIDEO_GAMES_SALES_2","0.16927201044554008","2","all","TabPFN-v2 🤯","2026-04-14T04:23:02.000Z","REG_TEXT_VIDEO_GAMES_SALES","54","tf-idf"
"tabm_REG_TEXT_VIDEO_GAMES_SALES_2","0.4241460355537068","2","all","TabM Ⓜ️","2026-04-14T04:22:04.000Z","REG_TEXT_VIDEO_GAMES_SALES","55","tf-idf"
"cat_REG_TEXT_VIDEO_GAMES_SALES_2","0.4521768744532654","2","all","CatBoost 😸","2026-04-14T04:21:32.000Z","REG_TEXT_VIDEO_GAMES_SALES","29","tf-idf"
"light_REG_TEXT_VIDEO_GAMES_SALES_2","0.3484273870990162","2","all","LightGBM 💡","2026-04-14T04:21:11.000Z","REG_TEXT_VIDEO_GAMES_SALES","18","tf-idf"
"tabpfnv2p5_REG_TEXT_VIDEO_GAMES_SALES_1","0.4071905730859112","1","all","TabPFN-v2p5 🇩🇪","2026-04-14T04:20:22.000Z","REG_TEXT_VIDEO_GAMES_SALES","40","tf-idf"
"tabpfnv2_REG_TEXT_VIDEO_GAMES_SALES_1","0.2533866654501076","1","all","TabPFN-v2 🤯","2026-04-14T04:19:24.000Z","REG_TEXT_VIDEO_GAMES_SALES","52","tf-idf"
"tabm_REG_TEXT_VIDEO_GAMES_SALES_1","0.11841426975311532","1","all","TabM Ⓜ️","2026-04-14T04:18:57.000Z","REG_TEXT_VIDEO_GAMES_SALES","24","tf-idf"
"cat_REG_TEXT_VIDEO_GAMES_SALES_1","0.3807352698651162","1","all","CatBoost 😸","2026-04-14T04:18:24.000Z","REG_TEXT_VIDEO_GAMES_SALES","30","tf-idf"
"light_REG_TEXT_VIDEO_GAMES_SALES_1","0.3661098286402422","1","all","LightGBM 💡","2026-04-14T04:18:03.000Z","REG_TEXT_VIDEO_GAMES_SALES","18","tf-idf"
"tabpfnv2p5_REG_TEXT_VIDEO_GAMES_SALES_0","0.3945204607503514","0","all","TabPFN-v2p5 🇩🇪","2026-04-14T04:17:20.000Z","REG_TEXT_VIDEO_GAMES_SALES","40","tf-idf"
"tabpfnv2_REG_TEXT_VIDEO_GAMES_SALES_0","0.25422874074893786","0","all","TabPFN-v2 🤯","2026-04-14T04:16:22.000Z","REG_TEXT_VIDEO_GAMES_SALES","54","tf-idf"
"tabm_REG_TEXT_VIDEO_GAMES_SALES_0","0.373477149460098","0","all","TabM Ⓜ️","2026-04-14T04:15:45.000Z","REG_TEXT_VIDEO_GAMES_SALES","32","tf-idf"
"cat_REG_TEXT_VIDEO_GAMES_SALES_0","0.4204643058416128","0","all","CatBoost 😸","2026-04-14T04:15:13.000Z","REG_TEXT_VIDEO_GAMES_SALES","30","tf-idf"
"light_REG_TEXT_VIDEO_GAMES_SALES_0","0.3868844050148154","0","all","LightGBM 💡","2026-04-14T04:14:51.000Z","REG_TEXT_VIDEO_GAMES_SALES","20","tf-idf"
"tabpfnv2p5_REG_TEXT_VANCOUVER_SALARIES_4","0.7952515533646446","4","all","TabPFN-v2p5 🇩🇪","2026-04-14T04:14:03.000Z","REG_TEXT_VANCOUVER_SALARIES","40","tf-idf"
"tabpfnv2_REG_TEXT_VANCOUVER_SALARIES_4","0.7572652100382838","4","all","TabPFN-v2 🤯","2026-04-14T04:13:05.000Z","REG_TEXT_VANCOUVER_SALARIES","54","tf-idf"
"tabm_REG_TEXT_VANCOUVER_SALARIES_4","0.7358348406825468","4","all","TabM Ⓜ️","2026-04-14T04:12:28.000Z","REG_TEXT_VANCOUVER_SALARIES","34","tf-idf"
"cat_REG_TEXT_VANCOUVER_SALARIES_4","0.7694207447296433","4","all","CatBoost 😸","2026-04-14T04:11:56.000Z","REG_TEXT_VANCOUVER_SALARIES","27","tf-idf"
"light_REG_TEXT_VANCOUVER_SALARIES_4","0.7382449181685671","4","all","LightGBM 💡","2026-04-14T04:11:34.000Z","REG_TEXT_VANCOUVER_SALARIES","18","tf-idf"
"tabpfnv2p5_REG_TEXT_VANCOUVER_SALARIES_3","0.7938702699243037","3","all","TabPFN-v2p5 🇩🇪","2026-04-14T04:10:47.000Z","REG_TEXT_VANCOUVER_SALARIES","40","tf-idf"
"tabpfnv2_REG_TEXT_VANCOUVER_SALARIES_3","0.7417029247450777","3","all","TabPFN-v2 🤯","2026-04-14T04:09:48.000Z","REG_TEXT_VANCOUVER_SALARIES","54","tf-idf"
"tabm_REG_TEXT_VANCOUVER_SALARIES_3","0.7408353156651857","3","all","TabM Ⓜ️","2026-04-14T04:09:11.000Z","REG_TEXT_VANCOUVER_SALARIES","34","tf-idf"
"cat_REG_TEXT_VANCOUVER_SALARIES_3","0.756134215492178","3","all","CatBoost 😸","2026-04-14T04:08:38.000Z","REG_TEXT_VANCOUVER_SALARIES","28","tf-idf"
"light_REG_TEXT_VANCOUVER_SALARIES_3","0.7227611179374107","3","all","LightGBM 💡","2026-04-14T04:08:17.000Z","REG_TEXT_VANCOUVER_SALARIES","17","tf-idf"
"tabpfnv2p5_REG_TEXT_VANCOUVER_SALARIES_2","0.7671734675169277","2","all","TabPFN-v2p5 🇩🇪","2026-04-14T04:07:34.000Z","REG_TEXT_VANCOUVER_SALARIES","39","tf-idf"
"tabpfnv2_REG_TEXT_VANCOUVER_SALARIES_2","0.740001869615738","2","all","TabPFN-v2 🤯","2026-04-14T04:06:36.000Z","REG_TEXT_VANCOUVER_SALARIES","55","tf-idf"
"tabm_REG_TEXT_VANCOUVER_SALARIES_2","0.7164088551665191","2","all","TabM Ⓜ️","2026-04-14T04:05:59.000Z","REG_TEXT_VANCOUVER_SALARIES","34","tf-idf"
"cat_REG_TEXT_VANCOUVER_SALARIES_2","0.7327755694233002","2","all","CatBoost 😸","2026-04-14T04:05:27.000Z","REG_TEXT_VANCOUVER_SALARIES","28","tf-idf"
"light_REG_TEXT_VANCOUVER_SALARIES_2","0.684114557387948","2","all","LightGBM 💡","2026-04-14T04:05:06.000Z","REG_TEXT_VANCOUVER_SALARIES","16","tf-idf"
"tabpfnv2p5_REG_TEXT_VANCOUVER_SALARIES_1","0.7645083147405993","1","all","TabPFN-v2p5 🇩🇪","2026-04-14T04:04:23.000Z","REG_TEXT_VANCOUVER_SALARIES","40","tf-idf"
"tabpfnv2_REG_TEXT_VANCOUVER_SALARIES_1","0.7004864083449548","1","all","TabPFN-v2 🤯","2026-04-14T04:03:25.000Z","REG_TEXT_VANCOUVER_SALARIES","54","tf-idf"
"tabm_REG_TEXT_VANCOUVER_SALARIES_1","0.7316769954106135","1","all","TabM Ⓜ️","2026-04-14T04:02:48.000Z","REG_TEXT_VANCOUVER_SALARIES","34","tf-idf"
"cat_REG_TEXT_VANCOUVER_SALARIES_1","0.7362091622200493","1","all","CatBoost 😸","2026-04-14T04:02:16.000Z","REG_TEXT_VANCOUVER_SALARIES","27","tf-idf"
"light_REG_TEXT_VANCOUVER_SALARIES_1","0.6798110578643728","1","all","LightGBM 💡","2026-04-14T04:01:54.000Z","REG_TEXT_VANCOUVER_SALARIES","18","tf-idf"
"tabpfnv2p5_REG_TEXT_VANCOUVER_SALARIES_0","0.7903562872250532","0","all","TabPFN-v2p5 🇩🇪","2026-04-14T04:01:06.000Z","REG_TEXT_VANCOUVER_SALARIES","41","tf-idf"
"tabpfnv2_REG_TEXT_VANCOUVER_SALARIES_0","0.761504646431262","0","all","TabPFN-v2 🤯","2026-04-14T04:00:08.000Z","REG_TEXT_VANCOUVER_SALARIES","55","tf-idf"
"tabm_REG_TEXT_VANCOUVER_SALARIES_0","0.7495338695374867","0","all","TabM Ⓜ️","2026-04-14T03:59:30.000Z","REG_TEXT_VANCOUVER_SALARIES","32","tf-idf"
"cat_REG_TEXT_VANCOUVER_SALARIES_0","0.7755173610197884","0","all","CatBoost 😸","2026-04-14T03:52:19.000Z","REG_TEXT_VANCOUVER_SALARIES","28","tf-idf"
"light_REG_TEXT_VANCOUVER_SALARIES_0","0.7432229051607075","0","all","LightGBM 💡","2026-04-14T03:51:58.000Z","REG_TEXT_VANCOUVER_SALARIES","18","tf-idf"
"tabpfnv2p5_REG_TEXT_ROTTEN_TOMATOES_4","0.4803902744189402","4","all","TabPFN-v2p5 🇩🇪","2026-04-14T03:50:07.000Z","REG_TEXT_ROTTEN_TOMATOES","108","tf-idf"
"tabpfnv2_REG_TEXT_ROTTEN_TOMATOES_4","0.4605511165959067","4","all","TabPFN-v2 🤯","2026-04-14T03:44:21.000Z","REG_TEXT_ROTTEN_TOMATOES","341","tf-idf"
"tabm_REG_TEXT_ROTTEN_TOMATOES_4","0.4210372210726685","4","all","TabM Ⓜ️","2026-04-14T03:43:28.000Z","REG_TEXT_ROTTEN_TOMATOES","50","tf-idf"
"cat_REG_TEXT_ROTTEN_TOMATOES_4","0.4297177211828733","4","all","CatBoost 😸","2026-04-14T03:42:29.000Z","REG_TEXT_ROTTEN_TOMATOES","53","tf-idf"
"light_REG_TEXT_ROTTEN_TOMATOES_4","0.399185835398668","4","all","LightGBM 💡","2026-04-14T03:41:52.000Z","REG_TEXT_ROTTEN_TOMATOES","35","tf-idf"
"tabpfnv2p5_REG_TEXT_ROTTEN_TOMATOES_3","0.5231532987883029","3","all","TabPFN-v2p5 🇩🇪","2026-04-14T03:39:55.000Z","REG_TEXT_ROTTEN_TOMATOES","108","tf-idf"
"tabpfnv2_REG_TEXT_ROTTEN_TOMATOES_3","0.5095630455285631","3","all","TabPFN-v2 🤯","2026-04-14T03:34:03.000Z","REG_TEXT_ROTTEN_TOMATOES","349","tf-idf"
"tabm_REG_TEXT_ROTTEN_TOMATOES_3","0.4581113348273802","3","all","TabM Ⓜ️","2026-04-14T03:33:10.000Z","REG_TEXT_ROTTEN_TOMATOES","48","tf-idf"
"cat_REG_TEXT_ROTTEN_TOMATOES_3","0.48868419414373854","3","all","CatBoost 😸","2026-04-14T03:32:12.000Z","REG_TEXT_ROTTEN_TOMATOES","51","tf-idf"
"light_REG_TEXT_ROTTEN_TOMATOES_3","0.4533595855144883","3","all","LightGBM 💡","2026-04-14T03:31:30.000Z","REG_TEXT_ROTTEN_TOMATOES","35","tf-idf"
"tabpfnv2p5_REG_TEXT_ROTTEN_TOMATOES_2","0.5150464762663468","2","all","TabPFN-v2p5 🇩🇪","2026-04-14T03:29:39.000Z","REG_TEXT_ROTTEN_TOMATOES","108","tf-idf"
"tabpfnv2_REG_TEXT_ROTTEN_TOMATOES_2","0.5027044334329662","2","all","TabPFN-v2 🤯","2026-04-14T03:23:57.000Z","REG_TEXT_ROTTEN_TOMATOES","334","tf-idf"
"tabm_REG_TEXT_ROTTEN_TOMATOES_2","0.4185403184904146","2","all","TabM Ⓜ️","2026-04-14T03:23:05.000Z","REG_TEXT_ROTTEN_TOMATOES","46","tf-idf"
"cat_REG_TEXT_ROTTEN_TOMATOES_2","0.4483106862659487","2","all","CatBoost 😸","2026-04-14T03:22:06.000Z","REG_TEXT_ROTTEN_TOMATOES","51","tf-idf"
"light_REG_TEXT_ROTTEN_TOMATOES_2","0.44699652449553207","2","all","LightGBM 💡","2026-04-14T03:21:24.000Z","REG_TEXT_ROTTEN_TOMATOES","38","tf-idf"
"tabpfnv2p5_REG_TEXT_ROTTEN_TOMATOES_1","0.5830122088058598","1","all","TabPFN-v2p5 🇩🇪","2026-04-14T03:19:37.000Z","REG_TEXT_ROTTEN_TOMATOES","100","tf-idf"
"tabpfnv2_REG_TEXT_ROTTEN_TOMATOES_1","0.5684012593133478","1","all","TabPFN-v2 🤯","2026-04-14T03:13:51.000Z","REG_TEXT_ROTTEN_TOMATOES","340","tf-idf"
"tabm_REG_TEXT_ROTTEN_TOMATOES_1","0.5231604546442675","1","all","TabM Ⓜ️","2026-04-14T03:12:52.000Z","REG_TEXT_ROTTEN_TOMATOES","53","tf-idf"
"cat_REG_TEXT_ROTTEN_TOMATOES_1","0.532812265958832","1","all","CatBoost 😸","2026-04-14T03:11:54.000Z","REG_TEXT_ROTTEN_TOMATOES","52","tf-idf"
"light_REG_TEXT_ROTTEN_TOMATOES_1","0.5223245318679536","1","all","LightGBM 💡","2026-04-14T03:11:12.000Z","REG_TEXT_ROTTEN_TOMATOES","37","tf-idf"
"tabpfnv2p5_REG_TEXT_ROTTEN_TOMATOES_0","0.5454555338093849","0","all","TabPFN-v2p5 🇩🇪","2026-04-14T03:09:26.000Z","REG_TEXT_ROTTEN_TOMATOES","100","tf-idf"
"tabpfnv2_REG_TEXT_ROTTEN_TOMATOES_0","0.5207002573822541","0","all","TabPFN-v2 🤯","2026-04-14T03:03:50.000Z","REG_TEXT_ROTTEN_TOMATOES","333","tf-idf"
"tabm_REG_TEXT_ROTTEN_TOMATOES_0","0.4666009459280898","0","all","TabM Ⓜ️","2026-04-14T03:02:47.000Z","REG_TEXT_ROTTEN_TOMATOES","57","tf-idf"
"cat_REG_TEXT_ROTTEN_TOMATOES_0","0.5007510706628973","0","all","CatBoost 😸","2026-04-14T03:01:49.000Z","REG_TEXT_ROTTEN_TOMATOES","54","tf-idf"
"light_REG_TEXT_ROTTEN_TOMATOES_0","0.4738089247680115","0","all","LightGBM 💡","2026-04-14T03:01:06.000Z","REG_TEXT_ROTTEN_TOMATOES","38","tf-idf"
"tabpfnv2p5_REG_TEXT_SCIMAGOJR_IMPACT_4","0.8820616006851196","4","all","TabPFN-v2p5 🇩🇪","2026-04-14T02:59:10.000Z","REG_TEXT_SCIMAGOJR_IMPACT","109","tf-idf"
"tabpfnv2_REG_TEXT_SCIMAGOJR_IMPACT_4","0.8687998056411743","4","all","TabPFN-v2 🤯","2026-04-14T02:48:34.000Z","REG_TEXT_SCIMAGOJR_IMPACT","230","tf-idf"
"tabm_REG_TEXT_SCIMAGOJR_IMPACT_4","0.8765050172805786","4","all","TabM Ⓜ️","2026-04-14T02:47:52.000Z","REG_TEXT_SCIMAGOJR_IMPACT","40","tf-idf"
"cat_REG_TEXT_SCIMAGOJR_IMPACT_4","0.8687665417728545","4","all","CatBoost 😸","2026-04-14T02:46:59.000Z","REG_TEXT_SCIMAGOJR_IMPACT","48","tf-idf"
"light_REG_TEXT_SCIMAGOJR_IMPACT_4","0.863142903629935","4","all","LightGBM 💡","2026-04-14T02:46:27.000Z","REG_TEXT_SCIMAGOJR_IMPACT","30","tf-idf"
"tabpfnv2p5_REG_TEXT_SCIMAGOJR_IMPACT_3","0.8826908469200134","3","all","TabPFN-v2p5 🇩🇪","2026-04-14T02:44:26.000Z","REG_TEXT_SCIMAGOJR_IMPACT","117","tf-idf"
"tabpfnv2_REG_TEXT_SCIMAGOJR_IMPACT_3","0.8726590871810913","3","all","TabPFN-v2 🤯","2026-04-14T02:40:50.000Z","REG_TEXT_SCIMAGOJR_IMPACT","210","tf-idf"
"tabm_REG_TEXT_SCIMAGOJR_IMPACT_3","0.8751213550567627","3","all","TabM Ⓜ️","2026-04-14T02:40:03.000Z","REG_TEXT_SCIMAGOJR_IMPACT","41","tf-idf"
"cat_REG_TEXT_SCIMAGOJR_IMPACT_3","0.851368422264333","3","all","CatBoost 😸","2026-04-14T02:39:10.000Z","REG_TEXT_SCIMAGOJR_IMPACT","49","tf-idf"
"light_REG_TEXT_SCIMAGOJR_IMPACT_3","0.8520050405868953","3","all","LightGBM 💡","2026-04-14T02:38:33.000Z","REG_TEXT_SCIMAGOJR_IMPACT","31","tf-idf"
"tabpfnv2p5_REG_TEXT_SCIMAGOJR_IMPACT_2","0.8858336210250854","2","all","TabPFN-v2p5 🇩🇪","2026-04-14T02:36:41.000Z","REG_TEXT_SCIMAGOJR_IMPACT","105","tf-idf"
"tabpfnv2_REG_TEXT_SCIMAGOJR_IMPACT_2","0.8784471154212952","2","all","TabPFN-v2 🤯","2026-04-14T02:33:00.000Z","REG_TEXT_SCIMAGOJR_IMPACT","215","tf-idf"
"tabm_REG_TEXT_SCIMAGOJR_IMPACT_2","0.8618460297584534","2","all","TabM Ⓜ️","2026-04-14T02:32:18.000Z","REG_TEXT_SCIMAGOJR_IMPACT","37","tf-idf"
"cat_REG_TEXT_SCIMAGOJR_IMPACT_2","0.8686152461684962","2","all","CatBoost 😸","2026-04-14T02:31:25.000Z","REG_TEXT_SCIMAGOJR_IMPACT","49","tf-idf"
"light_REG_TEXT_SCIMAGOJR_IMPACT_2","0.853853377632976","2","all","LightGBM 💡","2026-04-14T02:30:48.000Z","REG_TEXT_SCIMAGOJR_IMPACT","30","tf-idf"
"tabpfnv2p5_REG_TEXT_SCIMAGOJR_IMPACT_1","0.8858156204223633","1","all","TabPFN-v2p5 🇩🇪","2026-04-14T02:28:41.000Z","REG_TEXT_SCIMAGOJR_IMPACT","124","tf-idf"
"tabpfnv2_REG_TEXT_SCIMAGOJR_IMPACT_1","0.8752660155296326","1","all","TabPFN-v2 🤯","2026-04-14T02:24:39.000Z","REG_TEXT_SCIMAGOJR_IMPACT","238","tf-idf"
"tabm_REG_TEXT_SCIMAGOJR_IMPACT_1","0.8865754008293152","1","all","TabM Ⓜ️","2026-04-14T02:23:46.000Z","REG_TEXT_SCIMAGOJR_IMPACT","47","tf-idf"
"cat_REG_TEXT_SCIMAGOJR_IMPACT_1","0.8725227378588674","1","all","CatBoost 😸","2026-04-14T02:22:53.000Z","REG_TEXT_SCIMAGOJR_IMPACT","49","tf-idf"
"light_REG_TEXT_SCIMAGOJR_IMPACT_1","0.8571090770615061","1","all","LightGBM 💡","2026-04-14T02:22:15.000Z","REG_TEXT_SCIMAGOJR_IMPACT","33","tf-idf"
"tabpfnv2p5_REG_TEXT_SCIMAGOJR_IMPACT_0","0.8814752697944641","0","all","TabPFN-v2p5 🇩🇪","2026-04-14T02:20:14.000Z","REG_TEXT_SCIMAGOJR_IMPACT","117","tf-idf"
"tabpfnv2_REG_TEXT_SCIMAGOJR_IMPACT_0","0.896313488483429","0","all","TabPFN-v2 🤯","2026-04-14T02:16:17.000Z","REG_TEXT_SCIMAGOJR_IMPACT","234","tf-idf"
"tabm_REG_TEXT_SCIMAGOJR_IMPACT_0","0.8863837122917175","0","all","TabM Ⓜ️","2026-04-14T02:15:34.000Z","REG_TEXT_SCIMAGOJR_IMPACT","40","tf-idf"
"cat_REG_TEXT_SCIMAGOJR_IMPACT_0","0.8878629260821327","0","all","CatBoost 😸","2026-04-14T02:14:41.000Z","REG_TEXT_SCIMAGOJR_IMPACT","50","tf-idf"
"light_REG_TEXT_SCIMAGOJR_IMPACT_0","0.8763936001657644","0","all","LightGBM 💡","2026-04-14T02:14:04.000Z","REG_TEXT_SCIMAGOJR_IMPACT","32","tf-idf"
"tabpfnv2p5_REG_TEXT_MONTGOMERY_SALARIES_4","0.9772597691561338","4","all","TabPFN-v2p5 🇩🇪","2026-04-14T02:13:01.000Z","REG_TEXT_MONTGOMERY_SALARIES","58","tf-idf"
"tabpfnv2_REG_TEXT_MONTGOMERY_SALARIES_4","0.972552983598086","4","all","TabPFN-v2 🤯","2026-04-14T02:11:41.000Z","REG_TEXT_MONTGOMERY_SALARIES","77","tf-idf"
"tabm_REG_TEXT_MONTGOMERY_SALARIES_4","0.9704411084435935","4","all","TabM Ⓜ️","2026-04-14T02:10:53.000Z","REG_TEXT_MONTGOMERY_SALARIES","43","tf-idf"
"cat_REG_TEXT_MONTGOMERY_SALARIES_4","0.9703889430393448","4","all","CatBoost 😸","2026-04-14T02:10:11.000Z","REG_TEXT_MONTGOMERY_SALARIES","38","tf-idf"
"light_REG_TEXT_MONTGOMERY_SALARIES_4","0.970194091885062","4","all","LightGBM 💡","2026-04-14T02:09:44.000Z","REG_TEXT_MONTGOMERY_SALARIES","21","tf-idf"
"tabpfnv2p5_REG_TEXT_MONTGOMERY_SALARIES_3","0.983906481375906","3","all","TabPFN-v2p5 🇩🇪","2026-04-14T02:08:46.000Z","REG_TEXT_MONTGOMERY_SALARIES","55","tf-idf"
"tabpfnv2_REG_TEXT_MONTGOMERY_SALARIES_3","0.9859354745874844","3","all","TabPFN-v2 🤯","2026-04-14T02:07:16.000Z","REG_TEXT_MONTGOMERY_SALARIES","83","tf-idf"
