"Name","test_score","fold","multimodal_state","model","Created","dataset","Runtime","pca_components","State","Hostname"
"ctx_REG_IMAGE_AMAZON_BEST_SELLER_2","0.5877594205652912","2","ft","ConTextTab 🏢","2026-04-07T23:14:01.000Z","REG_IMAGE_AMAZON_BEST_SELLER","126","","finished","nlp19.iem.technion.ac.il"
"ctx_MUL_TEXT_WINE_REVIEW_2","0.9480784714323388","2","all","ConTextTab 🏢","2026-04-07T22:55:45.000Z","MUL_TEXT_WINE_REVIEW","40","","finished","nlp-srv2.iem.technion.ac.il"
"ctx_REG_IMAGE_AMAZON_BEST_SELLER_4","0.6106086035525728","4","ft","ConTextTab 🏢","2026-04-07T22:31:07.000Z","REG_IMAGE_AMAZON_BEST_SELLER","129","","finished","nlp19.iem.technion.ac.il"
"ctx_REG_IMAGE_AMAZON_BEST_SELLER_4","0.5691376642845244","4","all","ConTextTab 🏢","2026-04-07T22:30:40.000Z","REG_IMAGE_AMAZON_BEST_SELLER","158","","finished","nlp19.iem.technion.ac.il"
"ctx_MUL_TEXT_WINE_REVIEW_1","0.9489712699645272","1","all","ConTextTab 🏢","2026-04-07T22:28:04.000Z","MUL_TEXT_WINE_REVIEW","40","","finished","nlp-srv2.iem.technion.ac.il"
"ctx_REG_IMAGE_AMAZON_BEST_SELLER_3","0.561395954221612","3","ft","ConTextTab 🏢","2026-04-07T22:22:44.000Z","REG_IMAGE_AMAZON_BEST_SELLER","130","","finished","nlp19.iem.technion.ac.il"
"ctx_REG_IMAGE_AMAZON_BEST_SELLER_3","0.5913511546719386","3","all","ConTextTab 🏢","2026-04-07T22:22:02.000Z","REG_IMAGE_AMAZON_BEST_SELLER","38","","finished","nlp19.iem.technion.ac.il"
"ctx_REG_IMAGE_AMAZON_BEST_SELLER_2","0.5371158655759073","2","all","ConTextTab 🏢","2026-04-07T22:14:00.000Z","REG_IMAGE_AMAZON_BEST_SELLER","39","","finished","nlp19.iem.technion.ac.il"
"ctx_REG_IMAGE_AMAZON_BEST_SELLER_0","0.602898155837299","0","all","ConTextTab 🏢","2026-04-07T22:08:56.000Z","REG_IMAGE_AMAZON_BEST_SELLER","38","","finished","nlp19.iem.technion.ac.il"
"ctx_REG_IMAGE_AMAZON_BEST_SELLER_1","0.5926265966039166","1","ft","ConTextTab 🏢","2026-04-07T22:02:55.000Z","REG_IMAGE_AMAZON_BEST_SELLER","139","","finished","nlp19.iem.technion.ac.il"
"ctx_REG_IMAGE_AMAZON_BEST_SELLER_1","0.5681275289856161","1","all","ConTextTab 🏢","2026-04-07T22:02:12.000Z","REG_IMAGE_AMAZON_BEST_SELLER","38","","finished","nlp19.iem.technion.ac.il"
"ctx_REG_IMAGE_AMAZON_BEST_SELLER_0","0.5964775982117642","0","ft","ConTextTab 🏢","2026-04-07T21:52:28.000Z","REG_IMAGE_AMAZON_BEST_SELLER","168","","finished","nlp19.iem.technion.ac.il"
"ctx_MUL_TEXT_WINE_REVIEW_0","0.9417122591816854","0","all","ConTextTab 🏢","2026-04-07T21:49:28.000Z","MUL_TEXT_WINE_REVIEW","153","","finished","sweep-yah2axmd-1775574316-1"
"ctx_REG_IMAGE_PAINTING_PRICE_1","0.286594402292762","1","all","ConTextTab 🏢","2026-04-07T21:06:12.000Z","REG_IMAGE_PAINTING_PRICE","1357","","finished","nlp-srv2.iem.technion.ac.il"
"ctx_MUL_TEXT_US_ACCIDENTS_4","0.9595851557215318","4","all","ConTextTab 🏢","2026-04-07T21:03:29.000Z","MUL_TEXT_US_ACCIDENTS","159","","finished","nlp-srv2.iem.technion.ac.il"
"ctx_MUL_TEXT_US_ACCIDENTS_3","0.9491010070048842","3","all","ConTextTab 🏢","2026-04-07T20:39:54.000Z","MUL_TEXT_US_ACCIDENTS","160","","finished","nlp-srv2.iem.technion.ac.il"
"ctx_MUL_TEXT_US_ACCIDENTS_2","0.9609984685394588","2","all","ConTextTab 🏢","2026-04-07T20:19:50.000Z","MUL_TEXT_US_ACCIDENTS","160","","finished","nlp-srv2.iem.technion.ac.il"
"ctx_MUL_TEXT_US_ACCIDENTS_1","0.9586291978461284","1","all","ConTextTab 🏢","2026-04-07T20:05:18.000Z","MUL_TEXT_US_ACCIDENTS","162","","finished","nlp-srv2.iem.technion.ac.il"
"ctx_REG_IMAGE_PAINTING_PRICE_3","0.18375876873602004","3","all","ConTextTab 🏢","2026-04-07T19:31:43.000Z","REG_IMAGE_PAINTING_PRICE","1422","","finished","nlp-srv2.iem.technion.ac.il"
"ctx_REG_IMAGE_PAINTING_PRICE_1","0.2804044748427559","1","ft","ConTextTab 🏢","2026-04-07T19:31:04.000Z","REG_IMAGE_PAINTING_PRICE","1870","","finished","nlp-srv2.iem.technion.ac.il"
"ctx_MUL_TEXT_US_ACCIDENTS_0","0.954994484655241","0","all","ConTextTab 🏢","2026-04-07T18:59:47.000Z","MUL_TEXT_US_ACCIDENTS","159","","finished","nlp-srv2.iem.technion.ac.il"
"ctx_MUL_TEXT_SPOTIFY_GENRES_4","0.9689617138926834","4","all","ConTextTab 🏢","2026-04-07T18:34:52.000Z","MUL_TEXT_SPOTIFY_GENRES","50","","finished","sweep-yah2axmd-1775574316-1"
"ctx_REG_IMAGE_PAINTING_PRICE_2","0.2901883740573359","2","all","ConTextTab 🏢","2026-04-07T17:59:51.000Z","REG_IMAGE_PAINTING_PRICE","1116","","finished","sweep-yah2axmd-1775574316-1"
"ctx_MUL_TEXT_SPOTIFY_GENRES_3","0.9676561056012478","3","all","ConTextTab 🏢","2026-04-07T16:56:55.000Z","MUL_TEXT_SPOTIFY_GENRES","49","","finished","sweep-yah2axmd-1775574316-1"
"ctx_MUL_TEXT_SPOTIFY_GENRES_2","0.9642202336122032","2","all","ConTextTab 🏢","2026-04-07T16:27:13.000Z","MUL_TEXT_SPOTIFY_GENRES","81","","finished","nlp-srv2.iem.technion.ac.il"
"ctx_MUL_TEXT_SPOTIFY_GENRES_1","0.9683492540308398","1","all","ConTextTab 🏢","2026-04-07T16:06:02.000Z","MUL_TEXT_SPOTIFY_GENRES","81","","finished","nlp-srv2.iem.technion.ac.il"
"ctx_MUL_TEXT_SPOTIFY_GENRES_0","0.9682247058262218","0","all","ConTextTab 🏢","2026-04-07T15:38:44.000Z","MUL_TEXT_SPOTIFY_GENRES","81","","finished","nlp-srv2.iem.technion.ac.il"
"ctx_MUL_TEXT_PRODUCT_SENTIMENT_4","0.8634177593839494","4","all","ConTextTab 🏢","2026-04-07T15:32:35.000Z","MUL_TEXT_PRODUCT_SENTIMENT","16","","finished","sweep-yah2axmd-1775574316-1"
"ctx_MUL_TEXT_PRODUCT_SENTIMENT_3","0.8692300525335983","3","all","ConTextTab 🏢","2026-04-07T15:22:41.000Z","MUL_TEXT_PRODUCT_SENTIMENT","16","","finished","sweep-yah2axmd-1775574316-1"
"ctx_MUL_TEXT_PRODUCT_SENTIMENT_2","0.8459539967963396","2","all","ConTextTab 🏢","2026-04-07T15:18:02.000Z","MUL_TEXT_PRODUCT_SENTIMENT","16","","finished","nlp-srv2.iem.technion.ac.il"
"ctx_MUL_TEXT_PRODUCT_SENTIMENT_1","0.8670499706844716","1","all","ConTextTab 🏢","2026-04-07T15:13:39.000Z","MUL_TEXT_PRODUCT_SENTIMENT","20","","finished","sweep-yah2axmd-1775574316-1"
"ctx_MUL_TEXT_PRODUCT_SENTIMENT_0","0.8706619913672456","0","all","ConTextTab 🏢","2026-04-07T15:07:51.000Z","MUL_TEXT_PRODUCT_SENTIMENT","16","","finished","nlp-srv2.iem.technion.ac.il"
"ctx_MUL_TEXT_MICHELIN_RESTAURANTS_4","0.8879095449546626","4","all","ConTextTab 🏢","2026-04-07T14:53:10.000Z","MUL_TEXT_MICHELIN_RESTAURANTS","66","","finished","nlp-srv2.iem.technion.ac.il"
"ctx_MUL_TEXT_MICHELIN_RESTAURANTS_3","0.8893331370956787","3","all","ConTextTab 🏢","2026-04-07T14:26:38.000Z","MUL_TEXT_MICHELIN_RESTAURANTS","67","","finished","nlp-srv2.iem.technion.ac.il"
"ctx_MUL_TEXT_MICHELIN_RESTAURANTS_2","0.9057317436433256","2","all","ConTextTab 🏢","2026-04-07T13:58:07.000Z","MUL_TEXT_MICHELIN_RESTAURANTS","67","","finished","nlp-srv2.iem.technion.ac.il"
"ctx_MUL_TEXT_MICHELIN_RESTAURANTS_1","0.8918686748360625","1","all","ConTextTab 🏢","2026-04-07T13:38:55.000Z","MUL_TEXT_MICHELIN_RESTAURANTS","67","","finished","nlp-srv2.iem.technion.ac.il"
"ctx_MUL_TEXT_MICHELIN_RESTAURANTS_0","0.8985145084976353","0","all","ConTextTab 🏢","2026-04-07T13:22:21.000Z","MUL_TEXT_MICHELIN_RESTAURANTS","67","","finished","nlp-srv2.iem.technion.ac.il"
"ctx_MUL_TEXT_DATA_SCIENTIST_SALARY_4","0.8201135816614737","4","all","ConTextTab 🏢","2026-04-07T11:54:12.000Z","MUL_TEXT_DATA_SCIENTIST_SALARY","42","","finished","nlp-srv2.iem.technion.ac.il"
"ctx_MUL_TEXT_DATA_SCIENTIST_SALARY_3","0.8103383100330722","3","all","ConTextTab 🏢","2026-04-07T11:38:02.000Z","MUL_TEXT_DATA_SCIENTIST_SALARY","40","","finished","nlp-srv2.iem.technion.ac.il"
"ctx_MUL_TEXT_DATA_SCIENTIST_SALARY_2","0.8170617750766178","2","all","ConTextTab 🏢","2026-04-07T11:23:15.000Z","MUL_TEXT_DATA_SCIENTIST_SALARY","41","","finished","nlp-srv2.iem.technion.ac.il"
"ctx_MUL_TEXT_DATA_SCIENTIST_SALARY_1","0.8104422282218556","1","all","ConTextTab 🏢","2026-04-07T10:34:57.000Z","MUL_TEXT_DATA_SCIENTIST_SALARY","43","","finished","nlp-srv2.iem.technion.ac.il"
"ctx_MUL_TEXT_DATA_SCIENTIST_SALARY_0","0.8090947589197226","0","all","ConTextTab 🏢","2026-04-07T10:23:51.000Z","MUL_TEXT_DATA_SCIENTIST_SALARY","42","","finished","nlp-srv2.iem.technion.ac.il"
"ctx_BIN_TEXT_KICKSTARTER_FUNDING_4","0.6327912454044118","4","all","ConTextTab 🏢","2026-04-07T09:59:30.000Z","BIN_TEXT_KICKSTARTER_FUNDING","73","","finished","nlp-srv2.iem.technion.ac.il"
"ctx_BIN_TEXT_KICKSTARTER_FUNDING_3","0.6384294577205882","3","all","ConTextTab 🏢","2026-04-07T09:38:38.000Z","BIN_TEXT_KICKSTARTER_FUNDING","71","","finished","nlp-srv2.iem.technion.ac.il"
"ctx_BIN_TEXT_KICKSTARTER_FUNDING_2","0.6346007582720588","2","all","ConTextTab 🏢","2026-04-07T09:23:04.000Z","BIN_TEXT_KICKSTARTER_FUNDING","73","","finished","nlp-srv2.iem.technion.ac.il"
"ctx_BIN_TEXT_KICKSTARTER_FUNDING_1","0.6151953125","1","all","ConTextTab 🏢","2026-04-07T09:00:14.000Z","BIN_TEXT_KICKSTARTER_FUNDING","71","","finished","nlp-srv2.iem.technion.ac.il"
"ctx_BIN_TEXT_KICKSTARTER_FUNDING_0","0.6341745174632353","0","all","ConTextTab 🏢","2026-04-07T08:45:32.000Z","BIN_TEXT_KICKSTARTER_FUNDING","73","","finished","nlp-srv2.iem.technion.ac.il"
"ctx_BIN_TEXT_JIGSAW_TOXICITY_4","0.5991659246844394","4","all","ConTextTab 🏢","2026-04-07T08:29:40.000Z","BIN_TEXT_JIGSAW_TOXICITY","128","","finished","nlp-srv2.iem.technion.ac.il"
"ctx_BIN_TEXT_JIGSAW_TOXICITY_3","0.6407474816250284","3","all","ConTextTab 🏢","2026-04-07T08:16:17.000Z","BIN_TEXT_JIGSAW_TOXICITY","127","","finished","nlp-srv2.iem.technion.ac.il"
"ctx_BIN_TEXT_JIGSAW_TOXICITY_2","0.5863165383473873","2","all","ConTextTab 🏢","2026-04-07T08:06:08.000Z","BIN_TEXT_JIGSAW_TOXICITY","129","","finished","nlp-srv2.iem.technion.ac.il"
"ctx_BIN_TEXT_JIGSAW_TOXICITY_1","0.6426155309973987","1","all","ConTextTab 🏢","2026-04-07T07:55:40.000Z","BIN_TEXT_JIGSAW_TOXICITY","127","","finished","nlp-srv2.iem.technion.ac.il"
"ctx_BIN_TEXT_JIGSAW_TOXICITY_0","0.640743117023691","0","all","ConTextTab 🏢","2026-04-07T07:33:46.000Z","BIN_TEXT_JIGSAW_TOXICITY","128","","finished","nlp-srv2.iem.technion.ac.il"
"ctx_BIN_TEXT_FAKE_JOB_POSTING_4","0.8742657424812029","4","all","ConTextTab 🏢","2026-04-07T07:21:58.000Z","BIN_TEXT_FAKE_JOB_POSTING","48","","finished","nlp-srv2.iem.technion.ac.il"
"ctx_BIN_TEXT_FAKE_JOB_POSTING_3","0.9424635808270676","3","all","ConTextTab 🏢","2026-04-07T07:01:37.000Z","BIN_TEXT_FAKE_JOB_POSTING","49","","finished","nlp-srv2.iem.technion.ac.il"
"ctx_BIN_TEXT_FAKE_JOB_POSTING_2","0.8976004464285715","2","all","ConTextTab 🏢","2026-04-07T06:39:17.000Z","BIN_TEXT_FAKE_JOB_POSTING","49","","finished","nlp-srv2.iem.technion.ac.il"
"ctx_BIN_TEXT_FAKE_JOB_POSTING_1","0.9100975093984962","1","all","ConTextTab 🏢","2026-04-07T06:20:52.000Z","BIN_TEXT_FAKE_JOB_POSTING","49","","finished","nlp-srv2.iem.technion.ac.il"
"ctx_BIN_TEXT_FAKE_JOB_POSTING_0","0.8985990366541353","0","all","ConTextTab 🏢","2026-04-07T06:08:54.000Z","BIN_TEXT_FAKE_JOB_POSTING","48","","finished","nlp-srv2.iem.technion.ac.il"
"ctx_REG_IMAGE_PAINTING_PRICE_4","0.2983306310489289","4","ft","ConTextTab 🏢","2026-04-07T05:38:35.000Z","REG_IMAGE_PAINTING_PRICE","1678","","finished","nlp-srv2.iem.technion.ac.il"
"ctx_REG_IMAGE_PAINTING_PRICE_4","0.32501768006403065","4","all","ConTextTab 🏢","2026-04-07T05:33:15.000Z","REG_IMAGE_PAINTING_PRICE","1350","","finished","nlp-srv2.iem.technion.ac.il"
"ctx_REG_IMAGE_PAINTING_PRICE_3","0.19179349402218004","3","ft","ConTextTab 🏢","2026-04-07T04:56:48.000Z","REG_IMAGE_PAINTING_PRICE","1714","","finished","nlp-srv2.iem.technion.ac.il"
