"Name","dataset_name","test_score","model","multimodal_state","fold","Created","Runtime","State"
"tabpfnv2p5_REG_IMAGE_PAINTING_PRICE_3","REG_IMAGE_PAINTING_PRICE","0.236705095679696","TabPFN-v2p5 🇩🇪","ft-txt","3","2026-04-10T09:17:42.000Z","3201","finished"
"tabpfnv2p5_REG_IMAGE_PAINTING_PRICE_3","REG_IMAGE_PAINTING_PRICE","0.2519273465474967","TabPFN-v2p5 🇩🇪","non_txt","3","2026-04-10T09:16:40.000Z","926","finished"
"tabpfnv2p5_REG_IMAGE_PAINTING_PRICE_3","REG_IMAGE_PAINTING_PRICE","0.1061721770312285","TabPFN-v2p5 🇩🇪","txt","3","2026-04-10T09:15:46.000Z","182","finished"
"tabpfnv2_REG_IMAGE_PAINTING_PRICE_3","REG_IMAGE_PAINTING_PRICE","0.18918983132976763","TabPFN-v2 🤯","ft-img-ft-txt","3","2026-04-10T09:15:13.000Z","3852","finished"
"tabpfnv2_REG_IMAGE_PAINTING_PRICE_3","REG_IMAGE_PAINTING_PRICE","0.16568777587030492","TabPFN-v2 🤯","ft-txt","3","2026-04-10T09:15:05.000Z","3223","finished"
"tabpfnv2_REG_IMAGE_PAINTING_PRICE_3","REG_IMAGE_PAINTING_PRICE","0.1627912547876188","TabPFN-v2 🤯","non_txt","3","2026-04-10T09:13:57.000Z","1012","finished"
"tabpfnv2_REG_IMAGE_PAINTING_PRICE_3","REG_IMAGE_PAINTING_PRICE","0.073395151588168","TabPFN-v2 🤯","txt","3","2026-04-10T09:12:32.000Z","188","finished"
"tabm_REG_IMAGE_PAINTING_PRICE_3","REG_IMAGE_PAINTING_PRICE","0.2200728539364647","TabM Ⓜ️","ft-img-ft-txt","3","2026-04-10T09:08:57.000Z","4120","finished"
"tabm_REG_IMAGE_PAINTING_PRICE_3","REG_IMAGE_PAINTING_PRICE","0.22629978912902493","TabM Ⓜ️","ft-txt","3","2026-04-10T09:01:20.000Z","3443","finished"
"tabm_REG_IMAGE_PAINTING_PRICE_3","REG_IMAGE_PAINTING_PRICE","0.254506883990962","TabM Ⓜ️","non_txt","3","2026-04-10T08:57:23.000Z","991","finished"
"tabm_REG_IMAGE_PAINTING_PRICE_3","REG_IMAGE_PAINTING_PRICE","0.13516383395974485","TabM Ⓜ️","txt","3","2026-04-10T08:54:40.000Z","155","finished"
"cat_REG_IMAGE_PAINTING_PRICE_3","REG_IMAGE_PAINTING_PRICE","0.24129233414156037","CatBoost 😸","ft-img-ft-txt","3","2026-04-10T08:49:22.000Z","4047","finished"
"cat_REG_IMAGE_PAINTING_PRICE_3","REG_IMAGE_PAINTING_PRICE","0.20035338435023897","CatBoost 😸","ft-txt","3","2026-04-10T08:47:42.000Z","3457","finished"
"cat_REG_IMAGE_PAINTING_PRICE_3","REG_IMAGE_PAINTING_PRICE","0.2020179334177843","CatBoost 😸","non_txt","3","2026-04-10T08:46:46.000Z","870","finished"
"cat_REG_IMAGE_PAINTING_PRICE_3","REG_IMAGE_PAINTING_PRICE","0.09559404011105456","CatBoost 😸","txt","3","2026-04-10T08:44:53.000Z","162","finished"
"light_REG_IMAGE_PAINTING_PRICE_3","REG_IMAGE_PAINTING_PRICE","0.19141747941345277","LightGBM 💡","ft-img-ft-txt","3","2026-04-10T08:42:47.000Z","4202","finished"
"light_REG_IMAGE_PAINTING_PRICE_3","REG_IMAGE_PAINTING_PRICE","0.17990764196544773","LightGBM 💡","ft-txt","3","2026-04-10T08:42:22.000Z","3852","finished"
"light_REG_IMAGE_PAINTING_PRICE_3","REG_IMAGE_PAINTING_PRICE","0.15965409476164438","LightGBM 💡","non_txt","3","2026-04-10T08:40:20.000Z","854","finished"
"light_REG_IMAGE_PAINTING_PRICE_3","REG_IMAGE_PAINTING_PRICE","0.08663327071394822","LightGBM 💡","txt","3","2026-04-10T08:39:23.000Z","171","finished"
"tabpfnv2p5_REG_IMAGE_PAINTING_PRICE_2","REG_IMAGE_PAINTING_PRICE","0.2813017297484327","TabPFN-v2p5 🇩🇪","ft-img-ft-txt","2","2026-04-10T08:36:48.000Z","3181","finished"
"tabpfnv2p5_REG_IMAGE_PAINTING_PRICE_2","REG_IMAGE_PAINTING_PRICE","0.2934768682390292","TabPFN-v2p5 🇩🇪","ft-txt","2","2026-04-10T08:35:30.000Z","2623","finished"
"tabpfnv2p5_REG_IMAGE_PAINTING_PRICE_2","REG_IMAGE_PAINTING_PRICE","0.28654539452792516","TabPFN-v2p5 🇩🇪","non_txt","2","2026-04-10T08:34:40.000Z","481","finished"
"tabpfnv2p5_REG_IMAGE_PAINTING_PRICE_2","REG_IMAGE_PAINTING_PRICE","0.07904441622292879","TabPFN-v2p5 🇩🇪","txt","2","2026-04-10T08:33:40.000Z","182","finished"
"tabpfnv2_REG_IMAGE_PAINTING_PRICE_2","REG_IMAGE_PAINTING_PRICE","0.2625524887638927","TabPFN-v2 🤯","ft-img-ft-txt","2","2026-04-10T08:33:17.000Z","3209","finished"
"tabpfnv2_REG_IMAGE_PAINTING_PRICE_2","REG_IMAGE_PAINTING_PRICE","0.29053238829910144","TabPFN-v2 🤯","ft-txt","2","2026-04-10T08:32:22.000Z","2654","finished"
"tabpfnv2_REG_IMAGE_PAINTING_PRICE_2","REG_IMAGE_PAINTING_PRICE","0.258175663278576","TabPFN-v2 🤯","non_txt","2","2026-04-10T08:31:55.000Z","1039","finished"
"tabpfnv2_REG_IMAGE_PAINTING_PRICE_2","REG_IMAGE_PAINTING_PRICE","0.07026817527828244","TabPFN-v2 🤯","txt","2","2026-04-10T08:31:55.000Z","209","finished"
"tabm_REG_IMAGE_PAINTING_PRICE_2","REG_IMAGE_PAINTING_PRICE","0.30042656836126613","TabM Ⓜ️","ft-txt","2","2026-04-10T08:31:54.000Z","2586","finished"
"tabm_REG_IMAGE_PAINTING_PRICE_2","REG_IMAGE_PAINTING_PRICE","0.2758343781700159","TabM Ⓜ️","ft-img-ft-txt","2","2026-04-10T08:31:54.000Z","3130","finished"
"tabm_REG_IMAGE_PAINTING_PRICE_2","REG_IMAGE_PAINTING_PRICE","0.2786550089274217","TabM Ⓜ️","non_txt","2","2026-04-10T08:31:52.000Z","890","finished"
"cat_REG_IMAGE_PAINTING_PRICE_2","REG_IMAGE_PAINTING_PRICE","0.22580642423241015","CatBoost 😸","ft-img-ft-txt","2","2026-04-10T08:30:36.000Z","3199","finished"
"tabm_REG_IMAGE_PAINTING_PRICE_2","REG_IMAGE_PAINTING_PRICE","0.0019754792302041357","TabM Ⓜ️","txt","2","2026-04-10T08:30:36.000Z","176","finished"
"cat_REG_IMAGE_PAINTING_PRICE_2","REG_IMAGE_PAINTING_PRICE","0.24184342222704025","CatBoost 😸","ft-txt","2","2026-04-10T08:29:49.000Z","2641","finished"
"cat_REG_IMAGE_PAINTING_PRICE_2","REG_IMAGE_PAINTING_PRICE","0.2086356775682714","CatBoost 😸","non_txt","2","2026-04-10T08:29:48.000Z","897","finished"
"cat_REG_IMAGE_PAINTING_PRICE_2","REG_IMAGE_PAINTING_PRICE","0.026571453383503085","CatBoost 😸","txt","2","2026-04-10T08:29:19.000Z","179","finished"
"light_REG_IMAGE_PAINTING_PRICE_2","REG_IMAGE_PAINTING_PRICE","0.21822720231884396","LightGBM 💡","ft-img-ft-txt","2","2026-04-10T08:26:30.000Z","3068","finished"
"light_REG_IMAGE_PAINTING_PRICE_2","REG_IMAGE_PAINTING_PRICE","0.2271166159055996","LightGBM 💡","ft-txt","2","2026-04-10T08:26:19.000Z","2552","finished"
"light_REG_IMAGE_PAINTING_PRICE_2","REG_IMAGE_PAINTING_PRICE","0.1657951556329759","LightGBM 💡","non_txt","2","2026-04-10T08:25:43.000Z","870","finished"
"light_REG_IMAGE_PAINTING_PRICE_2","REG_IMAGE_PAINTING_PRICE","0.0009149948681079768","LightGBM 💡","txt","2","2026-04-10T08:23:06.000Z","150","finished"
"tabpfnv2p5_REG_IMAGE_PAINTING_PRICE_1","REG_IMAGE_PAINTING_PRICE","0.3423384701785439","TabPFN-v2p5 🇩🇪","ft-img-ft-txt","1","2026-04-10T08:20:30.000Z","3822","finished"
"tabpfnv2p5_REG_IMAGE_PAINTING_PRICE_1","REG_IMAGE_PAINTING_PRICE","0.33790865390077596","TabPFN-v2p5 🇩🇪","ft-txt","1","2026-04-10T08:18:02.000Z","3263","finished"
"tabpfnv2p5_REG_IMAGE_PAINTING_PRICE_1","REG_IMAGE_PAINTING_PRICE","0.30843409540091093","TabPFN-v2p5 🇩🇪","non_txt","1","2026-04-10T08:17:30.000Z","939","finished"
"tabpfnv2p5_REG_IMAGE_PAINTING_PRICE_1","REG_IMAGE_PAINTING_PRICE","0.12505626058921593","TabPFN-v2p5 🇩🇪","txt","1","2026-04-10T08:17:21.000Z","182","finished"
"tabpfnv2_REG_IMAGE_PAINTING_PRICE_1","REG_IMAGE_PAINTING_PRICE","0.2653162419252073","TabPFN-v2 🤯","ft-img-ft-txt","1","2026-04-10T08:13:24.000Z","4250","finished"
"tabpfnv2_REG_IMAGE_PAINTING_PRICE_1","REG_IMAGE_PAINTING_PRICE","0.27023100190419014","TabPFN-v2 🤯","ft-txt","1","2026-04-10T08:02:33.000Z","5193","finished"
"tabpfnv2_REG_IMAGE_PAINTING_PRICE_1","REG_IMAGE_PAINTING_PRICE","0.2607371894188476","TabPFN-v2 🤯","non_txt","1","2026-04-10T08:01:35.000Z","939","finished"
"tabpfnv2_REG_IMAGE_PAINTING_PRICE_1","REG_IMAGE_PAINTING_PRICE","0.10996940860169202","TabPFN-v2 🤯","txt","1","2026-04-10T07:58:53.000Z","213","finished"
"tabm_REG_IMAGE_PAINTING_PRICE_1","REG_IMAGE_PAINTING_PRICE","0.2843232595961106","TabM Ⓜ️","ft-img-ft-txt","1","2026-04-10T07:55:43.000Z","2612","finished"
"tabm_REG_IMAGE_PAINTING_PRICE_1","REG_IMAGE_PAINTING_PRICE","0.32467900957619544","TabM Ⓜ️","ft-txt","1","2026-04-10T07:52:22.000Z","1837","finished"
"tabm_REG_IMAGE_PAINTING_PRICE_1","REG_IMAGE_PAINTING_PRICE","0.2587646605750068","TabM Ⓜ️","non_txt","1","2026-04-10T07:52:00.000Z","410","finished"
"tabm_REG_IMAGE_PAINTING_PRICE_1","REG_IMAGE_PAINTING_PRICE","-0.21201179452744112","TabM Ⓜ️","txt","1","2026-04-10T07:49:39.000Z","157","finished"
"cat_REG_IMAGE_PAINTING_PRICE_1","REG_IMAGE_PAINTING_PRICE","0.27908220363532354","CatBoost 😸","ft-txt","1","2026-04-10T07:46:36.000Z","1877","finished"
"cat_REG_IMAGE_PAINTING_PRICE_1","REG_IMAGE_PAINTING_PRICE","0.260924598670056","CatBoost 😸","ft-img-ft-txt","1","2026-04-10T07:46:36.000Z","2386","finished"
"cat_REG_IMAGE_PAINTING_PRICE_1","REG_IMAGE_PAINTING_PRICE","0.047126718332396345","CatBoost 😸","txt","1","2026-04-10T07:46:36.000Z","174","finished"
"cat_REG_IMAGE_PAINTING_PRICE_1","REG_IMAGE_PAINTING_PRICE","0.2405857725083458","CatBoost 😸","non_txt","1","2026-04-10T07:46:36.000Z","893","finished"
"light_REG_IMAGE_PAINTING_PRICE_1","REG_IMAGE_PAINTING_PRICE","0.2272885321812934","LightGBM 💡","ft-txt","1","2026-04-10T07:46:35.000Z","1850","finished"
"light_REG_IMAGE_PAINTING_PRICE_1","REG_IMAGE_PAINTING_PRICE","0.269943918853392","LightGBM 💡","ft-img-ft-txt","1","2026-04-10T07:46:35.000Z","2374","finished"
"light_REG_IMAGE_PAINTING_PRICE_1","REG_IMAGE_PAINTING_PRICE","0.22901908370927504","LightGBM 💡","non_txt","1","2026-04-10T07:45:12.000Z","402","finished"
"light_REG_IMAGE_PAINTING_PRICE_1","REG_IMAGE_PAINTING_PRICE","0.02409466432540619","LightGBM 💡","txt","1","2026-04-10T07:42:13.000Z","172","finished"
"tabpfnv2p5_REG_IMAGE_PAINTING_PRICE_0","REG_IMAGE_PAINTING_PRICE","0.43974147843074973","TabPFN-v2p5 🇩🇪","ft-img-ft-txt","0","2026-04-10T07:39:56.000Z","3278","finished"
"tabpfnv2p5_REG_IMAGE_PAINTING_PRICE_0","REG_IMAGE_PAINTING_PRICE","0.4445013244965641","TabPFN-v2p5 🇩🇪","ft-txt","0","2026-04-10T07:33:47.000Z","2372","finished"
"tabpfnv2p5_REG_IMAGE_PAINTING_PRICE_0","REG_IMAGE_PAINTING_PRICE","0.447614228139364","TabPFN-v2p5 🇩🇪","non_txt","0","2026-04-10T07:26:11.000Z","448","finished"
"tabpfnv2p5_REG_IMAGE_PAINTING_PRICE_0","REG_IMAGE_PAINTING_PRICE","0.04040278805943853","TabPFN-v2p5 🇩🇪","txt","0","2026-04-10T07:23:08.000Z","178","finished"
"tabpfnv2_REG_IMAGE_PAINTING_PRICE_0","REG_IMAGE_PAINTING_PRICE","0.3999239223801396","TabPFN-v2 🤯","ft-img-ft-txt","0","2026-04-10T07:01:48.000Z","3232","finished"
"tabpfnv2_REG_IMAGE_PAINTING_PRICE_0","REG_IMAGE_PAINTING_PRICE","0.4035804351237705","TabPFN-v2 🤯","ft-txt","0","2026-04-10T06:55:27.000Z","2802","finished"
"tabpfnv2_REG_IMAGE_PAINTING_PRICE_0","REG_IMAGE_PAINTING_PRICE","0.3900540856260609","TabPFN-v2 🤯","non_txt","0","2026-04-10T06:47:47.000Z","456","finished"
"tabpfnv2_REG_IMAGE_PAINTING_PRICE_0","REG_IMAGE_PAINTING_PRICE","0.0877560458839477","TabPFN-v2 🤯","txt","0","2026-04-10T06:44:18.000Z","204","finished"
"tabm_REG_IMAGE_PAINTING_PRICE_0","REG_IMAGE_PAINTING_PRICE","0.4185983201228395","TabM Ⓜ️","ft-img-ft-txt","0","2026-04-10T06:42:58.000Z","3412","finished"
"tabm_REG_IMAGE_PAINTING_PRICE_0","REG_IMAGE_PAINTING_PRICE","0.3253663691687966","TabM Ⓜ️","ft-txt","0","2026-04-10T06:39:24.000Z","2620","finished"
"tabm_REG_IMAGE_PAINTING_PRICE_0","REG_IMAGE_PAINTING_PRICE","0.42225006767632134","TabM Ⓜ️","non_txt","0","2026-04-10T06:37:09.000Z","422","finished"
"tabm_REG_IMAGE_PAINTING_PRICE_0","REG_IMAGE_PAINTING_PRICE","-0.3784466148529151","TabM Ⓜ️","txt","0","2026-04-10T06:33:39.000Z","207","finished"
"cat_REG_IMAGE_PAINTING_PRICE_0","REG_IMAGE_PAINTING_PRICE","0.34035216656457057","CatBoost 😸","ft-img-ft-txt","0","2026-04-10T05:59:02.000Z","3759","finished"
"cat_REG_IMAGE_PAINTING_PRICE_0","REG_IMAGE_PAINTING_PRICE","0.30573598065345764","CatBoost 😸","ft-txt","0","2026-04-10T05:55:41.000Z","2620","finished"
"cat_REG_IMAGE_PAINTING_PRICE_0","REG_IMAGE_PAINTING_PRICE","0.21141824126980904","CatBoost 😸","non_txt","0","2026-04-10T05:48:59.000Z","397","finished"
"cat_REG_IMAGE_PAINTING_PRICE_0","REG_IMAGE_PAINTING_PRICE","-0.04054132784706743","CatBoost 😸","txt","0","2026-04-10T05:46:22.000Z","150","finished"
"light_REG_IMAGE_PAINTING_PRICE_0","REG_IMAGE_PAINTING_PRICE","0.3563457122510729","LightGBM 💡","ft-img-ft-txt","0","2026-04-10T05:39:31.000Z","3802","finished"
"light_REG_IMAGE_PAINTING_PRICE_0","REG_IMAGE_PAINTING_PRICE","0.374090519141675","LightGBM 💡","ft-txt","0","2026-04-10T05:33:46.000Z","3586","finished"
"light_REG_IMAGE_PAINTING_PRICE_0","REG_IMAGE_PAINTING_PRICE","0.29102320172023377","LightGBM 💡","non_txt","0","2026-04-10T05:32:38.000Z","405","finished"
"light_REG_IMAGE_PAINTING_PRICE_0","REG_IMAGE_PAINTING_PRICE","-0.22182646846113352","LightGBM 💡","txt","0","2026-04-10T05:30:22.000Z","197","finished"
