"Name","dataset_name","test_score","model","multimodal_state","fold","Created","Runtime","State"
"tabpfnv2p5_MUL_IMAGE_CSGO_SKIN_PRICE_2","MUL_IMAGE_CSGO_SKIN_PRICE","0.8960234078127375","TabPFN-v2p5 🇩🇪","ft-img-ft-txt","2","2026-04-09T19:58:05.000Z","557","finished"
"tabpfnv2p5_MUL_IMAGE_CSGO_SKIN_PRICE_2","MUL_IMAGE_CSGO_SKIN_PRICE","0.9074309165526676","TabPFN-v2p5 🇩🇪","ft-txt","2","2026-04-09T19:57:48.000Z","266","finished"
"tabpfnv2p5_MUL_IMAGE_CSGO_SKIN_PRICE_2","MUL_IMAGE_CSGO_SKIN_PRICE","0.9074518923848608","TabPFN-v2p5 🇩🇪","non_txt","2","2026-04-09T19:57:28.000Z","31","finished"
"tabpfnv2p5_MUL_IMAGE_CSGO_SKIN_PRICE_2","MUL_IMAGE_CSGO_SKIN_PRICE","0.8610238638090895","TabPFN-v2p5 🇩🇪","txt","2","2026-04-09T19:56:56.000Z","28","finished"
"tabpfnv2_MUL_IMAGE_CSGO_SKIN_PRICE_2","MUL_IMAGE_CSGO_SKIN_PRICE","0.9009740082079344","TabPFN-v2 🤯","ft-img-ft-txt","2","2026-04-09T19:52:03.000Z","341","finished"
"tabpfnv2_MUL_IMAGE_CSGO_SKIN_PRICE_2","MUL_IMAGE_CSGO_SKIN_PRICE","0.9100033439732484","TabPFN-v2 🤯","ft-txt","2","2026-04-09T19:51:22.000Z","419","finished"
"tabpfnv2_MUL_IMAGE_CSGO_SKIN_PRICE_2","MUL_IMAGE_CSGO_SKIN_PRICE","0.9077102903176776","TabPFN-v2 🤯","non_txt","2","2026-04-09T19:50:45.000Z","30","finished"
"tabpfnv2_MUL_IMAGE_CSGO_SKIN_PRICE_2","MUL_IMAGE_CSGO_SKIN_PRICE","0.8622906216750266","TabPFN-v2 🤯","txt","2","2026-04-09T19:50:13.000Z","28","finished"
"tabm_MUL_IMAGE_CSGO_SKIN_PRICE_2","MUL_IMAGE_CSGO_SKIN_PRICE","0.8770877032983737","TabM Ⓜ️","ft-img-ft-txt","2","2026-04-09T19:50:06.000Z","514","finished"
"tabm_MUL_IMAGE_CSGO_SKIN_PRICE_2","MUL_IMAGE_CSGO_SKIN_PRICE","0.8700279677762577","TabM Ⓜ️","ft-txt","2","2026-04-09T19:49:52.000Z","420","finished"
"tabm_MUL_IMAGE_CSGO_SKIN_PRICE_2","MUL_IMAGE_CSGO_SKIN_PRICE","0.8716309469524244","TabM Ⓜ️","non_txt","2","2026-04-09T19:49:14.000Z","30","finished"
"tabm_MUL_IMAGE_CSGO_SKIN_PRICE_2","MUL_IMAGE_CSGO_SKIN_PRICE","0.789780817753458","TabM Ⓜ️","txt","2","2026-04-09T19:48:42.000Z","28","finished"
"cat_MUL_IMAGE_CSGO_SKIN_PRICE_2","MUL_IMAGE_CSGO_SKIN_PRICE","0.8751980544155646","CatBoost 😸","ft-img-ft-txt","2","2026-04-09T19:46:33.000Z","327","finished"
"cat_MUL_IMAGE_CSGO_SKIN_PRICE_2","MUL_IMAGE_CSGO_SKIN_PRICE","0.8587308101535187","CatBoost 😸","ft-txt","2","2026-04-09T19:43:20.000Z","406","finished"
"cat_MUL_IMAGE_CSGO_SKIN_PRICE_2","MUL_IMAGE_CSGO_SKIN_PRICE","0.8667548259613923","CatBoost 😸","non_txt","2","2026-04-09T19:42:43.000Z","34","finished"
"cat_MUL_IMAGE_CSGO_SKIN_PRICE_2","MUL_IMAGE_CSGO_SKIN_PRICE","0.7833135734914121","CatBoost 😸","txt","2","2026-04-09T19:42:11.000Z","29","finished"
"light_MUL_IMAGE_CSGO_SKIN_PRICE_2","MUL_IMAGE_CSGO_SKIN_PRICE","0.829499924000608","LightGBM 💡","ft-img-ft-txt","2","2026-04-09T19:41:44.000Z","495","finished"
"light_MUL_IMAGE_CSGO_SKIN_PRICE_2","MUL_IMAGE_CSGO_SKIN_PRICE","0.7893512691898464","LightGBM 💡","ft-txt","2","2026-04-09T19:41:43.000Z","415","finished"
"light_MUL_IMAGE_CSGO_SKIN_PRICE_2","MUL_IMAGE_CSGO_SKIN_PRICE","0.79712661498708","LightGBM 💡","non_txt","2","2026-04-09T19:41:34.000Z","31","finished"
"light_MUL_IMAGE_CSGO_SKIN_PRICE_2","MUL_IMAGE_CSGO_SKIN_PRICE","0.7554911080711354","LightGBM 💡","txt","2","2026-04-09T19:41:11.000Z","28","finished"
"tabpfnv2p5_MUL_IMAGE_CSGO_SKIN_PRICE_1","MUL_IMAGE_CSGO_SKIN_PRICE","0.8656318589451283","TabPFN-v2p5 🇩🇪","ft-img-ft-txt","1","2026-04-09T19:40:20.000Z","368","finished"
"tabpfnv2p5_MUL_IMAGE_CSGO_SKIN_PRICE_1","MUL_IMAGE_CSGO_SKIN_PRICE","0.8999759841921264","TabPFN-v2p5 🇩🇪","ft-txt","1","2026-04-09T19:35:48.000Z","265","finished"
"tabpfnv2p5_MUL_IMAGE_CSGO_SKIN_PRICE_1","MUL_IMAGE_CSGO_SKIN_PRICE","0.8861346709226327","TabPFN-v2p5 🇩🇪","non_txt","1","2026-04-09T19:35:16.000Z","29","finished"
"tabpfnv2p5_MUL_IMAGE_CSGO_SKIN_PRICE_1","MUL_IMAGE_CSGO_SKIN_PRICE","0.839874753001976","TabPFN-v2p5 🇩🇪","txt","1","2026-04-09T19:34:50.000Z","22","finished"
"tabpfnv2_MUL_IMAGE_CSGO_SKIN_PRICE_1","MUL_IMAGE_CSGO_SKIN_PRICE","0.8676665146678827","TabPFN-v2 🤯","ft-img-ft-txt","1","2026-04-09T19:28:33.000Z","372","finished"
"tabpfnv2_MUL_IMAGE_CSGO_SKIN_PRICE_1","MUL_IMAGE_CSGO_SKIN_PRICE","0.8939665602675179","TabPFN-v2 🤯","ft-txt","1","2026-04-09T19:24:06.000Z","264","finished"
"tabpfnv2_MUL_IMAGE_CSGO_SKIN_PRICE_1","MUL_IMAGE_CSGO_SKIN_PRICE","0.8889749202006385","TabPFN-v2 🤯","non_txt","1","2026-04-09T19:23:34.000Z","29","finished"
"tabpfnv2_MUL_IMAGE_CSGO_SKIN_PRICE_1","MUL_IMAGE_CSGO_SKIN_PRICE","0.8316163550691595","TabPFN-v2 🤯","txt","1","2026-04-09T19:23:07.000Z","22","finished"
"tabm_MUL_IMAGE_CSGO_SKIN_PRICE_1","MUL_IMAGE_CSGO_SKIN_PRICE","0.8649879920960633","TabM Ⓜ️","ft-img-ft-txt","1","2026-04-09T19:17:38.000Z","325","finished"
"tabm_MUL_IMAGE_CSGO_SKIN_PRICE_1","MUL_IMAGE_CSGO_SKIN_PRICE","0.8704751481988143","TabM Ⓜ️","ft-txt","1","2026-04-09T19:13:21.000Z","251","finished"
"tabm_MUL_IMAGE_CSGO_SKIN_PRICE_1","MUL_IMAGE_CSGO_SKIN_PRICE","0.8490919592643259","TabM Ⓜ️","non_txt","1","2026-04-09T19:12:49.000Z","28","finished"
"tabm_MUL_IMAGE_CSGO_SKIN_PRICE_1","MUL_IMAGE_CSGO_SKIN_PRICE","0.7586204590363278","TabM Ⓜ️","txt","1","2026-04-09T19:12:22.000Z","22","finished"
"cat_MUL_IMAGE_CSGO_SKIN_PRICE_1","MUL_IMAGE_CSGO_SKIN_PRICE","0.8719133606931144","CatBoost 😸","ft-img-ft-txt","1","2026-04-09T19:06:47.000Z","332","finished"
"cat_MUL_IMAGE_CSGO_SKIN_PRICE_1","MUL_IMAGE_CSGO_SKIN_PRICE","0.837044839641283","CatBoost 😸","ft-txt","1","2026-04-09T19:02:30.000Z","253","finished"
"cat_MUL_IMAGE_CSGO_SKIN_PRICE_1","MUL_IMAGE_CSGO_SKIN_PRICE","0.8376771545827634","CatBoost 😸","non_txt","1","2026-04-09T19:01:53.000Z","32","finished"
"cat_MUL_IMAGE_CSGO_SKIN_PRICE_1","MUL_IMAGE_CSGO_SKIN_PRICE","0.7992880376956985","CatBoost 😸","txt","1","2026-04-09T19:01:21.000Z","27","finished"
"light_MUL_IMAGE_CSGO_SKIN_PRICE_1","MUL_IMAGE_CSGO_SKIN_PRICE","0.8145380756953943","LightGBM 💡","ft-img-ft-txt","1","2026-04-09T18:55:47.000Z","328","finished"
"light_MUL_IMAGE_CSGO_SKIN_PRICE_1","MUL_IMAGE_CSGO_SKIN_PRICE","0.7904246846025231","LightGBM 💡","ft-txt","1","2026-04-09T18:51:35.000Z","246","finished"
"light_MUL_IMAGE_CSGO_SKIN_PRICE_1","MUL_IMAGE_CSGO_SKIN_PRICE","0.7865085879312965","LightGBM 💡","non_txt","1","2026-04-09T18:51:03.000Z","28","finished"
"light_MUL_IMAGE_CSGO_SKIN_PRICE_1","MUL_IMAGE_CSGO_SKIN_PRICE","0.8182781577747379","LightGBM 💡","txt","1","2026-04-09T18:50:37.000Z","24","finished"
"tabpfnv2p5_MUL_IMAGE_CSGO_SKIN_PRICE_0","MUL_IMAGE_CSGO_SKIN_PRICE","0.9089724882200942","TabPFN-v2p5 🇩🇪","ft-img-ft-txt","0","2026-04-09T18:44:50.000Z","343","finished"
"tabpfnv2p5_MUL_IMAGE_CSGO_SKIN_PRICE_0","MUL_IMAGE_CSGO_SKIN_PRICE","0.9187213862289102","TabPFN-v2p5 🇩🇪","ft-txt","0","2026-04-09T18:40:12.000Z","271","finished"
"tabpfnv2p5_MUL_IMAGE_CSGO_SKIN_PRICE_0","MUL_IMAGE_CSGO_SKIN_PRICE","0.9183033895728836","TabPFN-v2p5 🇩🇪","non_txt","0","2026-04-09T18:39:41.000Z","28","finished"
"tabpfnv2p5_MUL_IMAGE_CSGO_SKIN_PRICE_0","MUL_IMAGE_CSGO_SKIN_PRICE","0.8541808785529715","TabPFN-v2p5 🇩🇪","txt","0","2026-04-09T18:39:14.000Z","22","finished"
"tabpfnv2_MUL_IMAGE_CSGO_SKIN_PRICE_0","MUL_IMAGE_CSGO_SKIN_PRICE","0.9063170694634444","TabPFN-v2 🤯","ft-img-ft-txt","0","2026-04-09T18:33:34.000Z","332","finished"
"tabpfnv2_MUL_IMAGE_CSGO_SKIN_PRICE_0","MUL_IMAGE_CSGO_SKIN_PRICE","0.9157403860769112","TabPFN-v2 🤯","ft-txt","0","2026-04-09T18:29:06.000Z","263","finished"
"tabpfnv2_MUL_IMAGE_CSGO_SKIN_PRICE_0","MUL_IMAGE_CSGO_SKIN_PRICE","0.912124943000456","TabPFN-v2 🤯","non_txt","0","2026-04-09T18:28:34.000Z","28","finished"
"tabpfnv2_MUL_IMAGE_CSGO_SKIN_PRICE_0","MUL_IMAGE_CSGO_SKIN_PRICE","0.848704058367533","TabPFN-v2 🤯","txt","0","2026-04-09T18:28:07.000Z","22","finished"
"tabm_MUL_IMAGE_CSGO_SKIN_PRICE_0","MUL_IMAGE_CSGO_SKIN_PRICE","0.8586770025839794","TabM Ⓜ️","ft-img-ft-txt","0","2026-04-09T18:22:42.000Z","320","finished"
"tabm_MUL_IMAGE_CSGO_SKIN_PRICE_0","MUL_IMAGE_CSGO_SKIN_PRICE","0.8919191366469068","TabM Ⓜ️","ft-txt","0","2026-04-09T18:18:36.000Z","243","finished"
"tabm_MUL_IMAGE_CSGO_SKIN_PRICE_0","MUL_IMAGE_CSGO_SKIN_PRICE","0.8951272229822163","TabM Ⓜ️","non_txt","0","2026-04-09T18:18:04.000Z","28","finished"
"tabm_MUL_IMAGE_CSGO_SKIN_PRICE_0","MUL_IMAGE_CSGO_SKIN_PRICE","0.7749001367989056","TabM Ⓜ️","txt","0","2026-04-09T18:17:37.000Z","21","finished"
"cat_MUL_IMAGE_CSGO_SKIN_PRICE_0","MUL_IMAGE_CSGO_SKIN_PRICE","0.8841796625626994","CatBoost 😸","ft-img-ft-txt","0","2026-04-09T18:12:07.000Z","325","finished"
"cat_MUL_IMAGE_CSGO_SKIN_PRICE_0","MUL_IMAGE_CSGO_SKIN_PRICE","0.8785432436540507","CatBoost 😸","ft-txt","0","2026-04-09T18:07:56.000Z","248","finished"
"cat_MUL_IMAGE_CSGO_SKIN_PRICE_0","MUL_IMAGE_CSGO_SKIN_PRICE","0.8819550083599331","CatBoost 😸","non_txt","0","2026-04-09T18:07:18.000Z","33","finished"
"cat_MUL_IMAGE_CSGO_SKIN_PRICE_0","MUL_IMAGE_CSGO_SKIN_PRICE","0.8067119623043016","CatBoost 😸","txt","0","2026-04-09T18:06:52.000Z","23","finished"
"light_MUL_IMAGE_CSGO_SKIN_PRICE_0","MUL_IMAGE_CSGO_SKIN_PRICE","0.8481498708010337","LightGBM 💡","ft-img-ft-txt","0","2026-04-09T18:01:27.000Z","321","finished"
"light_MUL_IMAGE_CSGO_SKIN_PRICE_0","MUL_IMAGE_CSGO_SKIN_PRICE","0.8588165374677003","LightGBM 💡","ft-txt","0","2026-04-09T17:57:15.000Z","245","finished"
"light_MUL_IMAGE_CSGO_SKIN_PRICE_0","MUL_IMAGE_CSGO_SKIN_PRICE","0.8497917616659066","LightGBM 💡","non_txt","0","2026-04-09T17:56:43.000Z","29","finished"
"light_MUL_IMAGE_CSGO_SKIN_PRICE_0","MUL_IMAGE_CSGO_SKIN_PRICE","0.7581599027207782","LightGBM 💡","txt","0","2026-04-09T17:56:16.000Z","23","finished"
