"Name","dataset_name","test_score","model","multimodal_state","fold","Created","Runtime","State","metrics_dict.metrics.auc","metrics_dict.metrics.logloss"
"tabpfnv2p5_REG_IMAGE_AMAZON_PACKAGES_3","REG_IMAGE_AMAZON_PACKAGES","0.600287280885321","TabPFN-v2p5 🇩🇪","ft-txt","3","2026-04-10T00:59:41.000Z","1104","finished","",""
"tabpfnv2p5_REG_IMAGE_AMAZON_PACKAGES_3","REG_IMAGE_AMAZON_PACKAGES","0.5246480363378024","TabPFN-v2p5 🇩🇪","non_txt","3","2026-04-10T00:59:40.000Z","169","finished","",""
"tabpfnv2p5_REG_IMAGE_AMAZON_PACKAGES_3","REG_IMAGE_AMAZON_PACKAGES","0.2165632099910831","TabPFN-v2p5 🇩🇪","txt","3","2026-04-10T00:59:21.000Z","121","finished","",""
"tabpfnv2_REG_IMAGE_AMAZON_PACKAGES_3","REG_IMAGE_AMAZON_PACKAGES","0.6498690535638292","TabPFN-v2 🤯","ft-img-ft-txt","3","2026-04-10T00:58:51.000Z","1411","finished","",""
"tabpfnv2_REG_IMAGE_AMAZON_PACKAGES_3","REG_IMAGE_AMAZON_PACKAGES","0.5847629371269998","TabPFN-v2 🤯","ft-txt","3","2026-04-10T00:58:26.000Z","1122","finished","",""
"tabpfnv2_REG_IMAGE_AMAZON_PACKAGES_3","REG_IMAGE_AMAZON_PACKAGES","0.5040394273509157","TabPFN-v2 🤯","non_txt","3","2026-04-10T00:58:05.000Z","337","finished","",""
"tabpfnv2_REG_IMAGE_AMAZON_PACKAGES_3","REG_IMAGE_AMAZON_PACKAGES","0.20445117018393144","TabPFN-v2 🤯","txt","3","2026-04-10T00:57:56.000Z","99","finished","",""
"tabm_REG_IMAGE_AMAZON_PACKAGES_3","REG_IMAGE_AMAZON_PACKAGES","0.6276324262344356","TabM Ⓜ️","ft-img-ft-txt","3","2026-04-10T00:57:48.000Z","2060","finished","",""
"tabm_REG_IMAGE_AMAZON_PACKAGES_3","REG_IMAGE_AMAZON_PACKAGES","0.5785218475959841","TabM Ⓜ️","ft-txt","3","2026-04-10T00:57:13.000Z","954","finished","",""
"tabm_REG_IMAGE_AMAZON_PACKAGES_3","REG_IMAGE_AMAZON_PACKAGES","0.5127449519011009","TabM Ⓜ️","non_txt","3","2026-04-10T00:56:15.000Z","198","finished","",""
"tabm_REG_IMAGE_AMAZON_PACKAGES_3","REG_IMAGE_AMAZON_PACKAGES","0.2166473014882748","TabM Ⓜ️","txt","3","2026-04-10T00:56:00.000Z","109","finished","",""
"cat_REG_IMAGE_AMAZON_PACKAGES_3","REG_IMAGE_AMAZON_PACKAGES","0.6110508372908177","CatBoost 😸","ft-img-ft-txt","3","2026-04-10T00:55:21.000Z","1237","finished","",""
"cat_REG_IMAGE_AMAZON_PACKAGES_3","REG_IMAGE_AMAZON_PACKAGES","0.5479579418682112","CatBoost 😸","ft-txt","3","2026-04-10T00:54:45.000Z","964","finished","",""
"cat_REG_IMAGE_AMAZON_PACKAGES_3","REG_IMAGE_AMAZON_PACKAGES","0.4891819612195406","CatBoost 😸","non_txt","3","2026-04-10T00:52:41.000Z","318","finished","",""
"cat_REG_IMAGE_AMAZON_PACKAGES_3","REG_IMAGE_AMAZON_PACKAGES","0.19673669596142307","CatBoost 😸","txt","3","2026-04-10T00:52:14.000Z","92","finished","",""
"light_REG_IMAGE_AMAZON_PACKAGES_3","REG_IMAGE_AMAZON_PACKAGES","0.614294487389025","LightGBM 💡","ft-img-ft-txt","3","2026-04-10T00:51:41.000Z","1219","finished","",""
"light_REG_IMAGE_AMAZON_PACKAGES_3","REG_IMAGE_AMAZON_PACKAGES","0.5442132125941963","LightGBM 💡","ft-txt","3","2026-04-10T00:50:42.000Z","943","finished","",""
"light_REG_IMAGE_AMAZON_PACKAGES_3","REG_IMAGE_AMAZON_PACKAGES","0.4983254456098293","LightGBM 💡","non_txt","3","2026-04-10T00:50:41.000Z","316","finished","",""
"light_REG_IMAGE_AMAZON_PACKAGES_3","REG_IMAGE_AMAZON_PACKAGES","0.17780250483839122","LightGBM 💡","txt","3","2026-04-10T00:50:39.000Z","87","finished","",""
"tabpfnv2p5_REG_IMAGE_AMAZON_PACKAGES_2","REG_IMAGE_AMAZON_PACKAGES","0.6372724005294781","TabPFN-v2p5 🇩🇪","ft-img-ft-txt","2","2026-04-10T00:50:21.000Z","1426","finished","",""
"tabpfnv2p5_REG_IMAGE_AMAZON_PACKAGES_2","REG_IMAGE_AMAZON_PACKAGES","0.5885733906438","TabPFN-v2p5 🇩🇪","ft-txt","2","2026-04-10T00:49:53.000Z","1110","finished","",""
"tabpfnv2p5_REG_IMAGE_AMAZON_PACKAGES_2","REG_IMAGE_AMAZON_PACKAGES","0.5289107169126666","TabPFN-v2p5 🇩🇪","non_txt","2","2026-04-10T00:48:52.000Z","324","finished","",""
"tabpfnv2p5_REG_IMAGE_AMAZON_PACKAGES_2","REG_IMAGE_AMAZON_PACKAGES","0.20945655629060467","TabPFN-v2p5 🇩🇪","txt","2","2026-04-10T00:48:41.000Z","96","finished","",""
"tabpfnv2_REG_IMAGE_AMAZON_PACKAGES_2","REG_IMAGE_AMAZON_PACKAGES","0.6355869189631758","TabPFN-v2 🤯","ft-img-ft-txt","2","2026-04-10T00:47:03.000Z","1438","finished","",""
"tabpfnv2_REG_IMAGE_AMAZON_PACKAGES_2","REG_IMAGE_AMAZON_PACKAGES","0.5715909774759635","TabPFN-v2 🤯","ft-txt","2","2026-04-10T00:46:30.000Z","1139","finished","",""
"tabpfnv2_REG_IMAGE_AMAZON_PACKAGES_2","REG_IMAGE_AMAZON_PACKAGES","0.5193611247876966","TabPFN-v2 🤯","non_txt","2","2026-04-10T00:45:06.000Z","330","finished","",""
"tabpfnv2_REG_IMAGE_AMAZON_PACKAGES_2","REG_IMAGE_AMAZON_PACKAGES","0.1976529939634708","TabPFN-v2 🤯","txt","2","2026-04-10T00:44:40.000Z","105","finished","",""
"tabm_REG_IMAGE_AMAZON_PACKAGES_2","REG_IMAGE_AMAZON_PACKAGES","0.6567569801950499","TabM Ⓜ️","ft-img-ft-txt","2","2026-04-10T00:43:46.000Z","1221","finished","",""
"tabm_REG_IMAGE_AMAZON_PACKAGES_2","REG_IMAGE_AMAZON_PACKAGES","0.5828203320448244","TabM Ⓜ️","ft-txt","2","2026-04-10T00:42:40.000Z","942","finished","",""
"tabm_REG_IMAGE_AMAZON_PACKAGES_2","REG_IMAGE_AMAZON_PACKAGES","0.5299286540418264","TabM Ⓜ️","non_txt","2","2026-04-10T00:42:23.000Z","443","finished","",""
"tabm_REG_IMAGE_AMAZON_PACKAGES_2","REG_IMAGE_AMAZON_PACKAGES","0.21109791433473957","TabM Ⓜ️","txt","2","2026-04-10T00:41:05.000Z","91","finished","",""
"cat_REG_IMAGE_AMAZON_PACKAGES_2","REG_IMAGE_AMAZON_PACKAGES","0.647625744323819","CatBoost 😸","ft-img-ft-txt","2","2026-04-10T00:41:05.000Z","1271","finished","",""
"cat_REG_IMAGE_AMAZON_PACKAGES_2","REG_IMAGE_AMAZON_PACKAGES","0.5510685090819007","CatBoost 😸","ft-txt","2","2026-04-10T00:38:33.000Z","964","finished","",""
"cat_REG_IMAGE_AMAZON_PACKAGES_2","REG_IMAGE_AMAZON_PACKAGES","0.5063441973968408","CatBoost 😸","non_txt","2","2026-04-10T00:38:32.000Z","309","finished","",""
"cat_REG_IMAGE_AMAZON_PACKAGES_2","REG_IMAGE_AMAZON_PACKAGES","0.1834005330663464","CatBoost 😸","txt","2","2026-04-10T00:36:58.000Z","89","finished","",""
"light_REG_IMAGE_AMAZON_PACKAGES_2","REG_IMAGE_AMAZON_PACKAGES","0.6324150535046709","LightGBM 💡","ft-img-ft-txt","2","2026-04-10T00:36:18.000Z","1192","finished","",""
"light_REG_IMAGE_AMAZON_PACKAGES_2","REG_IMAGE_AMAZON_PACKAGES","0.5598861550076196","LightGBM 💡","ft-txt","2","2026-04-10T00:35:49.000Z","947","finished","",""
"light_REG_IMAGE_AMAZON_PACKAGES_2","REG_IMAGE_AMAZON_PACKAGES","0.49787214416078274","LightGBM 💡","non_txt","2","2026-04-10T00:35:46.000Z","316","finished","",""
"light_REG_IMAGE_AMAZON_PACKAGES_2","REG_IMAGE_AMAZON_PACKAGES","0.1816342933119224","LightGBM 💡","txt","2","2026-04-10T00:35:23.000Z","88","finished","",""
"tabpfnv2p5_REG_IMAGE_AMAZON_PACKAGES_1","REG_IMAGE_AMAZON_PACKAGES","0.5476207990903996","TabPFN-v2p5 🇩🇪","ft-img-ft-txt","1","2026-04-10T00:31:04.000Z","1289","finished","",""
"tabpfnv2p5_REG_IMAGE_AMAZON_PACKAGES_1","REG_IMAGE_AMAZON_PACKAGES","0.5014859734809889","TabPFN-v2p5 🇩🇪","ft-txt","1","2026-04-10T00:31:01.000Z","957","finished","",""
"tabpfnv2p5_REG_IMAGE_AMAZON_PACKAGES_1","REG_IMAGE_AMAZON_PACKAGES","0.4198654719521274","TabPFN-v2p5 🇩🇪","non_txt","1","2026-04-10T00:29:55.000Z","342","finished","",""
"tabpfnv2p5_REG_IMAGE_AMAZON_PACKAGES_1","REG_IMAGE_AMAZON_PACKAGES","0.1846987715112438","TabPFN-v2p5 🇩🇪","txt","1","2026-04-10T00:29:24.000Z","95","finished","",""
"tabpfnv2_REG_IMAGE_AMAZON_PACKAGES_1","REG_IMAGE_AMAZON_PACKAGES","0.5388519085490657","TabPFN-v2 🤯","ft-img-ft-txt","1","2026-04-10T00:29:11.000Z","1285","finished","",""
"tabpfnv2_REG_IMAGE_AMAZON_PACKAGES_1","REG_IMAGE_AMAZON_PACKAGES","0.49297791867635143","TabPFN-v2 🤯","ft-txt","1","2026-04-10T00:27:46.000Z","1009","finished","",""
"tabpfnv2_REG_IMAGE_AMAZON_PACKAGES_1","REG_IMAGE_AMAZON_PACKAGES","0.4199551306129689","TabPFN-v2 🤯","non_txt","1","2026-04-10T00:27:43.000Z","480","finished","",""
"tabpfnv2_REG_IMAGE_AMAZON_PACKAGES_1","REG_IMAGE_AMAZON_PACKAGES","0.17856660071213892","TabPFN-v2 🤯","txt","1","2026-04-10T00:25:56.000Z","103","finished","",""
"tabm_REG_IMAGE_AMAZON_PACKAGES_1","REG_IMAGE_AMAZON_PACKAGES","0.5370405257910539","TabM Ⓜ️","ft-img-ft-txt","1","2026-04-10T00:24:53.000Z","1541","finished","",""
"tabm_REG_IMAGE_AMAZON_PACKAGES_1","REG_IMAGE_AMAZON_PACKAGES","0.4943176739984896","TabM Ⓜ️","ft-txt","1","2026-04-10T00:24:06.000Z","1256","finished","",""
"tabm_REG_IMAGE_AMAZON_PACKAGES_1","REG_IMAGE_AMAZON_PACKAGES","0.3958653914342341","TabM Ⓜ️","non_txt","1","2026-04-10T00:23:57.000Z","308","finished","",""
"tabm_REG_IMAGE_AMAZON_PACKAGES_1","REG_IMAGE_AMAZON_PACKAGES","0.18847702408673828","TabM Ⓜ️","txt","1","2026-04-10T00:23:13.000Z","92","finished","",""
"cat_REG_IMAGE_AMAZON_PACKAGES_1","REG_IMAGE_AMAZON_PACKAGES","0.5326444615761365","CatBoost 😸","ft-img-ft-txt","1","2026-04-10T00:22:39.000Z","1553","finished","",""
"cat_REG_IMAGE_AMAZON_PACKAGES_1","REG_IMAGE_AMAZON_PACKAGES","0.4743932955193707","CatBoost 😸","ft-txt","1","2026-04-10T00:19:34.000Z","1286","finished","",""
"cat_REG_IMAGE_AMAZON_PACKAGES_1","REG_IMAGE_AMAZON_PACKAGES","0.379652351696794","CatBoost 😸","non_txt","1","2026-04-10T00:18:57.000Z","306","finished","",""
"cat_REG_IMAGE_AMAZON_PACKAGES_1","REG_IMAGE_AMAZON_PACKAGES","0.17459246831957786","CatBoost 😸","txt","1","2026-04-10T00:17:18.000Z","94","finished","",""
"light_REG_IMAGE_AMAZON_PACKAGES_1","REG_IMAGE_AMAZON_PACKAGES","0.5285573015114866","LightGBM 💡","ft-img-ft-txt","1","2026-04-10T00:16:31.000Z","1544","finished","",""
"light_REG_IMAGE_AMAZON_PACKAGES_1","REG_IMAGE_AMAZON_PACKAGES","0.44420352640837735","LightGBM 💡","ft-txt","1","2026-04-10T00:16:14.000Z","1246","finished","",""
"light_REG_IMAGE_AMAZON_PACKAGES_1","REG_IMAGE_AMAZON_PACKAGES","0.37192717267896414","LightGBM 💡","non_txt","1","2026-04-10T00:15:20.000Z","435","finished","",""
"tabpfnv2p5_REG_IMAGE_AMAZON_PACKAGES_0","REG_IMAGE_AMAZON_PACKAGES","0.6345522909762884","TabPFN-v2p5 🇩🇪","ft-img-ft-txt","0","2026-04-10T00:12:55.000Z","1343","finished","",""
"light_REG_IMAGE_AMAZON_PACKAGES_1","REG_IMAGE_AMAZON_PACKAGES","0.1467677479570655","LightGBM 💡","txt","1","2026-04-10T00:12:55.000Z","194","finished","",""
"tabpfnv2p5_REG_IMAGE_AMAZON_PACKAGES_0","REG_IMAGE_AMAZON_PACKAGES","0.5983475890097878","TabPFN-v2p5 🇩🇪","ft-txt","0","2026-04-10T00:11:54.000Z","1045","finished","",""
"tabpfnv2p5_REG_IMAGE_AMAZON_PACKAGES_0","REG_IMAGE_AMAZON_PACKAGES","0.5442093500750818","TabPFN-v2p5 🇩🇪","non_txt","0","2026-04-10T00:10:57.000Z","328","finished","",""
"tabpfnv2p5_REG_IMAGE_AMAZON_PACKAGES_0","REG_IMAGE_AMAZON_PACKAGES","0.2091355819685199","TabPFN-v2p5 🇩🇪","txt","0","2026-04-10T00:09:17.000Z","97","finished","",""
"tabpfnv2_REG_IMAGE_AMAZON_PACKAGES_0","REG_IMAGE_AMAZON_PACKAGES","0.6325476411538855","TabPFN-v2 🤯","ft-img-ft-txt","0","2026-04-10T00:08:12.000Z","1362","finished","",""
"tabpfnv2_REG_IMAGE_AMAZON_PACKAGES_0","REG_IMAGE_AMAZON_PACKAGES","0.5956668964140768","TabPFN-v2 🤯","ft-txt","0","2026-04-10T00:07:49.000Z","1081","finished","",""
"tabpfnv2_REG_IMAGE_AMAZON_PACKAGES_0","REG_IMAGE_AMAZON_PACKAGES","0.5344207398701388","TabPFN-v2 🤯","non_txt","0","2026-04-10T00:06:39.000Z","368","finished","",""
"tabpfnv2_REG_IMAGE_AMAZON_PACKAGES_0","REG_IMAGE_AMAZON_PACKAGES","0.19804177174279405","TabPFN-v2 🤯","txt","0","2026-04-10T00:06:27.000Z","99","finished","",""
"tabm_REG_IMAGE_AMAZON_PACKAGES_0","REG_IMAGE_AMAZON_PACKAGES","0.6254737401942878","TabM Ⓜ️","ft-img-ft-txt","0","2026-04-10T00:03:57.000Z","1477","finished","",""
"tabm_REG_IMAGE_AMAZON_PACKAGES_0","REG_IMAGE_AMAZON_PACKAGES","0.5966415979179874","TabM Ⓜ️","ft-txt","0","2026-04-10T00:03:01.000Z","1204","finished","",""
"tabm_REG_IMAGE_AMAZON_PACKAGES_0","REG_IMAGE_AMAZON_PACKAGES","0.5307664313872003","TabM Ⓜ️","non_txt","0","2026-04-10T00:02:30.000Z","312","finished","",""
"tabm_REG_IMAGE_AMAZON_PACKAGES_0","REG_IMAGE_AMAZON_PACKAGES","0.18071349625376076","TabM Ⓜ️","txt","0","2026-04-10T00:02:22.000Z","92","finished","",""
"cat_REG_IMAGE_AMAZON_PACKAGES_0","REG_IMAGE_AMAZON_PACKAGES","0.6117690214418947","CatBoost 😸","ft-img-ft-txt","0","2026-04-09T23:59:24.000Z","1465","finished","",""
"cat_REG_IMAGE_AMAZON_PACKAGES_0","REG_IMAGE_AMAZON_PACKAGES","0.5676111333770765","CatBoost 😸","ft-txt","0","2026-04-09T23:58:51.000Z","1236","finished","",""
"cat_REG_IMAGE_AMAZON_PACKAGES_0","REG_IMAGE_AMAZON_PACKAGES","0.501774865007121","CatBoost 😸","non_txt","0","2026-04-09T23:57:06.000Z","318","finished","",""
"cat_REG_IMAGE_AMAZON_PACKAGES_0","REG_IMAGE_AMAZON_PACKAGES","0.1847193813721919","CatBoost 😸","txt","0","2026-04-09T23:57:06.000Z","98","finished","",""
"light_REG_IMAGE_AMAZON_PACKAGES_0","REG_IMAGE_AMAZON_PACKAGES","0.6066524625869285","LightGBM 💡","ft-img-ft-txt","0","2026-04-09T23:52:44.000Z","1469","finished","",""
"light_REG_IMAGE_AMAZON_PACKAGES_0","REG_IMAGE_AMAZON_PACKAGES","0.5421977053109712","LightGBM 💡","ft-txt","0","2026-04-09T23:51:47.000Z","1202","finished","",""
"light_REG_IMAGE_AMAZON_PACKAGES_0","REG_IMAGE_AMAZON_PACKAGES","0.45738738680175306","LightGBM 💡","non_txt","0","2026-04-09T23:51:25.000Z","337","finished","",""
"light_REG_IMAGE_AMAZON_PACKAGES_0","REG_IMAGE_AMAZON_PACKAGES","0.1754988847216269","LightGBM 💡","txt","0","2026-04-09T23:49:35.000Z","107","finished","",""
