"Name","dataset_name","test_score","model","multimodal_state","fold","Created","Runtime","State","metrics_dict.metrics.auc","metrics_dict.metrics.logloss"
"light_MUL_IMAGE_PETFINDER_4","MUL_IMAGE_PETFINDER","0.8422696775123442","LightGBM 💡","ft-txt","4","2026-04-09T22:59:10.000Z","3471","finished","0.8422696775123442","1.4204142584005777"
"light_MUL_IMAGE_PETFINDER_4","MUL_IMAGE_PETFINDER","0.7975654193726087","LightGBM 💡","non_txt","4","2026-04-09T22:59:00.000Z","238","finished","0.7975654193726087","1.5410169345946636"
"light_MUL_IMAGE_PETFINDER_4","MUL_IMAGE_PETFINDER","0.7097333705530616","LightGBM 💡","txt","4","2026-04-09T22:58:53.000Z","291","finished","0.7097333705530616","1.7900746110313617"
"tabpfnv2p5_MUL_IMAGE_PETFINDER_3","MUL_IMAGE_PETFINDER","0.8855134337836359","TabPFN-v2p5 🇩🇪","ft-img-ft-txt","3","2026-04-09T22:58:52.000Z","4220","finished","0.8855134337836359","1.17245627330394"
"tabpfnv2p5_MUL_IMAGE_PETFINDER_3","MUL_IMAGE_PETFINDER","0.873563627678514","TabPFN-v2p5 🇩🇪","ft-txt","3","2026-04-09T22:58:31.000Z","5864","finished","0.873563627678514","1.2273862114330734"
"tabpfnv2p5_MUL_IMAGE_PETFINDER_3","MUL_IMAGE_PETFINDER","0.8420342861622789","TabPFN-v2p5 🇩🇪","non_txt","3","2026-04-09T22:58:16.000Z","204","finished","0.8420342861622789","1.3553083869483542"
"tabpfnv2p5_MUL_IMAGE_PETFINDER_3","MUL_IMAGE_PETFINDER","0.7604327163051585","TabPFN-v2p5 🇩🇪","txt","3","2026-04-09T22:57:31.000Z","290","finished","0.7604327163051585","1.6216854363591773"
"tabpfnv2_MUL_IMAGE_PETFINDER_3","MUL_IMAGE_PETFINDER","0.8764000556612104","TabPFN-v2 🤯","ft-img-ft-txt","3","2026-04-09T22:56:12.000Z","4222","finished","0.8764000556612104","1.2110135416369674"
"tabpfnv2_MUL_IMAGE_PETFINDER_3","MUL_IMAGE_PETFINDER","0.8637403928869729","TabPFN-v2 🤯","ft-txt","3","2026-04-09T22:55:45.000Z","4028","finished","0.8637403928869729","1.262257236549227"
"tabpfnv2_MUL_IMAGE_PETFINDER_3","MUL_IMAGE_PETFINDER","0.8352421368486858","TabPFN-v2 🤯","non_txt","3","2026-04-09T22:54:47.000Z","203","finished","0.8352421368486858","1.3821560076814514"
"tabpfnv2_MUL_IMAGE_PETFINDER_3","MUL_IMAGE_PETFINDER","0.732814936648467","TabPFN-v2 🤯","txt","3","2026-04-09T22:53:43.000Z","302","finished","0.732814936648467","1.6817848710522674"
"tabm_MUL_IMAGE_PETFINDER_3","MUL_IMAGE_PETFINDER","0.8763167627799252","TabM Ⓜ️","ft-img-ft-txt","3","2026-04-09T22:53:32.000Z","7449","finished","0.8763167627799252","1.245208045245234"
"tabm_MUL_IMAGE_PETFINDER_3","MUL_IMAGE_PETFINDER","0.8682874006216121","TabM Ⓜ️","ft-txt","3","2026-04-09T22:51:43.000Z","3239","finished","0.8682874006216121","1.2779541433545625"
"tabm_MUL_IMAGE_PETFINDER_3","MUL_IMAGE_PETFINDER","0.8350325748580018","TabM Ⓜ️","non_txt","3","2026-04-09T22:51:22.000Z","197","finished","0.8350325748580018","1.3952366973587813"
"tabm_MUL_IMAGE_PETFINDER_3","MUL_IMAGE_PETFINDER","0.7597312035190624","TabM Ⓜ️","txt","3","2026-04-09T22:51:07.000Z","272","finished","0.7597312035190624","1.6301633214283768"
"cat_MUL_IMAGE_PETFINDER_3","MUL_IMAGE_PETFINDER","0.8712268222878847","CatBoost 😸","ft-img-ft-txt","3","2026-04-09T22:51:05.000Z","3636","finished","0.8712268222878847","1.2450314775599145"
"cat_MUL_IMAGE_PETFINDER_3","MUL_IMAGE_PETFINDER","0.8573572702441623","CatBoost 😸","ft-txt","3","2026-04-09T22:50:33.000Z","7722","finished","0.8573572702441623","1.3062604981239443"
"cat_MUL_IMAGE_PETFINDER_3","MUL_IMAGE_PETFINDER","0.8229181923881879","CatBoost 😸","non_txt","3","2026-04-09T22:49:56.000Z","372","finished","0.8229181923881879","1.4253010438310638"
"cat_MUL_IMAGE_PETFINDER_3","MUL_IMAGE_PETFINDER","0.7453594127691348","CatBoost 😸","txt","3","2026-04-09T22:47:31.000Z","364","finished","0.7453594127691348","1.668937159368005"
"light_MUL_IMAGE_PETFINDER_3","MUL_IMAGE_PETFINDER","0.8644845963824983","LightGBM 💡","ft-img-ft-txt","3","2026-04-09T22:47:31.000Z","3430","finished","0.8644845963824983","1.3249784301439154"
"light_MUL_IMAGE_PETFINDER_3","MUL_IMAGE_PETFINDER","0.8472697304934126","LightGBM 💡","ft-txt","3","2026-04-09T22:47:20.000Z","3229","finished","0.8472697304934126","1.3785854451843471"
"light_MUL_IMAGE_PETFINDER_3","MUL_IMAGE_PETFINDER","0.8031338252329179","LightGBM 💡","non_txt","3","2026-04-09T22:47:09.000Z","228","finished","0.8031338252329179","1.5093693873394047"
"light_MUL_IMAGE_PETFINDER_3","MUL_IMAGE_PETFINDER","0.7270946325921173","LightGBM 💡","txt","3","2026-04-09T22:46:50.000Z","269","finished","0.7270946325921173","1.7357496852425638"
"tabpfnv2p5_MUL_IMAGE_PETFINDER_2","MUL_IMAGE_PETFINDER","0.8740284387833157","TabPFN-v2p5 🇩🇪","ft-img-ft-txt","2","2026-04-09T22:46:22.000Z","4376","finished","0.8740284387833157","1.2371171795933709"
"tabpfnv2p5_MUL_IMAGE_PETFINDER_2","MUL_IMAGE_PETFINDER","0.8674546351577053","TabPFN-v2p5 🇩🇪","ft-txt","2","2026-04-09T22:43:56.000Z","4123","finished","0.8674546351577053","1.2549993155737451"
"tabpfnv2p5_MUL_IMAGE_PETFINDER_2","MUL_IMAGE_PETFINDER","0.8339729150487594","TabPFN-v2p5 🇩🇪","non_txt","2","2026-04-09T22:43:00.000Z","222","finished","0.8339729150487594","1.3787565478163566"
"tabpfnv2p5_MUL_IMAGE_PETFINDER_2","MUL_IMAGE_PETFINDER","0.7547233743587836","TabPFN-v2p5 🇩🇪","txt","2","2026-04-09T22:42:38.000Z","289","finished","0.7547233743587836","1.6382429313661482"
"tabpfnv2_MUL_IMAGE_PETFINDER_2","MUL_IMAGE_PETFINDER","0.8659064440596613","TabPFN-v2 🤯","ft-img-ft-txt","2","2026-04-09T22:18:40.000Z","4333","finished","0.8659064440596613","1.2672411351581323"
"tabpfnv2_MUL_IMAGE_PETFINDER_2","MUL_IMAGE_PETFINDER","0.8585703050110268","TabPFN-v2 🤯","ft-txt","2","2026-04-09T22:18:00.000Z","4143","finished","0.8585703050110268","1.2902911096350125"
"tabpfnv2_MUL_IMAGE_PETFINDER_2","MUL_IMAGE_PETFINDER","0.8299613307857868","TabPFN-v2 🤯","non_txt","2","2026-04-09T22:14:25.000Z","210","finished","0.8299613307857868","1.3948736688680117"
"tabpfnv2_MUL_IMAGE_PETFINDER_2","MUL_IMAGE_PETFINDER","0.7291566079150386","TabPFN-v2 🤯","txt","2","2026-04-09T22:13:42.000Z","296","finished","0.7291566079150386","1.695406123268179"
"tabm_MUL_IMAGE_PETFINDER_2","MUL_IMAGE_PETFINDER","0.8651306876331878","TabM Ⓜ️","ft-img-ft-txt","2","2026-04-09T22:12:30.000Z","2693","finished","0.8651306876331878","1.267396321901323"
"tabm_MUL_IMAGE_PETFINDER_2","MUL_IMAGE_PETFINDER","0.8579441561836476","TabM Ⓜ️","ft-txt","2","2026-04-09T22:09:14.000Z","2541","finished","0.8579441561836476","1.2955523842951475"
"tabm_MUL_IMAGE_PETFINDER_2","MUL_IMAGE_PETFINDER","0.8268492234169766","TabM Ⓜ️","non_txt","2","2026-04-09T22:09:09.000Z","194","finished","0.8268492234169766","1.404710329752522"
"tabm_MUL_IMAGE_PETFINDER_2","MUL_IMAGE_PETFINDER","0.743813618089884","TabM Ⓜ️","txt","2","2026-04-09T22:09:04.000Z","272","finished","0.743813618089884","1.6638870656288112"
"cat_MUL_IMAGE_PETFINDER_2","MUL_IMAGE_PETFINDER","0.8603766701638393","CatBoost 😸","ft-img-ft-txt","2","2026-04-09T22:02:37.000Z","2902","finished","0.8603766701638393","1.2902090924541425"
"cat_MUL_IMAGE_PETFINDER_2","MUL_IMAGE_PETFINDER","0.8454946478181006","CatBoost 😸","ft-txt","2","2026-04-09T22:02:22.000Z","2849","finished","0.8454946478181006","1.3424600093430317"
"cat_MUL_IMAGE_PETFINDER_2","MUL_IMAGE_PETFINDER","0.8144782137931039","CatBoost 😸","non_txt","2","2026-04-09T22:02:16.000Z","405","finished","0.8144782137931039","1.4497484754078322"
"cat_MUL_IMAGE_PETFINDER_2","MUL_IMAGE_PETFINDER","0.7293445340966906","CatBoost 😸","txt","2","2026-04-09T22:02:09.000Z","332","finished","0.7293445340966906","1.7015596732910707"
"light_MUL_IMAGE_PETFINDER_2","MUL_IMAGE_PETFINDER","0.850343990070894","LightGBM 💡","ft-img-ft-txt","2","2026-04-09T21:59:41.000Z","2707","finished","0.850343990070894","1.3953388377404834"
"light_MUL_IMAGE_PETFINDER_2","MUL_IMAGE_PETFINDER","0.8368101472562972","LightGBM 💡","ft-txt","2","2026-04-09T21:59:13.000Z","3551","finished","0.8368101472562972","1.414196152374667"
"light_MUL_IMAGE_PETFINDER_2","MUL_IMAGE_PETFINDER","0.7961989371416749","LightGBM 💡","non_txt","2","2026-04-09T21:59:08.000Z","186","finished","0.7961989371416749","1.539342589948722"
"light_MUL_IMAGE_PETFINDER_2","MUL_IMAGE_PETFINDER","0.7238798100257549","LightGBM 💡","txt","2","2026-04-09T21:56:28.000Z","270","finished","0.7238798100257549","1.7532898057779305"
"tabpfnv2p5_MUL_IMAGE_PETFINDER_1","MUL_IMAGE_PETFINDER","0.8881023646206488","TabPFN-v2p5 🇩🇪","ft-img-ft-txt","1","2026-04-09T21:55:47.000Z","3085","finished","0.8881023646206488","1.168479344370191"
"tabpfnv2p5_MUL_IMAGE_PETFINDER_1","MUL_IMAGE_PETFINDER","0.8830721046103647","TabPFN-v2p5 🇩🇪","ft-txt","1","2026-04-09T21:55:23.000Z","2908","finished","0.8830721046103647","1.1943018100156533"
"tabpfnv2p5_MUL_IMAGE_PETFINDER_1","MUL_IMAGE_PETFINDER","0.8385458702346054","TabPFN-v2p5 🇩🇪","non_txt","1","2026-04-09T21:55:23.000Z","220","finished","0.8385458702346054","1.370231087467478"
"tabpfnv2p5_MUL_IMAGE_PETFINDER_1","MUL_IMAGE_PETFINDER","0.7743135644483885","TabPFN-v2p5 🇩🇪","txt","1","2026-04-09T21:55:23.000Z","408","finished","0.7743135644483885","1.6092215518016235"
"tabpfnv2_MUL_IMAGE_PETFINDER_1","MUL_IMAGE_PETFINDER","0.876540007089073","TabPFN-v2 🤯","ft-img-ft-txt","1","2026-04-09T21:53:31.000Z","3097","finished","0.876540007089073","1.2233613450548648"
"tabpfnv2_MUL_IMAGE_PETFINDER_1","MUL_IMAGE_PETFINDER","0.8709182545185739","TabPFN-v2 🤯","ft-txt","1","2026-04-09T21:53:20.000Z","2896","finished","0.8709182545185739","1.2502022879018924"
"tabpfnv2_MUL_IMAGE_PETFINDER_1","MUL_IMAGE_PETFINDER","0.8343176352570212","TabPFN-v2 🤯","non_txt","1","2026-04-09T21:49:40.000Z","212","finished","0.8343176352570212","1.3905431607878864"
"tabpfnv2_MUL_IMAGE_PETFINDER_1","MUL_IMAGE_PETFINDER","0.751535800587745","TabPFN-v2 🤯","txt","1","2026-04-09T21:44:37.000Z","296","finished","0.751535800587745","1.6689003019752175"
"tabm_MUL_IMAGE_PETFINDER_1","MUL_IMAGE_PETFINDER","0.8762139057717926","TabM Ⓜ️","ft-img-ft-txt","1","2026-04-09T21:43:38.000Z","3758","finished","0.8762139057717926","1.2386193555116205"
"tabm_MUL_IMAGE_PETFINDER_1","MUL_IMAGE_PETFINDER","0.869343993714095","TabM Ⓜ️","ft-txt","1","2026-04-09T21:43:33.000Z","3537","finished","0.869343993714095","1.2576990404564696"
"tabm_MUL_IMAGE_PETFINDER_1","MUL_IMAGE_PETFINDER","0.8304919188062104","TabM Ⓜ️","non_txt","1","2026-04-09T21:40:08.000Z","201","finished","0.8304919188062104","1.4006597604300983"
"tabm_MUL_IMAGE_PETFINDER_1","MUL_IMAGE_PETFINDER","0.7600781526131277","TabM Ⓜ️","txt","1","2026-04-09T21:39:59.000Z","273","finished","0.7600781526131277","1.6351964975086677"
"cat_MUL_IMAGE_PETFINDER_1","MUL_IMAGE_PETFINDER","0.8683710344311453","CatBoost 😸","ft-img-ft-txt","1","2026-04-09T21:08:53.000Z","3924","finished","0.8683710344311453","1.2677727865269013"
"cat_MUL_IMAGE_PETFINDER_1","MUL_IMAGE_PETFINDER","0.8577024175824536","CatBoost 😸","ft-txt","1","2026-04-09T21:06:11.000Z","3772","finished","0.8577024175824536","1.3041658820905768"
"cat_MUL_IMAGE_PETFINDER_1","MUL_IMAGE_PETFINDER","0.8156289312247011","CatBoost 😸","non_txt","1","2026-04-09T21:01:33.000Z","273","finished","0.8156289312247011","1.447636835654439"
"cat_MUL_IMAGE_PETFINDER_1","MUL_IMAGE_PETFINDER","0.7393845135031433","CatBoost 😸","txt","1","2026-04-09T21:01:21.000Z","362","finished","0.7393845135031433","1.6913564174078493"
"light_MUL_IMAGE_PETFINDER_1","MUL_IMAGE_PETFINDER","0.8573694905958967","LightGBM 💡","ft-img-ft-txt","1","2026-04-09T20:59:17.000Z","3766","finished","0.8573694905958967","1.369091600725838"
"light_MUL_IMAGE_PETFINDER_1","MUL_IMAGE_PETFINDER","0.8485471408791616","LightGBM 💡","ft-txt","1","2026-04-09T20:58:17.000Z","9348","finished","0.8485471408791616","1.384135899558299"
"light_MUL_IMAGE_PETFINDER_1","MUL_IMAGE_PETFINDER","0.8002184146157352","LightGBM 💡","non_txt","1","2026-04-09T20:58:09.000Z","196","finished","0.8002184146157352","1.518115866990526"
"light_MUL_IMAGE_PETFINDER_1","MUL_IMAGE_PETFINDER","0.7286409735238368","LightGBM 💡","txt","1","2026-04-09T20:56:38.000Z","275","finished","0.7286409735238368","1.7326926728901322"
"tabpfnv2p5_MUL_IMAGE_PETFINDER_0","MUL_IMAGE_PETFINDER","0.8721743261758672","TabPFN-v2p5 🇩🇪","ft-img-ft-txt","0","2026-04-09T20:56:28.000Z","3786","finished","0.8721743261758672","1.2338229666265803"
"tabpfnv2p5_MUL_IMAGE_PETFINDER_0","MUL_IMAGE_PETFINDER","0.866312757984372","TabPFN-v2p5 🇩🇪","ft-txt","0","2026-04-09T20:55:54.000Z","3587","finished","0.866312757984372","1.2637408542560185"
"tabpfnv2p5_MUL_IMAGE_PETFINDER_0","MUL_IMAGE_PETFINDER","0.8330042185955004","TabPFN-v2p5 🇩🇪","non_txt","0","2026-04-09T20:54:34.000Z","209","finished","0.8330042185955004","1.3991524881131343"
"tabpfnv2p5_MUL_IMAGE_PETFINDER_0","MUL_IMAGE_PETFINDER","0.7602511466793824","TabPFN-v2p5 🇩🇪","txt","0","2026-04-09T20:54:19.000Z","292","finished","0.7602511466793824","1.6320666804871389"
"tabpfnv2_MUL_IMAGE_PETFINDER_0","MUL_IMAGE_PETFINDER","0.8635789420419104","TabPFN-v2 🤯","ft-img-ft-txt","0","2026-04-09T20:53:21.000Z","3779","finished","0.8635789420419104","1.2691659641948143"
"tabpfnv2_MUL_IMAGE_PETFINDER_0","MUL_IMAGE_PETFINDER","0.8579400701875352","TabPFN-v2 🤯","ft-txt","0","2026-04-09T20:53:20.000Z","3606","finished","0.8579400701875352","1.3013138522805574"
"tabpfnv2_MUL_IMAGE_PETFINDER_0","MUL_IMAGE_PETFINDER","0.8275984376843789","TabPFN-v2 🤯","non_txt","0","2026-04-09T20:52:58.000Z","213","finished","0.8275984376843789","1.4180181517642927"
"tabpfnv2_MUL_IMAGE_PETFINDER_0","MUL_IMAGE_PETFINDER","0.7334881282485817","TabPFN-v2 🤯","txt","0","2026-04-09T20:51:25.000Z","296","finished","0.7334881282485817","1.6926503223090443"
"tabm_MUL_IMAGE_PETFINDER_0","MUL_IMAGE_PETFINDER","0.8622497943736332","TabM Ⓜ️","ft-img-ft-txt","0","2026-04-09T20:51:01.000Z","3064","finished","0.8622497943736332","1.2889574527070329"
"tabm_MUL_IMAGE_PETFINDER_0","MUL_IMAGE_PETFINDER","0.8549359474540456","TabM Ⓜ️","ft-txt","0","2026-04-09T20:50:57.000Z","7350","finished","0.8549359474540456","1.320229365356508"
"tabm_MUL_IMAGE_PETFINDER_0","MUL_IMAGE_PETFINDER","0.826289954024892","TabM Ⓜ️","non_txt","0","2026-04-09T20:50:49.000Z","220","finished","0.826289954024892","1.4236596351227897"
"tabm_MUL_IMAGE_PETFINDER_0","MUL_IMAGE_PETFINDER","0.7405218201749613","TabM Ⓜ️","txt","0","2026-04-09T20:49:34.000Z","518","finished","0.7405218201749613","1.678194816220185"
"cat_MUL_IMAGE_PETFINDER_0","MUL_IMAGE_PETFINDER","0.8559739665368812","CatBoost 😸","ft-img-ft-txt","0","2026-04-09T20:49:26.000Z","4183","finished","0.8559739665368812","1.3009067804210466"
"cat_MUL_IMAGE_PETFINDER_0","MUL_IMAGE_PETFINDER","0.8449235448393497","CatBoost 😸","ft-txt","0","2026-04-09T20:49:13.000Z","3039","finished","0.8449235448393497","1.3437453732355011"
"cat_MUL_IMAGE_PETFINDER_0","MUL_IMAGE_PETFINDER","0.8142137312909328","CatBoost 😸","non_txt","0","2026-04-09T20:49:05.000Z","309","finished","0.8142137312909328","1.4670302800726365"
"cat_MUL_IMAGE_PETFINDER_0","MUL_IMAGE_PETFINDER","0.7332804187647531","CatBoost 😸","txt","0","2026-04-09T20:48:54.000Z","342","finished","0.7332804187647531","1.7050826421835266"
"light_MUL_IMAGE_PETFINDER_0","MUL_IMAGE_PETFINDER","0.8514655312941596","LightGBM 💡","ft-img-ft-txt","0","2026-04-09T20:48:47.000Z","3072","finished","0.8514655312941596","1.41367766902124"
"light_MUL_IMAGE_PETFINDER_0","MUL_IMAGE_PETFINDER","0.8342296277551184","LightGBM 💡","ft-txt","0","2026-04-09T20:48:47.000Z","7299","finished","0.8342296277551184","1.4410461908929295"
"light_MUL_IMAGE_PETFINDER_0","MUL_IMAGE_PETFINDER","0.799968762391464","LightGBM 💡","non_txt","0","2026-04-09T20:48:46.000Z","128","finished","0.799968762391464","1.5292954049294474"
"light_MUL_IMAGE_PETFINDER_0","MUL_IMAGE_PETFINDER","0.7162003547425958","LightGBM 💡","txt","0","2026-04-09T20:48:43.000Z","271","finished","0.7162003547425958","1.7723451266825174"
