"Name","dataset_name","test_score","model","multimodal_state","fold","Created","Runtime","State"
"tabm_REG_IMAGE_KHAADI_CLOTHES_4","REG_IMAGE_KHAADI_CLOTHES","0.266700804233551","TabM Ⓜ️","txt","4","2026-04-09T17:33:54.000Z","18","finished"
"cat_REG_IMAGE_KHAADI_CLOTHES_4","REG_IMAGE_KHAADI_CLOTHES","0.8737065291788166","CatBoost 😸","ft-img-ft-txt","4","2026-04-09T17:30:13.000Z","217","finished"
"cat_REG_IMAGE_KHAADI_CLOTHES_4","REG_IMAGE_KHAADI_CLOTHES","0.5392710769348199","CatBoost 😸","ft-txt","4","2026-04-09T17:27:41.000Z","148","finished"
"cat_REG_IMAGE_KHAADI_CLOTHES_4","REG_IMAGE_KHAADI_CLOTHES","0.5455460001558705","CatBoost 😸","non_txt","4","2026-04-09T17:26:58.000Z","37","finished"
"cat_REG_IMAGE_KHAADI_CLOTHES_4","REG_IMAGE_KHAADI_CLOTHES","0.3256918452703429","CatBoost 😸","txt","4","2026-04-09T17:26:36.000Z","19","finished"
"light_REG_IMAGE_KHAADI_CLOTHES_4","REG_IMAGE_KHAADI_CLOTHES","0.8123697890550331","LightGBM 💡","ft-img-ft-txt","4","2026-04-09T17:22:55.000Z","215","finished"
"light_REG_IMAGE_KHAADI_CLOTHES_4","REG_IMAGE_KHAADI_CLOTHES","0.6439055017569545","LightGBM 💡","ft-txt","4","2026-04-09T17:20:27.000Z","143","finished"
"light_REG_IMAGE_KHAADI_CLOTHES_4","REG_IMAGE_KHAADI_CLOTHES","0.606265905086532","LightGBM 💡","non_txt","4","2026-04-09T17:19:50.000Z","31","finished"
"light_REG_IMAGE_KHAADI_CLOTHES_4","REG_IMAGE_KHAADI_CLOTHES","0.4825253755305977","LightGBM 💡","txt","4","2026-04-09T17:19:28.000Z","17","finished"
"tabpfnv2p5_REG_IMAGE_KHAADI_CLOTHES_3","REG_IMAGE_KHAADI_CLOTHES","0.7023155689239502","TabPFN-v2p5 🇩🇪","ft-img-ft-txt","3","2026-04-09T17:15:42.000Z","220","finished"
"tabpfnv2p5_REG_IMAGE_KHAADI_CLOTHES_3","REG_IMAGE_KHAADI_CLOTHES","0.6057420969009399","TabPFN-v2p5 🇩🇪","ft-txt","3","2026-04-09T17:12:59.000Z","156","finished"
"tabpfnv2p5_REG_IMAGE_KHAADI_CLOTHES_3","REG_IMAGE_KHAADI_CLOTHES","0.21131491661071777","TabPFN-v2p5 🇩🇪","non_txt","3","2026-04-09T17:12:21.000Z","33","finished"
"tabpfnv2p5_REG_IMAGE_KHAADI_CLOTHES_3","REG_IMAGE_KHAADI_CLOTHES","-2.3592565059661865","TabPFN-v2p5 🇩🇪","txt","3","2026-04-09T17:11:54.000Z","20","finished"
"tabpfnv2_REG_IMAGE_KHAADI_CLOTHES_3","REG_IMAGE_KHAADI_CLOTHES","0.1646992564201355","TabPFN-v2 🤯","ft-img-ft-txt","3","2026-04-09T17:08:06.000Z","222","finished"
"tabpfnv2_REG_IMAGE_KHAADI_CLOTHES_3","REG_IMAGE_KHAADI_CLOTHES","0.4906843900680542","TabPFN-v2 🤯","ft-txt","3","2026-04-09T17:05:26.000Z","155","finished"
"tabpfnv2_REG_IMAGE_KHAADI_CLOTHES_3","REG_IMAGE_KHAADI_CLOTHES","0.0892680287361145","TabPFN-v2 🤯","non_txt","3","2026-04-09T17:04:28.000Z","47","finished"
"tabpfnv2_REG_IMAGE_KHAADI_CLOTHES_3","REG_IMAGE_KHAADI_CLOTHES","-1.8263907432556152","TabPFN-v2 🤯","txt","3","2026-04-09T17:02:48.000Z","69","finished"
"tabm_REG_IMAGE_KHAADI_CLOTHES_3","REG_IMAGE_KHAADI_CLOTHES","0.3123548626899719","TabM Ⓜ️","ft-img-ft-txt","3","2026-04-09T16:58:20.000Z","255","finished"
"tabm_REG_IMAGE_KHAADI_CLOTHES_3","REG_IMAGE_KHAADI_CLOTHES","-1.001882553100586","TabM Ⓜ️","ft-txt","3","2026-04-09T16:55:47.000Z","146","finished"
"tabm_REG_IMAGE_KHAADI_CLOTHES_3","REG_IMAGE_KHAADI_CLOTHES","-0.885283350944519","TabM Ⓜ️","non_txt","3","2026-04-09T16:55:09.000Z","33","finished"
"tabm_REG_IMAGE_KHAADI_CLOTHES_3","REG_IMAGE_KHAADI_CLOTHES","-1.891369104385376","TabM Ⓜ️","txt","3","2026-04-09T16:54:47.000Z","18","finished"
"cat_REG_IMAGE_KHAADI_CLOTHES_3","REG_IMAGE_KHAADI_CLOTHES","0.20657562073453672","CatBoost 😸","ft-img-ft-txt","3","2026-04-09T16:50:51.000Z","230","finished"
"cat_REG_IMAGE_KHAADI_CLOTHES_3","REG_IMAGE_KHAADI_CLOTHES","-0.4576586965801188","CatBoost 😸","ft-txt","3","2026-04-09T16:48:13.000Z","152","finished"
"cat_REG_IMAGE_KHAADI_CLOTHES_3","REG_IMAGE_KHAADI_CLOTHES","0.12393775805887064","CatBoost 😸","non_txt","3","2026-04-09T16:47:30.000Z","38","finished"
"cat_REG_IMAGE_KHAADI_CLOTHES_3","REG_IMAGE_KHAADI_CLOTHES","-1.7924162732729476","CatBoost 😸","txt","3","2026-04-09T16:47:08.000Z","18","finished"
"light_REG_IMAGE_KHAADI_CLOTHES_3","REG_IMAGE_KHAADI_CLOTHES","-0.06202207347961086","LightGBM 💡","ft-img-ft-txt","3","2026-04-09T16:43:17.000Z","224","finished"
"light_REG_IMAGE_KHAADI_CLOTHES_3","REG_IMAGE_KHAADI_CLOTHES","-0.8301032026932105","LightGBM 💡","ft-txt","3","2026-04-09T16:40:39.000Z","151","finished"
"light_REG_IMAGE_KHAADI_CLOTHES_3","REG_IMAGE_KHAADI_CLOTHES","-0.11405600055014452","LightGBM 💡","non_txt","3","2026-04-09T16:40:01.000Z","31","finished"
"light_REG_IMAGE_KHAADI_CLOTHES_3","REG_IMAGE_KHAADI_CLOTHES","-2.3328133624271716","LightGBM 💡","txt","3","2026-04-09T16:39:39.000Z","18","finished"
"tabpfnv2p5_REG_IMAGE_KHAADI_CLOTHES_2","REG_IMAGE_KHAADI_CLOTHES","0.8652482032775879","TabPFN-v2p5 🇩🇪","ft-img-ft-txt","2","2026-04-09T16:35:41.000Z","232","finished"
"tabpfnv2p5_REG_IMAGE_KHAADI_CLOTHES_2","REG_IMAGE_KHAADI_CLOTHES","-0.0009261369705200196","TabPFN-v2p5 🇩🇪","ft-txt","2","2026-04-09T16:32:53.000Z","159","finished"
"tabpfnv2p5_REG_IMAGE_KHAADI_CLOTHES_2","REG_IMAGE_KHAADI_CLOTHES","-2.0262255668640137","TabPFN-v2p5 🇩🇪","non_txt","2","2026-04-09T16:32:15.000Z","34","finished"
"tabpfnv2p5_REG_IMAGE_KHAADI_CLOTHES_2","REG_IMAGE_KHAADI_CLOTHES","0.28554606437683105","TabPFN-v2p5 🇩🇪","txt","2","2026-04-09T16:31:48.000Z","19","finished"
"tabpfnv2_REG_IMAGE_KHAADI_CLOTHES_2","REG_IMAGE_KHAADI_CLOTHES","0.9124575853347778","TabPFN-v2 🤯","ft-img-ft-txt","2","2026-04-09T16:27:57.000Z","226","finished"
"tabpfnv2_REG_IMAGE_KHAADI_CLOTHES_2","REG_IMAGE_KHAADI_CLOTHES","0.3890921473503113","TabPFN-v2 🤯","ft-txt","2","2026-04-09T16:25:14.000Z","159","finished"
"tabpfnv2_REG_IMAGE_KHAADI_CLOTHES_2","REG_IMAGE_KHAADI_CLOTHES","-0.13278043270111084","TabPFN-v2 🤯","non_txt","2","2026-04-09T16:24:37.000Z","32","finished"
"tabpfnv2_REG_IMAGE_KHAADI_CLOTHES_2","REG_IMAGE_KHAADI_CLOTHES","0.365232527256012","TabPFN-v2 🤯","txt","2","2026-04-09T16:24:15.000Z","19","finished"
"tabm_REG_IMAGE_KHAADI_CLOTHES_2","REG_IMAGE_KHAADI_CLOTHES","0.5068790912628174","TabM Ⓜ️","ft-img-ft-txt","2","2026-04-09T16:20:29.000Z","222","finished"
"tabm_REG_IMAGE_KHAADI_CLOTHES_2","REG_IMAGE_KHAADI_CLOTHES","0.6187154054641724","TabM Ⓜ️","ft-txt","2","2026-04-09T16:17:56.000Z","146","finished"
"tabm_REG_IMAGE_KHAADI_CLOTHES_2","REG_IMAGE_KHAADI_CLOTHES","0.5077843070030212","TabM Ⓜ️","non_txt","2","2026-04-09T16:17:19.000Z","31","finished"
"tabm_REG_IMAGE_KHAADI_CLOTHES_2","REG_IMAGE_KHAADI_CLOTHES","0.357802152633667","TabM Ⓜ️","txt","2","2026-04-09T16:16:57.000Z","18","finished"
"cat_REG_IMAGE_KHAADI_CLOTHES_2","REG_IMAGE_KHAADI_CLOTHES","0.8499301662752359","CatBoost 😸","ft-img-ft-txt","2","2026-04-09T16:13:06.000Z","226","finished"
"cat_REG_IMAGE_KHAADI_CLOTHES_2","REG_IMAGE_KHAADI_CLOTHES","0.26312448389259135","CatBoost 😸","ft-txt","2","2026-04-09T16:10:34.000Z","147","finished"
"cat_REG_IMAGE_KHAADI_CLOTHES_2","REG_IMAGE_KHAADI_CLOTHES","0.5062973086474818","CatBoost 😸","non_txt","2","2026-04-09T16:09:57.000Z","33","finished"
"cat_REG_IMAGE_KHAADI_CLOTHES_2","REG_IMAGE_KHAADI_CLOTHES","0.3471538624776386","CatBoost 😸","txt","2","2026-04-09T16:09:35.000Z","18","finished"
"light_REG_IMAGE_KHAADI_CLOTHES_2","REG_IMAGE_KHAADI_CLOTHES","0.7712341083890765","LightGBM 💡","ft-img-ft-txt","2","2026-04-09T16:05:50.000Z","220","finished"
"light_REG_IMAGE_KHAADI_CLOTHES_2","REG_IMAGE_KHAADI_CLOTHES","-0.048483544944213586","LightGBM 💡","ft-txt","2","2026-04-09T16:03:22.000Z","144","finished"
"light_REG_IMAGE_KHAADI_CLOTHES_2","REG_IMAGE_KHAADI_CLOTHES","0.05199857320143364","LightGBM 💡","non_txt","2","2026-04-09T16:02:45.000Z","31","finished"
"light_REG_IMAGE_KHAADI_CLOTHES_2","REG_IMAGE_KHAADI_CLOTHES","0.2304235206360994","LightGBM 💡","txt","2","2026-04-09T16:02:23.000Z","18","finished"
"tabpfnv2p5_REG_IMAGE_KHAADI_CLOTHES_1","REG_IMAGE_KHAADI_CLOTHES","0.9442707300186156","TabPFN-v2p5 🇩🇪","ft-img-ft-txt","1","2026-04-09T15:58:46.000Z","211","finished"
"tabpfnv2p5_REG_IMAGE_KHAADI_CLOTHES_1","REG_IMAGE_KHAADI_CLOTHES","0.8765040040016174","TabPFN-v2p5 🇩🇪","ft-txt","1","2026-04-09T15:56:08.000Z","154","finished"
"tabpfnv2p5_REG_IMAGE_KHAADI_CLOTHES_1","REG_IMAGE_KHAADI_CLOTHES","0.8857755661010742","TabPFN-v2p5 🇩🇪","non_txt","1","2026-04-09T15:55:25.000Z","35","finished"
"tabpfnv2p5_REG_IMAGE_KHAADI_CLOTHES_1","REG_IMAGE_KHAADI_CLOTHES","0.4052378535270691","TabPFN-v2p5 🇩🇪","txt","1","2026-04-09T15:54:58.000Z","21","finished"
"tabpfnv2_REG_IMAGE_KHAADI_CLOTHES_1","REG_IMAGE_KHAADI_CLOTHES","0.8235735297203064","TabPFN-v2 🤯","ft-img-ft-txt","1","2026-04-09T15:51:17.000Z","215","finished"
"tabpfnv2_REG_IMAGE_KHAADI_CLOTHES_1","REG_IMAGE_KHAADI_CLOTHES","0.8584278225898743","TabPFN-v2 🤯","ft-txt","1","2026-04-09T15:48:33.000Z","157","finished"
"tabpfnv2_REG_IMAGE_KHAADI_CLOTHES_1","REG_IMAGE_KHAADI_CLOTHES","0.8209343552589417","TabPFN-v2 🤯","non_txt","1","2026-04-09T15:47:55.000Z","33","finished"
"tabpfnv2_REG_IMAGE_KHAADI_CLOTHES_1","REG_IMAGE_KHAADI_CLOTHES","0.4032326340675354","TabPFN-v2 🤯","txt","1","2026-04-09T15:47:33.000Z","20","finished"
"tabm_REG_IMAGE_KHAADI_CLOTHES_1","REG_IMAGE_KHAADI_CLOTHES","0.8072766065597534","TabM Ⓜ️","ft-img-ft-txt","1","2026-04-09T15:43:58.000Z","210","finished"
"tabm_REG_IMAGE_KHAADI_CLOTHES_1","REG_IMAGE_KHAADI_CLOTHES","0.7425493001937866","TabM Ⓜ️","ft-txt","1","2026-04-09T15:41:25.000Z","148","finished"
"tabm_REG_IMAGE_KHAADI_CLOTHES_1","REG_IMAGE_KHAADI_CLOTHES","0.6722903251647949","TabM Ⓜ️","non_txt","1","2026-04-09T15:40:47.000Z","32","finished"
"tabm_REG_IMAGE_KHAADI_CLOTHES_1","REG_IMAGE_KHAADI_CLOTHES","0.20086902379989624","TabM Ⓜ️","txt","1","2026-04-09T15:40:20.000Z","19","finished"
"cat_REG_IMAGE_KHAADI_CLOTHES_1","REG_IMAGE_KHAADI_CLOTHES","0.7365689890739602","CatBoost 😸","ft-img-ft-txt","1","2026-04-09T15:36:44.000Z","211","finished"
"cat_REG_IMAGE_KHAADI_CLOTHES_1","REG_IMAGE_KHAADI_CLOTHES","0.48072447772919","CatBoost 😸","ft-txt","1","2026-04-09T15:34:06.000Z","153","finished"
"cat_REG_IMAGE_KHAADI_CLOTHES_1","REG_IMAGE_KHAADI_CLOTHES","0.39038978672301106","CatBoost 😸","non_txt","1","2026-04-09T15:33:24.000Z","37","finished"
"cat_REG_IMAGE_KHAADI_CLOTHES_1","REG_IMAGE_KHAADI_CLOTHES","0.2625088370145625","CatBoost 😸","txt","1","2026-04-09T15:33:02.000Z","19","finished"
"light_REG_IMAGE_KHAADI_CLOTHES_1","REG_IMAGE_KHAADI_CLOTHES","0.5270185988741181","LightGBM 💡","ft-img-ft-txt","1","2026-04-09T15:29:27.000Z","211","finished"
"light_REG_IMAGE_KHAADI_CLOTHES_1","REG_IMAGE_KHAADI_CLOTHES","0.39411074630941834","LightGBM 💡","ft-txt","1","2026-04-09T15:26:55.000Z","149","finished"
"light_REG_IMAGE_KHAADI_CLOTHES_1","REG_IMAGE_KHAADI_CLOTHES","0.3981618904207238","LightGBM 💡","non_txt","1","2026-04-09T15:26:17.000Z","32","finished"
"light_REG_IMAGE_KHAADI_CLOTHES_1","REG_IMAGE_KHAADI_CLOTHES","0.3308354957589873","LightGBM 💡","txt","1","2026-04-09T15:25:56.000Z","18","finished"
"tabpfnv2p5_REG_IMAGE_KHAADI_CLOTHES_0","REG_IMAGE_KHAADI_CLOTHES","0.5872631669044495","TabPFN-v2p5 🇩🇪","ft-img-ft-txt","0","2026-04-09T15:22:04.000Z","225","finished"
"tabpfnv2p5_REG_IMAGE_KHAADI_CLOTHES_0","REG_IMAGE_KHAADI_CLOTHES","0.6809001564979553","TabPFN-v2p5 🇩🇪","ft-txt","0","2026-04-09T15:19:20.000Z","161","finished"
"tabpfnv2p5_REG_IMAGE_KHAADI_CLOTHES_0","REG_IMAGE_KHAADI_CLOTHES","0.7299200296401978","TabPFN-v2p5 🇩🇪","non_txt","0","2026-04-09T15:18:37.000Z","39","finished"
"tabpfnv2p5_REG_IMAGE_KHAADI_CLOTHES_0","REG_IMAGE_KHAADI_CLOTHES","0.5923558473587036","TabPFN-v2p5 🇩🇪","txt","0","2026-04-09T15:17:58.000Z","30","finished"
"tabpfnv2_REG_IMAGE_KHAADI_CLOTHES_0","REG_IMAGE_KHAADI_CLOTHES","0.810465931892395","TabPFN-v2 🤯","ft-img-ft-txt","0","2026-04-09T15:13:46.000Z","242","finished"
"tabpfnv2_REG_IMAGE_KHAADI_CLOTHES_0","REG_IMAGE_KHAADI_CLOTHES","0.859923243522644","TabPFN-v2 🤯","ft-txt","0","2026-04-09T15:11:02.000Z","158","finished"
"tabpfnv2_REG_IMAGE_KHAADI_CLOTHES_0","REG_IMAGE_KHAADI_CLOTHES","0.9130963683128356","TabPFN-v2 🤯","non_txt","0","2026-04-09T15:10:25.000Z","33","finished"
"tabpfnv2_REG_IMAGE_KHAADI_CLOTHES_0","REG_IMAGE_KHAADI_CLOTHES","0.5220744609832764","TabPFN-v2 🤯","txt","0","2026-04-09T15:10:03.000Z","19","finished"
"tabm_REG_IMAGE_KHAADI_CLOTHES_0","REG_IMAGE_KHAADI_CLOTHES","0.9308096766471864","TabM Ⓜ️","ft-img-ft-txt","0","2026-04-09T15:06:33.000Z","203","finished"
"tabm_REG_IMAGE_KHAADI_CLOTHES_0","REG_IMAGE_KHAADI_CLOTHES","0.8445506691932678","TabM Ⓜ️","ft-txt","0","2026-04-09T15:04:00.000Z","147","finished"
"tabm_REG_IMAGE_KHAADI_CLOTHES_0","REG_IMAGE_KHAADI_CLOTHES","0.8468647003173828","TabM Ⓜ️","non_txt","0","2026-04-09T15:03:22.000Z","32","finished"
"tabm_REG_IMAGE_KHAADI_CLOTHES_0","REG_IMAGE_KHAADI_CLOTHES","0.5300776958465576","TabM Ⓜ️","txt","0","2026-04-09T15:03:00.000Z","18","finished"
"cat_REG_IMAGE_KHAADI_CLOTHES_0","REG_IMAGE_KHAADI_CLOTHES","0.95646233384776","CatBoost 😸","ft-img-ft-txt","0","2026-04-09T14:59:35.000Z","202","finished"
"cat_REG_IMAGE_KHAADI_CLOTHES_0","REG_IMAGE_KHAADI_CLOTHES","0.6640604415610534","CatBoost 😸","ft-txt","0","2026-04-09T14:56:57.000Z","151","finished"
"cat_REG_IMAGE_KHAADI_CLOTHES_0","REG_IMAGE_KHAADI_CLOTHES","0.4786046369239968","CatBoost 😸","non_txt","0","2026-04-09T14:56:15.000Z","38","finished"
"cat_REG_IMAGE_KHAADI_CLOTHES_0","REG_IMAGE_KHAADI_CLOTHES","0.5485646317240114","CatBoost 😸","txt","0","2026-04-09T14:55:52.000Z","20","finished"
"light_REG_IMAGE_KHAADI_CLOTHES_0","REG_IMAGE_KHAADI_CLOTHES","0.9190586537180984","LightGBM 💡","ft-img-ft-txt","0","2026-04-09T14:52:28.000Z","200","finished"
"light_REG_IMAGE_KHAADI_CLOTHES_0","REG_IMAGE_KHAADI_CLOTHES","0.7065856300470339","LightGBM 💡","ft-txt","0","2026-04-09T14:50:00.000Z","144","finished"
"light_REG_IMAGE_KHAADI_CLOTHES_0","REG_IMAGE_KHAADI_CLOTHES","0.5758567897114684","LightGBM 💡","non_txt","0","2026-04-09T14:49:23.000Z","31","finished"
"light_REG_IMAGE_KHAADI_CLOTHES_0","REG_IMAGE_KHAADI_CLOTHES","0.5470595082565697","LightGBM 💡","txt","0","2026-04-09T14:49:01.000Z","18","finished"
