"Name","dataset_name","test_score","model","multimodal_state","fold","Created","Runtime","State"
"tabpfnv2_REG_IMAGE_HNM_FASHION_3","REG_IMAGE_HNM_FASHION","0.228006664571172","TabPFN-v2 🤯","txt","3","2026-04-10T11:20:14.000Z","314","finished"
"tabm_REG_IMAGE_HNM_FASHION_3","REG_IMAGE_HNM_FASHION","0.28061124170142104","TabM Ⓜ️","ft-img-ft-txt","3","2026-04-10T11:19:09.000Z","1907","finished"
"tabm_REG_IMAGE_HNM_FASHION_3","REG_IMAGE_HNM_FASHION","0.27835297648173263","TabM Ⓜ️","ft-txt","3","2026-04-10T11:17:51.000Z","3567","finished"
"tabm_REG_IMAGE_HNM_FASHION_3","REG_IMAGE_HNM_FASHION","0.26540421960012806","TabM Ⓜ️","non_txt","3","2026-04-10T11:16:42.000Z","62","finished"
"tabm_REG_IMAGE_HNM_FASHION_3","REG_IMAGE_HNM_FASHION","0.24813666629145048","TabM Ⓜ️","txt","3","2026-04-10T11:15:39.000Z","345","finished"
"cat_REG_IMAGE_HNM_FASHION_3","REG_IMAGE_HNM_FASHION","0.2750441748610688","CatBoost 😸","ft-img-ft-txt","3","2026-04-10T11:14:48.000Z","1909","finished"
"cat_REG_IMAGE_HNM_FASHION_3","REG_IMAGE_HNM_FASHION","0.26820104348685536","CatBoost 😸","ft-txt","3","2026-04-10T11:13:53.000Z","3535","finished"
"cat_REG_IMAGE_HNM_FASHION_3","REG_IMAGE_HNM_FASHION","0.25714162144866914","CatBoost 😸","non_txt","3","2026-04-10T11:12:39.000Z","68","finished"
"cat_REG_IMAGE_HNM_FASHION_3","REG_IMAGE_HNM_FASHION","0.23117661906340348","CatBoost 😸","txt","3","2026-04-10T11:10:00.000Z","282","finished"
"light_REG_IMAGE_HNM_FASHION_3","REG_IMAGE_HNM_FASHION","0.27639818530842897","LightGBM 💡","ft-img-ft-txt","3","2026-04-10T11:07:42.000Z","3131","finished"
"light_REG_IMAGE_HNM_FASHION_3","REG_IMAGE_HNM_FASHION","0.2518016122901877","LightGBM 💡","ft-txt","3","2026-04-10T11:07:41.000Z","1797","finished"
"light_REG_IMAGE_HNM_FASHION_3","REG_IMAGE_HNM_FASHION","0.24729090176076385","LightGBM 💡","non_txt","3","2026-04-10T11:06:43.000Z","53","finished"
"light_REG_IMAGE_HNM_FASHION_3","REG_IMAGE_HNM_FASHION","0.2302046808958662","LightGBM 💡","txt","3","2026-04-10T11:05:22.000Z","271","finished"
"tabpfnv2p5_REG_IMAGE_HNM_FASHION_2","REG_IMAGE_HNM_FASHION","0.28550171311328376","TabPFN-v2p5 🇩🇪","ft-img-ft-txt","2","2026-04-10T11:03:35.000Z","2823","finished"
"tabpfnv2p5_REG_IMAGE_HNM_FASHION_2","REG_IMAGE_HNM_FASHION","0.2815236644493464","TabPFN-v2p5 🇩🇪","ft-txt","2","2026-04-10T11:03:31.000Z","2653","finished"
"tabpfnv2p5_REG_IMAGE_HNM_FASHION_2","REG_IMAGE_HNM_FASHION","0.27273312646936465","TabPFN-v2p5 🇩🇪","non_txt","2","2026-04-10T11:03:27.000Z","108","finished"
"tabpfnv2p5_REG_IMAGE_HNM_FASHION_2","REG_IMAGE_HNM_FASHION","0.27092693562192294","TabPFN-v2p5 🇩🇪","txt","2","2026-04-10T11:02:37.000Z","298","finished"
"tabpfnv2_REG_IMAGE_HNM_FASHION_2","REG_IMAGE_HNM_FASHION","0.26692093153367413","TabPFN-v2 🤯","ft-img-ft-txt","2","2026-04-10T10:59:50.000Z","2788","finished"
"tabpfnv2_REG_IMAGE_HNM_FASHION_2","REG_IMAGE_HNM_FASHION","0.25671297193521825","TabPFN-v2 🤯","ft-txt","2","2026-04-10T10:59:23.000Z","2673","finished"
"tabpfnv2_REG_IMAGE_HNM_FASHION_2","REG_IMAGE_HNM_FASHION","0.26187077924357294","TabPFN-v2 🤯","non_txt","2","2026-04-10T10:58:26.000Z","179","finished"
"tabpfnv2_REG_IMAGE_HNM_FASHION_2","REG_IMAGE_HNM_FASHION","0.2494959208935996","TabPFN-v2 🤯","txt","2","2026-04-10T10:58:17.000Z","311","finished"
"tabm_REG_IMAGE_HNM_FASHION_2","REG_IMAGE_HNM_FASHION","0.2783967746219934","TabM Ⓜ️","ft-img-ft-txt","2","2026-04-10T10:58:16.000Z","1756","finished"
"tabm_REG_IMAGE_HNM_FASHION_2","REG_IMAGE_HNM_FASHION","0.2730906748489619","TabM Ⓜ️","ft-txt","2","2026-04-10T10:57:36.000Z","1677","finished"
"tabm_REG_IMAGE_HNM_FASHION_2","REG_IMAGE_HNM_FASHION","0.25615801287801854","TabM Ⓜ️","non_txt","2","2026-04-10T10:56:46.000Z","85","finished"
"tabm_REG_IMAGE_HNM_FASHION_2","REG_IMAGE_HNM_FASHION","0.24974673700497496","TabM Ⓜ️","txt","2","2026-04-10T10:55:49.000Z","405","finished"
"cat_REG_IMAGE_HNM_FASHION_2","REG_IMAGE_HNM_FASHION","0.27318710534338464","CatBoost 😸","ft-img-ft-txt","2","2026-04-10T10:54:37.000Z","1815","finished"
"cat_REG_IMAGE_HNM_FASHION_2","REG_IMAGE_HNM_FASHION","0.26609977573534493","CatBoost 😸","ft-txt","2","2026-04-10T10:54:23.000Z","1708","finished"
"cat_REG_IMAGE_HNM_FASHION_2","REG_IMAGE_HNM_FASHION","0.2435733775614244","CatBoost 😸","non_txt","2","2026-04-10T10:53:59.000Z","106","finished"
"cat_REG_IMAGE_HNM_FASHION_2","REG_IMAGE_HNM_FASHION","0.23224674118021693","CatBoost 😸","txt","2","2026-04-10T10:53:44.000Z","276","finished"
"light_REG_IMAGE_HNM_FASHION_2","REG_IMAGE_HNM_FASHION","0.2654064842626245","LightGBM 💡","ft-img-ft-txt","2","2026-04-10T10:53:42.000Z","1763","finished"
"light_REG_IMAGE_HNM_FASHION_2","REG_IMAGE_HNM_FASHION","0.2544320429702587","LightGBM 💡","ft-txt","2","2026-04-10T10:52:16.000Z","1671","finished"
"light_REG_IMAGE_HNM_FASHION_2","REG_IMAGE_HNM_FASHION","0.24792373149620117","LightGBM 💡","non_txt","2","2026-04-10T10:51:59.000Z","101","finished"
"light_REG_IMAGE_HNM_FASHION_2","REG_IMAGE_HNM_FASHION","0.24055188003624395","LightGBM 💡","txt","2","2026-04-10T10:51:55.000Z","375","finished"
"tabpfnv2p5_REG_IMAGE_HNM_FASHION_1","REG_IMAGE_HNM_FASHION","0.27831965942437376","TabPFN-v2p5 🇩🇪","ft-img-ft-txt","1","2026-04-10T10:51:44.000Z","2042","finished"
"tabpfnv2p5_REG_IMAGE_HNM_FASHION_1","REG_IMAGE_HNM_FASHION","0.28816363989531024","TabPFN-v2p5 🇩🇪","ft-txt","1","2026-04-10T10:51:20.000Z","1843","finished"
"tabpfnv2p5_REG_IMAGE_HNM_FASHION_1","REG_IMAGE_HNM_FASHION","0.28457618558115316","TabPFN-v2p5 🇩🇪","non_txt","1","2026-04-10T10:50:24.000Z","89","finished"
"tabpfnv2p5_REG_IMAGE_HNM_FASHION_1","REG_IMAGE_HNM_FASHION","0.26056776864018405","TabPFN-v2p5 🇩🇪","txt","1","2026-04-10T10:47:14.000Z","240","finished"
"tabpfnv2_REG_IMAGE_HNM_FASHION_1","REG_IMAGE_HNM_FASHION","0.2780106421261076","TabPFN-v2 🤯","ft-img-ft-txt","1","2026-04-10T10:45:59.000Z","1885","finished"
"tabpfnv2_REG_IMAGE_HNM_FASHION_1","REG_IMAGE_HNM_FASHION","0.2799375962302608","TabPFN-v2 🤯","ft-txt","1","2026-04-10T10:45:52.000Z","1781","finished"
"tabpfnv2_REG_IMAGE_HNM_FASHION_1","REG_IMAGE_HNM_FASHION","0.2760182542225553","TabPFN-v2 🤯","non_txt","1","2026-04-10T10:44:14.000Z","98","finished"
"tabpfnv2_REG_IMAGE_HNM_FASHION_1","REG_IMAGE_HNM_FASHION","0.24412494251536057","TabPFN-v2 🤯","txt","1","2026-04-10T10:41:40.000Z","244","finished"
"tabm_REG_IMAGE_HNM_FASHION_1","REG_IMAGE_HNM_FASHION","0.27779885586449105","TabM Ⓜ️","ft-img-ft-txt","1","2026-04-10T10:29:50.000Z","1901","finished"
"tabm_REG_IMAGE_HNM_FASHION_1","REG_IMAGE_HNM_FASHION","0.2782980832930705","TabM Ⓜ️","ft-txt","1","2026-04-10T10:29:20.000Z","1824","finished"
"tabm_REG_IMAGE_HNM_FASHION_1","REG_IMAGE_HNM_FASHION","0.27691276352610206","TabM Ⓜ️","non_txt","1","2026-04-10T10:27:41.000Z","93","finished"
"tabm_REG_IMAGE_HNM_FASHION_1","REG_IMAGE_HNM_FASHION","0.24879681550327637","TabM Ⓜ️","txt","1","2026-04-10T10:26:10.000Z","215","finished"
"cat_REG_IMAGE_HNM_FASHION_1","REG_IMAGE_HNM_FASHION","0.2773245345060018","CatBoost 😸","ft-img-ft-txt","1","2026-04-10T10:24:51.000Z","1959","finished"
"cat_REG_IMAGE_HNM_FASHION_1","REG_IMAGE_HNM_FASHION","0.28193556133773856","CatBoost 😸","ft-txt","1","2026-04-10T10:24:07.000Z","2549","finished"
"cat_REG_IMAGE_HNM_FASHION_1","REG_IMAGE_HNM_FASHION","0.25833921485630873","CatBoost 😸","non_txt","1","2026-04-10T10:23:06.000Z","99","finished"
"cat_REG_IMAGE_HNM_FASHION_1","REG_IMAGE_HNM_FASHION","0.24182887075528703","CatBoost 😸","txt","1","2026-04-10T10:22:09.000Z","235","finished"
"light_REG_IMAGE_HNM_FASHION_1","REG_IMAGE_HNM_FASHION","0.26080608970395736","LightGBM 💡","ft-img-ft-txt","1","2026-04-10T10:22:01.000Z","1914","finished"
"light_REG_IMAGE_HNM_FASHION_1","REG_IMAGE_HNM_FASHION","0.2687311533671437","LightGBM 💡","ft-txt","1","2026-04-10T10:21:14.000Z","1834","finished"
"light_REG_IMAGE_HNM_FASHION_1","REG_IMAGE_HNM_FASHION","0.2561244817082886","LightGBM 💡","non_txt","1","2026-04-10T10:20:11.000Z","105","finished"
"light_REG_IMAGE_HNM_FASHION_1","REG_IMAGE_HNM_FASHION","0.24400741448471208","LightGBM 💡","txt","1","2026-04-10T10:19:31.000Z","209","finished"
"tabpfnv2p5_REG_IMAGE_HNM_FASHION_0","REG_IMAGE_HNM_FASHION","0.28795057977918537","TabPFN-v2p5 🇩🇪","ft-img-ft-txt","0","2026-04-10T10:19:23.000Z","2393","finished"
"tabpfnv2p5_REG_IMAGE_HNM_FASHION_0","REG_IMAGE_HNM_FASHION","0.28886335093447957","TabPFN-v2p5 🇩🇪","ft-txt","0","2026-04-10T10:18:11.000Z","2307","finished"
"tabpfnv2p5_REG_IMAGE_HNM_FASHION_0","REG_IMAGE_HNM_FASHION","0.27324131835837073","TabPFN-v2p5 🇩🇪","non_txt","0","2026-04-10T10:17:43.000Z","94","finished"
"tabpfnv2p5_REG_IMAGE_HNM_FASHION_0","REG_IMAGE_HNM_FASHION","0.2745785187866424","TabPFN-v2p5 🇩🇪","txt","0","2026-04-10T10:16:09.000Z","297","finished"
"tabpfnv2_REG_IMAGE_HNM_FASHION_0","REG_IMAGE_HNM_FASHION","0.27655585804145544","TabPFN-v2 🤯","ft-img-ft-txt","0","2026-04-10T10:14:11.000Z","2419","finished"
"tabpfnv2_REG_IMAGE_HNM_FASHION_0","REG_IMAGE_HNM_FASHION","0.2722965483899916","TabPFN-v2 🤯","ft-txt","0","2026-04-10T10:13:14.000Z","2334","finished"
"tabpfnv2_REG_IMAGE_HNM_FASHION_0","REG_IMAGE_HNM_FASHION","0.26046283787812463","TabPFN-v2 🤯","non_txt","0","2026-04-10T10:11:08.000Z","121","finished"
"tabpfnv2_REG_IMAGE_HNM_FASHION_0","REG_IMAGE_HNM_FASHION","0.260154635291846","TabPFN-v2 🤯","txt","0","2026-04-10T10:10:51.000Z","311","finished"
"tabm_REG_IMAGE_HNM_FASHION_0","REG_IMAGE_HNM_FASHION","0.2732761644288","TabM Ⓜ️","ft-img-ft-txt","0","2026-04-10T10:08:55.000Z","2680","finished"
"tabm_REG_IMAGE_HNM_FASHION_0","REG_IMAGE_HNM_FASHION","0.2741316501353376","TabM Ⓜ️","ft-txt","0","2026-04-10T10:08:15.000Z","2605","finished"
"tabm_REG_IMAGE_HNM_FASHION_0","REG_IMAGE_HNM_FASHION","0.25252495795126384","TabM Ⓜ️","non_txt","0","2026-04-10T10:06:41.000Z","88","finished"
"tabm_REG_IMAGE_HNM_FASHION_0","REG_IMAGE_HNM_FASHION","0.25573862135376324","TabM Ⓜ️","txt","0","2026-04-10T10:01:58.000Z","279","finished"
"cat_REG_IMAGE_HNM_FASHION_0","REG_IMAGE_HNM_FASHION","0.25828710704975766","CatBoost 😸","ft-img-ft-txt","0","2026-04-10T10:01:32.000Z","2738","finished"
"cat_REG_IMAGE_HNM_FASHION_0","REG_IMAGE_HNM_FASHION","0.2711578745397657","CatBoost 😸","ft-txt","0","2026-04-10T09:59:49.000Z","2658","finished"
"cat_REG_IMAGE_HNM_FASHION_0","REG_IMAGE_HNM_FASHION","0.23246765029953287","CatBoost 😸","non_txt","0","2026-04-10T09:58:49.000Z","158","finished"
"cat_REG_IMAGE_HNM_FASHION_0","REG_IMAGE_HNM_FASHION","0.25188217581742633","CatBoost 😸","txt","0","2026-04-10T09:56:54.000Z","300","finished"
"light_REG_IMAGE_HNM_FASHION_0","REG_IMAGE_HNM_FASHION","0.24661099323144295","LightGBM 💡","ft-img-ft-txt","0","2026-04-10T09:53:56.000Z","4958","finished"
"light_REG_IMAGE_HNM_FASHION_0","REG_IMAGE_HNM_FASHION","0.25395779417178754","LightGBM 💡","ft-txt","0","2026-04-10T09:53:01.000Z","4772","finished"
"light_REG_IMAGE_HNM_FASHION_0","REG_IMAGE_HNM_FASHION","0.22570931136758465","LightGBM 💡","non_txt","0","2026-04-10T09:52:52.000Z","58","finished"
"light_REG_IMAGE_HNM_FASHION_0","REG_IMAGE_HNM_FASHION","0.2419601765250123","LightGBM 💡","txt","0","2026-04-10T09:47:20.000Z","335","finished"
