"Name","dataset_name","test_score","model","multimodal_state","fold","Created","Runtime","State"
"tabm_MUL_IMAGE_FLOWER_BOUQUETS_2","MUL_IMAGE_FLOWER_BOUQUETS","0.5082947343393237","TabM Ⓜ️","txt","2","2026-04-09T20:39:10.000Z","22","finished"
"cat_MUL_IMAGE_FLOWER_BOUQUETS_2","MUL_IMAGE_FLOWER_BOUQUETS","0.6436641523047183","CatBoost 😸","ft-img-ft-txt","2","2026-04-09T20:38:20.000Z","115","finished"
"cat_MUL_IMAGE_FLOWER_BOUQUETS_2","MUL_IMAGE_FLOWER_BOUQUETS","0.6132251835515986","CatBoost 😸","ft-txt","2","2026-04-09T20:38:08.000Z","104","finished"
"cat_MUL_IMAGE_FLOWER_BOUQUETS_2","MUL_IMAGE_FLOWER_BOUQUETS","0.6499014633278507","CatBoost 😸","non_txt","2","2026-04-09T20:37:48.000Z","28","finished"
"cat_MUL_IMAGE_FLOWER_BOUQUETS_2","MUL_IMAGE_FLOWER_BOUQUETS","0.6261208355021062","CatBoost 😸","txt","2","2026-04-09T20:37:36.000Z","28","finished"
"light_MUL_IMAGE_FLOWER_BOUQUETS_2","MUL_IMAGE_FLOWER_BOUQUETS","0.6655624626770853","LightGBM 💡","ft-img-ft-txt","2","2026-04-09T20:37:21.000Z","272","finished"
"light_MUL_IMAGE_FLOWER_BOUQUETS_2","MUL_IMAGE_FLOWER_BOUQUETS","0.6545184600884378","LightGBM 💡","ft-txt","2","2026-04-09T20:37:10.000Z","117","finished"
"light_MUL_IMAGE_FLOWER_BOUQUETS_2","MUL_IMAGE_FLOWER_BOUQUETS","0.6864293002430626","LightGBM 💡","non_txt","2","2026-04-09T20:36:44.000Z","49","finished"
"light_MUL_IMAGE_FLOWER_BOUQUETS_2","MUL_IMAGE_FLOWER_BOUQUETS","0.6053834036683094","LightGBM 💡","txt","2","2026-04-09T20:36:43.000Z","23","finished"
"tabpfnv2p5_MUL_IMAGE_FLOWER_BOUQUETS_1","MUL_IMAGE_FLOWER_BOUQUETS","0.6265056025612074","TabPFN-v2p5 🇩🇪","ft-img-ft-txt","1","2026-04-09T20:35:29.000Z","366","finished"
"tabpfnv2p5_MUL_IMAGE_FLOWER_BOUQUETS_1","MUL_IMAGE_FLOWER_BOUQUETS","0.645796287247508","TabPFN-v2p5 🇩🇪","ft-txt","1","2026-04-09T20:34:56.000Z","273","finished"
"tabpfnv2p5_MUL_IMAGE_FLOWER_BOUQUETS_1","MUL_IMAGE_FLOWER_BOUQUETS","0.6418740322200922","TabPFN-v2p5 🇩🇪","non_txt","1","2026-04-09T20:34:54.000Z","140","finished"
"tabpfnv2p5_MUL_IMAGE_FLOWER_BOUQUETS_1","MUL_IMAGE_FLOWER_BOUQUETS","0.6082747322065856","TabPFN-v2p5 🇩🇪","txt","1","2026-04-09T20:34:53.000Z","103","finished"
"tabpfnv2_MUL_IMAGE_FLOWER_BOUQUETS_1","MUL_IMAGE_FLOWER_BOUQUETS","0.647605309943684","TabPFN-v2 🤯","ft-img-ft-txt","1","2026-04-09T20:34:52.000Z","372","finished"
"tabpfnv2_MUL_IMAGE_FLOWER_BOUQUETS_1","MUL_IMAGE_FLOWER_BOUQUETS","0.6615195298473877","TabPFN-v2 🤯","ft-txt","1","2026-04-09T20:34:29.000Z","194","finished"
"tabpfnv2_MUL_IMAGE_FLOWER_BOUQUETS_1","MUL_IMAGE_FLOWER_BOUQUETS","0.6529465937318324","TabPFN-v2 🤯","non_txt","1","2026-04-09T20:34:15.000Z","31","finished"
"tabpfnv2_MUL_IMAGE_FLOWER_BOUQUETS_1","MUL_IMAGE_FLOWER_BOUQUETS","0.618801052181879","TabPFN-v2 🤯","txt","1","2026-04-09T20:33:48.000Z","24","finished"
"tabm_MUL_IMAGE_FLOWER_BOUQUETS_1","MUL_IMAGE_FLOWER_BOUQUETS","0.5910859908342982","TabM Ⓜ️","ft-img-ft-txt","1","2026-04-09T20:33:29.000Z","186","finished"
"tabm_MUL_IMAGE_FLOWER_BOUQUETS_1","MUL_IMAGE_FLOWER_BOUQUETS","0.5358236254250128","TabM Ⓜ️","ft-txt","1","2026-04-09T20:33:05.000Z","80","finished"
"tabm_MUL_IMAGE_FLOWER_BOUQUETS_1","MUL_IMAGE_FLOWER_BOUQUETS","0.5313526749445728","TabM Ⓜ️","non_txt","1","2026-04-09T20:32:58.000Z","29","finished"
"tabm_MUL_IMAGE_FLOWER_BOUQUETS_1","MUL_IMAGE_FLOWER_BOUQUETS","0.5629511438308885","TabM Ⓜ️","txt","1","2026-04-09T20:32:31.000Z","22","finished"
"cat_MUL_IMAGE_FLOWER_BOUQUETS_1","MUL_IMAGE_FLOWER_BOUQUETS","0.5793904460411954","CatBoost 😸","ft-img-ft-txt","1","2026-04-09T20:32:26.000Z","180","finished"
"cat_MUL_IMAGE_FLOWER_BOUQUETS_1","MUL_IMAGE_FLOWER_BOUQUETS","0.5433105254222901","CatBoost 😸","ft-txt","1","2026-04-09T20:31:40.000Z","81","finished"
"cat_MUL_IMAGE_FLOWER_BOUQUETS_1","MUL_IMAGE_FLOWER_BOUQUETS","0.5582666474213089","CatBoost 😸","non_txt","1","2026-04-09T20:31:09.000Z","28","finished"
"cat_MUL_IMAGE_FLOWER_BOUQUETS_1","MUL_IMAGE_FLOWER_BOUQUETS","0.4940055146091217","CatBoost 😸","txt","1","2026-04-09T20:30:42.000Z","20","finished"
"light_MUL_IMAGE_FLOWER_BOUQUETS_1","MUL_IMAGE_FLOWER_BOUQUETS","0.6194035453098717","LightGBM 💡","ft-img-ft-txt","1","2026-04-09T20:30:34.000Z","191","finished"
"light_MUL_IMAGE_FLOWER_BOUQUETS_1","MUL_IMAGE_FLOWER_BOUQUETS","0.5244957038675961","LightGBM 💡","ft-txt","1","2026-04-09T20:30:31.000Z","116","finished"
"light_MUL_IMAGE_FLOWER_BOUQUETS_1","MUL_IMAGE_FLOWER_BOUQUETS","0.5921641016822204","LightGBM 💡","non_txt","1","2026-04-09T20:29:57.000Z","30","finished"
"light_MUL_IMAGE_FLOWER_BOUQUETS_1","MUL_IMAGE_FLOWER_BOUQUETS","0.5403241273124458","LightGBM 💡","txt","1","2026-04-09T20:29:30.000Z","23","finished"
"tabpfnv2p5_MUL_IMAGE_FLOWER_BOUQUETS_0","MUL_IMAGE_FLOWER_BOUQUETS","0.6397201650776567","TabPFN-v2p5 🇩🇪","ft-img-ft-txt","0","2026-04-09T20:29:28.000Z","170","finished"
"tabpfnv2p5_MUL_IMAGE_FLOWER_BOUQUETS_0","MUL_IMAGE_FLOWER_BOUQUETS","0.6428656516408736","TabPFN-v2p5 🇩🇪","ft-txt","0","2026-04-09T20:29:07.000Z","88","finished"
"tabpfnv2p5_MUL_IMAGE_FLOWER_BOUQUETS_0","MUL_IMAGE_FLOWER_BOUQUETS","0.6160459959512677","TabPFN-v2p5 🇩🇪","non_txt","0","2026-04-09T20:28:35.000Z","29","finished"
"tabpfnv2p5_MUL_IMAGE_FLOWER_BOUQUETS_0","MUL_IMAGE_FLOWER_BOUQUETS","0.5966936626718535","TabPFN-v2p5 🇩🇪","txt","0","2026-04-09T20:28:09.000Z","20","finished"
"tabpfnv2_MUL_IMAGE_FLOWER_BOUQUETS_0","MUL_IMAGE_FLOWER_BOUQUETS","0.6364769828457397","TabPFN-v2 🤯","ft-img-ft-txt","0","2026-04-09T20:27:37.000Z","167","finished"
"tabpfnv2_MUL_IMAGE_FLOWER_BOUQUETS_0","MUL_IMAGE_FLOWER_BOUQUETS","0.6467959693988135","TabPFN-v2 🤯","ft-txt","0","2026-04-09T20:27:14.000Z","129","finished"
"tabpfnv2_MUL_IMAGE_FLOWER_BOUQUETS_0","MUL_IMAGE_FLOWER_BOUQUETS","0.6194879683148273","TabPFN-v2 🤯","non_txt","0","2026-04-09T20:26:31.000Z","36","finished"
"tabpfnv2_MUL_IMAGE_FLOWER_BOUQUETS_0","MUL_IMAGE_FLOWER_BOUQUETS","0.5861571350829259","TabPFN-v2 🤯","txt","0","2026-04-09T20:26:09.000Z","23","finished"
"tabm_MUL_IMAGE_FLOWER_BOUQUETS_0","MUL_IMAGE_FLOWER_BOUQUETS","0.6688578462069028","TabM Ⓜ️","ft-img-ft-txt","0","2026-04-09T20:26:09.000Z","193","finished"
"tabm_MUL_IMAGE_FLOWER_BOUQUETS_0","MUL_IMAGE_FLOWER_BOUQUETS","0.6208860041272083","TabM Ⓜ️","ft-txt","0","2026-04-09T20:26:09.000Z","115","finished"
"tabm_MUL_IMAGE_FLOWER_BOUQUETS_0","MUL_IMAGE_FLOWER_BOUQUETS","0.6085008786800408","TabM Ⓜ️","non_txt","0","2026-04-09T20:25:32.000Z","30","finished"
"tabm_MUL_IMAGE_FLOWER_BOUQUETS_0","MUL_IMAGE_FLOWER_BOUQUETS","0.5777407079222007","TabM Ⓜ️","txt","0","2026-04-09T20:25:06.000Z","22","finished"
"cat_MUL_IMAGE_FLOWER_BOUQUETS_0","MUL_IMAGE_FLOWER_BOUQUETS","0.6727650112856273","CatBoost 😸","ft-img-ft-txt","0","2026-04-09T20:23:52.000Z","131","finished"
"cat_MUL_IMAGE_FLOWER_BOUQUETS_0","MUL_IMAGE_FLOWER_BOUQUETS","0.6265025956275402","CatBoost 😸","txt","0","2026-04-09T20:23:05.000Z","26","finished"
"light_MUL_IMAGE_FLOWER_BOUQUETS_0","MUL_IMAGE_FLOWER_BOUQUETS","0.7109170061830717","LightGBM 💡","ft-img-ft-txt","0","2026-04-09T20:23:00.000Z","183","finished"
"light_MUL_IMAGE_FLOWER_BOUQUETS_0","MUL_IMAGE_FLOWER_BOUQUETS","0.6312574592711108","LightGBM 💡","non_txt","0","2026-04-09T20:22:33.000Z","50","finished"
"light_MUL_IMAGE_FLOWER_BOUQUETS_0","MUL_IMAGE_FLOWER_BOUQUETS","0.6704535967598398","LightGBM 💡","txt","0","2026-04-09T20:22:01.000Z","25","finished"
