"Name","test_score","fold","multimodal_state","Hostname","model","Created","dataset","Runtime","State"
"tabm_MUL_TEXT_WOMEN_CLOTHING_REVIEW_2","0.9117601663537492","2","all","n307","TabM Ⓜ️","2026-04-03T00:39:34.000Z","MUL_TEXT_WOMEN_CLOTHING_REVIEW","153","finished"
"tabpfnv2p5_MUL_TEXT_WOMEN_CLOTHING_REVIEW_1","0.9113525155499816","1","ft","n309","TabPFN-v2p5 🇩🇪","2026-04-03T00:36:19.000Z","MUL_TEXT_WOMEN_CLOTHING_REVIEW","977","finished"
"light_MUL_TEXT_WOMEN_CLOTHING_REVIEW_0","0.910920536624824","0","ft","n307","LightGBM 💡","2026-04-03T00:30:27.000Z","MUL_TEXT_WOMEN_CLOTHING_REVIEW","1008","finished"
"tabpfnv2_MUL_TEXT_WOMEN_CLOTHING_REVIEW_4","0.9108399014634354","4","ft","n312","TabPFN-v2 🤯","2026-04-03T00:57:27.000Z","MUL_TEXT_WOMEN_CLOTHING_REVIEW","1725","finished"
"cat_MUL_TEXT_WOMEN_CLOTHING_REVIEW_0","0.9107655955880404","0","ft","n307","CatBoost 😸","2026-04-03T00:31:24.000Z","MUL_TEXT_WOMEN_CLOTHING_REVIEW","1025","finished"
"tabm_MUL_TEXT_WOMEN_CLOTHING_REVIEW_4","0.9107024591959064","4","ft","n311","TabM Ⓜ️","2026-04-03T00:56:39.000Z","MUL_TEXT_WOMEN_CLOTHING_REVIEW","994","finished"
"tabpfnv2p5_MUL_TEXT_WOMEN_CLOTHING_REVIEW_4","0.9106201526537726","4","ft","n311","TabPFN-v2p5 🇩🇪","2026-04-03T00:56:54.000Z","MUL_TEXT_WOMEN_CLOTHING_REVIEW","1815","finished"
"tabpfnv2p5_MUL_TEXT_WOMEN_CLOTHING_REVIEW_0","0.9105913676954523","0","all","n309","TabPFN-v2p5 🇩🇪","2026-04-03T00:33:31.000Z","MUL_TEXT_WOMEN_CLOTHING_REVIEW","162","finished"
"cat_MUL_TEXT_WOMEN_CLOTHING_REVIEW_1","0.9100600966892618","1","ft","n309","CatBoost 😸","2026-04-03T00:34:50.000Z","MUL_TEXT_WOMEN_CLOTHING_REVIEW","1128","finished"
"light_MUL_TEXT_WOMEN_CLOTHING_REVIEW_2","0.9095417564888604","2","ft","n307","LightGBM 💡","2026-04-03T00:38:07.000Z","MUL_TEXT_WOMEN_CLOTHING_REVIEW","940","finished"
"tabpfnv2_MUL_TEXT_WOMEN_CLOTHING_REVIEW_0","0.9094366072076232","0","all","n306","TabPFN-v2 🤯","2026-04-03T00:33:46.000Z","MUL_TEXT_WOMEN_CLOTHING_REVIEW","165","finished"
"cat_MUL_TEXT_WOMEN_CLOTHING_REVIEW_4","0.9083147657473656","4","ft","n311","CatBoost 😸","2026-04-03T00:55:58.000Z","MUL_TEXT_WOMEN_CLOTHING_REVIEW","1021","finished"
"tabpfnv2p5_MUL_TEXT_WOMEN_CLOTHING_REVIEW_1","0.9083028915932612","1","all","n307","TabPFN-v2p5 🇩🇪","2026-04-03T00:36:03.000Z","MUL_TEXT_WOMEN_CLOTHING_REVIEW","162","finished"
"tabpfnv2p5_MUL_TEXT_WOMEN_CLOTHING_REVIEW_3","0.9079441768769158","3","ft","n311","TabPFN-v2p5 🇩🇪","2026-04-03T00:53:13.000Z","MUL_TEXT_WOMEN_CLOTHING_REVIEW","1147","finished"
"cat_MUL_TEXT_WOMEN_CLOTHING_REVIEW_2","0.9078194101256664","2","all","n306","CatBoost 😸","2026-04-03T00:38:30.000Z","MUL_TEXT_WOMEN_CLOTHING_REVIEW","216","finished"
"tabpfnv2_MUL_TEXT_WOMEN_CLOTHING_REVIEW_3","0.9076127578758724","3","ft","n307","TabPFN-v2 🤯","2026-04-03T00:53:53.000Z","MUL_TEXT_WOMEN_CLOTHING_REVIEW","1155","finished"
"tabpfnv2_MUL_TEXT_WOMEN_CLOTHING_REVIEW_1","0.9074067244257368","1","all","n306","TabPFN-v2 🤯","2026-04-03T00:36:46.000Z","MUL_TEXT_WOMEN_CLOTHING_REVIEW","183","finished"
"tabm_MUL_TEXT_WOMEN_CLOTHING_REVIEW_3","0.9072636680593658","3","ft","n309","TabM Ⓜ️","2026-04-03T00:52:41.000Z","MUL_TEXT_WOMEN_CLOTHING_REVIEW","942","finished"
"tabpfnv2p5_MUL_TEXT_WOMEN_CLOTHING_REVIEW_4","0.9069145664034892","4","all","n307","TabPFN-v2p5 🇩🇪","2026-04-03T00:56:50.000Z","MUL_TEXT_WOMEN_CLOTHING_REVIEW","180","finished"
"tabm_MUL_TEXT_WOMEN_CLOTHING_REVIEW_1","0.9068882187289498","1","all","n307","TabM Ⓜ️","2026-04-03T00:35:30.000Z","MUL_TEXT_WOMEN_CLOTHING_REVIEW","154","finished"
"tabpfnv2_MUL_TEXT_WOMEN_CLOTHING_REVIEW_4","0.9065988912075008","4","all","n312","TabPFN-v2 🤯","2026-04-03T00:57:27.000Z","MUL_TEXT_WOMEN_CLOTHING_REVIEW","165","finished"
"tabm_MUL_TEXT_WOMEN_CLOTHING_REVIEW_1","0.9062006467695228","1","ft","n311","TabM Ⓜ️","2026-04-03T00:35:32.000Z","MUL_TEXT_WOMEN_CLOTHING_REVIEW","1099","finished"
"tabm_MUL_TEXT_WOMEN_CLOTHING_REVIEW_3","0.9057746757318228","3","all","n307","TabM Ⓜ️","2026-04-03T00:50:48.000Z","MUL_TEXT_WOMEN_CLOTHING_REVIEW","152","finished"
"tabm_MUL_TEXT_WOMEN_CLOTHING_REVIEW_0","0.9055783027292188","0","all","n307","TabM Ⓜ️","2026-04-03T00:32:59.000Z","MUL_TEXT_WOMEN_CLOTHING_REVIEW","155","finished"
"tabpfnv2p5_MUL_TEXT_WOMEN_CLOTHING_REVIEW_3","0.9054452783918088","3","all","n311","TabPFN-v2p5 🇩🇪","2026-04-03T00:53:10.000Z","MUL_TEXT_WOMEN_CLOTHING_REVIEW","163","finished"
"cat_MUL_TEXT_WOMEN_CLOTHING_REVIEW_0","0.9048007523264818","0","all","n311","CatBoost 😸","2026-04-03T00:31:05.000Z","MUL_TEXT_WOMEN_CLOTHING_REVIEW","191","finished"
"tabm_MUL_TEXT_WOMEN_CLOTHING_REVIEW_4","0.9040716792857364","4","all","n307","TabM Ⓜ️","2026-04-03T00:56:03.000Z","MUL_TEXT_WOMEN_CLOTHING_REVIEW","153","finished"
"tabpfnv2_MUL_TEXT_WOMEN_CLOTHING_REVIEW_3","0.9039864983484204","3","all","n311","TabPFN-v2 🤯","2026-04-03T00:53:46.000Z","MUL_TEXT_WOMEN_CLOTHING_REVIEW","166","finished"
"cat_MUL_TEXT_WOMEN_CLOTHING_REVIEW_3","0.903278486292287","3","ft","n311","CatBoost 😸","2026-04-03T00:49:43.000Z","MUL_TEXT_WOMEN_CLOTHING_REVIEW","974","finished"
"light_MUL_TEXT_WOMEN_CLOTHING_REVIEW_4","0.9021135898322744","4","ft","n311","LightGBM 💡","2026-04-03T00:54:34.000Z","MUL_TEXT_WOMEN_CLOTHING_REVIEW","1008","finished"
"cat_MUL_TEXT_WOMEN_CLOTHING_REVIEW_1","0.9012352931856312","1","all","n311","CatBoost 😸","2026-04-03T00:34:48.000Z","MUL_TEXT_WOMEN_CLOTHING_REVIEW","194","finished"
"light_MUL_TEXT_WOMEN_CLOTHING_REVIEW_1","0.9010313726658288","1","ft","n311","LightGBM 💡","2026-04-03T00:34:22.000Z","MUL_TEXT_WOMEN_CLOTHING_REVIEW","1097","finished"
"cat_MUL_TEXT_WOMEN_CLOTHING_REVIEW_4","0.9009836279109956","4","all","n306","CatBoost 😸","2026-04-03T00:55:40.000Z","MUL_TEXT_WOMEN_CLOTHING_REVIEW","192","finished"
"light_MUL_TEXT_WOMEN_CLOTHING_REVIEW_0","0.899790994693301","0","all","n311","LightGBM 💡","2026-04-03T00:30:27.000Z","MUL_TEXT_WOMEN_CLOTHING_REVIEW","150","finished"
"light_MUL_TEXT_WOMEN_CLOTHING_REVIEW_2","0.899666995032085","2","all","n311","LightGBM 💡","2026-04-03T00:37:25.000Z","MUL_TEXT_WOMEN_CLOTHING_REVIEW","150","finished"
"tabpfnv2p5_MUL_TEXT_WOMEN_CLOTHING_REVIEW_2","0.8996084282701033","2","text_only","nlp19.iem.technion.ac.il","TabPFN-v2p5 🇩🇪","2026-04-05T10:03:10.000Z","MUL_TEXT_WOMEN_CLOTHING_REVIEW","196","finished"
"cat_MUL_TEXT_WOMEN_CLOTHING_REVIEW_3","0.898971351535096","3","all","n307","CatBoost 😸","2026-04-03T00:49:16.000Z","MUL_TEXT_WOMEN_CLOTHING_REVIEW","189","finished"
"tabpfnv2_MUL_TEXT_WOMEN_CLOTHING_REVIEW_2","0.8975723689822243","2","text_only","nlp20.iem.technion.ac.il","TabPFN-v2 🤯","2026-04-05T10:04:03.000Z","MUL_TEXT_WOMEN_CLOTHING_REVIEW","162","finished"
"light_MUL_TEXT_WOMEN_CLOTHING_REVIEW_1","0.89659533942711","1","all","n311","LightGBM 💡","2026-04-03T00:34:20.000Z","MUL_TEXT_WOMEN_CLOTHING_REVIEW","151","finished"
"tabpfnv2p5_MUL_TEXT_WOMEN_CLOTHING_REVIEW_1","0.8961892308937335","1","text_only","nlp20.iem.technion.ac.il","TabPFN-v2p5 🇩🇪","2026-04-05T09:58:27.000Z","MUL_TEXT_WOMEN_CLOTHING_REVIEW","160","finished"
"tabm_MUL_TEXT_WOMEN_CLOTHING_REVIEW_2","0.8961851005274915","2","text_only","nlp-srv2.iem.technion.ac.il","TabM Ⓜ️","2026-04-05T10:02:46.000Z","MUL_TEXT_WOMEN_CLOTHING_REVIEW","157","finished"
"tabpfnv2_MUL_TEXT_WOMEN_CLOTHING_REVIEW_1","0.8949948826840244","1","text_only","nlp19.iem.technion.ac.il","TabPFN-v2 🤯","2026-04-05T09:59:36.000Z","MUL_TEXT_WOMEN_CLOTHING_REVIEW","207","finished"
"tabpfnv2p5_MUL_TEXT_WOMEN_CLOTHING_REVIEW_0","0.8948796203253288","0","text_only","nlp-srv2.iem.technion.ac.il","TabPFN-v2p5 🇩🇪","2026-04-05T09:53:33.000Z","MUL_TEXT_WOMEN_CLOTHING_REVIEW","168","finished"
"light_MUL_TEXT_WOMEN_CLOTHING_REVIEW_3","0.8947475939372345","3","all","n307","LightGBM 💡","2026-04-03T00:47:33.000Z","MUL_TEXT_WOMEN_CLOTHING_REVIEW","149","finished"
"light_MUL_TEXT_WOMEN_CLOTHING_REVIEW_3","0.8943104018043082","3","ft","n307","LightGBM 💡","2026-04-03T00:47:42.000Z","MUL_TEXT_WOMEN_CLOTHING_REVIEW","965","finished"
"tabm_MUL_TEXT_WOMEN_CLOTHING_REVIEW_1","0.8937200138368979","1","text_only","nlp-srv2.iem.technion.ac.il","TabM Ⓜ️","2026-04-05T09:56:53.000Z","MUL_TEXT_WOMEN_CLOTHING_REVIEW","163","finished"
"light_MUL_TEXT_WOMEN_CLOTHING_REVIEW_4","0.8931484938517078","4","all","n311","LightGBM 💡","2026-04-03T00:54:17.000Z","MUL_TEXT_WOMEN_CLOTHING_REVIEW","150","finished"
"tabpfnv2_MUL_TEXT_WOMEN_CLOTHING_REVIEW_0","0.8925003257940126","0","text_only","nlp18.iem.technion.ac.il","TabPFN-v2 🤯","2026-04-05T09:55:24.000Z","MUL_TEXT_WOMEN_CLOTHING_REVIEW","387","finished"
"tabpfnv2p5_MUL_TEXT_WOMEN_CLOTHING_REVIEW_4","0.8917199740048296","4","text_only","nlp20.iem.technion.ac.il","TabPFN-v2p5 🇩🇪","2026-04-05T10:12:43.000Z","MUL_TEXT_WOMEN_CLOTHING_REVIEW","159","finished"
"tabpfnv2p5_MUL_TEXT_WOMEN_CLOTHING_REVIEW_3","0.8915276772220746","3","text_only","nlp20.iem.technion.ac.il","TabPFN-v2p5 🇩🇪","2026-04-05T10:07:12.000Z","MUL_TEXT_WOMEN_CLOTHING_REVIEW","160","finished"
"tabm_MUL_TEXT_WOMEN_CLOTHING_REVIEW_0","0.890986234348999","0","text_only","nlp20.iem.technion.ac.il","TabM Ⓜ️","2026-04-05T09:53:07.000Z","MUL_TEXT_WOMEN_CLOTHING_REVIEW","148","finished"
"tabpfnv2_MUL_TEXT_WOMEN_CLOTHING_REVIEW_4","0.890821656690273","4","text_only","nlp19.iem.technion.ac.il","TabPFN-v2 🤯","2026-04-05T10:13:47.000Z","MUL_TEXT_WOMEN_CLOTHING_REVIEW","207","finished"
"tabm_MUL_TEXT_WOMEN_CLOTHING_REVIEW_4","0.8905371242795945","4","text_only","nlp-srv2.iem.technion.ac.il","TabM Ⓜ️","2026-04-05T10:12:03.000Z","MUL_TEXT_WOMEN_CLOTHING_REVIEW","158","finished"
"tabpfnv2_MUL_TEXT_WOMEN_CLOTHING_REVIEW_3","0.8894361358382525","3","text_only","nlp-srv2.iem.technion.ac.il","TabPFN-v2 🤯","2026-04-05T11:17:35.000Z","MUL_TEXT_WOMEN_CLOTHING_REVIEW","170","finished"
"tabm_MUL_TEXT_WOMEN_CLOTHING_REVIEW_3","0.8893429395084406","3","text_only","nlp19.iem.technion.ac.il","TabM Ⓜ️","2026-04-05T10:06:51.000Z","MUL_TEXT_WOMEN_CLOTHING_REVIEW","175","finished"
"cat_MUL_TEXT_WOMEN_CLOTHING_REVIEW_2","0.8893184550828319","2","text_only","nlp20.iem.technion.ac.il","CatBoost 😸","2026-04-05T10:01:31.000Z","MUL_TEXT_WOMEN_CLOTHING_REVIEW","148","finished"
"cat_MUL_TEXT_WOMEN_CLOTHING_REVIEW_1","0.8875199049934981","1","text_only","nlp19.iem.technion.ac.il","CatBoost 😸","2026-04-05T09:56:16.000Z","MUL_TEXT_WOMEN_CLOTHING_REVIEW","175","finished"
"cat_MUL_TEXT_WOMEN_CLOTHING_REVIEW_0","0.8852713193551356","0","text_only","nlp19.iem.technion.ac.il","CatBoost 😸","2026-04-05T09:52:40.000Z","MUL_TEXT_WOMEN_CLOTHING_REVIEW","175","finished"
"light_MUL_TEXT_WOMEN_CLOTHING_REVIEW_2","0.8815186302448863","2","text_only","nlp-srv2.iem.technion.ac.il","LightGBM 💡","2026-04-05T10:00:03.000Z","MUL_TEXT_WOMEN_CLOTHING_REVIEW","159","finished"
"cat_MUL_TEXT_WOMEN_CLOTHING_REVIEW_4","0.8813863754532264","4","text_only","nlp19.iem.technion.ac.il","CatBoost 😸","2026-04-05T10:10:26.000Z","MUL_TEXT_WOMEN_CLOTHING_REVIEW","175","finished"
"cat_MUL_TEXT_WOMEN_CLOTHING_REVIEW_3","0.8813180572608253","3","text_only","nlp-srv2.iem.technion.ac.il","CatBoost 😸","2026-04-05T10:05:49.000Z","MUL_TEXT_WOMEN_CLOTHING_REVIEW","157","finished"
"light_MUL_TEXT_WOMEN_CLOTHING_REVIEW_0","0.8747495354296554","0","text_only","nlp-srv2.iem.technion.ac.il","LightGBM 💡","2026-04-05T09:49:47.000Z","MUL_TEXT_WOMEN_CLOTHING_REVIEW","155","finished"
"light_MUL_TEXT_WOMEN_CLOTHING_REVIEW_3","0.8745100260629961","3","text_only","nlp18.iem.technion.ac.il","LightGBM 💡","2026-04-05T10:05:02.000Z","MUL_TEXT_WOMEN_CLOTHING_REVIEW","960","finished"
"light_MUL_TEXT_WOMEN_CLOTHING_REVIEW_4","0.8743961018319665","4","text_only","nlp20.iem.technion.ac.il","LightGBM 💡","2026-04-05T10:09:55.000Z","MUL_TEXT_WOMEN_CLOTHING_REVIEW","144","finished"
"light_MUL_TEXT_WOMEN_CLOTHING_REVIEW_1","0.873938604174557","1","text_only","nlp20.iem.technion.ac.il","LightGBM 💡","2026-04-05T09:55:39.000Z","MUL_TEXT_WOMEN_CLOTHING_REVIEW","144","finished"
"cat_MUL_TEXT_WOMEN_CLOTHING_REVIEW_0","0.7898930349933002","0","no_text","nlp-srv2.iem.technion.ac.il","CatBoost 😸","2026-04-05T09:52:46.000Z","MUL_TEXT_WOMEN_CLOTHING_REVIEW","20","finished"
"tabpfnv2p5_MUL_TEXT_WOMEN_CLOTHING_REVIEW_0","0.7877632038698179","0","no_text","nlp18.iem.technion.ac.il","TabPFN-v2p5 🇩🇪","2026-04-05T09:54:25.000Z","MUL_TEXT_WOMEN_CLOTHING_REVIEW","49","finished"
"tabm_MUL_TEXT_WOMEN_CLOTHING_REVIEW_0","0.7875665901295625","0","no_text","nlp-srv2.iem.technion.ac.il","TabM Ⓜ️","2026-04-05T09:53:12.000Z","MUL_TEXT_WOMEN_CLOTHING_REVIEW","19","finished"
"tabpfnv2p5_MUL_TEXT_WOMEN_CLOTHING_REVIEW_2","0.7862750523959373","2","no_text","nlp18.iem.technion.ac.il","TabPFN-v2p5 🇩🇪","2026-04-05T10:03:32.000Z","MUL_TEXT_WOMEN_CLOTHING_REVIEW","31","finished"
"light_MUL_TEXT_WOMEN_CLOTHING_REVIEW_0","0.785221404071993","0","no_text","nlp-srv2.iem.technion.ac.il","LightGBM 💡","2026-04-05T09:52:24.000Z","MUL_TEXT_WOMEN_CLOTHING_REVIEW","15","finished"
"tabm_MUL_TEXT_WOMEN_CLOTHING_REVIEW_2","0.7851249047770557","2","no_text","nlp18.iem.technion.ac.il","TabM Ⓜ️","2026-04-05T10:02:55.000Z","MUL_TEXT_WOMEN_CLOTHING_REVIEW","33","finished"
"light_MUL_TEXT_WOMEN_CLOTHING_REVIEW_4","0.7849577604139856","4","no_text","nlp19.iem.technion.ac.il","LightGBM 💡","2026-04-05T10:10:10.000Z","MUL_TEXT_WOMEN_CLOTHING_REVIEW","12","finished"
"light_MUL_TEXT_WOMEN_CLOTHING_REVIEW_3","0.7833521148819159","3","no_text","nlp-srv2.iem.technion.ac.il","LightGBM 💡","2026-04-05T10:05:28.000Z","MUL_TEXT_WOMEN_CLOTHING_REVIEW","15","finished"
"cat_MUL_TEXT_WOMEN_CLOTHING_REVIEW_2","0.781681759053801","2","no_text","nlp18.iem.technion.ac.il","CatBoost 😸","2026-04-05T10:02:01.000Z","MUL_TEXT_WOMEN_CLOTHING_REVIEW","46","finished"
"tabpfnv2_MUL_TEXT_WOMEN_CLOTHING_REVIEW_0","0.7815541979984599","0","no_text","nlp19.iem.technion.ac.il","TabPFN-v2 🤯","2026-04-05T09:55:38.000Z","MUL_TEXT_WOMEN_CLOTHING_REVIEW","17","finished"
"tabpfnv2p5_MUL_TEXT_WOMEN_CLOTHING_REVIEW_1","0.78018790500136","1","no_text","nlp19.iem.technion.ac.il","TabPFN-v2p5 🇩🇪","2026-04-05T09:59:14.000Z","MUL_TEXT_WOMEN_CLOTHING_REVIEW","16","finished"
"tabpfnv2p5_MUL_TEXT_WOMEN_CLOTHING_REVIEW_4","0.7795627449682219","4","no_text","nlp19.iem.technion.ac.il","TabPFN-v2p5 🇩🇪","2026-04-05T10:13:24.000Z","MUL_TEXT_WOMEN_CLOTHING_REVIEW","16","finished"
"light_MUL_TEXT_WOMEN_CLOTHING_REVIEW_2","0.7795412411772942","2","no_text","nlp20.iem.technion.ac.il","LightGBM 💡","2026-04-05T10:01:14.000Z","MUL_TEXT_WOMEN_CLOTHING_REVIEW","13","finished"
"tabm_MUL_TEXT_WOMEN_CLOTHING_REVIEW_4","0.7792389969569249","4","no_text","nlp20.iem.technion.ac.il","TabM Ⓜ️","2026-04-05T10:12:22.000Z","MUL_TEXT_WOMEN_CLOTHING_REVIEW","18","finished"
"cat_MUL_TEXT_WOMEN_CLOTHING_REVIEW_4","0.7788157151828876","4","no_text","nlp-srv2.iem.technion.ac.il","CatBoost 😸","2026-04-05T10:11:36.000Z","MUL_TEXT_WOMEN_CLOTHING_REVIEW","21","finished"
"tabpfnv2_MUL_TEXT_WOMEN_CLOTHING_REVIEW_1","0.778224416508629","1","no_text","nlp-srv2.iem.technion.ac.il","TabPFN-v2 🤯","2026-04-05T09:59:41.000Z","MUL_TEXT_WOMEN_CLOTHING_REVIEW","16","finished"
"tabpfnv2_MUL_TEXT_WOMEN_CLOTHING_REVIEW_2","0.7768852521353147","2","no_text","nlp18.iem.technion.ac.il","TabPFN-v2 🤯","2026-04-05T10:04:09.000Z","MUL_TEXT_WOMEN_CLOTHING_REVIEW","43","finished"
"cat_MUL_TEXT_WOMEN_CLOTHING_REVIEW_1","0.7748249868854581","1","no_text","nlp-srv2.iem.technion.ac.il","CatBoost 😸","2026-04-05T09:56:27.000Z","MUL_TEXT_WOMEN_CLOTHING_REVIEW","20","finished"
"cat_MUL_TEXT_WOMEN_CLOTHING_REVIEW_3","0.7741624938628068","3","no_text","nlp19.iem.technion.ac.il","CatBoost 😸","2026-04-05T10:06:29.000Z","MUL_TEXT_WOMEN_CLOTHING_REVIEW","17","finished"
"tabpfnv2_MUL_TEXT_WOMEN_CLOTHING_REVIEW_3","0.7714753047174063","3","no_text","nlp19.iem.technion.ac.il","TabPFN-v2 🤯","2026-04-05T10:09:48.000Z","MUL_TEXT_WOMEN_CLOTHING_REVIEW","17","finished"
"tabm_MUL_TEXT_WOMEN_CLOTHING_REVIEW_3","0.7700557187395543","3","no_text","nlp20.iem.technion.ac.il","TabM Ⓜ️","2026-04-05T10:06:51.000Z","MUL_TEXT_WOMEN_CLOTHING_REVIEW","20","finished"
"tabm_MUL_TEXT_WOMEN_CLOTHING_REVIEW_1","0.7697778935070008","1","no_text","nlp20.iem.technion.ac.il","TabM Ⓜ️","2026-04-05T09:58:05.000Z","MUL_TEXT_WOMEN_CLOTHING_REVIEW","18","finished"
"tabpfnv2p5_MUL_TEXT_WOMEN_CLOTHING_REVIEW_3","0.7695247053285691","3","no_text","nlp-srv2.iem.technion.ac.il","TabPFN-v2p5 🇩🇪","2026-04-05T10:08:32.000Z","MUL_TEXT_WOMEN_CLOTHING_REVIEW","17","finished"
"tabpfnv2_MUL_TEXT_WOMEN_CLOTHING_REVIEW_4","0.7688346782594875","4","no_text","nlp-srv2.iem.technion.ac.il","TabPFN-v2 🤯","2026-04-05T10:14:46.000Z","MUL_TEXT_WOMEN_CLOTHING_REVIEW","15","finished"
"light_MUL_TEXT_WOMEN_CLOTHING_REVIEW_1","0.7651166024999407","1","no_text","nlp19.iem.technion.ac.il","LightGBM 💡","2026-04-05T09:56:00.000Z","MUL_TEXT_WOMEN_CLOTHING_REVIEW","12","finished"
