"Name","test_score","fold","multimodal_state","Hostname","model","Created","dataset","Runtime","State"
"tabpfnv2_REG_TEXT_BABIES_PRICES_2","0.9109768141338266","2","all","n311","TabPFN-v2 🤯","2026-04-03T11:23:34.000Z","REG_TEXT_BABIES_PRICES","148","finished"
"tabpfnv2_REG_TEXT_BABIES_PRICES_0","0.9106884459336768","0","ft","n307","TabPFN-v2 🤯","2026-04-03T10:49:11.000Z","REG_TEXT_BABIES_PRICES","2797","finished"
"tabpfnv2p5_REG_TEXT_BABIES_PRICES_0","0.9104131990065044","0","all","n307","TabPFN-v2p5 🇩🇪","2026-04-03T10:43:12.000Z","REG_TEXT_BABIES_PRICES","141","finished"
"tabpfnv2_REG_TEXT_BABIES_PRICES_2","0.905318017554204","2","ft","n306","TabPFN-v2 🤯","2026-04-03T11:24:23.000Z","REG_TEXT_BABIES_PRICES","2787","finished"
"tabpfnv2p5_REG_TEXT_BABIES_PRICES_4","0.9048747126347206","4","all","n311","TabPFN-v2p5 🇩🇪","2026-04-03T11:46:24.000Z","REG_TEXT_BABIES_PRICES","141","finished"
"tabpfnv2_REG_TEXT_BABIES_PRICES_0","0.9041977060095202","0","all","n307","TabPFN-v2 🤯","2026-04-03T10:48:17.000Z","REG_TEXT_BABIES_PRICES","149","finished"
"tabpfnv2_REG_TEXT_BABIES_PRICES_3","0.9031758329797428","3","ft","n307","TabPFN-v2 🤯","2026-04-03T11:35:54.000Z","REG_TEXT_BABIES_PRICES","2798","finished"
"cat_REG_TEXT_BABIES_PRICES_0","0.9026057798397192","0","ft","n311","CatBoost 😸","2026-04-03T10:37:44.000Z","REG_TEXT_BABIES_PRICES","2554","finished"
"tabpfnv2_REG_TEXT_BABIES_PRICES_1","0.9011139768659394","1","text_only","nlp19.iem.technion.ac.il","TabPFN-v2 🤯","2026-04-05T17:31:31.000Z","REG_TEXT_BABIES_PRICES","171","finished"
"tabpfnv2_REG_TEXT_BABIES_PRICES_4","0.8988185300739655","4","all","n306","TabPFN-v2 🤯","2026-04-03T11:48:57.000Z","REG_TEXT_BABIES_PRICES","149","finished"
"tabm_REG_TEXT_BABIES_PRICES_2","0.8985167984212272","2","all","n311","TabM Ⓜ️","2026-04-03T11:17:33.000Z","REG_TEXT_BABIES_PRICES","137","finished"
"light_REG_TEXT_BABIES_PRICES_1","0.898023910120968","1","all","n307","LightGBM 💡","2026-04-03T10:51:32.000Z","REG_TEXT_BABIES_PRICES","128","finished"
"tabpfnv2p5_REG_TEXT_BABIES_PRICES_4","0.89783010175007","4","text_only","nlp-srv2.iem.technion.ac.il","TabPFN-v2p5 🇩🇪","2026-04-05T17:46:05.000Z","REG_TEXT_BABIES_PRICES","145","finished"
"tabpfnv2_REG_TEXT_BABIES_PRICES_4","0.8973868007257356","4","ft","n311","TabPFN-v2 🤯","2026-04-03T11:49:15.000Z","REG_TEXT_BABIES_PRICES","2785","finished"
"tabpfnv2p5_REG_TEXT_BABIES_PRICES_3","0.8941917931139363","3","all","n307","TabPFN-v2p5 🇩🇪","2026-04-03T11:33:32.000Z","REG_TEXT_BABIES_PRICES","141","finished"
"tabpfnv2_REG_TEXT_BABIES_PRICES_4","0.8933095780376081","4","text_only","nlp19.iem.technion.ac.il","TabPFN-v2 🤯","2026-04-05T17:47:36.000Z","REG_TEXT_BABIES_PRICES","171","finished"
"tabm_REG_TEXT_BABIES_PRICES_3","0.8917702525492878","3","ft","n307","TabM Ⓜ️","2026-04-03T11:31:29.000Z","REG_TEXT_BABIES_PRICES","2526","finished"
"tabpfnv2p5_REG_TEXT_BABIES_PRICES_0","0.8913290267545285","0","text_only","nlp20.iem.technion.ac.il","TabPFN-v2p5 🇩🇪","2026-04-05T17:24:45.000Z","REG_TEXT_BABIES_PRICES","192","finished"
"tabpfnv2p5_REG_TEXT_BABIES_PRICES_3","0.889672678067903","3","text_only","nlp-srv2.iem.technion.ac.il","TabPFN-v2p5 🇩🇪","2026-04-05T17:40:40.000Z","REG_TEXT_BABIES_PRICES","164","finished"
"tabm_REG_TEXT_BABIES_PRICES_2","0.8887900740134694","2","ft","n306","TabM Ⓜ️","2026-04-03T11:19:26.000Z","REG_TEXT_BABIES_PRICES","2525","finished"
"tabm_REG_TEXT_BABIES_PRICES_0","0.8881788940470504","0","all","n306","TabM Ⓜ️","2026-04-03T10:39:52.000Z","REG_TEXT_BABIES_PRICES","136","finished"
"tabpfnv2p5_REG_TEXT_BABIES_PRICES_2","0.8878537798723716","2","text_only","nlp-srv2.iem.technion.ac.il","TabPFN-v2p5 🇩🇪","2026-04-05T17:35:16.000Z","REG_TEXT_BABIES_PRICES","144","finished"
"tabm_REG_TEXT_BABIES_PRICES_3","0.8861827719626422","3","text_only","nlp20.iem.technion.ac.il","TabM Ⓜ️","2026-04-05T17:40:09.000Z","REG_TEXT_BABIES_PRICES","173","finished"
"tabpfnv2_REG_TEXT_BABIES_PRICES_2","0.8842107467241969","2","text_only","nlp20.iem.technion.ac.il","TabPFN-v2 🤯","2026-04-05T17:36:08.000Z","REG_TEXT_BABIES_PRICES","208","finished"
"cat_REG_TEXT_BABIES_PRICES_2","0.8839909651360367","2","ft","n311","CatBoost 😸","2026-04-03T11:14:59.000Z","REG_TEXT_BABIES_PRICES","2553","finished"
"cat_REG_TEXT_BABIES_PRICES_0","0.8790328890770237","0","all","n306","CatBoost 😸","2026-04-03T10:35:55.000Z","REG_TEXT_BABIES_PRICES","187","finished"
"cat_REG_TEXT_BABIES_PRICES_3","0.8787229381782433","3","all","n311","CatBoost 😸","2026-04-03T11:29:09.000Z","REG_TEXT_BABIES_PRICES","168","finished"
"light_REG_TEXT_BABIES_PRICES_0","0.8784038863650271","0","ft","n311","LightGBM 💡","2026-04-03T10:33:06.000Z","REG_TEXT_BABIES_PRICES","2510","finished"
"tabpfnv2_REG_TEXT_BABIES_PRICES_3","0.8774898334007535","3","all","n311","TabPFN-v2 🤯","2026-04-03T11:35:19.000Z","REG_TEXT_BABIES_PRICES","149","finished"
"cat_REG_TEXT_BABIES_PRICES_1","0.8769888861060158","1","text_only","nlp20.iem.technion.ac.il","CatBoost 😸","2026-04-05T17:28:21.000Z","REG_TEXT_BABIES_PRICES","174","finished"
"light_REG_TEXT_BABIES_PRICES_2","0.8763939924412127","2","ft","n311","LightGBM 💡","2026-04-03T11:08:51.000Z","REG_TEXT_BABIES_PRICES","2530","finished"
"tabpfnv2_REG_TEXT_BABIES_PRICES_0","0.87523322659694","0","text_only","nlp19.iem.technion.ac.il","TabPFN-v2 🤯","2026-04-05T17:25:25.000Z","REG_TEXT_BABIES_PRICES","171","finished"
"cat_REG_TEXT_BABIES_PRICES_3","0.8736704582377628","3","ft","n311","CatBoost 😸","2026-04-03T11:30:07.000Z","REG_TEXT_BABIES_PRICES","2555","finished"
"cat_REG_TEXT_BABIES_PRICES_4","0.8710307314839416","4","ft","n306","CatBoost 😸","2026-04-03T11:40:24.000Z","REG_TEXT_BABIES_PRICES","1855","finished"
"tabm_REG_TEXT_BABIES_PRICES_4","0.8685751224260279","4","ft","n307","TabM Ⓜ️","2026-04-03T11:41:54.000Z","REG_TEXT_BABIES_PRICES","1803","finished"
"tabm_REG_TEXT_BABIES_PRICES_2","0.8675859046811274","2","text_only","nlp19.iem.technion.ac.il","TabM Ⓜ️","2026-04-05T17:34:51.000Z","REG_TEXT_BABIES_PRICES","153","finished"
"light_REG_TEXT_BABIES_PRICES_0","0.8664817034958381","0","all","n311","LightGBM 💡","2026-04-03T10:31:49.000Z","REG_TEXT_BABIES_PRICES","128","finished"
"tabm_REG_TEXT_BABIES_PRICES_4","0.8627175072236588","4","text_only","nlp19.iem.technion.ac.il","TabM Ⓜ️","2026-04-05T17:44:54.000Z","REG_TEXT_BABIES_PRICES","155","finished"
"tabm_REG_TEXT_BABIES_PRICES_0","0.8604862276173111","0","text_only","nlp-srv2.iem.technion.ac.il","TabM Ⓜ️","2026-04-05T17:24:30.000Z","REG_TEXT_BABIES_PRICES","141","finished"
"tabm_REG_TEXT_BABIES_PRICES_4","0.8582575759642247","4","all","n307","TabM Ⓜ️","2026-04-03T11:41:51.000Z","REG_TEXT_BABIES_PRICES","224","finished"
"light_REG_TEXT_BABIES_PRICES_3","0.8570448054575324","3","ft","n311","LightGBM 💡","2026-04-03T11:27:59.000Z","REG_TEXT_BABIES_PRICES","2529","finished"
"cat_REG_TEXT_BABIES_PRICES_2","0.8566563296292018","2","all","n311","CatBoost 😸","2026-04-03T11:13:37.000Z","REG_TEXT_BABIES_PRICES","187","finished"
"tabpfnv2_REG_TEXT_BABIES_PRICES_3","0.8565788793969257","3","text_only","nlp19.iem.technion.ac.il","TabPFN-v2 🤯","2026-04-05T17:41:34.000Z","REG_TEXT_BABIES_PRICES","171","finished"
"light_REG_TEXT_BABIES_PRICES_4","0.8514141233343827","4","ft","n311","LightGBM 💡","2026-04-03T11:37:52.000Z","REG_TEXT_BABIES_PRICES","1798","finished"
"light_REG_TEXT_BABIES_PRICES_3","0.851048867766376","3","all","n311","LightGBM 💡","2026-04-03T11:26:15.000Z","REG_TEXT_BABIES_PRICES","128","finished"
"cat_REG_TEXT_BABIES_PRICES_0","0.8473276079410699","0","text_only","nlp19.iem.technion.ac.il","CatBoost 😸","2026-04-05T17:22:00.000Z","REG_TEXT_BABIES_PRICES","152","finished"
"cat_REG_TEXT_BABIES_PRICES_3","0.844660368605834","3","text_only","nlp19.iem.technion.ac.il","CatBoost 😸","2026-04-05T17:38:11.000Z","REG_TEXT_BABIES_PRICES","171","finished"
"light_REG_TEXT_BABIES_PRICES_1","0.842658562387349","1","text_only","nlp-srv2.iem.technion.ac.il","LightGBM 💡","2026-04-05T17:27:28.000Z","REG_TEXT_BABIES_PRICES","131","finished"
"light_REG_TEXT_BABIES_PRICES_0","0.8366282464000063","0","text_only","nlp20.iem.technion.ac.il","LightGBM 💡","2026-04-05T17:21:21.000Z","REG_TEXT_BABIES_PRICES","172","finished"
"cat_REG_TEXT_BABIES_PRICES_2","0.8363194680769793","2","text_only","nlp-srv2.iem.technion.ac.il","CatBoost 😸","2026-04-05T17:32:59.000Z","REG_TEXT_BABIES_PRICES","134","finished"
"cat_REG_TEXT_BABIES_PRICES_4","0.8319699081523556","4","all","n307","CatBoost 😸","2026-04-03T11:38:59.000Z","REG_TEXT_BABIES_PRICES","167","finished"
"light_REG_TEXT_BABIES_PRICES_2","0.8313336737738153","2","all","n311","LightGBM 💡","2026-04-03T11:05:13.000Z","REG_TEXT_BABIES_PRICES","128","finished"
"cat_REG_TEXT_BABIES_PRICES_4","0.7994721824203754","4","text_only","nlp20.iem.technion.ac.il","CatBoost 😸","2026-04-05T17:43:55.000Z","REG_TEXT_BABIES_PRICES","169","finished"
"light_REG_TEXT_BABIES_PRICES_4","0.7905067731440908","4","all","n307","LightGBM 💡","2026-04-03T11:36:30.000Z","REG_TEXT_BABIES_PRICES","128","finished"
"light_REG_TEXT_BABIES_PRICES_3","0.7816273672178238","3","text_only","nlp-srv2.iem.technion.ac.il","LightGBM 💡","2026-04-05T17:37:42.000Z","REG_TEXT_BABIES_PRICES","152","finished"
"light_REG_TEXT_BABIES_PRICES_2","0.7792756203523064","2","text_only","nlp20.iem.technion.ac.il","LightGBM 💡","2026-04-05T17:32:22.000Z","REG_TEXT_BABIES_PRICES","169","finished"
"light_REG_TEXT_BABIES_PRICES_4","0.7527712141414317","4","text_only","nlp-srv2.iem.technion.ac.il","LightGBM 💡","2026-04-05T17:43:27.000Z","REG_TEXT_BABIES_PRICES","130","finished"
"cat_REG_TEXT_BABIES_PRICES_1","0.5235360735970463","1","no_text","nlp19.iem.technion.ac.il","CatBoost 😸","2026-04-05T17:28:23.000Z","REG_TEXT_BABIES_PRICES","17","finished"
"tabpfnv2p5_REG_TEXT_BABIES_PRICES_1","0.5195101249233187","1","no_text","nlp20.iem.technion.ac.il","TabPFN-v2p5 🇩🇪","2026-04-05T17:31:19.000Z","REG_TEXT_BABIES_PRICES","28","finished"
"tabm_REG_TEXT_BABIES_PRICES_1","0.5154005113927472","1","no_text","nlp-srv2.iem.technion.ac.il","TabM Ⓜ️","2026-04-05T17:29:45.000Z","REG_TEXT_BABIES_PRICES","15","finished"
"tabpfnv2_REG_TEXT_BABIES_PRICES_1","0.5130249870590613","1","no_text","nlp20.iem.technion.ac.il","TabPFN-v2 🤯","2026-04-05T17:31:50.000Z","REG_TEXT_BABIES_PRICES","30","finished"
"light_REG_TEXT_BABIES_PRICES_1","0.49257960070683093","1","no_text","nlp20.iem.technion.ac.il","LightGBM 💡","2026-04-05T17:28:04.000Z","REG_TEXT_BABIES_PRICES","13","finished"
"tabm_REG_TEXT_BABIES_PRICES_3","0.4475194502886424","3","no_text","nlp-srv2.iem.technion.ac.il","TabM Ⓜ️","2026-04-05T17:40:18.000Z","REG_TEXT_BABIES_PRICES","15","finished"
"tabm_REG_TEXT_BABIES_PRICES_0","0.4163049245483544","0","no_text","nlp19.iem.technion.ac.il","TabM Ⓜ️","2026-04-05T17:24:37.000Z","REG_TEXT_BABIES_PRICES","16","finished"
"tabpfnv2p5_REG_TEXT_BABIES_PRICES_3","0.4134421771450223","3","no_text","nlp19.iem.technion.ac.il","TabPFN-v2p5 🇩🇪","2026-04-05T17:41:08.000Z","REG_TEXT_BABIES_PRICES","22","finished"
"tabpfnv2_REG_TEXT_BABIES_PRICES_3","0.4081430955701584","3","no_text","nlp20.iem.technion.ac.il","TabPFN-v2 🤯","2026-04-05T17:43:07.000Z","REG_TEXT_BABIES_PRICES","28","finished"
"light_REG_TEXT_BABIES_PRICES_3","0.3944868684822997","3","no_text","nlp19.iem.technion.ac.il","LightGBM 💡","2026-04-05T17:37:55.000Z","REG_TEXT_BABIES_PRICES","11","finished"
"cat_REG_TEXT_BABIES_PRICES_3","0.3901707358609085","3","no_text","nlp20.iem.technion.ac.il","CatBoost 😸","2026-04-05T17:39:42.000Z","REG_TEXT_BABIES_PRICES","22","finished"
"cat_REG_TEXT_BABIES_PRICES_0","0.3861176906738195","0","no_text","nlp20.iem.technion.ac.il","CatBoost 😸","2026-04-05T17:24:19.000Z","REG_TEXT_BABIES_PRICES","22","finished"
"tabpfnv2p5_REG_TEXT_BABIES_PRICES_0","0.3856396986769637","0","no_text","nlp19.iem.technion.ac.il","TabPFN-v2p5 🇩🇪","2026-04-05T17:24:59.000Z","REG_TEXT_BABIES_PRICES","23","finished"
"tabpfnv2_REG_TEXT_BABIES_PRICES_0","0.3776063311773637","0","no_text","nlp-srv2.iem.technion.ac.il","TabPFN-v2 🤯","2026-04-05T17:26:57.000Z","REG_TEXT_BABIES_PRICES","27","finished"
"light_REG_TEXT_BABIES_PRICES_0","0.3681352595832683","0","no_text","nlp19.iem.technion.ac.il","LightGBM 💡","2026-04-05T17:21:43.000Z","REG_TEXT_BABIES_PRICES","11","finished"
"tabpfnv2p5_REG_TEXT_BABIES_PRICES_4","0.3623070172823344","4","no_text","nlp20.iem.technion.ac.il","TabPFN-v2p5 🇩🇪","2026-04-05T17:46:48.000Z","REG_TEXT_BABIES_PRICES","53","finished"
"tabpfnv2_REG_TEXT_BABIES_PRICES_4","0.3585904224535905","4","no_text","nlp20.iem.technion.ac.il","TabPFN-v2 🤯","2026-04-05T17:47:45.000Z","REG_TEXT_BABIES_PRICES","28","finished"
"tabm_REG_TEXT_BABIES_PRICES_4","0.3498535231286357","4","no_text","nlp-srv2.iem.technion.ac.il","TabM Ⓜ️","2026-04-05T17:45:43.000Z","REG_TEXT_BABIES_PRICES","16","finished"
"cat_REG_TEXT_BABIES_PRICES_4","0.3464486319712149","4","no_text","nlp19.iem.technion.ac.il","CatBoost 😸","2026-04-05T17:44:32.000Z","REG_TEXT_BABIES_PRICES","17","finished"
"tabm_REG_TEXT_BABIES_PRICES_2","0.34493358206301006","2","no_text","nlp20.iem.technion.ac.il","TabM Ⓜ️","2026-04-05T17:35:15.000Z","REG_TEXT_BABIES_PRICES","16","finished"
"light_REG_TEXT_BABIES_PRICES_4","0.3261062594728954","4","no_text","nlp20.iem.technion.ac.il","LightGBM 💡","2026-04-05T17:43:38.000Z","REG_TEXT_BABIES_PRICES","13","finished"
"tabpfnv2_REG_TEXT_BABIES_PRICES_2","0.3242964750932622","2","no_text","nlp19.iem.technion.ac.il","TabPFN-v2 🤯","2026-04-05T17:37:28.000Z","REG_TEXT_BABIES_PRICES","24","finished"
"cat_REG_TEXT_BABIES_PRICES_2","0.31579113352341626","2","no_text","nlp19.iem.technion.ac.il","CatBoost 😸","2026-04-05T17:34:30.000Z","REG_TEXT_BABIES_PRICES","15","finished"
"tabpfnv2p5_REG_TEXT_BABIES_PRICES_2","0.31453182468541474","2","no_text","nlp20.iem.technion.ac.il","TabPFN-v2p5 🇩🇪","2026-04-05T17:35:36.000Z","REG_TEXT_BABIES_PRICES","27","finished"
"light_REG_TEXT_BABIES_PRICES_2","0.29898513049411246","2","no_text","nlp-srv2.iem.technion.ac.il","LightGBM 💡","2026-04-05T17:32:38.000Z","REG_TEXT_BABIES_PRICES","14","finished"
