"Name","test_score","fold","multimodal_state","Hostname","model","Created","dataset","Runtime","State"
"light_BIN_TEXT_JIGSAW_TOXICITY_2","0.9254133277466436","2","ft","n307","LightGBM 💡","2026-04-02T22:04:50.000Z","BIN_TEXT_JIGSAW_TOXICITY","676","finished"
"tabm_BIN_TEXT_JIGSAW_TOXICITY_1","0.9243265420136524","1","ft","n311","TabM Ⓜ️","2026-04-02T21:58:37.000Z","BIN_TEXT_JIGSAW_TOXICITY","683","finished"
"cat_BIN_TEXT_JIGSAW_TOXICITY_1","0.9175090347247684","1","ft","n311","CatBoost 😸","2026-04-02T21:52:04.000Z","BIN_TEXT_JIGSAW_TOXICITY","713","finished"
"tabm_BIN_TEXT_JIGSAW_TOXICITY_0","0.917465388711395","0","ft","n311","TabM Ⓜ️","2026-04-02T20:42:21.000Z","BIN_TEXT_JIGSAW_TOXICITY","682","finished"
"light_BIN_TEXT_JIGSAW_TOXICITY_1","0.9165313640252098","1","ft","n307","LightGBM 💡","2026-04-02T21:45:53.000Z","BIN_TEXT_JIGSAW_TOXICITY","698","finished"
"cat_BIN_TEXT_JIGSAW_TOXICITY_0","0.9136638209465948","0","ft","n311","CatBoost 😸","2026-04-02T20:25:46.000Z","BIN_TEXT_JIGSAW_TOXICITY","689","finished"
"light_BIN_TEXT_JIGSAW_TOXICITY_0","0.909342865622654","0","ft","n311","LightGBM 💡","2026-04-02T20:10:45.000Z","BIN_TEXT_JIGSAW_TOXICITY","682","finished"
"tabm_BIN_TEXT_JIGSAW_TOXICITY_4","0.867735121074041","4","text_only","nlp20.iem.technion.ac.il","TabM Ⓜ️","2026-04-05T07:39:29.000Z","BIN_TEXT_JIGSAW_TOXICITY","154","finished"
"tabpfnv2p5_BIN_TEXT_JIGSAW_TOXICITY_4","0.8625434277833063","4","text_only","nlp-srv2.iem.technion.ac.il","TabPFN-v2p5 🇩🇪","2026-04-05T07:40:09.000Z","BIN_TEXT_JIGSAW_TOXICITY","174","finished"
"tabpfnv2p5_BIN_TEXT_JIGSAW_TOXICITY_4","0.8618450915693361","4","all","n306","TabPFN-v2p5 🇩🇪","2026-04-02T22:24:53.000Z","BIN_TEXT_JIGSAW_TOXICITY","168","finished"
"tabm_BIN_TEXT_JIGSAW_TOXICITY_4","0.8598308280521657","4","all","n311","TabM Ⓜ️","2026-04-02T22:23:43.000Z","BIN_TEXT_JIGSAW_TOXICITY","157","finished"
"tabpfnv2_BIN_TEXT_JIGSAW_TOXICITY_4","0.8584843485396043","4","all","n311","TabPFN-v2 🤯","2026-04-02T22:27:10.000Z","BIN_TEXT_JIGSAW_TOXICITY","172","finished"
"tabpfnv2_BIN_TEXT_JIGSAW_TOXICITY_4","0.857170603537073","4","text_only","nlp20.iem.technion.ac.il","TabPFN-v2 🤯","2026-04-05T07:42:06.000Z","BIN_TEXT_JIGSAW_TOXICITY","178","finished"
"cat_BIN_TEXT_JIGSAW_TOXICITY_4","0.8494212538626722","4","all","n309","CatBoost 😸","2026-04-02T22:22:32.000Z","BIN_TEXT_JIGSAW_TOXICITY","159","finished"
"cat_BIN_TEXT_JIGSAW_TOXICITY_4","0.841490773232773","4","text_only","nlp19.iem.technion.ac.il","CatBoost 😸","2026-04-05T07:37:42.000Z","BIN_TEXT_JIGSAW_TOXICITY","171","finished"
"tabpfnv2p5_BIN_TEXT_JIGSAW_TOXICITY_2","0.840567660049931","2","all","n306","TabPFN-v2p5 🇩🇪","2026-04-02T22:11:16.000Z","BIN_TEXT_JIGSAW_TOXICITY","189","finished"
"tabm_BIN_TEXT_JIGSAW_TOXICITY_3","0.8364103772761396","3","all","n311","TabM Ⓜ️","2026-04-02T22:17:36.000Z","BIN_TEXT_JIGSAW_TOXICITY","174","finished"
"tabm_BIN_TEXT_JIGSAW_TOXICITY_3","0.835345414549835","3","text_only","nlp20.iem.technion.ac.il","TabM Ⓜ️","2026-04-05T07:33:27.000Z","BIN_TEXT_JIGSAW_TOXICITY","154","finished"
"tabpfnv2p5_BIN_TEXT_JIGSAW_TOXICITY_3","0.8345990677211543","3","all","n306","TabPFN-v2p5 🇩🇪","2026-04-02T22:18:56.000Z","BIN_TEXT_JIGSAW_TOXICITY","167","finished"
"tabpfnv2p5_BIN_TEXT_JIGSAW_TOXICITY_3","0.8321112449588854","3","text_only","nlp-srv2.iem.technion.ac.il","TabPFN-v2p5 🇩🇪","2026-04-05T07:34:12.000Z","BIN_TEXT_JIGSAW_TOXICITY","170","finished"
"light_BIN_TEXT_JIGSAW_TOXICITY_4","0.8318886502906824","4","all","n307","LightGBM 💡","2026-04-02T22:21:22.000Z","BIN_TEXT_JIGSAW_TOXICITY","151","finished"
"cat_BIN_TEXT_JIGSAW_TOXICITY_2","0.8297761832434225","2","text_only","nlp18.iem.technion.ac.il","CatBoost 😸","2026-04-05T07:26:58.000Z","BIN_TEXT_JIGSAW_TOXICITY","198","finished"
"cat_BIN_TEXT_JIGSAW_TOXICITY_2","0.8288727107665985","2","all","n307","CatBoost 😸","2026-04-02T22:07:09.000Z","BIN_TEXT_JIGSAW_TOXICITY","159","finished"
"tabpfnv2p5_BIN_TEXT_JIGSAW_TOXICITY_1","0.8287068559157806","1","all","n307","TabPFN-v2p5 🇩🇪","2026-04-02T22:01:01.000Z","BIN_TEXT_JIGSAW_TOXICITY","169","finished"
"tabpfnv2_BIN_TEXT_JIGSAW_TOXICITY_2","0.8285169957576075","2","all","n311","TabPFN-v2 🤯","2026-04-02T22:14:07.000Z","BIN_TEXT_JIGSAW_TOXICITY","192","finished"
"tabpfnv2p5_BIN_TEXT_JIGSAW_TOXICITY_2","0.8282638488800433","2","text_only","nlp19.iem.technion.ac.il","TabPFN-v2p5 🇩🇪","2026-04-05T07:28:10.000Z","BIN_TEXT_JIGSAW_TOXICITY","197","finished"
"tabpfnv2_BIN_TEXT_JIGSAW_TOXICITY_3","0.8238665130326994","3","all","n307","TabPFN-v2 🤯","2026-04-02T22:19:56.000Z","BIN_TEXT_JIGSAW_TOXICITY","172","finished"
"cat_BIN_TEXT_JIGSAW_TOXICITY_3","0.8235348033310637","3","all","n307","CatBoost 😸","2026-04-02T22:16:53.000Z","BIN_TEXT_JIGSAW_TOXICITY","157","finished"
"tabpfnv2_BIN_TEXT_JIGSAW_TOXICITY_2","0.8201282319872902","2","text_only","nlp20.iem.technion.ac.il","TabPFN-v2 🤯","2026-04-05T07:30:08.000Z","BIN_TEXT_JIGSAW_TOXICITY","172","finished"
"light_BIN_TEXT_JIGSAW_TOXICITY_4","0.8196764957488782","4","text_only","nlp-srv2.iem.technion.ac.il","LightGBM 💡","2026-04-05T07:37:05.000Z","BIN_TEXT_JIGSAW_TOXICITY","156","finished"
"tabpfnv2_BIN_TEXT_JIGSAW_TOXICITY_3","0.8186333560292602","3","text_only","nlp20.iem.technion.ac.il","TabPFN-v2 🤯","2026-04-05T07:36:04.000Z","BIN_TEXT_JIGSAW_TOXICITY","180","finished"
"cat_BIN_TEXT_JIGSAW_TOXICITY_3","0.8185504286038514","3","text_only","nlp19.iem.technion.ac.il","CatBoost 😸","2026-04-05T07:31:56.000Z","BIN_TEXT_JIGSAW_TOXICITY","172","finished"
"tabm_BIN_TEXT_JIGSAW_TOXICITY_1","0.8141421812531643","1","all","n307","TabM Ⓜ️","2026-04-02T21:57:56.000Z","BIN_TEXT_JIGSAW_TOXICITY","158","finished"
"tabpfnv2_BIN_TEXT_JIGSAW_TOXICITY_1","0.8091228897152534","1","all","n307","TabPFN-v2 🤯","2026-04-02T22:03:49.000Z","BIN_TEXT_JIGSAW_TOXICITY","171","finished"
"light_BIN_TEXT_JIGSAW_TOXICITY_2","0.8087300755948951","2","all","n311","LightGBM 💡","2026-04-02T22:04:24.000Z","BIN_TEXT_JIGSAW_TOXICITY","152","finished"
"tabpfnv2p5_BIN_TEXT_JIGSAW_TOXICITY_1","0.8076542013652472","1","text_only","nlp18.iem.technion.ac.il","TabPFN-v2p5 🇩🇪","2026-04-05T07:22:35.000Z","BIN_TEXT_JIGSAW_TOXICITY","238","finished"
"cat_BIN_TEXT_JIGSAW_TOXICITY_1","0.8069144014385725","1","all","n311","CatBoost 😸","2026-04-02T21:48:05.000Z","BIN_TEXT_JIGSAW_TOXICITY","161","finished"
"tabm_BIN_TEXT_JIGSAW_TOXICITY_1","0.8062247944272769","1","text_only","nlp-srv2.iem.technion.ac.il","TabM Ⓜ️","2026-04-05T07:22:08.000Z","BIN_TEXT_JIGSAW_TOXICITY","157","finished"
"tabm_BIN_TEXT_JIGSAW_TOXICITY_0","0.8043218282442081","0","all","n311","TabM Ⓜ️","2026-04-02T20:39:22.000Z","BIN_TEXT_JIGSAW_TOXICITY","175","finished"
"tabpfnv2p5_BIN_TEXT_JIGSAW_TOXICITY_0","0.8036911433509663","0","all","n311","TabPFN-v2p5 🇩🇪","2026-04-02T20:54:39.000Z","BIN_TEXT_JIGSAW_TOXICITY","168","finished"
"tabpfnv2_BIN_TEXT_JIGSAW_TOXICITY_1","0.8034554548787514","1","text_only","nlp20.iem.technion.ac.il","TabPFN-v2 🤯","2026-04-05T07:24:12.000Z","BIN_TEXT_JIGSAW_TOXICITY","174","finished"
"tabm_BIN_TEXT_JIGSAW_TOXICITY_0","0.8027767593707991","0","text_only","nlp18.iem.technion.ac.il","TabM Ⓜ️","2026-04-05T07:15:57.000Z","BIN_TEXT_JIGSAW_TOXICITY","196","finished"
"tabpfnv2p5_BIN_TEXT_JIGSAW_TOXICITY_0","0.8002954835105361","0","text_only","nlp-srv2.iem.technion.ac.il","TabPFN-v2p5 🇩🇪","2026-04-05T07:16:22.000Z","BIN_TEXT_JIGSAW_TOXICITY","167","finished"
"light_BIN_TEXT_JIGSAW_TOXICITY_2","0.798896628781927","2","text_only","nlp19.iem.technion.ac.il","LightGBM 💡","2026-04-05T07:25:17.000Z","BIN_TEXT_JIGSAW_TOXICITY","169","finished"
"tabpfnv2_BIN_TEXT_JIGSAW_TOXICITY_0","0.7946367778767087","0","all","n311","TabPFN-v2 🤯","2026-04-02T21:19:57.000Z","BIN_TEXT_JIGSAW_TOXICITY","191","finished"
"light_BIN_TEXT_JIGSAW_TOXICITY_3","0.7884783253897589","3","text_only","nlp-srv2.iem.technion.ac.il","LightGBM 💡","2026-04-05T07:31:09.000Z","BIN_TEXT_JIGSAW_TOXICITY","155","finished"
"tabpfnv2_BIN_TEXT_JIGSAW_TOXICITY_0","0.7884630492850783","0","text_only","nlp19.iem.technion.ac.il","TabPFN-v2 🤯","2026-04-05T07:18:27.000Z","BIN_TEXT_JIGSAW_TOXICITY","207","finished"
"light_BIN_TEXT_JIGSAW_TOXICITY_3","0.7876097697236334","3","all","n306","LightGBM 💡","2026-04-02T22:14:57.000Z","BIN_TEXT_JIGSAW_TOXICITY","152","finished"
"light_BIN_TEXT_JIGSAW_TOXICITY_1","0.7849735505158959","1","all","n311","LightGBM 💡","2026-04-02T21:44:34.000Z","BIN_TEXT_JIGSAW_TOXICITY","152","finished"
"cat_BIN_TEXT_JIGSAW_TOXICITY_0","0.7835114090678957","0","all","n311","CatBoost 😸","2026-04-02T20:23:04.000Z","BIN_TEXT_JIGSAW_TOXICITY","159","finished"
"cat_BIN_TEXT_JIGSAW_TOXICITY_1","0.7813727544126119","1","text_only","nlp20.iem.technion.ac.il","CatBoost 😸","2026-04-05T07:21:39.000Z","BIN_TEXT_JIGSAW_TOXICITY","151","finished"
"light_BIN_TEXT_JIGSAW_TOXICITY_0","0.7757947939035249","0","all","n311","LightGBM 💡","2026-04-02T20:07:47.000Z","BIN_TEXT_JIGSAW_TOXICITY","170","finished"
"cat_BIN_TEXT_JIGSAW_TOXICITY_0","0.772599905724611","0","text_only","nlp20.iem.technion.ac.il","CatBoost 😸","2026-04-05T07:15:38.000Z","BIN_TEXT_JIGSAW_TOXICITY","152","finished"
"light_BIN_TEXT_JIGSAW_TOXICITY_0","0.7704350634613035","0","text_only","nlp19.iem.technion.ac.il","LightGBM 💡","2026-04-05T07:15:35.000Z","BIN_TEXT_JIGSAW_TOXICITY","168","finished"
"light_BIN_TEXT_JIGSAW_TOXICITY_1","0.759274777841792","1","text_only","nlp18.iem.technion.ac.il","LightGBM 💡","2026-04-05T07:19:16.000Z","BIN_TEXT_JIGSAW_TOXICITY","196","finished"
"tabm_BIN_TEXT_JIGSAW_TOXICITY_2","0.6905846819951467","2","text_only","nlp20.iem.technion.ac.il","TabM Ⓜ️","2026-04-05T07:27:31.000Z","BIN_TEXT_JIGSAW_TOXICITY","151","finished"
"tabm_BIN_TEXT_JIGSAW_TOXICITY_2","0.6818249271111577","2","all","n307","TabM Ⓜ️","2026-04-02T22:10:12.000Z","BIN_TEXT_JIGSAW_TOXICITY","157","finished"
"tabpfnv2_BIN_TEXT_JIGSAW_TOXICITY_0","0.5954800188550777","0","no_text","nlp-srv2.iem.technion.ac.il","TabPFN-v2 🤯","2026-04-05T07:19:15.000Z","BIN_TEXT_JIGSAW_TOXICITY","170","finished"
"tabm_BIN_TEXT_JIGSAW_TOXICITY_1","0.5954625604497285","1","no_text","nlp19.iem.technion.ac.il","TabM Ⓜ️","2026-04-05T07:22:18.000Z","BIN_TEXT_JIGSAW_TOXICITY","17","finished"
"tabpfnv2_BIN_TEXT_JIGSAW_TOXICITY_1","0.5892626442500744","1","no_text","nlp-srv2.iem.technion.ac.il","TabPFN-v2 🤯","2026-04-05T07:24:50.000Z","BIN_TEXT_JIGSAW_TOXICITY","177","finished"
"tabpfnv2p5_BIN_TEXT_JIGSAW_TOXICITY_1","0.5851490074896559","1","no_text","nlp19.iem.technion.ac.il","TabPFN-v2p5 🇩🇪","2026-04-05T07:22:40.000Z","BIN_TEXT_JIGSAW_TOXICITY","153","finished"
"tabpfnv2p5_BIN_TEXT_JIGSAW_TOXICITY_0","0.5788334293545627","0","no_text","nlp20.iem.technion.ac.il","TabPFN-v2p5 🇩🇪","2026-04-05T07:18:15.000Z","BIN_TEXT_JIGSAW_TOXICITY","179","finished"
"cat_BIN_TEXT_JIGSAW_TOXICITY_2","0.5733187555648668","2","no_text","nlp20.iem.technion.ac.il","CatBoost 😸","2026-04-05T07:27:10.000Z","BIN_TEXT_JIGSAW_TOXICITY","17","finished"
"cat_BIN_TEXT_JIGSAW_TOXICITY_0","0.5709029487246635","0","no_text","nlp-srv2.iem.technion.ac.il","CatBoost 😸","2026-04-05T07:15:39.000Z","BIN_TEXT_JIGSAW_TOXICITY","17","finished"
"tabm_BIN_TEXT_JIGSAW_TOXICITY_0","0.5673261579287349","0","no_text","nlp-srv2.iem.technion.ac.il","TabM Ⓜ️","2026-04-05T07:16:00.000Z","BIN_TEXT_JIGSAW_TOXICITY","20","finished"
"light_BIN_TEXT_JIGSAW_TOXICITY_4","0.5655912288971525","4","no_text","nlp19.iem.technion.ac.il","LightGBM 💡","2026-04-05T07:37:26.000Z","BIN_TEXT_JIGSAW_TOXICITY","13","finished"
"tabpfnv2_BIN_TEXT_JIGSAW_TOXICITY_3","0.5635987883866687","3","no_text","nlp18.iem.technion.ac.il","TabPFN-v2 🤯","2026-04-05T07:36:07.000Z","BIN_TEXT_JIGSAW_TOXICITY","445","finished"
"tabpfnv2p5_BIN_TEXT_JIGSAW_TOXICITY_3","0.5624967265489971","3","no_text","nlp19.iem.technion.ac.il","TabPFN-v2p5 🇩🇪","2026-04-05T07:34:54.000Z","BIN_TEXT_JIGSAW_TOXICITY","149","finished"
"cat_BIN_TEXT_JIGSAW_TOXICITY_4","0.5622457619721014","4","no_text","nlp20.iem.technion.ac.il","CatBoost 😸","2026-04-05T07:39:08.000Z","BIN_TEXT_JIGSAW_TOXICITY","17","finished"
"tabpfnv2_BIN_TEXT_JIGSAW_TOXICITY_4","0.5618660416557552","4","no_text","nlp-srv2.iem.technion.ac.il","TabPFN-v2 🤯","2026-04-05T07:43:07.000Z","BIN_TEXT_JIGSAW_TOXICITY","175","finished"
"light_BIN_TEXT_JIGSAW_TOXICITY_2","0.5614383107246983","2","no_text","nlp18.iem.technion.ac.il","LightGBM 💡","2026-04-05T07:26:36.000Z","BIN_TEXT_JIGSAW_TOXICITY","15","finished"
"tabpfnv2p5_BIN_TEXT_JIGSAW_TOXICITY_2","0.558450741109307","2","no_text","nlp-srv2.iem.technion.ac.il","TabPFN-v2p5 🇩🇪","2026-04-05T07:28:15.000Z","BIN_TEXT_JIGSAW_TOXICITY","166","finished"
"light_BIN_TEXT_JIGSAW_TOXICITY_3","0.5559280015363397","3","no_text","nlp19.iem.technion.ac.il","LightGBM 💡","2026-04-05T07:31:34.000Z","BIN_TEXT_JIGSAW_TOXICITY","14","finished"
"cat_BIN_TEXT_JIGSAW_TOXICITY_1","0.5556595785540949","1","no_text","nlp19.iem.technion.ac.il","CatBoost 😸","2026-04-05T07:21:57.000Z","BIN_TEXT_JIGSAW_TOXICITY","15","finished"
"tabpfnv2_BIN_TEXT_JIGSAW_TOXICITY_2","0.555480629899265","2","no_text","nlp18.iem.technion.ac.il","TabPFN-v2 🤯","2026-04-05T07:30:22.000Z","BIN_TEXT_JIGSAW_TOXICITY","338","finished"
"cat_BIN_TEXT_JIGSAW_TOXICITY_3","0.5536431327362559","3","no_text","nlp20.iem.technion.ac.il","CatBoost 😸","2026-04-05T07:33:06.000Z","BIN_TEXT_JIGSAW_TOXICITY","17","finished"
"tabpfnv2p5_BIN_TEXT_JIGSAW_TOXICITY_4","0.5474868625499748","4","no_text","nlp19.iem.technion.ac.il","TabPFN-v2p5 🇩🇪","2026-04-05T07:40:40.000Z","BIN_TEXT_JIGSAW_TOXICITY","158","finished"
"light_BIN_TEXT_JIGSAW_TOXICITY_0","0.5463477016009357","0","no_text","nlp18.iem.technion.ac.il","LightGBM 💡","2026-04-05T07:15:36.000Z","BIN_TEXT_JIGSAW_TOXICITY","16","finished"
"tabm_BIN_TEXT_JIGSAW_TOXICITY_2","0.5370140016410901","2","no_text","nlp-srv2.iem.technion.ac.il","TabM Ⓜ️","2026-04-05T07:27:54.000Z","BIN_TEXT_JIGSAW_TOXICITY","19","finished"
"tabm_BIN_TEXT_JIGSAW_TOXICITY_3","0.5314600464393583","3","no_text","nlp-srv2.iem.technion.ac.il","TabM Ⓜ️","2026-04-05T07:33:51.000Z","BIN_TEXT_JIGSAW_TOXICITY","19","finished"
"tabm_BIN_TEXT_JIGSAW_TOXICITY_4","0.5253888859791547","4","no_text","nlp-srv2.iem.technion.ac.il","TabM Ⓜ️","2026-04-05T07:39:48.000Z","BIN_TEXT_JIGSAW_TOXICITY","19","finished"
"light_BIN_TEXT_JIGSAW_TOXICITY_1","0.5207711377642766","1","no_text","nlp20.iem.technion.ac.il","LightGBM 💡","2026-04-05T07:21:18.000Z","BIN_TEXT_JIGSAW_TOXICITY","15","finished"
