"Name","test_score","fold","multimodal_state","Hostname","model","Created","dataset","Runtime","State"
"tabpfnv2p5_REG_TEXT_BOOK_READABILITY_1","0.8372681244935778","1","ft","n311","TabPFN-v2p5 🇩🇪","2026-04-03T23:40:25.000Z","REG_TEXT_BOOK_READABILITY","2048","finished"
"tabpfnv2p5_REG_TEXT_BOOK_READABILITY_0","0.8361354490231826","0","ft","n307","TabPFN-v2p5 🇩🇪","2026-04-03T23:14:57.000Z","REG_TEXT_BOOK_READABILITY","2401","finished"
"cat_REG_TEXT_BOOK_READABILITY_3","0.8350331643652419","3","ft","n311","CatBoost 😸","2026-04-04T00:13:58.000Z","REG_TEXT_BOOK_READABILITY","1688","finished"
"tabpfnv2p5_REG_TEXT_BOOK_READABILITY_3","0.8345536418785084","3","ft","n311","TabPFN-v2p5 🇩🇪","2026-04-04T00:21:57.000Z","REG_TEXT_BOOK_READABILITY","2391","finished"
"tabpfnv2_REG_TEXT_BOOK_READABILITY_4","0.8338727621684334","4","all","n307","TabPFN-v2 🤯","2026-04-04T00:43:49.000Z","REG_TEXT_BOOK_READABILITY","289","finished"
"tabm_REG_TEXT_BOOK_READABILITY_4","0.8331997962486832","4","all","n311","TabM Ⓜ️","2026-04-04T00:40:03.000Z","REG_TEXT_BOOK_READABILITY","188","finished"
"tabpfnv2_REG_TEXT_BOOK_READABILITY_1","0.8327661957336073","1","all","n311","TabPFN-v2 🤯","2026-04-03T23:44:04.000Z","REG_TEXT_BOOK_READABILITY","208","finished"
"tabm_REG_TEXT_BOOK_READABILITY_3","0.8327631157717793","3","ft","n311","TabM Ⓜ️","2026-04-04T00:19:26.000Z","REG_TEXT_BOOK_READABILITY","1664","finished"
"tabpfnv2p5_REG_TEXT_BOOK_READABILITY_4","0.8319175562761731","4","no_text","n307","TabPFN-v2p5 🇩🇪","2026-04-04T00:43:44.000Z","REG_TEXT_BOOK_READABILITY","24","finished"
"cat_REG_TEXT_BOOK_READABILITY_4","0.8314830271254057","4","no_text","n311","CatBoost 😸","2026-04-04T00:39:48.000Z","REG_TEXT_BOOK_READABILITY","36","finished"
"light_REG_TEXT_BOOK_READABILITY_2","0.8301110636373057","2","all","n311","LightGBM 💡","2026-04-03T23:48:11.000Z","REG_TEXT_BOOK_READABILITY","183","finished"
"tabpfnv2_REG_TEXT_BOOK_READABILITY_4","0.8299477622400965","4","no_text","n311","TabPFN-v2 🤯","2026-04-04T00:46:00.000Z","REG_TEXT_BOOK_READABILITY","26","finished"
"tabpfnv2p5_REG_TEXT_BOOK_READABILITY_4","0.8299116776425518","4","all","n311","TabPFN-v2p5 🇩🇪","2026-04-04T00:42:36.000Z","REG_TEXT_BOOK_READABILITY","198","finished"
"tabpfnv2p5_REG_TEXT_BOOK_READABILITY_2","0.8289734162597757","2","no_text","n311","TabPFN-v2p5 🇩🇪","2026-04-04T00:01:15.000Z","REG_TEXT_BOOK_READABILITY","23","finished"
"tabm_REG_TEXT_BOOK_READABILITY_4","0.8277434987172468","4","no_text","n311","TabM Ⓜ️","2026-04-04T00:42:09.000Z","REG_TEXT_BOOK_READABILITY","22","finished"
"tabpfnv2p5_REG_TEXT_BOOK_READABILITY_3","0.8270255797537046","3","all","n306","TabPFN-v2p5 🇩🇪","2026-04-04T00:21:49.000Z","REG_TEXT_BOOK_READABILITY","198","finished"
"tabpfnv2_REG_TEXT_BOOK_READABILITY_0","0.826502173798343","0","ft","n307","TabPFN-v2 🤯","2026-04-03T23:19:08.000Z","REG_TEXT_BOOK_READABILITY","2429","finished"
"tabpfnv2_REG_TEXT_BOOK_READABILITY_2","0.8258614652373676","2","no_text","n311","TabPFN-v2 🤯","2026-04-04T00:05:17.000Z","REG_TEXT_BOOK_READABILITY","25","finished"
"light_REG_TEXT_BOOK_READABILITY_4","0.8256442327758531","4","all","n306","LightGBM 💡","2026-04-04T00:29:21.000Z","REG_TEXT_BOOK_READABILITY","184","finished"
"tabpfnv2_REG_TEXT_BOOK_READABILITY_3","0.8255308893501033","3","ft","n311","TabPFN-v2 🤯","2026-04-04T00:25:32.000Z","REG_TEXT_BOOK_READABILITY","2402","finished"
"tabm_REG_TEXT_BOOK_READABILITY_3","0.8251668141072751","3","all","n311","TabM Ⓜ️","2026-04-04T00:18:22.000Z","REG_TEXT_BOOK_READABILITY","184","finished"
"light_REG_TEXT_BOOK_READABILITY_3","0.8235095844750813","3","ft","n311","LightGBM 💡","2026-04-04T00:08:10.000Z","REG_TEXT_BOOK_READABILITY","1642","finished"
"tabm_REG_TEXT_BOOK_READABILITY_2","0.8231752722461821","2","all","n311","TabM Ⓜ️","2026-04-03T23:55:41.000Z","REG_TEXT_BOOK_READABILITY","219","finished"
"tabpfnv2_REG_TEXT_BOOK_READABILITY_3","0.8211470204466963","3","all","n306","TabPFN-v2 🤯","2026-04-04T00:25:14.000Z","REG_TEXT_BOOK_READABILITY","208","finished"
"cat_REG_TEXT_BOOK_READABILITY_0","0.8176807524473507","0","ft","n307","CatBoost 😸","2026-04-03T23:09:09.000Z","REG_TEXT_BOOK_READABILITY","1919","finished"
"light_REG_TEXT_BOOK_READABILITY_0","0.816755646918963","0","ft","n311","LightGBM 💡","2026-04-03T23:04:59.000Z","REG_TEXT_BOOK_READABILITY","1838","finished"
"tabm_REG_TEXT_BOOK_READABILITY_1","0.816496365548432","1","all","n307","TabM Ⓜ️","2026-04-03T23:33:42.000Z","REG_TEXT_BOOK_READABILITY","188","finished"
"tabpfnv2p5_REG_TEXT_BOOK_READABILITY_1","0.8158780848234625","1","no_text","n307","TabPFN-v2p5 🇩🇪","2026-04-03T23:43:36.000Z","REG_TEXT_BOOK_READABILITY","41","finished"
"cat_REG_TEXT_BOOK_READABILITY_3","0.8152577763636183","3","all","n311","CatBoost 😸","2026-04-04T00:13:35.000Z","REG_TEXT_BOOK_READABILITY","224","finished"
"tabpfnv2_REG_TEXT_BOOK_READABILITY_1","0.8129728954351492","1","no_text","n311","TabPFN-v2 🤯","2026-04-03T23:47:38.000Z","REG_TEXT_BOOK_READABILITY","24","finished"
"cat_REG_TEXT_BOOK_READABILITY_1","0.8105162947990179","1","all","n307","CatBoost 😸","2026-04-03T23:26:33.000Z","REG_TEXT_BOOK_READABILITY","231","finished"
"light_REG_TEXT_BOOK_READABILITY_4","0.8094308391270283","4","no_text","n311","LightGBM 💡","2026-04-04T00:35:36.000Z","REG_TEXT_BOOK_READABILITY","19","finished"
"tabpfnv2p5_REG_TEXT_BOOK_READABILITY_0","0.8093854007005645","0","all","n307","TabPFN-v2p5 🇩🇪","2026-04-03T23:14:31.000Z","REG_TEXT_BOOK_READABILITY","242","finished"
"light_REG_TEXT_BOOK_READABILITY_3","0.8081711237202648","3","all","n311","LightGBM 💡","2026-04-04T00:07:20.000Z","REG_TEXT_BOOK_READABILITY","202","finished"
"light_REG_TEXT_BOOK_READABILITY_1","0.8076957662375965","1","all","n307","LightGBM 💡","2026-04-03T23:23:04.000Z","REG_TEXT_BOOK_READABILITY","183","finished"
"cat_REG_TEXT_BOOK_READABILITY_2","0.8057072089453969","2","no_text","n307","CatBoost 😸","2026-04-03T23:55:04.000Z","REG_TEXT_BOOK_READABILITY","33","finished"
"tabpfnv2_REG_TEXT_BOOK_READABILITY_0","0.8040462260558023","0","all","n306","TabPFN-v2 🤯","2026-04-03T23:19:03.000Z","REG_TEXT_BOOK_READABILITY","207","finished"
"tabm_REG_TEXT_BOOK_READABILITY_0","0.7999967145068738","0","ft","n311","TabM Ⓜ️","2026-04-03T23:13:15.000Z","REG_TEXT_BOOK_READABILITY","1841","finished"
"tabm_REG_TEXT_BOOK_READABILITY_3","0.7977822989922801","3","no_text","n311","TabM Ⓜ️","2026-04-04T00:21:31.000Z","REG_TEXT_BOOK_READABILITY","22","finished"
"tabm_REG_TEXT_BOOK_READABILITY_1","0.7969717871348407","1","no_text","n307","TabM Ⓜ️","2026-04-03T23:36:56.000Z","REG_TEXT_BOOK_READABILITY","22","finished"
"tabm_REG_TEXT_BOOK_READABILITY_1","0.7932480815549593","1","ft","n307","TabM Ⓜ️","2026-04-03T23:33:58.000Z","REG_TEXT_BOOK_READABILITY","1515","finished"
"tabpfnv2p5_REG_TEXT_BOOK_READABILITY_3","0.7925936010411931","3","no_text","n311","TabPFN-v2p5 🇩🇪","2026-04-04T00:25:06.000Z","REG_TEXT_BOOK_READABILITY","23","finished"
"tabpfnv2_REG_TEXT_BOOK_READABILITY_3","0.7922603252476617","3","no_text","n306","TabPFN-v2 🤯","2026-04-04T00:28:48.000Z","REG_TEXT_BOOK_READABILITY","26","finished"
"light_REG_TEXT_BOOK_READABILITY_2","0.7916699299159855","2","no_text","n311","LightGBM 💡","2026-04-03T23:51:19.000Z","REG_TEXT_BOOK_READABILITY","20","finished"
"cat_REG_TEXT_BOOK_READABILITY_1","0.7905443960462911","1","ft","n311","CatBoost 😸","2026-04-03T23:28:33.000Z","REG_TEXT_BOOK_READABILITY","1535","finished"
"cat_REG_TEXT_BOOK_READABILITY_0","0.7899482704451865","0","all","n307","CatBoost 😸","2026-04-03T23:06:46.000Z","REG_TEXT_BOOK_READABILITY","231","finished"
"tabm_REG_TEXT_BOOK_READABILITY_2","0.787169923767106","2","no_text","n307","TabM Ⓜ️","2026-04-03T23:59:17.000Z","REG_TEXT_BOOK_READABILITY","25","finished"
"cat_REG_TEXT_BOOK_READABILITY_3","0.7855074052760567","3","no_text","n311","CatBoost 😸","2026-04-04T00:17:25.000Z","REG_TEXT_BOOK_READABILITY","29","finished"
"tabm_REG_TEXT_BOOK_READABILITY_0","0.7841406688663213","0","all","n306","TabM Ⓜ️","2026-04-03T23:12:30.000Z","REG_TEXT_BOOK_READABILITY","188","finished"
"light_REG_TEXT_BOOK_READABILITY_1","0.7830021471732735","1","no_text","n307","LightGBM 💡","2026-04-03T23:26:12.000Z","REG_TEXT_BOOK_READABILITY","19","finished"
"light_REG_TEXT_BOOK_READABILITY_3","0.7824655390313215","3","no_text","n311","LightGBM 💡","2026-04-04T00:13:08.000Z","REG_TEXT_BOOK_READABILITY","20","finished"
"light_REG_TEXT_BOOK_READABILITY_0","0.7780282551849658","0","all","n307","LightGBM 💡","2026-04-03T23:03:15.000Z","REG_TEXT_BOOK_READABILITY","184","finished"
"tabpfnv2p5_REG_TEXT_BOOK_READABILITY_0","0.7748051119738916","0","no_text","n307","TabPFN-v2p5 🇩🇪","2026-04-03T23:18:36.000Z","REG_TEXT_BOOK_READABILITY","27","finished"
"light_REG_TEXT_BOOK_READABILITY_1","0.7743010916400019","1","ft","n306","LightGBM 💡","2026-04-03T23:23:10.000Z","REG_TEXT_BOOK_READABILITY","1507","finished"
"tabpfnv2_REG_TEXT_BOOK_READABILITY_0","0.7718928174567601","0","no_text","n306","TabPFN-v2 🤯","2026-04-03T23:22:38.000Z","REG_TEXT_BOOK_READABILITY","24","finished"
"tabm_REG_TEXT_BOOK_READABILITY_0","0.7702495616386889","0","no_text","n307","TabM Ⓜ️","2026-04-03T23:14:30.000Z","REG_TEXT_BOOK_READABILITY","22","finished"
"cat_REG_TEXT_BOOK_READABILITY_1","0.7662543070505751","1","no_text","n307","CatBoost 😸","2026-04-03T23:33:11.000Z","REG_TEXT_BOOK_READABILITY","26","finished"
"cat_REG_TEXT_BOOK_READABILITY_0","0.7607564821249356","0","no_text","n311","CatBoost 😸","2026-04-03T23:12:17.000Z","REG_TEXT_BOOK_READABILITY","52","finished"
"tabpfnv2p5_REG_TEXT_BOOK_READABILITY_2","0.7537091667452528","2","text_only","n311","TabPFN-v2p5 🇩🇪","2026-04-04T00:00:55.000Z","REG_TEXT_BOOK_READABILITY","214","finished"
"tabpfnv2p5_REG_TEXT_BOOK_READABILITY_3","0.7475506757152055","3","text_only","n307","TabPFN-v2p5 🇩🇪","2026-04-04T00:22:59.000Z","REG_TEXT_BOOK_READABILITY","236","finished"
"tabpfnv2_REG_TEXT_BOOK_READABILITY_2","0.7428034888977559","2","text_only","n311","TabPFN-v2 🤯","2026-04-04T00:04:35.000Z","REG_TEXT_BOOK_READABILITY","207","finished"
"tabm_REG_TEXT_BOOK_READABILITY_2","0.7425828734009623","2","text_only","n311","TabM Ⓜ️","2026-04-03T23:58:01.000Z","REG_TEXT_BOOK_READABILITY","187","finished"
"cat_REG_TEXT_BOOK_READABILITY_2","0.7372773085976956","2","text_only","n311","CatBoost 😸","2026-04-03T23:54:15.000Z","REG_TEXT_BOOK_READABILITY","219","finished"
"tabpfnv2_REG_TEXT_BOOK_READABILITY_3","0.7360456452645131","3","text_only","n307","TabPFN-v2 🤯","2026-04-04T00:26:59.000Z","REG_TEXT_BOOK_READABILITY","279","finished"
"tabpfnv2p5_REG_TEXT_BOOK_READABILITY_4","0.7332207373615468","4","text_only","n306","TabPFN-v2p5 🇩🇪","2026-04-04T00:43:20.000Z","REG_TEXT_BOOK_READABILITY","197","finished"
"tabm_REG_TEXT_BOOK_READABILITY_3","0.7323182926467997","3","text_only","n307","TabM Ⓜ️","2026-04-04T00:19:35.000Z","REG_TEXT_BOOK_READABILITY","201","finished"
"tabpfnv2p5_REG_TEXT_BOOK_READABILITY_1","0.7319104682300456","1","text_only","n307","TabPFN-v2p5 🇩🇪","2026-04-03T23:43:07.000Z","REG_TEXT_BOOK_READABILITY","226","finished"
"light_REG_TEXT_BOOK_READABILITY_0","0.7301933441061352","0","no_text","n307","LightGBM 💡","2026-04-03T23:06:24.000Z","REG_TEXT_BOOK_READABILITY","19","finished"
"tabm_REG_TEXT_BOOK_READABILITY_4","0.7292393963449242","4","text_only","n311","TabM Ⓜ️","2026-04-04T00:40:31.000Z","REG_TEXT_BOOK_READABILITY","186","finished"
"tabpfnv2_REG_TEXT_BOOK_READABILITY_4","0.7256070521209557","4","text_only","n311","TabPFN-v2 🤯","2026-04-04T00:45:12.000Z","REG_TEXT_BOOK_READABILITY","224","finished"
"tabpfnv2p5_REG_TEXT_BOOK_READABILITY_0","0.7197454757584574","0","text_only","n306","TabPFN-v2p5 🇩🇪","2026-04-03T23:15:44.000Z","REG_TEXT_BOOK_READABILITY","195","finished"
"cat_REG_TEXT_BOOK_READABILITY_4","0.7160241956387308","4","text_only","n306","CatBoost 😸","2026-04-04T00:39:20.000Z","REG_TEXT_BOOK_READABILITY","238","finished"
"cat_REG_TEXT_BOOK_READABILITY_3","0.7156250596497776","3","text_only","n311","CatBoost 😸","2026-04-04T00:14:37.000Z","REG_TEXT_BOOK_READABILITY","217","finished"
"light_REG_TEXT_BOOK_READABILITY_3","0.7142428300308659","3","text_only","n311","LightGBM 💡","2026-04-04T00:10:49.000Z","REG_TEXT_BOOK_READABILITY","184","finished"
"tabpfnv2_REG_TEXT_BOOK_READABILITY_1","0.7136321198759945","1","text_only","n307","TabPFN-v2 🤯","2026-04-03T23:46:58.000Z","REG_TEXT_BOOK_READABILITY","208","finished"
"tabm_REG_TEXT_BOOK_READABILITY_1","0.7096124160000021","1","text_only","n311","TabM Ⓜ️","2026-04-03T23:35:45.000Z","REG_TEXT_BOOK_READABILITY","185","finished"
"light_REG_TEXT_BOOK_READABILITY_4","0.7022271834291895","4","text_only","n306","LightGBM 💡","2026-04-04T00:33:44.000Z","REG_TEXT_BOOK_READABILITY","200","finished"
"light_REG_TEXT_BOOK_READABILITY_2","0.6993293055672373","2","text_only","n307","LightGBM 💡","2026-04-03T23:50:32.000Z","REG_TEXT_BOOK_READABILITY","186","finished"
"tabpfnv2_REG_TEXT_BOOK_READABILITY_0","0.6973281223672052","0","text_only","n307","TabPFN-v2 🤯","2026-04-03T23:19:12.000Z","REG_TEXT_BOOK_READABILITY","224","finished"
"cat_REG_TEXT_BOOK_READABILITY_1","0.6972576268795436","1","text_only","n307","CatBoost 😸","2026-04-03T23:30:29.000Z","REG_TEXT_BOOK_READABILITY","204","finished"
"tabm_REG_TEXT_BOOK_READABILITY_0","0.6954027683953039","0","text_only","n307","TabM Ⓜ️","2026-04-03T23:14:28.000Z","REG_TEXT_BOOK_READABILITY","186","finished"
"light_REG_TEXT_BOOK_READABILITY_1","0.6932813957401842","1","text_only","n311","LightGBM 💡","2026-04-03T23:25:25.000Z","REG_TEXT_BOOK_READABILITY","184","finished"
"cat_REG_TEXT_BOOK_READABILITY_0","0.6784386836296094","0","text_only","n307","CatBoost 😸","2026-04-03T23:10:41.000Z","REG_TEXT_BOOK_READABILITY","219","finished"
"light_REG_TEXT_BOOK_READABILITY_0","0.6743165662876689","0","text_only","n307","LightGBM 💡","2026-04-03T23:05:55.000Z","REG_TEXT_BOOK_READABILITY","191","finished"
