"Name","test_score","fold","multimodal_state","Hostname","model","Created","dataset","Runtime","State"
"cat_REG_TEXT_BOOK_PRICE_4","0.5300672784011509","4","all","n311","CatBoost 😸","2026-04-03T12:37:57.000Z","REG_TEXT_BOOK_PRICE","198","finished"
"tabpfnv2p5_REG_TEXT_BOOK_PRICE_3","0.5299977855534894","3","text_only","nlp20.iem.technion.ac.il","TabPFN-v2p5 🇩🇪","2026-04-05T18:09:24.000Z","REG_TEXT_BOOK_PRICE","240","finished"
"tabpfnv2p5_REG_TEXT_BOOK_PRICE_4","0.529079930032442","4","text_only","nlp19.iem.technion.ac.il","TabPFN-v2p5 🇩🇪","2026-04-05T18:15:38.000Z","REG_TEXT_BOOK_PRICE","203","finished"
"light_REG_TEXT_BOOK_PRICE_1","0.5282607105393867","1","text_only","nlp19.iem.technion.ac.il","LightGBM 💡","2026-04-05T17:54:25.000Z","REG_TEXT_BOOK_PRICE","180","finished"
"tabm_REG_TEXT_BOOK_PRICE_3","0.5275852447468663","3","text_only","nlp19.iem.technion.ac.il","TabM Ⓜ️","2026-04-05T18:08:44.000Z","REG_TEXT_BOOK_PRICE","188","finished"
"tabpfnv2_REG_TEXT_BOOK_PRICE_3","0.5257300877295337","3","ft","n311","TabPFN-v2 🤯","2026-04-03T12:35:47.000Z","REG_TEXT_BOOK_PRICE","2128","finished"
"tabm_REG_TEXT_BOOK_PRICE_4","0.524832512536545","4","all","n311","TabM Ⓜ️","2026-04-03T12:40:25.000Z","REG_TEXT_BOOK_PRICE","214","finished"
"tabpfnv2_REG_TEXT_BOOK_PRICE_2","0.5237444805189","2","ft","n307","TabPFN-v2 🤯","2026-04-03T12:24:56.000Z","REG_TEXT_BOOK_PRICE","1358","finished"
"tabpfnv2_REG_TEXT_BOOK_PRICE_1","0.5200702967116273","1","ft","n306","TabPFN-v2 🤯","2026-04-03T12:16:00.000Z","REG_TEXT_BOOK_PRICE","1810","finished"
"tabpfnv2_REG_TEXT_BOOK_PRICE_2","0.5191521978250109","2","text_only","nlp19.iem.technion.ac.il","TabPFN-v2 🤯","2026-04-05T18:04:54.000Z","REG_TEXT_BOOK_PRICE","210","finished"
"cat_REG_TEXT_BOOK_PRICE_2","0.5190993295840437","2","text_only","nlp19.iem.technion.ac.il","CatBoost 😸","2026-04-05T18:01:30.000Z","REG_TEXT_BOOK_PRICE","185","finished"
"cat_REG_TEXT_BOOK_PRICE_3","0.516893433454283","3","all","n306","CatBoost 😸","2026-04-03T12:30:21.000Z","REG_TEXT_BOOK_PRICE","197","finished"
"light_REG_TEXT_BOOK_PRICE_1","0.5110394125663769","1","all","n306","LightGBM 💡","2026-04-03T12:10:57.000Z","REG_TEXT_BOOK_PRICE","163","finished"
"light_REG_TEXT_BOOK_PRICE_0","0.5098945450261501","0","all","n306","LightGBM 💡","2026-04-03T11:51:31.000Z","REG_TEXT_BOOK_PRICE","162","finished"
"tabm_REG_TEXT_BOOK_PRICE_4","0.5065198850222807","4","text_only","nlp-srv2.iem.technion.ac.il","TabM Ⓜ️","2026-04-05T18:15:18.000Z","REG_TEXT_BOOK_PRICE","174","finished"
"tabpfnv2_REG_TEXT_BOOK_PRICE_4","0.5030382209190087","4","ft","n311","TabPFN-v2 🤯","2026-04-03T12:44:22.000Z","REG_TEXT_BOOK_PRICE","1610","finished"
"tabpfnv2_REG_TEXT_BOOK_PRICE_1","0.5020731862928698","1","all","n307","TabPFN-v2 🤯","2026-04-03T12:15:37.000Z","REG_TEXT_BOOK_PRICE","185","finished"
"cat_REG_TEXT_BOOK_PRICE_3","0.5009805165847736","3","text_only","nlp-srv2.iem.technion.ac.il","CatBoost 😸","2026-04-05T18:08:34.000Z","REG_TEXT_BOOK_PRICE","168","finished"
"light_REG_TEXT_BOOK_PRICE_0","0.4987592122823078","0","text_only","nlp20.iem.technion.ac.il","LightGBM 💡","2026-04-05T17:48:16.000Z","REG_TEXT_BOOK_PRICE","211","finished"
"tabpfnv2_REG_TEXT_BOOK_PRICE_1","0.4940508398671094","1","text_only","nlp-srv2.iem.technion.ac.il","TabPFN-v2 🤯","2026-04-05T17:59:08.000Z","REG_TEXT_BOOK_PRICE","181","finished"
"tabpfnv2_REG_TEXT_BOOK_PRICE_3","0.48042934053034214","3","text_only","nlp-srv2.iem.technion.ac.il","TabPFN-v2 🤯","2026-04-05T18:11:49.000Z","REG_TEXT_BOOK_PRICE","182","finished"
"tabpfnv2_REG_TEXT_BOOK_PRICE_4","0.47942485367225585","4","all","n311","TabPFN-v2 🤯","2026-04-03T12:44:05.000Z","REG_TEXT_BOOK_PRICE","186","finished"
"tabpfnv2_REG_TEXT_BOOK_PRICE_3","0.4780891423808149","3","all","n311","TabPFN-v2 🤯","2026-04-03T12:35:43.000Z","REG_TEXT_BOOK_PRICE","187","finished"
"cat_REG_TEXT_BOOK_PRICE_4","0.4774148026206405","4","text_only","nlp20.iem.technion.ac.il","CatBoost 😸","2026-04-05T18:13:47.000Z","REG_TEXT_BOOK_PRICE","215","finished"
"light_REG_TEXT_BOOK_PRICE_3","0.4763947578458926","3","all","n306","LightGBM 💡","2026-04-03T12:27:12.000Z","REG_TEXT_BOOK_PRICE","161","finished"
"light_REG_TEXT_BOOK_PRICE_3","0.4763409082791352","3","text_only","nlp-srv2.iem.technion.ac.il","LightGBM 💡","2026-04-05T18:05:46.000Z","REG_TEXT_BOOK_PRICE","163","finished"
"light_REG_TEXT_BOOK_PRICE_4","0.47280118619992106","4","all","n306","LightGBM 💡","2026-04-03T12:37:04.000Z","REG_TEXT_BOOK_PRICE","161","finished"
"light_REG_TEXT_BOOK_PRICE_2","0.4710408532215886","2","text_only","nlp20.iem.technion.ac.il","LightGBM 💡","2026-04-05T18:00:35.000Z","REG_TEXT_BOOK_PRICE","216","finished"
"tabpfnv2_REG_TEXT_BOOK_PRICE_4","0.4618072743743943","4","text_only","nlp20.iem.technion.ac.il","TabPFN-v2 🤯","2026-04-05T18:17:48.000Z","REG_TEXT_BOOK_PRICE","253","finished"
"light_REG_TEXT_BOOK_PRICE_4","0.4593138687450471","4","text_only","nlp19.iem.technion.ac.il","LightGBM 💡","2026-04-05T18:12:14.000Z","REG_TEXT_BOOK_PRICE","181","finished"
"tabpfnv2p5_REG_TEXT_BOOK_PRICE_0","0.2672682961407008","0","no_text","nlp-srv2.iem.technion.ac.il","TabPFN-v2p5 🇩🇪","2026-04-05T17:52:07.000Z","REG_TEXT_BOOK_PRICE","16","finished"
"cat_REG_TEXT_BOOK_PRICE_0","0.2609995191884119","0","no_text","nlp19.iem.technion.ac.il","CatBoost 😸","2026-04-05T17:50:34.000Z","REG_TEXT_BOOK_PRICE","15","finished"
"tabpfnv2_REG_TEXT_BOOK_PRICE_0","0.25908039148387907","0","no_text","nlp19.iem.technion.ac.il","TabPFN-v2 🤯","2026-04-05T17:54:09.000Z","REG_TEXT_BOOK_PRICE","13","finished"
"tabm_REG_TEXT_BOOK_PRICE_0","0.24405082818677384","0","no_text","nlp-srv2.iem.technion.ac.il","TabM Ⓜ️","2026-04-05T17:51:46.000Z","REG_TEXT_BOOK_PRICE","15","finished"
"tabpfnv2p5_REG_TEXT_BOOK_PRICE_1","0.2235241630860123","1","no_text","nlp-srv2.iem.technion.ac.il","TabPFN-v2p5 🇩🇪","2026-04-05T17:58:46.000Z","REG_TEXT_BOOK_PRICE","15","finished"
"tabm_REG_TEXT_BOOK_PRICE_1","0.22240075498845857","1","no_text","nlp19.iem.technion.ac.il","TabM Ⓜ️","2026-04-05T17:57:28.000Z","REG_TEXT_BOOK_PRICE","13","finished"
"tabpfnv2_REG_TEXT_BOOK_PRICE_1","0.2185224297401629","1","no_text","nlp20.iem.technion.ac.il","TabPFN-v2 🤯","2026-04-05T18:00:14.000Z","REG_TEXT_BOOK_PRICE","14","finished"
"tabpfnv2p5_REG_TEXT_BOOK_PRICE_2","0.21203554533289037","2","no_text","nlp19.iem.technion.ac.il","TabPFN-v2p5 🇩🇪","2026-04-05T18:04:38.000Z","REG_TEXT_BOOK_PRICE","13","finished"
"tabpfnv2_REG_TEXT_BOOK_PRICE_2","0.21187705074288643","2","no_text","nlp-srv2.iem.technion.ac.il","TabPFN-v2 🤯","2026-04-05T18:05:25.000Z","REG_TEXT_BOOK_PRICE","15","finished"
"cat_REG_TEXT_BOOK_PRICE_2","0.2113499066931911","2","no_text","nlp-srv2.iem.technion.ac.il","CatBoost 😸","2026-04-05T18:02:16.000Z","REG_TEXT_BOOK_PRICE","14","finished"
"light_REG_TEXT_BOOK_PRICE_0","0.20594185940911416","0","no_text","nlp-srv2.iem.technion.ac.il","LightGBM 💡","2026-04-05T17:48:37.000Z","REG_TEXT_BOOK_PRICE","12","finished"
"tabpfnv2p5_REG_TEXT_BOOK_PRICE_4","0.2016464714836662","4","no_text","nlp20.iem.technion.ac.il","TabPFN-v2p5 🇩🇪","2026-04-05T18:17:27.000Z","REG_TEXT_BOOK_PRICE","15","finished"
"cat_REG_TEXT_BOOK_PRICE_1","0.19859462542877537","1","no_text","nlp20.iem.technion.ac.il","CatBoost 😸","2026-04-05T17:56:07.000Z","REG_TEXT_BOOK_PRICE","14","finished"
"tabpfnv2_REG_TEXT_BOOK_PRICE_4","0.19539171352617135","4","no_text","nlp-srv2.iem.technion.ac.il","TabPFN-v2 🤯","2026-04-05T18:18:17.000Z","REG_TEXT_BOOK_PRICE","15","finished"
"tabm_REG_TEXT_BOOK_PRICE_2","0.19521849002602576","2","no_text","nlp20.iem.technion.ac.il","TabM Ⓜ️","2026-04-05T18:04:15.000Z","REG_TEXT_BOOK_PRICE","16","finished"
"tabm_REG_TEXT_BOOK_PRICE_4","0.1905596039664904","4","no_text","nlp19.iem.technion.ac.il","TabM Ⓜ️","2026-04-05T18:15:22.000Z","REG_TEXT_BOOK_PRICE","13","finished"
"cat_REG_TEXT_BOOK_PRICE_4","0.18305143778127383","4","no_text","nlp-srv2.iem.technion.ac.il","CatBoost 😸","2026-04-05T18:14:57.000Z","REG_TEXT_BOOK_PRICE","15","finished"
"light_REG_TEXT_BOOK_PRICE_1","0.1732187221147825","1","no_text","nlp-srv2.iem.technion.ac.il","LightGBM 💡","2026-04-05T17:55:37.000Z","REG_TEXT_BOOK_PRICE","13","finished"
"tabpfnv2p5_REG_TEXT_BOOK_PRICE_3","0.16531032032420143","3","no_text","nlp-srv2.iem.technion.ac.il","TabPFN-v2p5 🇩🇪","2026-04-05T18:11:27.000Z","REG_TEXT_BOOK_PRICE","15","finished"
"tabpfnv2_REG_TEXT_BOOK_PRICE_3","0.16387463875155983","3","no_text","nlp19.iem.technion.ac.il","TabPFN-v2 🤯","2026-04-05T18:11:58.000Z","REG_TEXT_BOOK_PRICE","13","finished"
"light_REG_TEXT_BOOK_PRICE_2","0.1616884865192426","2","no_text","nlp19.iem.technion.ac.il","LightGBM 💡","2026-04-05T18:01:13.000Z","REG_TEXT_BOOK_PRICE","12","finished"
"cat_REG_TEXT_BOOK_PRICE_3","0.15949994689900304","3","no_text","nlp20.iem.technion.ac.il","CatBoost 😸","2026-04-05T18:08:42.000Z","REG_TEXT_BOOK_PRICE","15","finished"
"tabm_REG_TEXT_BOOK_PRICE_3","0.14502056837378707","3","no_text","nlp20.iem.technion.ac.il","TabM Ⓜ️","2026-04-05T18:09:03.000Z","REG_TEXT_BOOK_PRICE","16","finished"
"light_REG_TEXT_BOOK_PRICE_3","0.13904480864012936","3","no_text","nlp19.iem.technion.ac.il","LightGBM 💡","2026-04-05T18:08:28.000Z","REG_TEXT_BOOK_PRICE","11","finished"
"light_REG_TEXT_BOOK_PRICE_4","0.13348715500334207","4","no_text","nlp20.iem.technion.ac.il","LightGBM 💡","2026-04-05T18:13:30.000Z","REG_TEXT_BOOK_PRICE","13","finished"
