"Name","test_score","fold","multimodal_state","Hostname","model","Created","dataset","Runtime","State"
"light_MUL_TEXT_US_ACCIDENTS_0","0.9784505875798024","0","ft","n307","LightGBM 💡","2026-04-03T08:04:12.000Z","MUL_TEXT_US_ACCIDENTS","4026","finished"
"cat_MUL_TEXT_US_ACCIDENTS_0","0.9783033087622208","0","ft","n311","CatBoost 😸","2026-04-03T08:15:27.000Z","MUL_TEXT_US_ACCIDENTS","4161","finished"
"light_MUL_TEXT_US_ACCIDENTS_2","0.9780238494583542","2","ft","n311","LightGBM 💡","2026-04-03T09:02:36.000Z","MUL_TEXT_US_ACCIDENTS","5423","finished"
"tabpfnv2_MUL_TEXT_US_ACCIDENTS_3","0.9778422720655","3","ft","n311","TabPFN-v2 🤯","2026-04-03T09:58:25.000Z","MUL_TEXT_US_ACCIDENTS","3215","finished"
"tabpfnv2_MUL_TEXT_US_ACCIDENTS_0","0.97771605439887","0","all","n311","TabPFN-v2 🤯","2026-04-03T08:26:27.000Z","MUL_TEXT_US_ACCIDENTS","645","finished"
"tabpfnv2_MUL_TEXT_US_ACCIDENTS_2","0.9774230814352244","2","ft","n306","TabPFN-v2 🤯","2026-04-03T09:21:13.000Z","MUL_TEXT_US_ACCIDENTS","6027","finished"
"tabpfnv2p5_MUL_TEXT_US_ACCIDENTS_2","0.976922231312052","2","ft","n311","TabPFN-v2p5 🇩🇪","2026-04-03T09:17:42.000Z","MUL_TEXT_US_ACCIDENTS","5987","finished"
"tabpfnv2p5_MUL_TEXT_US_ACCIDENTS_1","0.9769150486926248","1","all","n311","TabPFN-v2p5 🇩🇪","2026-04-03T08:50:32.000Z","MUL_TEXT_US_ACCIDENTS","630","finished"
"tabpfnv2p5_MUL_TEXT_US_ACCIDENTS_3","0.9764960577098551","3","all","n307","TabPFN-v2p5 🇩🇪","2026-04-03T09:47:22.000Z","MUL_TEXT_US_ACCIDENTS","628","finished"
"cat_MUL_TEXT_US_ACCIDENTS_2","0.9762755512369514","2","ft","n311","CatBoost 😸","2026-04-03T09:05:35.000Z","MUL_TEXT_US_ACCIDENTS","5521","finished"
"tabpfnv2_MUL_TEXT_US_ACCIDENTS_2","0.9760890726928968","2","all","n311","TabPFN-v2 🤯","2026-04-03T09:20:37.000Z","MUL_TEXT_US_ACCIDENTS","652","finished"
"tabm_MUL_TEXT_US_ACCIDENTS_4","0.9756583174127376","4","all","n312","TabM Ⓜ️","2026-04-03T10:07:47.000Z","MUL_TEXT_US_ACCIDENTS","579","finished"
"tabpfnv2_MUL_TEXT_US_ACCIDENTS_4","0.9753250617811842","4","text_only","nlp-srv2.iem.technion.ac.il","TabPFN-v2 🤯","2026-04-05T17:12:50.000Z","MUL_TEXT_US_ACCIDENTS","694","finished"
"cat_MUL_TEXT_US_ACCIDENTS_2","0.9749495648876516","2","all","n311","CatBoost 😸","2026-04-03T09:03:30.000Z","MUL_TEXT_US_ACCIDENTS","872","finished"
"tabpfnv2p5_MUL_TEXT_US_ACCIDENTS_2","0.9749246854769568","2","all","n307","TabPFN-v2p5 🇩🇪","2026-04-03T09:14:04.000Z","MUL_TEXT_US_ACCIDENTS","629","finished"
"cat_MUL_TEXT_US_ACCIDENTS_4","0.9742606754186428","4","all","n309","CatBoost 😸","2026-04-03T10:04:31.000Z","MUL_TEXT_US_ACCIDENTS","796","finished"
"tabm_MUL_TEXT_US_ACCIDENTS_0","0.9739912755450888","0","all","n306","TabM Ⓜ️","2026-04-03T08:16:04.000Z","MUL_TEXT_US_ACCIDENTS","578","finished"
"cat_MUL_TEXT_US_ACCIDENTS_1","0.9732713101140912","1","ft","n309","CatBoost 😸","2026-04-03T08:42:46.000Z","MUL_TEXT_US_ACCIDENTS","4858","finished"
"tabpfnv2_MUL_TEXT_US_ACCIDENTS_3","0.973183289713096","3","all","n307","TabPFN-v2 🤯","2026-04-03T09:57:54.000Z","MUL_TEXT_US_ACCIDENTS","645","finished"
"tabpfnv2_MUL_TEXT_US_ACCIDENTS_1","0.9727674254969386","1","all","n311","TabPFN-v2 🤯","2026-04-03T08:51:51.000Z","MUL_TEXT_US_ACCIDENTS","649","finished"
"tabm_MUL_TEXT_US_ACCIDENTS_0","0.972417723030277","0","text_only","nlp19.iem.technion.ac.il","TabM Ⓜ️","2026-04-05T15:36:45.000Z","MUL_TEXT_US_ACCIDENTS","718","finished"
"cat_MUL_TEXT_US_ACCIDENTS_3","0.972321314297206","3","ft","n311","CatBoost 😸","2026-04-03T09:31:36.000Z","MUL_TEXT_US_ACCIDENTS","4831","finished"
"tabpfnv2_MUL_TEXT_US_ACCIDENTS_0","0.9721910148618914","0","text_only","nlp20.iem.technion.ac.il","TabPFN-v2 🤯","2026-04-05T15:49:06.000Z","MUL_TEXT_US_ACCIDENTS","956","finished"
"tabpfnv2p5_MUL_TEXT_US_ACCIDENTS_2","0.9717380461222018","2","text_only","nlp-srv2.iem.technion.ac.il","TabPFN-v2p5 🇩🇪","2026-04-05T16:27:07.000Z","MUL_TEXT_US_ACCIDENTS","680","finished"
"cat_MUL_TEXT_US_ACCIDENTS_0","0.971724137677231","0","all","n311","CatBoost 😸","2026-04-03T08:06:51.000Z","MUL_TEXT_US_ACCIDENTS","757","finished"
"light_MUL_TEXT_US_ACCIDENTS_0","0.9708241561017192","0","all","n306","LightGBM 💡","2026-04-03T08:03:57.000Z","MUL_TEXT_US_ACCIDENTS","722","finished"
"tabm_MUL_TEXT_US_ACCIDENTS_2","0.9707990607862044","2","all","n306","TabM Ⓜ️","2026-04-03T09:10:17.000Z","MUL_TEXT_US_ACCIDENTS","582","finished"
"light_MUL_TEXT_US_ACCIDENTS_3","0.970638237287602","3","ft","n311","LightGBM 💡","2026-04-03T09:24:55.000Z","MUL_TEXT_US_ACCIDENTS","4720","finished"
"tabpfnv2p5_MUL_TEXT_US_ACCIDENTS_1","0.9706277827138988","1","text_only","nlp-srv2.iem.technion.ac.il","TabPFN-v2p5 🇩🇪","2026-04-05T16:04:31.000Z","MUL_TEXT_US_ACCIDENTS","694","finished"
"tabpfnv2p5_MUL_TEXT_US_ACCIDENTS_3","0.970425431100234","3","text_only","nlp-srv2.iem.technion.ac.il","TabPFN-v2p5 🇩🇪","2026-04-05T16:49:58.000Z","MUL_TEXT_US_ACCIDENTS","681","finished"
"light_MUL_TEXT_US_ACCIDENTS_4","0.9701072876074162","4","all","n306","LightGBM 💡","2026-04-03T10:03:04.000Z","MUL_TEXT_US_ACCIDENTS","578","finished"
"light_MUL_TEXT_US_ACCIDENTS_0","0.9692023837415088","0","text_only","nlp-srv2.iem.technion.ac.il","LightGBM 💡","2026-04-05T15:30:42.000Z","MUL_TEXT_US_ACCIDENTS","615","finished"
"tabm_MUL_TEXT_US_ACCIDENTS_1","0.9691635642553256","1","all","n312","TabM Ⓜ️","2026-04-03T08:46:43.000Z","MUL_TEXT_US_ACCIDENTS","582","finished"
"cat_MUL_TEXT_US_ACCIDENTS_0","0.9689966104699812","0","text_only","nlp20.iem.technion.ac.il","CatBoost 😸","2026-04-05T15:35:09.000Z","MUL_TEXT_US_ACCIDENTS","833","finished"
"tabm_MUL_TEXT_US_ACCIDENTS_4","0.9689343088786818","4","text_only","nlp20.iem.technion.ac.il","TabM Ⓜ️","2026-04-05T17:06:59.000Z","MUL_TEXT_US_ACCIDENTS","824","finished"
"tabpfnv2_MUL_TEXT_US_ACCIDENTS_2","0.968892831927286","2","text_only","nlp19.iem.technion.ac.il","TabPFN-v2 🤯","2026-04-05T16:27:50.000Z","MUL_TEXT_US_ACCIDENTS","874","finished"
"light_MUL_TEXT_US_ACCIDENTS_1","0.9687859134753825","1","all","n309","LightGBM 💡","2026-04-03T08:32:44.000Z","MUL_TEXT_US_ACCIDENTS","595","finished"
"cat_MUL_TEXT_US_ACCIDENTS_1","0.9685235995808974","1","all","n311","CatBoost 😸","2026-04-03T08:37:59.000Z","MUL_TEXT_US_ACCIDENTS","782","finished"
"light_MUL_TEXT_US_ACCIDENTS_1","0.9685224878936578","1","ft","n307","LightGBM 💡","2026-04-03T08:36:44.000Z","MUL_TEXT_US_ACCIDENTS","4729","finished"
"tabm_MUL_TEXT_US_ACCIDENTS_2","0.9681897423285716","2","text_only","nlp20.iem.technion.ac.il","TabM Ⓜ️","2026-04-05T16:22:08.000Z","MUL_TEXT_US_ACCIDENTS","823","finished"
"tabm_MUL_TEXT_US_ACCIDENTS_1","0.9675814838954424","1","text_only","nlp19.iem.technion.ac.il","TabM Ⓜ️","2026-04-05T16:02:22.000Z","MUL_TEXT_US_ACCIDENTS","717","finished"
"tabm_MUL_TEXT_US_ACCIDENTS_3","0.9674063770802384","3","ft","n306","TabM Ⓜ️","2026-04-03T09:39:16.000Z","MUL_TEXT_US_ACCIDENTS","4721","finished"
"light_MUL_TEXT_US_ACCIDENTS_4","0.9670231582116896","4","text_only","nlp19.iem.technion.ac.il","LightGBM 💡","2026-04-05T16:55:31.000Z","MUL_TEXT_US_ACCIDENTS","712","finished"
"cat_MUL_TEXT_US_ACCIDENTS_2","0.9665883640352524","2","text_only","nlp-srv2.iem.technion.ac.il","CatBoost 😸","2026-04-05T16:16:29.000Z","MUL_TEXT_US_ACCIDENTS","634","finished"
"cat_MUL_TEXT_US_ACCIDENTS_4","0.9664277694863298","4","text_only","nlp-srv2.iem.technion.ac.il","CatBoost 😸","2026-04-05T17:01:45.000Z","MUL_TEXT_US_ACCIDENTS","628","finished"
"tabm_MUL_TEXT_US_ACCIDENTS_1","0.9663373409095944","1","ft","n307","TabM Ⓜ️","2026-04-03T08:47:23.000Z","MUL_TEXT_US_ACCIDENTS","4734","finished"
"tabpfnv2_MUL_TEXT_US_ACCIDENTS_3","0.9662047940204904","3","text_only","nlp20.iem.technion.ac.il","TabPFN-v2 🤯","2026-04-05T16:50:37.000Z","MUL_TEXT_US_ACCIDENTS","945","finished"
"tabm_MUL_TEXT_US_ACCIDENTS_3","0.965481978067566","3","all","n307","TabM Ⓜ️","2026-04-03T09:35:01.000Z","MUL_TEXT_US_ACCIDENTS","577","finished"
"cat_MUL_TEXT_US_ACCIDENTS_3","0.9639137799928856","3","all","n306","CatBoost 😸","2026-04-03T09:26:27.000Z","MUL_TEXT_US_ACCIDENTS","766","finished"
"cat_MUL_TEXT_US_ACCIDENTS_1","0.9626922545637836","1","text_only","nlp-srv2.iem.technion.ac.il","CatBoost 😸","2026-04-05T15:53:32.000Z","MUL_TEXT_US_ACCIDENTS","630","finished"
"light_MUL_TEXT_US_ACCIDENTS_2","0.9622058811115456","2","all","n306","LightGBM 💡","2026-04-03T08:59:53.000Z","MUL_TEXT_US_ACCIDENTS","578","finished"
"tabm_MUL_TEXT_US_ACCIDENTS_3","0.960866172031538","3","text_only","nlp19.iem.technion.ac.il","TabM Ⓜ️","2026-04-05T16:42:59.000Z","MUL_TEXT_US_ACCIDENTS","717","finished"
"tabpfnv2_MUL_TEXT_US_ACCIDENTS_1","0.9604461400144716","1","text_only","nlp20.iem.technion.ac.il","TabPFN-v2 🤯","2026-04-05T16:05:39.000Z","MUL_TEXT_US_ACCIDENTS","946","finished"
"light_MUL_TEXT_US_ACCIDENTS_3","0.9590204469840264","3","all","n307","LightGBM 💡","2026-04-03T09:24:38.000Z","MUL_TEXT_US_ACCIDENTS","575","finished"
"light_MUL_TEXT_US_ACCIDENTS_2","0.958130013010466","2","text_only","nlp19.iem.technion.ac.il","LightGBM 💡","2026-04-05T16:14:56.000Z","MUL_TEXT_US_ACCIDENTS","713","finished"
"cat_MUL_TEXT_US_ACCIDENTS_3","0.9572918984831336","3","text_only","nlp-srv2.iem.technion.ac.il","CatBoost 😸","2026-04-05T16:38:54.000Z","MUL_TEXT_US_ACCIDENTS","632","finished"
"light_MUL_TEXT_US_ACCIDENTS_1","0.9552242019380496","1","text_only","nlp19.iem.technion.ac.il","LightGBM 💡","2026-04-05T15:49:54.000Z","MUL_TEXT_US_ACCIDENTS","713","finished"
"light_MUL_TEXT_US_ACCIDENTS_3","0.9451589961549708","3","text_only","nlp20.iem.technion.ac.il","LightGBM 💡","2026-04-05T16:36:25.000Z","MUL_TEXT_US_ACCIDENTS","814","finished"
"tabm_MUL_TEXT_US_ACCIDENTS_2","0.9441330875250152","2","ft","n307","TabM Ⓜ️","2026-04-03T09:12:26.000Z","MUL_TEXT_US_ACCIDENTS","5397","finished"
"tabpfnv2p5_MUL_TEXT_US_ACCIDENTS_2","0.8943902078532691","2","no_text","nlp19.iem.technion.ac.il","TabPFN-v2p5 🇩🇪","2026-04-05T16:27:18.000Z","MUL_TEXT_US_ACCIDENTS","25","finished"
"cat_MUL_TEXT_US_ACCIDENTS_2","0.884858499982923","2","no_text","nlp20.iem.technion.ac.il","CatBoost 😸","2026-04-05T16:21:31.000Z","MUL_TEXT_US_ACCIDENTS","30","finished"
"tabpfnv2_MUL_TEXT_US_ACCIDENTS_2","0.8832357503009719","2","no_text","nlp20.iem.technion.ac.il","TabPFN-v2 🤯","2026-04-05T16:35:53.000Z","MUL_TEXT_US_ACCIDENTS","26","finished"
"tabpfnv2p5_MUL_TEXT_US_ACCIDENTS_0","0.8807782727754818","0","no_text","nlp19.iem.technion.ac.il","TabPFN-v2p5 🇩🇪","2026-04-05T15:48:50.000Z","MUL_TEXT_US_ACCIDENTS","26","finished"
"cat_MUL_TEXT_US_ACCIDENTS_0","0.8793446453829581","0","no_text","nlp19.iem.technion.ac.il","CatBoost 😸","2026-04-05T15:36:12.000Z","MUL_TEXT_US_ACCIDENTS","28","finished"
"light_MUL_TEXT_US_ACCIDENTS_2","0.8755065383388505","2","no_text","nlp-srv2.iem.technion.ac.il","LightGBM 💡","2026-04-05T16:16:07.000Z","MUL_TEXT_US_ACCIDENTS","19","finished"
"tabpfnv2_MUL_TEXT_US_ACCIDENTS_0","0.8741460148565255","0","no_text","nlp19.iem.technion.ac.il","TabPFN-v2 🤯","2026-04-05T15:49:22.000Z","MUL_TEXT_US_ACCIDENTS","29","finished"
"cat_MUL_TEXT_US_ACCIDENTS_1","0.872126999742042","1","no_text","nlp19.iem.technion.ac.il","CatBoost 😸","2026-04-05T16:01:50.000Z","MUL_TEXT_US_ACCIDENTS","28","finished"
"light_MUL_TEXT_US_ACCIDENTS_1","0.8716431415847833","1","no_text","nlp-srv2.iem.technion.ac.il","LightGBM 💡","2026-04-05T15:53:11.000Z","MUL_TEXT_US_ACCIDENTS","18","finished"
"tabpfnv2p5_MUL_TEXT_US_ACCIDENTS_1","0.8695188061062363","1","no_text","nlp20.iem.technion.ac.il","TabPFN-v2p5 🇩🇪","2026-04-05T16:05:07.000Z","MUL_TEXT_US_ACCIDENTS","27","finished"
"tabpfnv2p5_MUL_TEXT_US_ACCIDENTS_4","0.8676489042201868","4","no_text","nlp-srv2.iem.technion.ac.il","TabPFN-v2p5 🇩🇪","2026-04-05T17:12:18.000Z","MUL_TEXT_US_ACCIDENTS","24","finished"
"light_MUL_TEXT_US_ACCIDENTS_0","0.8653551489723965","0","no_text","nlp20.iem.technion.ac.il","LightGBM 💡","2026-04-05T15:34:42.000Z","MUL_TEXT_US_ACCIDENTS","20","finished"
"light_MUL_TEXT_US_ACCIDENTS_3","0.8613100921809755","3","no_text","nlp-srv2.iem.technion.ac.il","LightGBM 💡","2026-04-05T16:38:32.000Z","MUL_TEXT_US_ACCIDENTS","19","finished"
"cat_MUL_TEXT_US_ACCIDENTS_4","0.857060691545918","4","no_text","nlp20.iem.technion.ac.il","CatBoost 😸","2026-04-05T17:06:27.000Z","MUL_TEXT_US_ACCIDENTS","29","finished"
"tabm_MUL_TEXT_US_ACCIDENTS_4","0.8562666636885895","4","no_text","nlp19.iem.technion.ac.il","TabM Ⓜ️","2026-04-05T17:07:26.000Z","MUL_TEXT_US_ACCIDENTS","22","finished"
"tabpfnv2_MUL_TEXT_US_ACCIDENTS_1","0.8560847993070033","1","no_text","nlp19.iem.technion.ac.il","TabPFN-v2 🤯","2026-04-05T16:14:24.000Z","MUL_TEXT_US_ACCIDENTS","29","finished"
"light_MUL_TEXT_US_ACCIDENTS_4","0.8544242724926916","4","no_text","nlp-srv2.iem.technion.ac.il","LightGBM 💡","2026-04-05T17:01:23.000Z","MUL_TEXT_US_ACCIDENTS","19","finished"
"tabm_MUL_TEXT_US_ACCIDENTS_2","0.8538110483951815","2","no_text","nlp19.iem.technion.ac.il","TabM Ⓜ️","2026-04-05T16:26:51.000Z","MUL_TEXT_US_ACCIDENTS","21","finished"
"tabpfnv2p5_MUL_TEXT_US_ACCIDENTS_3","0.8532672989008662","3","no_text","nlp20.iem.technion.ac.il","TabPFN-v2p5 🇩🇪","2026-04-05T16:50:05.000Z","MUL_TEXT_US_ACCIDENTS","26","finished"
"tabpfnv2_MUL_TEXT_US_ACCIDENTS_4","0.8482433066842203","4","no_text","nlp20.iem.technion.ac.il","TabPFN-v2 🤯","2026-04-05T17:20:49.000Z","MUL_TEXT_US_ACCIDENTS","25","finished"
"cat_MUL_TEXT_US_ACCIDENTS_3","0.8468514508227157","3","no_text","nlp19.iem.technion.ac.il","CatBoost 😸","2026-04-05T16:42:27.000Z","MUL_TEXT_US_ACCIDENTS","28","finished"
"tabpfnv2_MUL_TEXT_US_ACCIDENTS_3","0.844006594412473","3","no_text","nlp19.iem.technion.ac.il","TabPFN-v2 🤯","2026-04-05T16:54:59.000Z","MUL_TEXT_US_ACCIDENTS","29","finished"
"tabm_MUL_TEXT_US_ACCIDENTS_0","0.8437857379275694","0","no_text","nlp-srv2.iem.technion.ac.il","TabM Ⓜ️","2026-04-05T15:41:04.000Z","MUL_TEXT_US_ACCIDENTS","22","finished"
"tabm_MUL_TEXT_US_ACCIDENTS_3","0.8358550246124525","3","no_text","nlp-srv2.iem.technion.ac.il","TabM Ⓜ️","2026-04-05T16:49:32.000Z","MUL_TEXT_US_ACCIDENTS","24","finished"
"tabm_MUL_TEXT_US_ACCIDENTS_1","0.7991086179888789","1","no_text","nlp-srv2.iem.technion.ac.il","TabM Ⓜ️","2026-04-05T16:04:05.000Z","MUL_TEXT_US_ACCIDENTS","22","finished"
