"Name","test_score","fold","multimodal_state","Hostname","model","Created","dataset","Runtime","State"
"tabpfnv2p5_REG_TEXT_MERCARI_MARKETPLACE_3","0.4517706285879688","3","ft","n307","TabPFN-v2p5 🇩🇪","2026-04-03T13:39:47.000Z","REG_TEXT_MERCARI_MARKETPLACE","3859","finished"
"cat_REG_TEXT_MERCARI_MARKETPLACE_4","0.4496277283299185","4","all","n307","CatBoost 😸","2026-04-03T13:47:59.000Z","REG_TEXT_MERCARI_MARKETPLACE","431","finished"
"tabm_REG_TEXT_MERCARI_MARKETPLACE_3","0.4472726587517729","3","ft","n311","TabM Ⓜ️","2026-04-03T13:38:40.000Z","REG_TEXT_MERCARI_MARKETPLACE","2420","finished"
"tabpfnv2_REG_TEXT_MERCARI_MARKETPLACE_4","0.44722542546725974","4","ft","n306","TabPFN-v2 🤯","2026-04-03T13:54:26.000Z","REG_TEXT_MERCARI_MARKETPLACE","2527","finished"
"tabpfnv2p5_REG_TEXT_MERCARI_MARKETPLACE_1","0.4469033122795132","1","all","n311","TabPFN-v2p5 🇩🇪","2026-04-03T13:03:39.000Z","REG_TEXT_MERCARI_MARKETPLACE","430","finished"
"tabpfnv2p5_REG_TEXT_MERCARI_MARKETPLACE_3","0.44566571996991466","3","all","n311","TabPFN-v2p5 🇩🇪","2026-04-03T13:39:31.000Z","REG_TEXT_MERCARI_MARKETPLACE","430","finished"
"tabpfnv2p5_REG_TEXT_MERCARI_MARKETPLACE_1","0.4439959040681972","1","ft","n307","TabPFN-v2p5 🇩🇪","2026-04-03T13:05:02.000Z","REG_TEXT_MERCARI_MARKETPLACE","2656","finished"
"tabm_REG_TEXT_MERCARI_MARKETPLACE_1","0.4431052372269296","1","ft","n311","TabM Ⓜ️","2026-04-03T13:01:49.000Z","REG_TEXT_MERCARI_MARKETPLACE","2098","finished"
"tabm_REG_TEXT_MERCARI_MARKETPLACE_2","0.44297896793789593","2","text_only","nlp18.iem.technion.ac.il","TabM Ⓜ️","2026-04-05T18:51:55.000Z","REG_TEXT_MERCARI_MARKETPLACE","578","finished"
"tabpfnv2_REG_TEXT_MERCARI_MARKETPLACE_2","0.4429176678103883","2","all","n307","TabPFN-v2 🤯","2026-04-03T13:21:19.000Z","REG_TEXT_MERCARI_MARKETPLACE","454","finished"
"tabpfnv2_REG_TEXT_MERCARI_MARKETPLACE_4","0.4412872792278136","4","all","n306","TabPFN-v2 🤯","2026-04-03T13:54:23.000Z","REG_TEXT_MERCARI_MARKETPLACE","456","finished"
"tabm_REG_TEXT_MERCARI_MARKETPLACE_4","0.440058227962028","4","text_only","nlp19.iem.technion.ac.il","TabM Ⓜ️","2026-04-05T19:16:44.000Z","REG_TEXT_MERCARI_MARKETPLACE","485","finished"
"light_REG_TEXT_MERCARI_MARKETPLACE_4","0.4392493628614996","4","ft","n311","LightGBM 💡","2026-04-03T13:46:45.000Z","REG_TEXT_MERCARI_MARKETPLACE","3007","finished"
"cat_REG_TEXT_MERCARI_MARKETPLACE_0","0.43822072321432937","0","all","n311","CatBoost 😸","2026-04-03T12:46:31.000Z","REG_TEXT_MERCARI_MARKETPLACE","432","finished"
"light_REG_TEXT_MERCARI_MARKETPLACE_2","0.43809717468032394","2","all","n311","LightGBM 💡","2026-04-03T13:10:03.000Z","REG_TEXT_MERCARI_MARKETPLACE","389","finished"
"tabpfnv2_REG_TEXT_MERCARI_MARKETPLACE_0","0.43678318477418054","0","ft","n307","TabPFN-v2 🤯","2026-04-03T12:52:20.000Z","REG_TEXT_MERCARI_MARKETPLACE","3197","finished"
"light_REG_TEXT_MERCARI_MARKETPLACE_4","0.43520462732602594","4","all","n306","LightGBM 💡","2026-04-03T13:45:58.000Z","REG_TEXT_MERCARI_MARKETPLACE","392","finished"
"cat_REG_TEXT_MERCARI_MARKETPLACE_3","0.43472026149491705","3","ft","n311","CatBoost 😸","2026-04-03T13:37:22.000Z","REG_TEXT_MERCARI_MARKETPLACE","2435","finished"
"tabm_REG_TEXT_MERCARI_MARKETPLACE_1","0.4335390045921871","1","all","n306","TabM Ⓜ️","2026-04-03T13:01:47.000Z","REG_TEXT_MERCARI_MARKETPLACE","398","finished"
"light_REG_TEXT_MERCARI_MARKETPLACE_3","0.43223592700908287","3","ft","n307","LightGBM 💡","2026-04-03T13:30:55.000Z","REG_TEXT_MERCARI_MARKETPLACE","2421","finished"
"tabpfnv2p5_REG_TEXT_MERCARI_MARKETPLACE_0","0.43071573523545137","0","text_only","nlp-srv2.iem.technion.ac.il","TabPFN-v2p5 🇩🇪","2026-04-05T18:26:03.000Z","REG_TEXT_MERCARI_MARKETPLACE","462","finished"
"light_REG_TEXT_MERCARI_MARKETPLACE_0","0.4301838573096751","0","ft","n306","LightGBM 💡","2026-04-03T12:45:53.000Z","REG_TEXT_MERCARI_MARKETPLACE","3031","finished"
"tabpfnv2_REG_TEXT_MERCARI_MARKETPLACE_4","0.42628465338848665","4","text_only","nlp-srv2.iem.technion.ac.il","TabPFN-v2 🤯","2026-04-05T19:23:37.000Z","REG_TEXT_MERCARI_MARKETPLACE","474","finished"
"cat_REG_TEXT_MERCARI_MARKETPLACE_2","0.4246561514666197","2","text_only","nlp-srv2.iem.technion.ac.il","CatBoost 😸","2026-04-05T18:51:06.000Z","REG_TEXT_MERCARI_MARKETPLACE","424","finished"
"tabpfnv2_REG_TEXT_MERCARI_MARKETPLACE_3","0.4175863720123786","3","ft","n306","TabPFN-v2 🤯","2026-04-03T13:44:36.000Z","REG_TEXT_MERCARI_MARKETPLACE","3890","finished"
"tabpfnv2_REG_TEXT_MERCARI_MARKETPLACE_2","0.41737736477006415","2","text_only","nlp-srv2.iem.technion.ac.il","TabPFN-v2 🤯","2026-04-05T19:00:15.000Z","REG_TEXT_MERCARI_MARKETPLACE","477","finished"
"tabm_REG_TEXT_MERCARI_MARKETPLACE_3","0.4162594457703044","3","all","n306","TabM Ⓜ️","2026-04-03T13:37:54.000Z","REG_TEXT_MERCARI_MARKETPLACE","399","finished"
"tabpfnv2p5_REG_TEXT_MERCARI_MARKETPLACE_1","0.4140227845304598","1","text_only","nlp-srv2.iem.technion.ac.il","TabPFN-v2p5 🇩🇪","2026-04-05T18:43:09.000Z","REG_TEXT_MERCARI_MARKETPLACE","472","finished"
"cat_REG_TEXT_MERCARI_MARKETPLACE_4","0.4135694997829832","4","text_only","nlp-srv2.iem.technion.ac.il","CatBoost 😸","2026-04-05T19:16:28.000Z","REG_TEXT_MERCARI_MARKETPLACE","424","finished"
"tabpfnv2_REG_TEXT_MERCARI_MARKETPLACE_0","0.4134218013009006","0","all","n311","TabPFN-v2 🤯","2026-04-03T12:52:12.000Z","REG_TEXT_MERCARI_MARKETPLACE","455","finished"
"cat_REG_TEXT_MERCARI_MARKETPLACE_3","0.413408571441541","3","all","n306","CatBoost 😸","2026-04-03T13:36:55.000Z","REG_TEXT_MERCARI_MARKETPLACE","435","finished"
"tabm_REG_TEXT_MERCARI_MARKETPLACE_0","0.41233661086001394","0","text_only","nlp20.iem.technion.ac.il","TabM Ⓜ️","2026-04-05T18:22:25.000Z","REG_TEXT_MERCARI_MARKETPLACE","742","finished"
"cat_REG_TEXT_MERCARI_MARKETPLACE_1","0.4116059748370106","1","all","n307","CatBoost 😸","2026-04-03T12:56:21.000Z","REG_TEXT_MERCARI_MARKETPLACE","431","finished"
"tabpfnv2p5_REG_TEXT_MERCARI_MARKETPLACE_3","0.4113326942606605","3","text_only","nlp-srv2.iem.technion.ac.il","TabPFN-v2p5 🇩🇪","2026-04-05T19:08:37.000Z","REG_TEXT_MERCARI_MARKETPLACE","466","finished"
"cat_REG_TEXT_MERCARI_MARKETPLACE_1","0.4112123503094925","1","ft","n311","CatBoost 😸","2026-04-03T12:59:52.000Z","REG_TEXT_MERCARI_MARKETPLACE","2134","finished"
"tabpfnv2_REG_TEXT_MERCARI_MARKETPLACE_1","0.4059004345678155","1","ft","n306","TabPFN-v2 🤯","2026-04-03T13:08:28.000Z","REG_TEXT_MERCARI_MARKETPLACE","2729","finished"
"light_REG_TEXT_MERCARI_MARKETPLACE_0","0.4023408105750047","0","all","n311","LightGBM 💡","2026-04-03T12:44:57.000Z","REG_TEXT_MERCARI_MARKETPLACE","388","finished"
"light_REG_TEXT_MERCARI_MARKETPLACE_2","0.401156416412856","2","text_only","nlp19.iem.technion.ac.il","LightGBM 💡","2026-04-05T18:50:20.000Z","REG_TEXT_MERCARI_MARKETPLACE","476","finished"
"tabm_REG_TEXT_MERCARI_MARKETPLACE_1","0.3994377861745363","1","text_only","nlp19.iem.technion.ac.il","TabM Ⓜ️","2026-04-05T18:39:20.000Z","REG_TEXT_MERCARI_MARKETPLACE","483","finished"
"light_REG_TEXT_MERCARI_MARKETPLACE_4","0.39835707565239553","4","text_only","nlp20.iem.technion.ac.il","LightGBM 💡","2026-04-05T19:15:12.000Z","REG_TEXT_MERCARI_MARKETPLACE","406","finished"
"tabpfnv2_REG_TEXT_MERCARI_MARKETPLACE_1","0.3979275902198661","1","all","n307","TabPFN-v2 🤯","2026-04-03T13:06:13.000Z","REG_TEXT_MERCARI_MARKETPLACE","453","finished"
"light_REG_TEXT_MERCARI_MARKETPLACE_1","0.39776861888465687","1","ft","n311","LightGBM 💡","2026-04-03T12:55:14.000Z","REG_TEXT_MERCARI_MARKETPLACE","2107","finished"
"cat_REG_TEXT_MERCARI_MARKETPLACE_0","0.3963784815506662","0","text_only","nlp19.iem.technion.ac.il","CatBoost 😸","2026-04-05T18:19:29.000Z","REG_TEXT_MERCARI_MARKETPLACE","485","finished"
"tabpfnv2_REG_TEXT_MERCARI_MARKETPLACE_3","0.3899607597450311","3","all","n306","TabPFN-v2 🤯","2026-04-03T13:44:17.000Z","REG_TEXT_MERCARI_MARKETPLACE","485","finished"
"light_REG_TEXT_MERCARI_MARKETPLACE_3","0.3870533276948606","3","all","n311","LightGBM 💡","2026-04-03T13:30:49.000Z","REG_TEXT_MERCARI_MARKETPLACE","390","finished"
"tabpfnv2_REG_TEXT_MERCARI_MARKETPLACE_0","0.385753403025649","0","text_only","nlp19.iem.technion.ac.il","TabPFN-v2 🤯","2026-04-05T18:29:09.000Z","REG_TEXT_MERCARI_MARKETPLACE","592","finished"
"tabpfnv2_REG_TEXT_MERCARI_MARKETPLACE_1","0.385479804180333","1","text_only","nlp20.iem.technion.ac.il","TabPFN-v2 🤯","2026-04-05T18:48:16.000Z","REG_TEXT_MERCARI_MARKETPLACE","908","finished"
"light_REG_TEXT_MERCARI_MARKETPLACE_1","0.3845171611761581","1","all","n311","LightGBM 💡","2026-04-03T12:54:55.000Z","REG_TEXT_MERCARI_MARKETPLACE","390","finished"
"cat_REG_TEXT_MERCARI_MARKETPLACE_1","0.3811165661272694","1","text_only","nlp-srv2.iem.technion.ac.il","CatBoost 😸","2026-04-05T18:35:44.000Z","REG_TEXT_MERCARI_MARKETPLACE","420","finished"
"tabm_REG_TEXT_MERCARI_MARKETPLACE_3","0.3803558848311907","3","text_only","nlp19.iem.technion.ac.il","TabM Ⓜ️","2026-04-05T19:08:00.000Z","REG_TEXT_MERCARI_MARKETPLACE","488","finished"
"tabpfnv2_REG_TEXT_MERCARI_MARKETPLACE_3","0.3779346374840431","3","text_only","nlp18.iem.technion.ac.il","TabPFN-v2 🤯","2026-04-05T19:12:12.000Z","REG_TEXT_MERCARI_MARKETPLACE","651","finished"
"cat_REG_TEXT_MERCARI_MARKETPLACE_3","0.36580272459256735","3","text_only","nlp20.iem.technion.ac.il","CatBoost 😸","2026-04-05T19:03:46.000Z","REG_TEXT_MERCARI_MARKETPLACE","413","finished"
"light_REG_TEXT_MERCARI_MARKETPLACE_0","0.362465244066988","0","text_only","nlp-srv2.iem.technion.ac.il","LightGBM 💡","2026-04-05T18:18:38.000Z","REG_TEXT_MERCARI_MARKETPLACE","418","finished"
"light_REG_TEXT_MERCARI_MARKETPLACE_3","0.3553635817899987","3","text_only","nlp18.iem.technion.ac.il","LightGBM 💡","2026-04-05T19:03:25.000Z","REG_TEXT_MERCARI_MARKETPLACE","522","finished"
"light_REG_TEXT_MERCARI_MARKETPLACE_1","0.35328980420224887","1","text_only","nlp20.iem.technion.ac.il","LightGBM 💡","2026-04-05T18:34:52.000Z","REG_TEXT_MERCARI_MARKETPLACE","798","finished"
"tabpfnv2p5_REG_TEXT_MERCARI_MARKETPLACE_4","0.11678740611307704","4","no_text","nlp18.iem.technion.ac.il","TabPFN-v2p5 🇩🇪","2026-04-05T19:23:10.000Z","REG_TEXT_MERCARI_MARKETPLACE","95","finished"
"tabm_REG_TEXT_MERCARI_MARKETPLACE_4","0.115065561450854","4","no_text","nlp20.iem.technion.ac.il","TabM Ⓜ️","2026-04-05T19:22:04.000Z","REG_TEXT_MERCARI_MARKETPLACE","18","finished"
"tabpfnv2_REG_TEXT_MERCARI_MARKETPLACE_4","0.11410230799698916","4","no_text","nlp18.iem.technion.ac.il","TabPFN-v2 🤯","2026-04-05T19:24:49.000Z","REG_TEXT_MERCARI_MARKETPLACE","97","finished"
"light_REG_TEXT_MERCARI_MARKETPLACE_4","0.11409031308909724","4","no_text","nlp19.iem.technion.ac.il","LightGBM 💡","2026-04-05T19:16:11.000Z","REG_TEXT_MERCARI_MARKETPLACE","13","finished"
"light_REG_TEXT_MERCARI_MARKETPLACE_2","0.11169269754483956","2","no_text","nlp18.iem.technion.ac.il","LightGBM 💡","2026-04-05T18:50:36.000Z","REG_TEXT_MERCARI_MARKETPLACE","35","finished"
"cat_REG_TEXT_MERCARI_MARKETPLACE_4","0.11164222963823288","4","no_text","nlp19.iem.technion.ac.il","CatBoost 😸","2026-04-05T19:16:28.000Z","REG_TEXT_MERCARI_MARKETPLACE","13","finished"
"tabm_REG_TEXT_MERCARI_MARKETPLACE_0","0.10930870311444552","0","no_text","nlp-srv2.iem.technion.ac.il","TabM Ⓜ️","2026-04-05T18:25:41.000Z","REG_TEXT_MERCARI_MARKETPLACE","17","finished"
"cat_REG_TEXT_MERCARI_MARKETPLACE_0","0.10870594573004357","0","no_text","nlp20.iem.technion.ac.il","CatBoost 😸","2026-04-05T18:22:04.000Z","REG_TEXT_MERCARI_MARKETPLACE","17","finished"
"tabpfnv2_REG_TEXT_MERCARI_MARKETPLACE_0","0.1074147485373318","0","no_text","nlp-srv2.iem.technion.ac.il","TabPFN-v2 🤯","2026-04-05T18:33:48.000Z","REG_TEXT_MERCARI_MARKETPLACE","94","finished"
"cat_REG_TEXT_MERCARI_MARKETPLACE_2","0.10688341923759914","2","no_text","nlp18.iem.technion.ac.il","CatBoost 😸","2026-04-05T18:51:18.000Z","REG_TEXT_MERCARI_MARKETPLACE","32","finished"
"tabpfnv2p5_REG_TEXT_MERCARI_MARKETPLACE_0","0.10684852463601736","0","no_text","nlp19.iem.technion.ac.il","TabPFN-v2p5 🇩🇪","2026-04-05T18:27:40.000Z","REG_TEXT_MERCARI_MARKETPLACE","82","finished"
"light_REG_TEXT_MERCARI_MARKETPLACE_0","0.10661880935087452","0","no_text","nlp19.iem.technion.ac.il","LightGBM 💡","2026-04-05T18:19:07.000Z","REG_TEXT_MERCARI_MARKETPLACE","14","finished"
"tabm_REG_TEXT_MERCARI_MARKETPLACE_2","0.10588455449212796","2","no_text","nlp-srv2.iem.technion.ac.il","TabM Ⓜ️","2026-04-05T18:58:14.000Z","REG_TEXT_MERCARI_MARKETPLACE","17","finished"
"tabpfnv2p5_REG_TEXT_MERCARI_MARKETPLACE_2","0.10461796892632924","2","no_text","nlp-srv2.iem.technion.ac.il","TabPFN-v2p5 🇩🇪","2026-04-05T18:58:36.000Z","REG_TEXT_MERCARI_MARKETPLACE","97","finished"
"tabpfnv2_REG_TEXT_MERCARI_MARKETPLACE_2","0.1002133289243835","2","no_text","nlp18.iem.technion.ac.il","TabPFN-v2 🤯","2026-04-05T19:01:40.000Z","REG_TEXT_MERCARI_MARKETPLACE","98","finished"
"cat_REG_TEXT_MERCARI_MARKETPLACE_3","0.09058055132375208","3","no_text","nlp19.iem.technion.ac.il","CatBoost 😸","2026-04-05T19:07:44.000Z","REG_TEXT_MERCARI_MARKETPLACE","13","finished"
"tabpfnv2_REG_TEXT_MERCARI_MARKETPLACE_3","0.08877834728807654","3","no_text","nlp20.iem.technion.ac.il","TabPFN-v2 🤯","2026-04-05T19:12:40.000Z","REG_TEXT_MERCARI_MARKETPLACE","146","finished"
"tabpfnv2p5_REG_TEXT_MERCARI_MARKETPLACE_3","0.08579634871947672","3","no_text","nlp20.iem.technion.ac.il","TabPFN-v2p5 🇩🇪","2026-04-05T19:10:44.000Z","REG_TEXT_MERCARI_MARKETPLACE","108","finished"
"tabpfnv2_REG_TEXT_MERCARI_MARKETPLACE_1","0.08453239541156798","1","no_text","nlp19.iem.technion.ac.il","TabPFN-v2 🤯","2026-04-05T18:48:50.000Z","REG_TEXT_MERCARI_MARKETPLACE","83","finished"
"cat_REG_TEXT_MERCARI_MARKETPLACE_1","0.08414323233720655","1","no_text","nlp19.iem.technion.ac.il","CatBoost 😸","2026-04-05T18:39:04.000Z","REG_TEXT_MERCARI_MARKETPLACE","13","finished"
"tabm_REG_TEXT_MERCARI_MARKETPLACE_3","0.08353089879862652","3","no_text","nlp-srv2.iem.technion.ac.il","TabM Ⓜ️","2026-04-05T19:08:16.000Z","REG_TEXT_MERCARI_MARKETPLACE","17","finished"
"tabm_REG_TEXT_MERCARI_MARKETPLACE_1","0.08240594593472339","1","no_text","nlp-srv2.iem.technion.ac.il","TabM Ⓜ️","2026-04-05T18:42:48.000Z","REG_TEXT_MERCARI_MARKETPLACE","18","finished"
"tabpfnv2p5_REG_TEXT_MERCARI_MARKETPLACE_1","0.08213951361174432","1","no_text","nlp19.iem.technion.ac.il","TabPFN-v2p5 🇩🇪","2026-04-05T18:47:26.000Z","REG_TEXT_MERCARI_MARKETPLACE","78","finished"
"light_REG_TEXT_MERCARI_MARKETPLACE_1","0.0812071560376586","1","no_text","nlp-srv2.iem.technion.ac.il","LightGBM 💡","2026-04-05T18:35:28.000Z","REG_TEXT_MERCARI_MARKETPLACE","14","finished"
"light_REG_TEXT_MERCARI_MARKETPLACE_3","0.0767584341326587","3","no_text","nlp20.iem.technion.ac.il","LightGBM 💡","2026-04-05T19:03:30.000Z","REG_TEXT_MERCARI_MARKETPLACE","13","finished"
