"Name","test_score","fold","multimodal_state","Hostname","model","Created","dataset","Runtime","State"
"tabpfnv2_BIN_TEXT_FAKE_JOB_POSTING_3","0.9064776198308272","3","text_only","nlp-srv2.iem.technion.ac.il","TabPFN-v2 🤯","2026-04-05T09:14:09.000Z","BIN_TEXT_FAKE_JOB_POSTING","244","finished"
"tabpfnv2_BIN_TEXT_FAKE_JOB_POSTING_1","0.9063895089285714","1","all","n311","TabPFN-v2 🤯","2026-04-02T23:36:24.000Z","BIN_TEXT_FAKE_JOB_POSTING","248","finished"
"tabm_BIN_TEXT_FAKE_JOB_POSTING_1","0.9053542058270676","1","ft","n309","TabM Ⓜ️","2026-04-02T23:33:06.000Z","BIN_TEXT_FAKE_JOB_POSTING","1477","finished"
"tabpfnv2_BIN_TEXT_FAKE_JOB_POSTING_1","0.9035259046052632","1","ft","n311","TabPFN-v2 🤯","2026-04-02T23:36:29.000Z","BIN_TEXT_FAKE_JOB_POSTING","1627","finished"
"tabpfnv2p5_BIN_TEXT_FAKE_JOB_POSTING_4","0.9009780310150376","4","text_only","nlp19.iem.technion.ac.il","TabPFN-v2p5 🇩🇪","2026-04-05T09:22:07.000Z","BIN_TEXT_FAKE_JOB_POSTING","282","finished"
"tabm_BIN_TEXT_FAKE_JOB_POSTING_1","0.9002144031954886","1","text_only","nlp20.iem.technion.ac.il","TabM Ⓜ️","2026-04-05T08:46:25.000Z","BIN_TEXT_FAKE_JOB_POSTING","215","finished"
"tabpfnv2_BIN_TEXT_FAKE_JOB_POSTING_4","0.8996196546052632","4","ft","n311","TabPFN-v2 🤯","2026-04-03T00:05:31.000Z","BIN_TEXT_FAKE_JOB_POSTING","1677","finished"
"light_BIN_TEXT_FAKE_JOB_POSTING_1","0.8994801456766918","1","ft","n311","LightGBM 💡","2026-04-02T23:30:11.000Z","BIN_TEXT_FAKE_JOB_POSTING","1469","finished"
"light_BIN_TEXT_FAKE_JOB_POSTING_1","0.8963522086466165","1","text_only","nlp-srv2.iem.technion.ac.il","LightGBM 💡","2026-04-05T08:42:31.000Z","BIN_TEXT_FAKE_JOB_POSTING","225","finished"
"cat_BIN_TEXT_FAKE_JOB_POSTING_4","0.895735432330827","4","all","n311","CatBoost 😸","2026-04-02T23:59:54.000Z","BIN_TEXT_FAKE_JOB_POSTING","246","finished"
"cat_BIN_TEXT_FAKE_JOB_POSTING_1","0.8941347509398496","1","all","n311","CatBoost 😸","2026-04-02T23:31:31.000Z","BIN_TEXT_FAKE_JOB_POSTING","247","finished"
"cat_BIN_TEXT_FAKE_JOB_POSTING_1","0.8938263627819549","1","text_only","nlp19.iem.technion.ac.il","CatBoost 😸","2026-04-05T08:46:11.000Z","BIN_TEXT_FAKE_JOB_POSTING","249","finished"
"cat_BIN_TEXT_FAKE_JOB_POSTING_0","0.8926221804511278","0","all","n311","CatBoost 😸","2026-04-02T23:22:55.000Z","BIN_TEXT_FAKE_JOB_POSTING","244","finished"
"tabm_BIN_TEXT_FAKE_JOB_POSTING_4","0.8921375704887218","4","text_only","nlp18.iem.technion.ac.il","TabM Ⓜ️","2026-04-05T09:21:35.000Z","BIN_TEXT_FAKE_JOB_POSTING","540","finished"
"tabpfnv2_BIN_TEXT_FAKE_JOB_POSTING_1","0.8892372532894737","1","text_only","nlp19.iem.technion.ac.il","TabPFN-v2 🤯","2026-04-05T08:50:23.000Z","BIN_TEXT_FAKE_JOB_POSTING","297","finished"
"light_BIN_TEXT_FAKE_JOB_POSTING_1","0.8888480968045113","1","all","n307","LightGBM 💡","2026-04-02T23:30:02.000Z","BIN_TEXT_FAKE_JOB_POSTING","223","finished"
"light_BIN_TEXT_FAKE_JOB_POSTING_4","0.8875411184210527","4","text_only","nlp19.iem.technion.ac.il","LightGBM 💡","2026-04-05T09:17:56.000Z","BIN_TEXT_FAKE_JOB_POSTING","245","finished"
"cat_BIN_TEXT_FAKE_JOB_POSTING_0","0.8868215460526315","0","text_only","nlp20.iem.technion.ac.il","CatBoost 😸","2026-04-05T08:37:00.000Z","BIN_TEXT_FAKE_JOB_POSTING","212","finished"
"light_BIN_TEXT_FAKE_JOB_POSTING_4","0.8863222509398497","4","all","n311","LightGBM 💡","2026-04-02T23:58:12.000Z","BIN_TEXT_FAKE_JOB_POSTING","224","finished"
"cat_BIN_TEXT_FAKE_JOB_POSTING_1","0.8838110902255639","1","ft","n307","CatBoost 😸","2026-04-02T23:31:34.000Z","BIN_TEXT_FAKE_JOB_POSTING","1486","finished"
"tabpfnv2_BIN_TEXT_FAKE_JOB_POSTING_4","0.8817992246240602","4","all","n309","TabPFN-v2 🤯","2026-04-03T00:05:31.000Z","BIN_TEXT_FAKE_JOB_POSTING","247","finished"
"cat_BIN_TEXT_FAKE_JOB_POSTING_4","0.8732818374060151","4","text_only","nlp-srv2.iem.technion.ac.il","CatBoost 😸","2026-04-05T09:18:37.000Z","BIN_TEXT_FAKE_JOB_POSTING","220","finished"
"tabpfnv2_BIN_TEXT_FAKE_JOB_POSTING_4","0.8704402608082707","4","text_only","nlp-srv2.iem.technion.ac.il","TabPFN-v2 🤯","2026-04-05T09:22:24.000Z","BIN_TEXT_FAKE_JOB_POSTING","252","finished"
"tabm_BIN_TEXT_FAKE_JOB_POSTING_1","0.7225020559210525","1","no_text","nlp-srv2.iem.technion.ac.il","TabM Ⓜ️","2026-04-05T08:46:48.000Z","BIN_TEXT_FAKE_JOB_POSTING","18","finished"
"light_BIN_TEXT_FAKE_JOB_POSTING_1","0.7223845747180451","1","no_text","nlp20.iem.technion.ac.il","LightGBM 💡","2026-04-05T08:46:09.000Z","BIN_TEXT_FAKE_JOB_POSTING","12","finished"
"cat_BIN_TEXT_FAKE_JOB_POSTING_1","0.7067448895676691","1","no_text","nlp-srv2.iem.technion.ac.il","CatBoost 😸","2026-04-05T08:46:21.000Z","BIN_TEXT_FAKE_JOB_POSTING","23","finished"
"tabpfnv2p5_BIN_TEXT_FAKE_JOB_POSTING_0","0.7047917645676692","0","no_text","nlp20.iem.technion.ac.il","TabPFN-v2p5 🇩🇪","2026-04-05T08:40:34.000Z","BIN_TEXT_FAKE_JOB_POSTING","333","finished"
"tabpfnv2_BIN_TEXT_FAKE_JOB_POSTING_1","0.7044540061090225","1","no_text","nlp-srv2.iem.technion.ac.il","TabPFN-v2 🤯","2026-04-05T08:51:27.000Z","BIN_TEXT_FAKE_JOB_POSTING","296","finished"
"light_BIN_TEXT_FAKE_JOB_POSTING_3","0.7031690554511277","3","no_text","nlp18.iem.technion.ac.il","LightGBM 💡","2026-04-05T09:08:03.000Z","BIN_TEXT_FAKE_JOB_POSTING","193","finished"
"tabpfnv2p5_BIN_TEXT_FAKE_JOB_POSTING_3","0.7022145206766918","3","no_text","nlp19.iem.technion.ac.il","TabPFN-v2p5 🇩🇪","2026-04-05T09:13:39.000Z","BIN_TEXT_FAKE_JOB_POSTING","252","finished"
"cat_BIN_TEXT_FAKE_JOB_POSTING_3","0.695084880169173","3","no_text","nlp20.iem.technion.ac.il","CatBoost 😸","2026-04-05T09:11:27.000Z","BIN_TEXT_FAKE_JOB_POSTING","16","finished"
"cat_BIN_TEXT_FAKE_JOB_POSTING_0","0.6949380286654135","0","no_text","nlp19.iem.technion.ac.il","CatBoost 😸","2026-04-05T08:37:17.000Z","BIN_TEXT_FAKE_JOB_POSTING","18","finished"
"light_BIN_TEXT_FAKE_JOB_POSTING_0","0.6947471217105263","0","no_text","nlp20.iem.technion.ac.il","LightGBM 💡","2026-04-05T08:36:44.000Z","BIN_TEXT_FAKE_JOB_POSTING","12","finished"
"tabpfnv2_BIN_TEXT_FAKE_JOB_POSTING_3","0.691391564849624","3","no_text","nlp20.iem.technion.ac.il","TabPFN-v2 🤯","2026-04-05T09:16:05.000Z","BIN_TEXT_FAKE_JOB_POSTING","339","finished"
"tabpfnv2_BIN_TEXT_FAKE_JOB_POSTING_0","0.6906499647556391","0","no_text","nlp19.iem.technion.ac.il","TabPFN-v2 🤯","2026-04-05T08:42:00.000Z","BIN_TEXT_FAKE_JOB_POSTING","244","finished"
"tabpfnv2p5_BIN_TEXT_FAKE_JOB_POSTING_1","0.6883590812969925","1","no_text","nlp20.iem.technion.ac.il","TabPFN-v2p5 🇩🇪","2026-04-05T08:50:05.000Z","BIN_TEXT_FAKE_JOB_POSTING","332","finished"
"tabpfnv2_BIN_TEXT_FAKE_JOB_POSTING_4","0.683850740131579","4","no_text","nlp-srv2.iem.technion.ac.il","TabPFN-v2 🤯","2026-04-05T09:26:41.000Z","BIN_TEXT_FAKE_JOB_POSTING","297","finished"
"cat_BIN_TEXT_FAKE_JOB_POSTING_4","0.6766476738721804","4","no_text","nlp18.iem.technion.ac.il","CatBoost 😸","2026-04-05T09:20:22.000Z","BIN_TEXT_FAKE_JOB_POSTING","66","finished"
"tabpfnv2p5_BIN_TEXT_FAKE_JOB_POSTING_4","0.6703697720864661","4","no_text","nlp20.iem.technion.ac.il","TabPFN-v2p5 🇩🇪","2026-04-05T09:22:14.000Z","BIN_TEXT_FAKE_JOB_POSTING","338","finished"
"light_BIN_TEXT_FAKE_JOB_POSTING_4","0.6665516329887219","4","no_text","nlp-srv2.iem.technion.ac.il","LightGBM 💡","2026-04-05T09:18:16.000Z","BIN_TEXT_FAKE_JOB_POSTING","15","finished"
"cat_BIN_TEXT_FAKE_JOB_POSTING_2","0.6594587053571429","2","no_text","nlp19.iem.technion.ac.il","CatBoost 😸","2026-04-05T08:55:42.000Z","BIN_TEXT_FAKE_JOB_POSTING","17","finished"
"light_BIN_TEXT_FAKE_JOB_POSTING_2","0.6575055803571429","2","no_text","nlp19.iem.technion.ac.il","LightGBM 💡","2026-04-05T08:55:26.000Z","BIN_TEXT_FAKE_JOB_POSTING","11","finished"
"tabpfnv2p5_BIN_TEXT_FAKE_JOB_POSTING_2","0.6570356555451129","2","no_text","nlp20.iem.technion.ac.il","TabPFN-v2p5 🇩🇪","2026-04-05T08:59:14.000Z","BIN_TEXT_FAKE_JOB_POSTING","341","finished"
"tabpfnv2_BIN_TEXT_FAKE_JOB_POSTING_2","0.6554643444548872","2","no_text","nlp-srv2.iem.technion.ac.il","TabPFN-v2 🤯","2026-04-05T09:00:58.000Z","BIN_TEXT_FAKE_JOB_POSTING","326","finished"
"tabm_BIN_TEXT_FAKE_JOB_POSTING_0","0.6447148143796992","0","no_text","nlp-srv2.iem.technion.ac.il","TabM Ⓜ️","2026-04-05T08:38:03.000Z","BIN_TEXT_FAKE_JOB_POSTING","18","finished"
"tabm_BIN_TEXT_FAKE_JOB_POSTING_3","0.632063557330827","3","no_text","nlp20.iem.technion.ac.il","TabM Ⓜ️","2026-04-05T09:11:48.000Z","BIN_TEXT_FAKE_JOB_POSTING","16","finished"
"tabm_BIN_TEXT_FAKE_JOB_POSTING_4","0.6285758341165414","4","no_text","nlp20.iem.technion.ac.il","TabM Ⓜ️","2026-04-05T09:21:52.000Z","BIN_TEXT_FAKE_JOB_POSTING","16","finished"
"tabm_BIN_TEXT_FAKE_JOB_POSTING_2","0.624273085056391","2","no_text","nlp-srv2.iem.technion.ac.il","TabM Ⓜ️","2026-04-05T08:56:26.000Z","BIN_TEXT_FAKE_JOB_POSTING","17","finished"
