"Name","test_score","fold","multimodal_state","model","Created","dataset","Runtime","e5_model"
"light_MUL_TEXT_WOMEN_CLOTHING_REVIEW_3","0.9028014996522682","3","ft","LightGBM 💡","2026-04-05T00:35:37.000Z","MUL_TEXT_WOMEN_CLOTHING_REVIEW","6037","e5-large"
"light_MUL_TEXT_WOMEN_CLOTHING_REVIEW_3","0.8988698718906869","3","all","LightGBM 💡","2026-04-05T00:33:48.000Z","MUL_TEXT_WOMEN_CLOTHING_REVIEW","842","e5-large"
"tabpfnv2_MUL_TEXT_WOMEN_CLOTHING_REVIEW_2","0.9229220950786792","2","ft","TabPFN-v2 🤯","2026-04-05T00:32:14.000Z","MUL_TEXT_WOMEN_CLOTHING_REVIEW","5777","e5-large"
"tabpfnv2_MUL_TEXT_WOMEN_CLOTHING_REVIEW_2","0.9206052145681785","2","all","TabPFN-v2 🤯","2026-04-05T00:29:01.000Z","MUL_TEXT_WOMEN_CLOTHING_REVIEW","903","e5-large"
"tabpfnv2p5_MUL_TEXT_WOMEN_CLOTHING_REVIEW_2","0.9236008849979026","2","ft","TabPFN-v2p5 🇩🇪","2026-04-05T00:17:52.000Z","MUL_TEXT_WOMEN_CLOTHING_REVIEW","5759","e5-large"
"tabpfnv2p5_MUL_TEXT_WOMEN_CLOTHING_REVIEW_2","0.9221539265053768","2","all","TabPFN-v2p5 🇩🇪","2026-04-05T00:14:03.000Z","MUL_TEXT_WOMEN_CLOTHING_REVIEW","893","e5-large"
"tabm_MUL_TEXT_WOMEN_CLOTHING_REVIEW_2","0.9228614531248313","2","ft","TabM Ⓜ️","2026-04-05T00:04:42.000Z","MUL_TEXT_WOMEN_CLOTHING_REVIEW","4837","e5-large"
"tabm_MUL_TEXT_WOMEN_CLOTHING_REVIEW_2","0.9212607908556456","2","all","TabM Ⓜ️","2026-04-04T23:59:47.000Z","MUL_TEXT_WOMEN_CLOTHING_REVIEW","850","e5-large"
"cat_MUL_TEXT_WOMEN_CLOTHING_REVIEW_2","0.9191480459564136","2","ft","CatBoost 😸","2026-04-04T23:51:06.000Z","MUL_TEXT_WOMEN_CLOTHING_REVIEW","4860","e5-large"
"cat_MUL_TEXT_WOMEN_CLOTHING_REVIEW_2","0.9161968543348148","2","all","CatBoost 😸","2026-04-04T23:49:29.000Z","MUL_TEXT_WOMEN_CLOTHING_REVIEW","908","e5-large"
"light_MUL_TEXT_WOMEN_CLOTHING_REVIEW_2","0.9091666008509174","2","ft","LightGBM 💡","2026-04-04T23:46:30.000Z","MUL_TEXT_WOMEN_CLOTHING_REVIEW","4825","e5-large"
"light_MUL_TEXT_WOMEN_CLOTHING_REVIEW_2","0.908078395286967","2","all","LightGBM 💡","2026-04-04T23:45:15.000Z","MUL_TEXT_WOMEN_CLOTHING_REVIEW","864","e5-large"
"tabpfnv2_MUL_TEXT_WOMEN_CLOTHING_REVIEW_1","0.9164517586736648","1","ft","TabPFN-v2 🤯","2026-04-04T23:39:41.000Z","MUL_TEXT_WOMEN_CLOTHING_REVIEW","4005","e5-large"
"tabpfnv2_MUL_TEXT_WOMEN_CLOTHING_REVIEW_1","0.9131555459288552","1","all","TabPFN-v2 🤯","2026-04-04T23:36:09.000Z","MUL_TEXT_WOMEN_CLOTHING_REVIEW","891","e5-large"
"tabpfnv2p5_MUL_TEXT_WOMEN_CLOTHING_REVIEW_1","0.9163237114473398","1","ft","TabPFN-v2p5 🇩🇪","2026-04-04T23:35:53.000Z","MUL_TEXT_WOMEN_CLOTHING_REVIEW","3996","e5-large"
"tabpfnv2p5_MUL_TEXT_WOMEN_CLOTHING_REVIEW_1","0.9145621693325892","1","all","TabPFN-v2p5 🇩🇪","2026-04-04T23:33:01.000Z","MUL_TEXT_WOMEN_CLOTHING_REVIEW","894","e5-large"
"tabm_MUL_TEXT_WOMEN_CLOTHING_REVIEW_1","0.9176700231766232","1","ft","TabM Ⓜ️","2026-04-04T23:32:58.000Z","MUL_TEXT_WOMEN_CLOTHING_REVIEW","4841","e5-large"
"tabm_MUL_TEXT_WOMEN_CLOTHING_REVIEW_1","0.9129719150755468","1","all","TabM Ⓜ️","2026-04-04T23:32:04.000Z","MUL_TEXT_WOMEN_CLOTHING_REVIEW","863","e5-large"
"cat_MUL_TEXT_WOMEN_CLOTHING_REVIEW_1","0.9126736086256432","1","ft","CatBoost 😸","2026-04-04T23:31:26.000Z","MUL_TEXT_WOMEN_CLOTHING_REVIEW","4873","e5-large"
"cat_MUL_TEXT_WOMEN_CLOTHING_REVIEW_1","0.909612069958253","1","all","CatBoost 😸","2026-04-04T23:28:53.000Z","MUL_TEXT_WOMEN_CLOTHING_REVIEW","882","e5-large"
"light_MUL_TEXT_WOMEN_CLOTHING_REVIEW_1","0.9052786636016554","1","ft","LightGBM 💡","2026-04-04T23:23:58.000Z","MUL_TEXT_WOMEN_CLOTHING_REVIEW","4825","e5-large"
"light_MUL_TEXT_WOMEN_CLOTHING_REVIEW_1","0.9036926963578183","1","all","LightGBM 💡","2026-04-04T23:23:38.000Z","MUL_TEXT_WOMEN_CLOTHING_REVIEW","864","e5-large"
"tabpfnv2_MUL_TEXT_WOMEN_CLOTHING_REVIEW_0","0.9212009984671988","0","ft","TabPFN-v2 🤯","2026-04-04T23:21:21.000Z","MUL_TEXT_WOMEN_CLOTHING_REVIEW","4451","e5-large"
"tabpfnv2_MUL_TEXT_WOMEN_CLOTHING_REVIEW_0","0.9166159513959332","0","all","TabPFN-v2 🤯","2026-04-04T23:20:55.000Z","MUL_TEXT_WOMEN_CLOTHING_REVIEW","894","e5-large"
"tabpfnv2p5_MUL_TEXT_WOMEN_CLOTHING_REVIEW_0","0.9210385637952806","0","ft","TabPFN-v2p5 🇩🇪","2026-04-04T23:19:47.000Z","MUL_TEXT_WOMEN_CLOTHING_REVIEW","4434","e5-large"
"tabpfnv2p5_MUL_TEXT_WOMEN_CLOTHING_REVIEW_0","0.9179854773630328","0","all","TabPFN-v2p5 🇩🇪","2026-04-04T23:16:51.000Z","MUL_TEXT_WOMEN_CLOTHING_REVIEW","889","e5-large"
"tabm_MUL_TEXT_WOMEN_CLOTHING_REVIEW_0","0.9208061793074028","0","ft","TabM Ⓜ️","2026-04-04T23:12:29.000Z","MUL_TEXT_WOMEN_CLOTHING_REVIEW","5218","e5-large"
"tabm_MUL_TEXT_WOMEN_CLOTHING_REVIEW_0","0.917421193444936","0","all","TabM Ⓜ️","2026-04-04T23:09:17.000Z","MUL_TEXT_WOMEN_CLOTHING_REVIEW","855","e5-large"
"cat_MUL_TEXT_WOMEN_CLOTHING_REVIEW_0","0.917495239849914","0","ft","CatBoost 😸","2026-04-04T23:09:09.000Z","MUL_TEXT_WOMEN_CLOTHING_REVIEW","5277","e5-large"
"cat_MUL_TEXT_WOMEN_CLOTHING_REVIEW_0","0.913373215666552","0","all","CatBoost 😸","2026-04-04T23:06:02.000Z","MUL_TEXT_WOMEN_CLOTHING_REVIEW","886","e5-large"
"light_MUL_TEXT_WOMEN_CLOTHING_REVIEW_0","0.9133697293112228","0","ft","LightGBM 💡","2026-04-04T23:04:49.000Z","MUL_TEXT_WOMEN_CLOTHING_REVIEW","5239","e5-large"
"light_MUL_TEXT_WOMEN_CLOTHING_REVIEW_0","0.9095432609274584","0","all","LightGBM 💡","2026-04-04T23:02:46.000Z","MUL_TEXT_WOMEN_CLOTHING_REVIEW","841","e5-large"
