"Name","test_score","fold","multimodal_state","model","Created","dataset","Runtime","e5_model"
"tabpfnv2_BIN_TEXT_KICKSTARTER_FUNDING_3","0.7336460248161765","3","all","TabPFN-v2 🤯","2026-04-04T16:14:35.000Z","BIN_TEXT_KICKSTARTER_FUNDING","2191","e5-large"
"tabpfnv2p5_BIN_TEXT_KICKSTARTER_FUNDING_3","0.7700109145220588","3","ft","TabPFN-v2p5 🇩🇪","2026-04-04T16:05:05.000Z","BIN_TEXT_KICKSTARTER_FUNDING","8800","e5-large"
"tabpfnv2p5_BIN_TEXT_KICKSTARTER_FUNDING_3","0.7567583869485295","3","all","TabPFN-v2p5 🇩🇪","2026-04-04T16:04:32.000Z","BIN_TEXT_KICKSTARTER_FUNDING","2194","e5-large"
"tabm_BIN_TEXT_KICKSTARTER_FUNDING_3","0.7600660615808823","3","ft","TabM Ⓜ️","2026-04-04T15:58:21.000Z","BIN_TEXT_KICKSTARTER_FUNDING","8036","e5-large"
"tabm_BIN_TEXT_KICKSTARTER_FUNDING_3","0.7507169117647058","3","all","TabM Ⓜ️","2026-04-04T15:39:58.000Z","BIN_TEXT_KICKSTARTER_FUNDING","2075","e5-large"
"cat_BIN_TEXT_KICKSTARTER_FUNDING_3","0.7570473345588236","3","ft","CatBoost 😸","2026-04-04T15:33:19.000Z","BIN_TEXT_KICKSTARTER_FUNDING","8032","e5-large"
"cat_BIN_TEXT_KICKSTARTER_FUNDING_3","0.7377240349264705","3","all","CatBoost 😸","2026-04-04T15:29:39.000Z","BIN_TEXT_KICKSTARTER_FUNDING","2120","e5-large"
"light_BIN_TEXT_KICKSTARTER_FUNDING_3","0.7584581801470587","3","ft","LightGBM 💡","2026-04-04T15:26:58.000Z","BIN_TEXT_KICKSTARTER_FUNDING","8011","e5-large"
"light_BIN_TEXT_KICKSTARTER_FUNDING_3","0.718854549632353","3","all","LightGBM 💡","2026-04-04T15:23:00.000Z","BIN_TEXT_KICKSTARTER_FUNDING","2118","e5-large"
"tabpfnv2_BIN_TEXT_KICKSTARTER_FUNDING_2","0.7751298253676472","2","ft","TabPFN-v2 🤯","2026-04-04T15:16:46.000Z","BIN_TEXT_KICKSTARTER_FUNDING","9918","e5-large"
"tabpfnv2_BIN_TEXT_KICKSTARTER_FUNDING_2","0.7611029411764707","2","all","TabPFN-v2 🤯","2026-04-04T15:03:19.000Z","BIN_TEXT_KICKSTARTER_FUNDING","2192","e5-large"
"tabpfnv2p5_BIN_TEXT_KICKSTARTER_FUNDING_2","0.7822650505514706","2","ft","TabPFN-v2p5 🇩🇪","2026-04-04T14:53:56.000Z","BIN_TEXT_KICKSTARTER_FUNDING","9919","e5-large"
"tabpfnv2p5_BIN_TEXT_KICKSTARTER_FUNDING_2","0.7778303079044118","2","all","TabPFN-v2p5 🇩🇪","2026-04-04T14:50:25.000Z","BIN_TEXT_KICKSTARTER_FUNDING","2186","e5-large"
"tabm_BIN_TEXT_KICKSTARTER_FUNDING_2","0.7811753216911765","2","ft","TabM Ⓜ️","2026-04-04T14:42:24.000Z","BIN_TEXT_KICKSTARTER_FUNDING","9019","e5-large"
"tabm_BIN_TEXT_KICKSTARTER_FUNDING_2","0.7673954503676471","2","all","TabM Ⓜ️","2026-04-04T14:28:36.000Z","BIN_TEXT_KICKSTARTER_FUNDING","2079","e5-large"
"cat_BIN_TEXT_KICKSTARTER_FUNDING_2","0.7736500459558823","2","ft","CatBoost 😸","2026-04-04T14:20:46.000Z","BIN_TEXT_KICKSTARTER_FUNDING","9021","e5-large"
"cat_BIN_TEXT_KICKSTARTER_FUNDING_2","0.7583318014705884","2","all","CatBoost 😸","2026-04-04T14:18:47.000Z","BIN_TEXT_KICKSTARTER_FUNDING","2106","e5-large"
"light_BIN_TEXT_KICKSTARTER_FUNDING_2","0.7624230238970588","2","ft","LightGBM 💡","2026-04-04T14:18:33.000Z","BIN_TEXT_KICKSTARTER_FUNDING","9013","e5-large"
"light_BIN_TEXT_KICKSTARTER_FUNDING_2","0.7572667738970589","2","all","LightGBM 💡","2026-04-04T14:15:46.000Z","BIN_TEXT_KICKSTARTER_FUNDING","2075","e5-large"
"tabpfnv2_BIN_TEXT_KICKSTARTER_FUNDING_1","0.756304572610294","1","ft","TabPFN-v2 🤯","2026-04-04T14:14:21.000Z","BIN_TEXT_KICKSTARTER_FUNDING","12100","e5-large"
"tabpfnv2_BIN_TEXT_KICKSTARTER_FUNDING_1","0.7421122472426471","1","all","TabPFN-v2 🤯","2026-04-04T14:05:23.000Z","BIN_TEXT_KICKSTARTER_FUNDING","2215","e5-large"
"tabpfnv2p5_BIN_TEXT_KICKSTARTER_FUNDING_1","0.7610977711397058","1","ft","TabPFN-v2p5 🇩🇪","2026-04-04T13:53:30.000Z","BIN_TEXT_KICKSTARTER_FUNDING","12111","e5-large"
"tabpfnv2p5_BIN_TEXT_KICKSTARTER_FUNDING_1","0.7589958639705882","1","all","TabPFN-v2p5 🇩🇪","2026-04-04T13:43:51.000Z","BIN_TEXT_KICKSTARTER_FUNDING","2212","e5-large"
"tabm_BIN_TEXT_KICKSTARTER_FUNDING_1","0.7680790441176472","1","ft","TabM Ⓜ️","2026-04-04T13:43:31.000Z","BIN_TEXT_KICKSTARTER_FUNDING","10030","e5-large"
"tabm_BIN_TEXT_KICKSTARTER_FUNDING_1","0.7517704503676471","1","all","TabM Ⓜ️","2026-04-04T13:41:59.000Z","BIN_TEXT_KICKSTARTER_FUNDING","2097","e5-large"
"cat_BIN_TEXT_KICKSTARTER_FUNDING_1","0.7584512867647059","1","ft","CatBoost 😸","2026-04-04T13:39:16.000Z","BIN_TEXT_KICKSTARTER_FUNDING","10015","e5-large"
"cat_BIN_TEXT_KICKSTARTER_FUNDING_1","0.7445036764705882","1","all","CatBoost 😸","2026-04-04T13:39:15.000Z","BIN_TEXT_KICKSTARTER_FUNDING","2102","e5-large"
"light_BIN_TEXT_KICKSTARTER_FUNDING_1","0.7560018382352942","1","ft","LightGBM 💡","2026-04-04T13:36:04.000Z","BIN_TEXT_KICKSTARTER_FUNDING","9975","e5-large"
"light_BIN_TEXT_KICKSTARTER_FUNDING_1","0.732063419117647","1","all","LightGBM 💡","2026-04-04T13:29:53.000Z","BIN_TEXT_KICKSTARTER_FUNDING","2126","e5-large"
"tabpfnv2_BIN_TEXT_KICKSTARTER_FUNDING_0","0.7713062959558824","0","ft","TabPFN-v2 🤯","2026-04-04T13:19:04.000Z","BIN_TEXT_KICKSTARTER_FUNDING","9921","e5-large"
"tabpfnv2_BIN_TEXT_KICKSTARTER_FUNDING_0","0.7432134650735295","0","all","TabPFN-v2 🤯","2026-04-04T13:06:43.000Z","BIN_TEXT_KICKSTARTER_FUNDING","2203","e5-large"
"tabpfnv2p5_BIN_TEXT_KICKSTARTER_FUNDING_0","0.7734685202205883","0","ft","TabPFN-v2p5 🇩🇪","2026-04-04T13:06:37.000Z","BIN_TEXT_KICKSTARTER_FUNDING","8795","e5-large"
"tabpfnv2p5_BIN_TEXT_KICKSTARTER_FUNDING_0","0.7625700827205881","0","all","TabPFN-v2p5 🇩🇪","2026-04-04T13:02:46.000Z","BIN_TEXT_KICKSTARTER_FUNDING","2183","e5-large"
"tabm_BIN_TEXT_KICKSTARTER_FUNDING_0","0.7631721047794118","0","ft","TabM Ⓜ️","2026-04-04T12:59:32.000Z","BIN_TEXT_KICKSTARTER_FUNDING","9004","e5-large"
"tabm_BIN_TEXT_KICKSTARTER_FUNDING_0","0.7695025275735293","0","all","TabM Ⓜ️","2026-04-04T12:55:11.000Z","BIN_TEXT_KICKSTARTER_FUNDING","2079","e5-large"
"cat_BIN_TEXT_KICKSTARTER_FUNDING_0","0.7685512408088235","0","ft","CatBoost 😸","2026-04-04T12:52:37.000Z","BIN_TEXT_KICKSTARTER_FUNDING","9018","e5-large"
"cat_BIN_TEXT_KICKSTARTER_FUNDING_0","0.7458019301470589","0","all","CatBoost 😸","2026-04-04T12:52:14.000Z","BIN_TEXT_KICKSTARTER_FUNDING","2093","e5-large"
"light_BIN_TEXT_KICKSTARTER_FUNDING_0","0.7640590533088234","0","ft","LightGBM 💡","2026-04-04T12:46:42.000Z","BIN_TEXT_KICKSTARTER_FUNDING","8999","e5-large"
"light_BIN_TEXT_KICKSTARTER_FUNDING_0","0.7461902573529413","0","all","LightGBM 💡","2026-04-04T12:44:11.000Z","BIN_TEXT_KICKSTARTER_FUNDING","2090","e5-large"
