"Name","test_score","fold","multimodal_state","model","Created","dataset","Runtime","e5_model"
"tabpfnv2_REG_TEXT_MONTGOMERY_SALARIES_3","0.9862821970709033","3","all","TabPFN-v2 🤯","2026-04-07T08:42:04.000Z","REG_TEXT_MONTGOMERY_SALARIES","1367","e5-large"
"tabpfnv2p5_REG_TEXT_MONTGOMERY_SALARIES_3","0.9879075568518844","3","ft","TabPFN-v2p5 🇩🇪","2026-04-07T08:39:23.000Z","REG_TEXT_MONTGOMERY_SALARIES","14683","e5-large"
"tabpfnv2p5_REG_TEXT_MONTGOMERY_SALARIES_3","0.9866593551363262","3","all","TabPFN-v2p5 🇩🇪","2026-04-07T08:39:00.000Z","REG_TEXT_MONTGOMERY_SALARIES","1363","e5-large"
"tabm_REG_TEXT_MONTGOMERY_SALARIES_3","0.9845968572869512","3","ft","TabM Ⓜ️","2026-04-07T08:35:37.000Z","REG_TEXT_MONTGOMERY_SALARIES","15147","e5-large"
"tabm_REG_TEXT_MONTGOMERY_SALARIES_3","0.9824596744727676","3","all","TabM Ⓜ️","2026-04-07T08:35:18.000Z","REG_TEXT_MONTGOMERY_SALARIES","1341","e5-large"
"cat_REG_TEXT_MONTGOMERY_SALARIES_3","0.9817104931797866","3","ft","CatBoost 😸","2026-04-07T08:34:48.000Z","REG_TEXT_MONTGOMERY_SALARIES","15289","e5-large"
"cat_REG_TEXT_MONTGOMERY_SALARIES_3","0.9795833539934172","3","all","CatBoost 😸","2026-04-07T08:33:11.000Z","REG_TEXT_MONTGOMERY_SALARIES","1306","e5-large"
"light_REG_TEXT_MONTGOMERY_SALARIES_3","0.9799479471179208","3","ft","LightGBM 💡","2026-04-07T08:29:28.000Z","REG_TEXT_MONTGOMERY_SALARIES","15200","e5-large"
"light_REG_TEXT_MONTGOMERY_SALARIES_3","0.9773126626607492","3","all","LightGBM 💡","2026-04-07T08:29:16.000Z","REG_TEXT_MONTGOMERY_SALARIES","1323","e5-large"
"tabpfnv2_REG_TEXT_MONTGOMERY_SALARIES_2","0.9707309161710964","2","ft","TabPFN-v2 🤯","2026-04-07T08:25:47.000Z","REG_TEXT_MONTGOMERY_SALARIES","16184","e5-large"
"tabpfnv2p5_REG_TEXT_MONTGOMERY_SALARIES_2","0.9889107281435976","2","ft","TabPFN-v2p5 🇩🇪","2026-04-07T08:23:48.000Z","REG_TEXT_MONTGOMERY_SALARIES","16046","e5-large"
"tabpfnv2p5_REG_TEXT_MONTGOMERY_SALARIES_2","0.988817152765792","2","all","TabPFN-v2p5 🇩🇪","2026-04-07T08:19:18.000Z","REG_TEXT_MONTGOMERY_SALARIES","1358","e5-large"
"tabm_REG_TEXT_MONTGOMERY_SALARIES_2","0.9862005345268736","2","ft","TabM Ⓜ️","2026-04-07T08:14:38.000Z","REG_TEXT_MONTGOMERY_SALARIES","10545","e5-large"
"tabm_REG_TEXT_MONTGOMERY_SALARIES_2","0.9865127618406534","2","all","TabM Ⓜ️","2026-04-07T08:13:55.000Z","REG_TEXT_MONTGOMERY_SALARIES","1299","e5-large"
"cat_REG_TEXT_MONTGOMERY_SALARIES_2","0.9747642038374268","2","ft","CatBoost 😸","2026-04-07T08:12:56.000Z","REG_TEXT_MONTGOMERY_SALARIES","10593","e5-large"
"cat_REG_TEXT_MONTGOMERY_SALARIES_2","0.9737719348741772","2","all","CatBoost 😸","2026-04-07T08:12:29.000Z","REG_TEXT_MONTGOMERY_SALARIES","1365","e5-large"
"light_REG_TEXT_MONTGOMERY_SALARIES_2","0.9772497390675856","2","ft","LightGBM 💡","2026-04-07T08:12:08.000Z","REG_TEXT_MONTGOMERY_SALARIES","10533","e5-large"
"light_REG_TEXT_MONTGOMERY_SALARIES_2","0.9735979789511302","2","all","LightGBM 💡","2026-04-07T08:11:41.000Z","REG_TEXT_MONTGOMERY_SALARIES","1286","e5-large"
"tabpfnv2_REG_TEXT_MONTGOMERY_SALARIES_1","0.969398804681774","1","ft","TabPFN-v2 🤯","2026-04-07T08:10:12.000Z","REG_TEXT_MONTGOMERY_SALARIES","12471","e5-large"
"tabpfnv2_REG_TEXT_MONTGOMERY_SALARIES_1","0.960964309018174","1","all","TabPFN-v2 🤯","2026-04-07T08:06:26.000Z","REG_TEXT_MONTGOMERY_SALARIES","1376","e5-large"
"tabpfnv2p5_REG_TEXT_MONTGOMERY_SALARIES_1","0.9652193132614628","1","all","TabPFN-v2p5 🇩🇪","2026-04-07T08:01:44.000Z","REG_TEXT_MONTGOMERY_SALARIES","1362","e5-large"
"tabm_REG_TEXT_MONTGOMERY_SALARIES_1","0.9665117139868356","1","ft","TabM Ⓜ️","2026-04-07T07:59:20.000Z","REG_TEXT_MONTGOMERY_SALARIES","12516","e5-large"
"tabm_REG_TEXT_MONTGOMERY_SALARIES_1","0.9587912479203546","1","all","TabM Ⓜ️","2026-04-07T07:57:40.000Z","REG_TEXT_MONTGOMERY_SALARIES","1294","e5-large"
"cat_REG_TEXT_MONTGOMERY_SALARIES_1","0.9601358843276016","1","ft","CatBoost 😸","2026-04-07T07:53:22.000Z","REG_TEXT_MONTGOMERY_SALARIES","12527","e5-large"
"cat_REG_TEXT_MONTGOMERY_SALARIES_1","0.9552051132567214","1","all","CatBoost 😸","2026-04-07T07:52:47.000Z","REG_TEXT_MONTGOMERY_SALARIES","1308","e5-large"
"light_REG_TEXT_MONTGOMERY_SALARIES_1","0.9592607460308062","1","ft","LightGBM 💡","2026-04-07T07:51:35.000Z","REG_TEXT_MONTGOMERY_SALARIES","12575","e5-large"
"light_REG_TEXT_MONTGOMERY_SALARIES_1","0.9503883230337792","1","all","LightGBM 💡","2026-04-07T07:51:21.000Z","REG_TEXT_MONTGOMERY_SALARIES","1289","e5-large"
"tabpfnv2_REG_TEXT_MONTGOMERY_SALARIES_0","0.9833456157060054","0","all","TabPFN-v2 🤯","2026-04-07T07:47:19.000Z","REG_TEXT_MONTGOMERY_SALARIES","1369","e5-large"
"tabpfnv2p5_REG_TEXT_MONTGOMERY_SALARIES_0","0.9880894537411712","0","ft","TabPFN-v2p5 🇩🇪","2026-04-07T07:44:19.000Z","REG_TEXT_MONTGOMERY_SALARIES","17480","e5-large"
"tabpfnv2p5_REG_TEXT_MONTGOMERY_SALARIES_0","0.985698804839195","0","all","TabPFN-v2p5 🇩🇪","2026-04-07T07:43:33.000Z","REG_TEXT_MONTGOMERY_SALARIES","1368","e5-large"
"tabm_REG_TEXT_MONTGOMERY_SALARIES_0","0.9839501613465552","0","ft","TabM Ⓜ️","2026-04-07T07:40:21.000Z","REG_TEXT_MONTGOMERY_SALARIES","14512","e5-large"
"tabm_REG_TEXT_MONTGOMERY_SALARIES_0","0.9823191285343384","0","all","TabM Ⓜ️","2026-04-07T07:40:08.000Z","REG_TEXT_MONTGOMERY_SALARIES","1294","e5-large"
"cat_REG_TEXT_MONTGOMERY_SALARIES_0","0.9799197729155692","0","all","CatBoost 😸","2026-04-07T07:37:27.000Z","REG_TEXT_MONTGOMERY_SALARIES","1307","e5-large"
"light_REG_TEXT_MONTGOMERY_SALARIES_0","0.9758637924146196","0","ft","LightGBM 💡","2026-04-07T07:36:21.000Z","REG_TEXT_MONTGOMERY_SALARIES","14538","e5-large"
"light_REG_TEXT_MONTGOMERY_SALARIES_0","0.9789014145536368","0","all","LightGBM 💡","2026-04-07T07:36:11.000Z","REG_TEXT_MONTGOMERY_SALARIES","1284","e5-large"
