"Name","test_score","fold","multimodal_state","model","Created","dataset","Runtime","e5_model"
"tabm_MUL_TEXT_US_ACCIDENTS_2","0.9658916852078036","2","all","TabM Ⓜ️","2026-04-06T23:32:17.000Z","MUL_TEXT_US_ACCIDENTS","3747","e5-large"
"cat_MUL_TEXT_US_ACCIDENTS_2","0.9796920837172144","2","ft","CatBoost 😸","2026-04-06T23:28:44.000Z","MUL_TEXT_US_ACCIDENTS","23366","e5-large"
"cat_MUL_TEXT_US_ACCIDENTS_2","0.9754251024889892","2","all","CatBoost 😸","2026-04-06T23:25:26.000Z","MUL_TEXT_US_ACCIDENTS","3971","e5-large"
"light_MUL_TEXT_US_ACCIDENTS_2","0.9687091238331876","2","ft","LightGBM 💡","2026-04-06T22:30:24.000Z","MUL_TEXT_US_ACCIDENTS","23242","e5-large"
"light_MUL_TEXT_US_ACCIDENTS_2","0.9630841911393436","2","all","LightGBM 💡","2026-04-06T22:23:34.000Z","MUL_TEXT_US_ACCIDENTS","3707","e5-large"
"tabpfnv2_MUL_TEXT_US_ACCIDENTS_1","0.9769796341664296","1","ft","TabPFN-v2 🤯","2026-04-06T22:00:50.000Z","MUL_TEXT_US_ACCIDENTS","23728","e5-large"
"cat_MUL_TEXT_US_ACCIDENTS_1","0.9769998466558196","1","ft","CatBoost 😸","2026-04-06T20:56:46.000Z","MUL_TEXT_US_ACCIDENTS","30448","e5-large"
"cat_MUL_TEXT_US_ACCIDENTS_0","0.978132371708492","0","ft","CatBoost 😸","2026-04-06T19:21:55.000Z","MUL_TEXT_US_ACCIDENTS","28647","e5-large"
"light_MUL_TEXT_US_ACCIDENTS_0","0.97367593635765","0","ft","LightGBM 💡","2026-04-06T19:06:12.000Z","MUL_TEXT_US_ACCIDENTS","28561","e5-large"
"tabpfnv2p5_MUL_TEXT_US_ACCIDENTS_3","0.9784529052285535","3","ft","TabPFN-v2p5 🇩🇪","2026-04-06T18:33:22.000Z","MUL_TEXT_US_ACCIDENTS","23645","e5-large"
"tabpfnv2p5_MUL_TEXT_US_ACCIDENTS_3","0.9764410985185276","3","all","TabPFN-v2p5 🇩🇪","2026-04-06T18:16:25.000Z","MUL_TEXT_US_ACCIDENTS","3922","e5-large"
"tabm_MUL_TEXT_US_ACCIDENTS_3","0.9673217406519814","3","ft","TabM Ⓜ️","2026-04-06T18:15:25.000Z","MUL_TEXT_US_ACCIDENTS","30334","e5-large"
"tabm_MUL_TEXT_US_ACCIDENTS_3","0.9658150874163935","3","all","TabM Ⓜ️","2026-04-06T18:04:07.000Z","MUL_TEXT_US_ACCIDENTS","3722","e5-large"
"cat_MUL_TEXT_US_ACCIDENTS_3","0.969976742052151","3","all","CatBoost 😸","2026-04-06T17:10:02.000Z","MUL_TEXT_US_ACCIDENTS","3920","e5-large"
"light_MUL_TEXT_US_ACCIDENTS_3","0.9663639275698626","3","ft","LightGBM 💡","2026-04-06T17:02:40.000Z","MUL_TEXT_US_ACCIDENTS","30307","e5-large"
"light_MUL_TEXT_US_ACCIDENTS_3","0.9677781593508986","3","all","LightGBM 💡","2026-04-06T17:01:56.000Z","MUL_TEXT_US_ACCIDENTS","3727","e5-large"
"tabpfnv2_MUL_TEXT_US_ACCIDENTS_2","0.9765749741179128","2","ft","TabPFN-v2 🤯","2026-04-06T16:54:14.000Z","MUL_TEXT_US_ACCIDENTS","23663","e5-large"
"tabpfnv2_MUL_TEXT_US_ACCIDENTS_2","0.976257062887182","2","all","TabPFN-v2 🤯","2026-04-06T15:57:07.000Z","MUL_TEXT_US_ACCIDENTS","3926","e5-large"
"tabpfnv2p5_MUL_TEXT_US_ACCIDENTS_2","0.9752016263263684","2","ft","TabPFN-v2p5 🇩🇪","2026-04-06T15:56:30.000Z","MUL_TEXT_US_ACCIDENTS","23627","e5-large"
"tabpfnv2p5_MUL_TEXT_US_ACCIDENTS_2","0.9777898816762528","2","all","TabPFN-v2p5 🇩🇪","2026-04-06T15:56:07.000Z","MUL_TEXT_US_ACCIDENTS","3943","e5-large"
"tabm_MUL_TEXT_US_ACCIDENTS_2","0.9700496922988756","2","ft","TabM Ⓜ️","2026-04-06T15:55:55.000Z","MUL_TEXT_US_ACCIDENTS","23253","e5-large"
"tabpfnv2_MUL_TEXT_US_ACCIDENTS_1","0.975291497428266","1","all","TabPFN-v2 🤯","2026-04-06T13:42:22.000Z","MUL_TEXT_US_ACCIDENTS","3929","e5-large"
"tabpfnv2p5_MUL_TEXT_US_ACCIDENTS_1","0.9810309238753012","1","all","TabPFN-v2p5 🇩🇪","2026-04-06T13:24:02.000Z","MUL_TEXT_US_ACCIDENTS","3906","e5-large"
"tabm_MUL_TEXT_US_ACCIDENTS_1","0.9752343471534154","1","all","TabM Ⓜ️","2026-04-06T13:00:48.000Z","MUL_TEXT_US_ACCIDENTS","3714","e5-large"
"cat_MUL_TEXT_US_ACCIDENTS_1","0.9700924726550296","1","all","CatBoost 😸","2026-04-06T12:19:27.000Z","MUL_TEXT_US_ACCIDENTS","3870","e5-large"
"light_MUL_TEXT_US_ACCIDENTS_1","0.9705492769343018","1","all","LightGBM 💡","2026-04-06T11:17:40.000Z","MUL_TEXT_US_ACCIDENTS","3703","e5-large"
"tabpfnv2_MUL_TEXT_US_ACCIDENTS_0","0.977023703136815","0","all","TabPFN-v2 🤯","2026-04-06T10:36:04.000Z","MUL_TEXT_US_ACCIDENTS","3934","e5-large"
"tabpfnv2p5_MUL_TEXT_US_ACCIDENTS_0","0.9806335147899036","0","all","TabPFN-v2p5 🇩🇪","2026-04-06T10:12:28.000Z","MUL_TEXT_US_ACCIDENTS","3906","e5-large"
"tabm_MUL_TEXT_US_ACCIDENTS_0","0.970884805687954","0","all","TabM Ⓜ️","2026-04-06T09:32:15.000Z","MUL_TEXT_US_ACCIDENTS","3824","e5-large"
"cat_MUL_TEXT_US_ACCIDENTS_0","0.975158342212644","0","all","CatBoost 😸","2026-04-06T09:15:59.000Z","MUL_TEXT_US_ACCIDENTS","3850","e5-large"
"light_MUL_TEXT_US_ACCIDENTS_0","0.9737867320460912","0","all","LightGBM 💡","2026-04-06T09:10:40.000Z","MUL_TEXT_US_ACCIDENTS","3703","e5-large"
