"Name","test_score","fold","multimodal_state","model","Created","dataset","Runtime","e5_model"
"tabpfnv2_REG_TEXT_VIDEO_GAMES_SALES_3","0.3460658990400238","3","ft","TabPFN-v2 🤯","2026-04-08T22:04:53.000Z","REG_TEXT_VIDEO_GAMES_SALES","5773","e5-large"
"tabpfnv2_REG_TEXT_VIDEO_GAMES_SALES_3","0.3047975622235406","3","all","TabPFN-v2 🤯","2026-04-08T22:04:52.000Z","REG_TEXT_VIDEO_GAMES_SALES","881","e5-large"
"tabpfnv2p5_REG_TEXT_VIDEO_GAMES_SALES_3","0.4219049566343088","3","ft","TabPFN-v2p5 🇩🇪","2026-04-08T22:03:45.000Z","REG_TEXT_VIDEO_GAMES_SALES","5762","e5-large"
"tabpfnv2p5_REG_TEXT_VIDEO_GAMES_SALES_3","0.4181425077770602","3","all","TabPFN-v2p5 🇩🇪","2026-04-08T21:53:59.000Z","REG_TEXT_VIDEO_GAMES_SALES","846","e5-large"
"tabm_REG_TEXT_VIDEO_GAMES_SALES_3","0.5718743905903674","3","ft","TabM Ⓜ️","2026-04-08T21:51:07.000Z","REG_TEXT_VIDEO_GAMES_SALES","4041","e5-large"
"tabm_REG_TEXT_VIDEO_GAMES_SALES_3","0.3206346220002979","3","all","TabM Ⓜ️","2026-04-08T21:50:59.000Z","REG_TEXT_VIDEO_GAMES_SALES","830","e5-large"
"cat_REG_TEXT_VIDEO_GAMES_SALES_3","0.4321660058441906","3","ft","CatBoost 😸","2026-04-08T21:44:37.000Z","REG_TEXT_VIDEO_GAMES_SALES","4047","e5-large"
"cat_REG_TEXT_VIDEO_GAMES_SALES_3","0.38194198329419937","3","all","CatBoost 😸","2026-04-08T21:37:29.000Z","REG_TEXT_VIDEO_GAMES_SALES","814","e5-large"
"light_REG_TEXT_VIDEO_GAMES_SALES_3","0.3669573928210974","3","ft","LightGBM 💡","2026-04-08T21:33:54.000Z","REG_TEXT_VIDEO_GAMES_SALES","4019","e5-large"
"light_REG_TEXT_VIDEO_GAMES_SALES_3","0.3319867083942434","3","all","LightGBM 💡","2026-04-08T21:30:34.000Z","REG_TEXT_VIDEO_GAMES_SALES","837","e5-large"
"tabpfnv2_REG_TEXT_VIDEO_GAMES_SALES_2","0.2433516323857572","2","ft","TabPFN-v2 🤯","2026-04-08T21:24:44.000Z","REG_TEXT_VIDEO_GAMES_SALES","6207","e5-large"
"tabpfnv2_REG_TEXT_VIDEO_GAMES_SALES_2","0.21505618376716465","2","all","TabPFN-v2 🤯","2026-04-08T21:23:10.000Z","REG_TEXT_VIDEO_GAMES_SALES","852","e5-large"
"tabpfnv2p5_REG_TEXT_VIDEO_GAMES_SALES_2","0.3123825031209504","2","ft","TabPFN-v2p5 🇩🇪","2026-04-08T21:21:00.000Z","REG_TEXT_VIDEO_GAMES_SALES","6218","e5-large"
"tabpfnv2p5_REG_TEXT_VIDEO_GAMES_SALES_2","0.28130879865284975","2","all","TabPFN-v2p5 🇩🇪","2026-04-08T21:19:15.000Z","REG_TEXT_VIDEO_GAMES_SALES","874","e5-large"
"tabm_REG_TEXT_VIDEO_GAMES_SALES_2","0.3858170711597758","2","ft","TabM Ⓜ️","2026-04-08T21:16:27.000Z","REG_TEXT_VIDEO_GAMES_SALES","6044","e5-large"
"tabm_REG_TEXT_VIDEO_GAMES_SALES_2","0.4349904473535795","2","all","TabM Ⓜ️","2026-04-08T21:16:26.000Z","REG_TEXT_VIDEO_GAMES_SALES","845","e5-large"
"cat_REG_TEXT_VIDEO_GAMES_SALES_2","0.27645364494541713","2","all","CatBoost 😸","2026-04-08T21:09:32.000Z","REG_TEXT_VIDEO_GAMES_SALES","813","e5-large"
"light_REG_TEXT_VIDEO_GAMES_SALES_2","0.3262580793320582","2","ft","LightGBM 💡","2026-04-08T21:08:59.000Z","REG_TEXT_VIDEO_GAMES_SALES","5997","e5-large"
"light_REG_TEXT_VIDEO_GAMES_SALES_2","0.25039323608002395","2","all","LightGBM 💡","2026-04-08T21:07:34.000Z","REG_TEXT_VIDEO_GAMES_SALES","801","e5-large"
"tabpfnv2_REG_TEXT_VIDEO_GAMES_SALES_1","0.3603709405552492","1","ft","TabPFN-v2 🤯","2026-04-08T21:04:30.000Z","REG_TEXT_VIDEO_GAMES_SALES","6684","e5-large"
"tabpfnv2_REG_TEXT_VIDEO_GAMES_SALES_1","0.32700726982751427","1","all","TabPFN-v2 🤯","2026-04-08T21:01:15.000Z","REG_TEXT_VIDEO_GAMES_SALES","906","e5-large"
"tabpfnv2p5_REG_TEXT_VIDEO_GAMES_SALES_1","0.4535051138019395","1","ft","TabPFN-v2p5 🇩🇪","2026-04-08T20:58:20.000Z","REG_TEXT_VIDEO_GAMES_SALES","6635","e5-large"
"tabpfnv2p5_REG_TEXT_VIDEO_GAMES_SALES_1","0.4183467773622171","1","all","TabPFN-v2p5 🇩🇪","2026-04-08T20:55:00.000Z","REG_TEXT_VIDEO_GAMES_SALES","873","e5-large"
"tabm_REG_TEXT_VIDEO_GAMES_SALES_1","0.5741636467018901","1","ft","TabM Ⓜ️","2026-04-08T20:52:50.000Z","REG_TEXT_VIDEO_GAMES_SALES","5249","e5-large"
"tabm_REG_TEXT_VIDEO_GAMES_SALES_1","0.4132017505247906","1","all","TabM Ⓜ️","2026-04-08T20:50:11.000Z","REG_TEXT_VIDEO_GAMES_SALES","854","e5-large"
"cat_REG_TEXT_VIDEO_GAMES_SALES_1","0.4681297798909914","1","ft","CatBoost 😸","2026-04-08T20:49:45.000Z","REG_TEXT_VIDEO_GAMES_SALES","5225","e5-large"
"cat_REG_TEXT_VIDEO_GAMES_SALES_1","0.263225526871383","1","all","CatBoost 😸","2026-04-08T20:46:56.000Z","REG_TEXT_VIDEO_GAMES_SALES","852","e5-large"
"light_REG_TEXT_VIDEO_GAMES_SALES_1","0.5117363596805292","1","ft","LightGBM 💡","2026-04-08T20:41:38.000Z","REG_TEXT_VIDEO_GAMES_SALES","5219","e5-large"
"light_REG_TEXT_VIDEO_GAMES_SALES_1","0.2799680227557406","1","all","LightGBM 💡","2026-04-08T20:39:28.000Z","REG_TEXT_VIDEO_GAMES_SALES","800","e5-large"
"tabpfnv2_REG_TEXT_VIDEO_GAMES_SALES_0","0.35097742751804073","0","ft","TabPFN-v2 🤯","2026-04-08T20:36:57.000Z","REG_TEXT_VIDEO_GAMES_SALES","6644","e5-large"
"tabpfnv2_REG_TEXT_VIDEO_GAMES_SALES_0","0.31496291480381533","0","all","TabPFN-v2 🤯","2026-04-08T20:35:31.000Z","REG_TEXT_VIDEO_GAMES_SALES","849","e5-large"
"tabpfnv2p5_REG_TEXT_VIDEO_GAMES_SALES_0","0.42085421016743","0","ft","TabPFN-v2p5 🇩🇪","2026-04-08T20:33:45.000Z","REG_TEXT_VIDEO_GAMES_SALES","6616","e5-large"
"tabpfnv2p5_REG_TEXT_VIDEO_GAMES_SALES_0","0.4279377189754209","0","all","TabPFN-v2p5 🇩🇪","2026-04-08T20:31:51.000Z","REG_TEXT_VIDEO_GAMES_SALES","901","e5-large"
"tabm_REG_TEXT_VIDEO_GAMES_SALES_0","0.4738734079980583","0","ft","TabM Ⓜ️","2026-04-08T20:29:53.000Z","REG_TEXT_VIDEO_GAMES_SALES","5625","e5-large"
"tabm_REG_TEXT_VIDEO_GAMES_SALES_0","0.4582706159568921","0","all","TabM Ⓜ️","2026-04-08T20:26:01.000Z","REG_TEXT_VIDEO_GAMES_SALES","804","e5-large"
"cat_REG_TEXT_VIDEO_GAMES_SALES_0","0.4659258974181956","0","ft","CatBoost 😸","2026-04-08T20:19:51.000Z","REG_TEXT_VIDEO_GAMES_SALES","5642","e5-large"
"cat_REG_TEXT_VIDEO_GAMES_SALES_0","0.44521322999844015","0","all","CatBoost 😸","2026-04-08T20:19:10.000Z","REG_TEXT_VIDEO_GAMES_SALES","869","e5-large"
"light_REG_TEXT_VIDEO_GAMES_SALES_0","0.3754560073915514","0","ft","LightGBM 💡","2026-04-08T20:17:46.000Z","REG_TEXT_VIDEO_GAMES_SALES","5591","e5-large"
"light_REG_TEXT_VIDEO_GAMES_SALES_0","0.36809734925322257","0","all","LightGBM 💡","2026-04-08T20:16:27.000Z","REG_TEXT_VIDEO_GAMES_SALES","800","e5-large"
