"Name","test_score","fold","multimodal_state","model","Created","dataset","Runtime","e5_model"
"cat_REG_TEXT_VANCOUVER_SALARIES_3","0.7934692060428788","3","ft","CatBoost 😸","2026-04-07T06:57:27.000Z","REG_TEXT_VANCOUVER_SALARIES","6089","e5-large"
"cat_REG_TEXT_VANCOUVER_SALARIES_3","0.7725116318891697","3","all","CatBoost 😸","2026-04-07T06:54:45.000Z","REG_TEXT_VANCOUVER_SALARIES","943","e5-large"
"light_REG_TEXT_VANCOUVER_SALARIES_3","0.761304017306226","3","ft","LightGBM 💡","2026-04-07T06:52:34.000Z","REG_TEXT_VANCOUVER_SALARIES","6131","e5-large"
"light_REG_TEXT_VANCOUVER_SALARIES_3","0.748191419155759","3","all","LightGBM 💡","2026-04-07T06:46:44.000Z","REG_TEXT_VANCOUVER_SALARIES","813","e5-large"
"tabpfnv2_REG_TEXT_VANCOUVER_SALARIES_2","0.7442941242725725","2","ft","TabPFN-v2 🤯","2026-04-07T06:44:51.000Z","REG_TEXT_VANCOUVER_SALARIES","7115","e5-large"
"tabpfnv2_REG_TEXT_VANCOUVER_SALARIES_2","0.7393351171307003","2","all","TabPFN-v2 🤯","2026-04-07T06:42:57.000Z","REG_TEXT_VANCOUVER_SALARIES","868","e5-large"
"tabpfnv2p5_REG_TEXT_VANCOUVER_SALARIES_2","0.7659206546296369","2","ft","TabPFN-v2p5 🇩🇪","2026-04-07T06:40:41.000Z","REG_TEXT_VANCOUVER_SALARIES","7115","e5-large"
"tabpfnv2p5_REG_TEXT_VANCOUVER_SALARIES_2","0.7616797567987307","2","all","TabPFN-v2p5 🇩🇪","2026-04-07T06:40:20.000Z","REG_TEXT_VANCOUVER_SALARIES","859","e5-large"
"tabm_REG_TEXT_VANCOUVER_SALARIES_2","0.7505381970607461","2","ft","TabM Ⓜ️","2026-04-07T06:35:47.000Z","REG_TEXT_VANCOUVER_SALARIES","6807","e5-large"
"tabm_REG_TEXT_VANCOUVER_SALARIES_2","0.7403393804616656","2","all","TabM Ⓜ️","2026-04-07T06:32:59.000Z","REG_TEXT_VANCOUVER_SALARIES","820","e5-large"
"cat_REG_TEXT_VANCOUVER_SALARIES_2","0.7531984804148877","2","ft","CatBoost 😸","2026-04-07T06:31:26.000Z","REG_TEXT_VANCOUVER_SALARIES","6855","e5-large"
"cat_REG_TEXT_VANCOUVER_SALARIES_2","0.7291397576555845","2","all","CatBoost 😸","2026-04-07T06:31:02.000Z","REG_TEXT_VANCOUVER_SALARIES","824","e5-large"
"light_REG_TEXT_VANCOUVER_SALARIES_2","0.7414137646400567","2","ft","LightGBM 💡","2026-04-07T06:30:13.000Z","REG_TEXT_VANCOUVER_SALARIES","6811","e5-large"
"light_REG_TEXT_VANCOUVER_SALARIES_2","0.718868193774041","2","all","LightGBM 💡","2026-04-07T06:29:18.000Z","REG_TEXT_VANCOUVER_SALARIES","814","e5-large"
"tabpfnv2_REG_TEXT_VANCOUVER_SALARIES_1","0.7095702036890681","1","all","TabPFN-v2 🤯","2026-04-07T06:26:07.000Z","REG_TEXT_VANCOUVER_SALARIES","867","e5-large"
"tabpfnv2p5_REG_TEXT_VANCOUVER_SALARIES_1","0.7870856917065459","1","ft","TabPFN-v2p5 🇩🇪","2026-04-07T06:21:54.000Z","REG_TEXT_VANCOUVER_SALARIES","6626","e5-large"
"tabpfnv2p5_REG_TEXT_VANCOUVER_SALARIES_1","0.7760226575652751","1","all","TabPFN-v2p5 🇩🇪","2026-04-07T06:20:54.000Z","REG_TEXT_VANCOUVER_SALARIES","888","e5-large"
"tabm_REG_TEXT_VANCOUVER_SALARIES_1","0.7599847233937482","1","ft","TabM Ⓜ️","2026-04-07T06:19:44.000Z","REG_TEXT_VANCOUVER_SALARIES","6848","e5-large"
"tabm_REG_TEXT_VANCOUVER_SALARIES_1","0.7529803220971487","1","all","TabM Ⓜ️","2026-04-07T06:19:12.000Z","REG_TEXT_VANCOUVER_SALARIES","822","e5-large"
"cat_REG_TEXT_VANCOUVER_SALARIES_1","0.7663383173174318","1","ft","CatBoost 😸","2026-04-07T06:17:48.000Z","REG_TEXT_VANCOUVER_SALARIES","6855","e5-large"
"cat_REG_TEXT_VANCOUVER_SALARIES_1","0.7505782598938828","1","all","CatBoost 😸","2026-04-07T06:17:36.000Z","REG_TEXT_VANCOUVER_SALARIES","824","e5-large"
"light_REG_TEXT_VANCOUVER_SALARIES_1","0.766378501602049","1","ft","LightGBM 💡","2026-04-07T06:17:33.000Z","REG_TEXT_VANCOUVER_SALARIES","6845","e5-large"
"light_REG_TEXT_VANCOUVER_SALARIES_1","0.7325101499552474","1","all","LightGBM 💡","2026-04-07T06:17:26.000Z","REG_TEXT_VANCOUVER_SALARIES","813","e5-large"
"tabpfnv2_REG_TEXT_VANCOUVER_SALARIES_0","0.7781739918402275","0","ft","TabPFN-v2 🤯","2026-04-07T06:16:20.000Z","REG_TEXT_VANCOUVER_SALARIES","5781","e5-large"
"tabpfnv2_REG_TEXT_VANCOUVER_SALARIES_0","0.775962313699879","0","all","TabPFN-v2 🤯","2026-04-07T06:14:54.000Z","REG_TEXT_VANCOUVER_SALARIES","914","e5-large"
"tabpfnv2p5_REG_TEXT_VANCOUVER_SALARIES_0","0.8066170270091634","0","ft","TabPFN-v2p5 🇩🇪","2026-04-07T06:14:47.000Z","REG_TEXT_VANCOUVER_SALARIES","5783","e5-large"
"tabpfnv2p5_REG_TEXT_VANCOUVER_SALARIES_0","0.8060568094653013","0","all","TabPFN-v2p5 🇩🇪","2026-04-07T06:11:39.000Z","REG_TEXT_VANCOUVER_SALARIES","863","e5-large"
"tabm_REG_TEXT_VANCOUVER_SALARIES_0","0.7810318849828332","0","ft","TabM Ⓜ️","2026-04-07T06:10:00.000Z","REG_TEXT_VANCOUVER_SALARIES","5244","e5-large"
"tabm_REG_TEXT_VANCOUVER_SALARIES_0","0.7873934885496431","0","all","TabM Ⓜ️","2026-04-07T06:06:38.000Z","REG_TEXT_VANCOUVER_SALARIES","853","e5-large"
"cat_REG_TEXT_VANCOUVER_SALARIES_0","0.7945116356250379","0","ft","CatBoost 😸","2026-04-07T06:05:18.000Z","REG_TEXT_VANCOUVER_SALARIES","5246","e5-large"
"cat_REG_TEXT_VANCOUVER_SALARIES_0","0.7839534313989789","0","all","CatBoost 😸","2026-04-07T05:59:02.000Z","REG_TEXT_VANCOUVER_SALARIES","863","e5-large"
"light_REG_TEXT_VANCOUVER_SALARIES_0","0.7786243663843799","0","ft","LightGBM 💡","2026-04-07T05:58:14.000Z","REG_TEXT_VANCOUVER_SALARIES","5215","e5-large"
"light_REG_TEXT_VANCOUVER_SALARIES_0","0.758722025457506","0","all","LightGBM 💡","2026-04-07T05:56:24.000Z","REG_TEXT_VANCOUVER_SALARIES","813","e5-large"
