"Name","test_score","fold","multimodal_state","model","Created","dataset","Runtime","e5_model"
"cat_BIN_TEXT_FAKE_JOB_POSTING_3","0.9399964755639098","3","ft","CatBoost 😸","2026-04-04T20:09:44.000Z","BIN_TEXT_FAKE_JOB_POSTING","6054","e5-large"
"cat_BIN_TEXT_FAKE_JOB_POSTING_3","0.928953242481203","3","all","CatBoost 😸","2026-04-04T20:09:03.000Z","BIN_TEXT_FAKE_JOB_POSTING","1252","e5-large"
"light_BIN_TEXT_FAKE_JOB_POSTING_3","0.9484991776315788","3","ft","LightGBM 💡","2026-04-04T20:07:43.000Z","BIN_TEXT_FAKE_JOB_POSTING","6030","e5-large"
"light_BIN_TEXT_FAKE_JOB_POSTING_3","0.9400258458646618","3","all","LightGBM 💡","2026-04-04T20:05:43.000Z","BIN_TEXT_FAKE_JOB_POSTING","1230","e5-large"
"tabpfnv2_BIN_TEXT_FAKE_JOB_POSTING_2","0.9100534539473684","2","ft","TabPFN-v2 🤯","2026-04-04T20:03:42.000Z","BIN_TEXT_FAKE_JOB_POSTING","7318","e5-large"
"tabpfnv2_BIN_TEXT_FAKE_JOB_POSTING_2","0.9374192316729324","2","all","TabPFN-v2 🤯","2026-04-04T19:44:03.000Z","BIN_TEXT_FAKE_JOB_POSTING","1319","e5-large"
"tabpfnv2p5_BIN_TEXT_FAKE_JOB_POSTING_2","0.9382562852443608","2","ft","TabPFN-v2p5 🇩🇪","2026-04-04T19:43:55.000Z","BIN_TEXT_FAKE_JOB_POSTING","7255","e5-large"
"tabpfnv2p5_BIN_TEXT_FAKE_JOB_POSTING_2","0.9528533247180452","2","all","TabPFN-v2p5 🇩🇪","2026-04-04T19:41:18.000Z","BIN_TEXT_FAKE_JOB_POSTING","1337","e5-large"
"tabm_BIN_TEXT_FAKE_JOB_POSTING_2","0.9268532659774436","2","ft","TabM Ⓜ️","2026-04-04T19:40:01.000Z","BIN_TEXT_FAKE_JOB_POSTING","9584","e5-large"
"tabm_BIN_TEXT_FAKE_JOB_POSTING_2","0.934313322368421","2","all","TabM Ⓜ️","2026-04-04T19:23:15.000Z","BIN_TEXT_FAKE_JOB_POSTING","1237","e5-large"
"cat_BIN_TEXT_FAKE_JOB_POSTING_2","0.8840313674812029","2","ft","CatBoost 😸","2026-04-04T19:22:12.000Z","BIN_TEXT_FAKE_JOB_POSTING","8432","e5-large"
"cat_BIN_TEXT_FAKE_JOB_POSTING_2","0.9129904840225564","2","all","CatBoost 😸","2026-04-04T19:19:08.000Z","BIN_TEXT_FAKE_JOB_POSTING","1249","e5-large"
"light_BIN_TEXT_FAKE_JOB_POSTING_2","0.9151785714285716","2","ft","LightGBM 💡","2026-04-04T19:11:22.000Z","BIN_TEXT_FAKE_JOB_POSTING","8378","e5-large"
"light_BIN_TEXT_FAKE_JOB_POSTING_2","0.9246211231203008","2","all","LightGBM 💡","2026-04-04T19:01:29.000Z","BIN_TEXT_FAKE_JOB_POSTING","1236","e5-large"
"tabpfnv2_BIN_TEXT_FAKE_JOB_POSTING_1","0.8819607612781954","1","ft","TabPFN-v2 🤯","2026-04-04T18:57:25.000Z","BIN_TEXT_FAKE_JOB_POSTING","7941","e5-large"
"tabpfnv2_BIN_TEXT_FAKE_JOB_POSTING_1","0.9284833176691728","1","all","TabPFN-v2 🤯","2026-04-04T18:49:32.000Z","BIN_TEXT_FAKE_JOB_POSTING","1304","e5-large"
"tabpfnv2p5_BIN_TEXT_FAKE_JOB_POSTING_1","0.9006769854323309","1","ft","TabPFN-v2p5 🇩🇪","2026-04-04T18:44:41.000Z","BIN_TEXT_FAKE_JOB_POSTING","7911","e5-large"
"tabpfnv2p5_BIN_TEXT_FAKE_JOB_POSTING_1","0.944100975093985","1","all","TabPFN-v2p5 🇩🇪","2026-04-04T18:35:14.000Z","BIN_TEXT_FAKE_JOB_POSTING","1326","e5-large"
"tabm_BIN_TEXT_FAKE_JOB_POSTING_1","0.8920347744360901","1","ft","TabM Ⓜ️","2026-04-04T18:31:54.000Z","BIN_TEXT_FAKE_JOB_POSTING","7202","e5-large"
"tabm_BIN_TEXT_FAKE_JOB_POSTING_1","0.9323455122180452","1","all","TabM Ⓜ️","2026-04-04T18:23:57.000Z","BIN_TEXT_FAKE_JOB_POSTING","1240","e5-large"
"cat_BIN_TEXT_FAKE_JOB_POSTING_1","0.868171405075188","1","ft","CatBoost 😸","2026-04-04T18:20:09.000Z","BIN_TEXT_FAKE_JOB_POSTING","7225","e5-large"
"cat_BIN_TEXT_FAKE_JOB_POSTING_1","0.9179100093984964","1","all","CatBoost 😸","2026-04-04T18:12:24.000Z","BIN_TEXT_FAKE_JOB_POSTING","1268","e5-large"
"light_BIN_TEXT_FAKE_JOB_POSTING_1","0.8670847039473685","1","ft","LightGBM 💡","2026-04-04T18:09:01.000Z","BIN_TEXT_FAKE_JOB_POSTING","7197","e5-large"
"light_BIN_TEXT_FAKE_JOB_POSTING_1","0.902857730263158","1","all","LightGBM 💡","2026-04-04T18:02:59.000Z","BIN_TEXT_FAKE_JOB_POSTING","1252","e5-large"
"tabpfnv2_BIN_TEXT_FAKE_JOB_POSTING_0","0.9242393092105264","0","ft","TabPFN-v2 🤯","2026-04-04T18:02:10.000Z","BIN_TEXT_FAKE_JOB_POSTING","9234","e5-large"
"tabpfnv2_BIN_TEXT_FAKE_JOB_POSTING_0","0.9143929158834586","0","all","TabPFN-v2 🤯","2026-04-04T17:58:17.000Z","BIN_TEXT_FAKE_JOB_POSTING","1305","e5-large"
"tabpfnv2p5_BIN_TEXT_FAKE_JOB_POSTING_0","0.9222788416353384","0","ft","TabPFN-v2p5 🇩🇪","2026-04-04T17:52:12.000Z","BIN_TEXT_FAKE_JOB_POSTING","9258","e5-large"
"tabpfnv2p5_BIN_TEXT_FAKE_JOB_POSTING_0","0.953609609962406","0","all","TabPFN-v2p5 🇩🇪","2026-04-04T17:47:14.000Z","BIN_TEXT_FAKE_JOB_POSTING","1301","e5-large"
"tabm_BIN_TEXT_FAKE_JOB_POSTING_0","0.9200687265037594","0","ft","TabM Ⓜ️","2026-04-04T17:46:27.000Z","BIN_TEXT_FAKE_JOB_POSTING","8977","e5-large"
"tabm_BIN_TEXT_FAKE_JOB_POSTING_0","0.9506285244360902","0","all","TabM Ⓜ️","2026-04-04T17:40:36.000Z","BIN_TEXT_FAKE_JOB_POSTING","1242","e5-large"
"cat_BIN_TEXT_FAKE_JOB_POSTING_0","0.9046640037593984","0","ft","CatBoost 😸","2026-04-04T17:39:19.000Z","BIN_TEXT_FAKE_JOB_POSTING","9019","e5-large"
"cat_BIN_TEXT_FAKE_JOB_POSTING_0","0.8994507753759398","0","all","CatBoost 😸","2026-04-04T17:37:18.000Z","BIN_TEXT_FAKE_JOB_POSTING","1252","e5-large"
"light_BIN_TEXT_FAKE_JOB_POSTING_0","0.9382489426691728","0","ft","LightGBM 💡","2026-04-04T17:36:06.000Z","BIN_TEXT_FAKE_JOB_POSTING","8973","e5-large"
"light_BIN_TEXT_FAKE_JOB_POSTING_0","0.92234492481203","0","all","LightGBM 💡","2026-04-04T17:25:48.000Z","BIN_TEXT_FAKE_JOB_POSTING","1231","e5-large"
