"Name","test_score","fold","multimodal_state","model","Created","dataset","Runtime","e5_model"
"tabpfnv2_REG_TEXT_BOOK_PRICE_1","0.5229745895654767","1","all","TabPFN-v2 🤯","2026-04-07T01:46:40.000Z","REG_TEXT_BOOK_PRICE","1011","e5-large"
"tabpfnv2p5_REG_TEXT_BOOK_PRICE_1","0.5919053613462705","1","all","TabPFN-v2p5 🇩🇪","2026-04-07T01:46:33.000Z","REG_TEXT_BOOK_PRICE","932","e5-large"
"tabm_REG_TEXT_BOOK_PRICE_1","0.6138487453054362","1","ft","TabM Ⓜ️","2026-04-07T01:45:53.000Z","REG_TEXT_BOOK_PRICE","6216","e5-large"
"tabm_REG_TEXT_BOOK_PRICE_1","0.5851226059110226","1","all","TabM Ⓜ️","2026-04-07T01:45:52.000Z","REG_TEXT_BOOK_PRICE","883","e5-large"
"cat_REG_TEXT_BOOK_PRICE_1","0.5892718965225607","1","ft","CatBoost 😸","2026-04-07T01:45:48.000Z","REG_TEXT_BOOK_PRICE","6242","e5-large"
"cat_REG_TEXT_BOOK_PRICE_1","0.5679868431021958","1","all","CatBoost 😸","2026-04-07T01:45:34.000Z","REG_TEXT_BOOK_PRICE","897","e5-large"
"light_REG_TEXT_BOOK_PRICE_1","0.5545124438279547","1","ft","LightGBM 💡","2026-04-07T01:45:27.000Z","REG_TEXT_BOOK_PRICE","6229","e5-large"
"light_REG_TEXT_BOOK_PRICE_1","0.5211315897119492","1","all","LightGBM 💡","2026-04-07T01:45:18.000Z","REG_TEXT_BOOK_PRICE","885","e5-large"
"tabpfnv2_REG_TEXT_BOOK_PRICE_0","0.6001240035047749","0","ft","TabPFN-v2 🤯","2026-04-07T01:45:03.000Z","REG_TEXT_BOOK_PRICE","6487","e5-large"
"tabpfnv2_REG_TEXT_BOOK_PRICE_0","0.5780697188625163","0","all","TabPFN-v2 🤯","2026-04-07T01:45:00.000Z","REG_TEXT_BOOK_PRICE","936","e5-large"
"tabpfnv2p5_REG_TEXT_BOOK_PRICE_0","0.6258345322053835","0","ft","TabPFN-v2p5 🇩🇪","2026-04-07T01:44:54.000Z","REG_TEXT_BOOK_PRICE","6474","e5-large"
"tabpfnv2p5_REG_TEXT_BOOK_PRICE_0","0.6050809570517278","0","all","TabPFN-v2p5 🇩🇪","2026-04-07T01:44:53.000Z","REG_TEXT_BOOK_PRICE","928","e5-large"
"tabm_REG_TEXT_BOOK_PRICE_0","0.6146837323580256","0","ft","TabM Ⓜ️","2026-04-07T01:44:36.000Z","REG_TEXT_BOOK_PRICE","5357","e5-large"
"tabm_REG_TEXT_BOOK_PRICE_0","0.5914881126460982","0","all","TabM Ⓜ️","2026-04-07T01:44:22.000Z","REG_TEXT_BOOK_PRICE","883","e5-large"
"cat_REG_TEXT_BOOK_PRICE_0","0.6099373083996794","0","ft","CatBoost 😸","2026-04-07T01:44:17.000Z","REG_TEXT_BOOK_PRICE","7126","e5-large"
"cat_REG_TEXT_BOOK_PRICE_0","0.5706579469447611","0","all","CatBoost 😸","2026-04-07T01:44:14.000Z","REG_TEXT_BOOK_PRICE","895","e5-large"
"light_REG_TEXT_BOOK_PRICE_0","0.5926012516674445","0","ft","LightGBM 💡","2026-04-07T01:43:56.000Z","REG_TEXT_BOOK_PRICE","5330","e5-large"
"light_REG_TEXT_BOOK_PRICE_0","0.5408660550180031","0","all","LightGBM 💡","2026-04-07T01:40:40.000Z","REG_TEXT_BOOK_PRICE","915","e5-large"
