"Name","test_score","fold","multimodal_state","parameters.dino_models","model","Created","dataset","Runtime"
"tabm_BIN_IMAGE_MAMMOGRAPHY_CMMD_4","0.7598432055749128","4","all","","TabM Ⓜ️","2026-03-30T14:36:24.000Z","BIN_IMAGE_MAMMOGRAPHY_CMMD","113"
"cat_BIN_IMAGE_MAMMOGRAPHY_CMMD_4","0.645927700348432","4","img","","CatBoost 😸","2026-03-30T14:35:57.000Z","BIN_IMAGE_MAMMOGRAPHY_CMMD","89"
"cat_BIN_IMAGE_MAMMOGRAPHY_CMMD_4","0.7729747386759582","4","ft","","CatBoost 😸","2026-03-30T14:35:21.000Z","BIN_IMAGE_MAMMOGRAPHY_CMMD","306"
"cat_BIN_IMAGE_MAMMOGRAPHY_CMMD_4","0.7784189895470384","4","non","","CatBoost 😸","2026-03-30T14:34:53.000Z","BIN_IMAGE_MAMMOGRAPHY_CMMD","24"
"cat_BIN_IMAGE_MAMMOGRAPHY_CMMD_4","0.748845818815331","4","all","","CatBoost 😸","2026-03-30T14:34:16.000Z","BIN_IMAGE_MAMMOGRAPHY_CMMD","123"
"light_BIN_IMAGE_MAMMOGRAPHY_CMMD_4","0.6251959930313589","4","img","","LightGBM 💡","2026-03-30T14:32:45.000Z","BIN_IMAGE_MAMMOGRAPHY_CMMD","119"
"light_BIN_IMAGE_MAMMOGRAPHY_CMMD_4","0.7422038327526133","4","ft","","LightGBM 💡","2026-03-30T14:32:19.000Z","BIN_IMAGE_MAMMOGRAPHY_CMMD","209"
"light_BIN_IMAGE_MAMMOGRAPHY_CMMD_4","0.779551393728223","4","non","","LightGBM 💡","2026-03-30T14:31:57.000Z","BIN_IMAGE_MAMMOGRAPHY_CMMD","19"
"light_BIN_IMAGE_MAMMOGRAPHY_CMMD_4","0.74470818815331","4","all","","LightGBM 💡","2026-03-30T14:30:21.000Z","BIN_IMAGE_MAMMOGRAPHY_CMMD","134"
"tabpfnv2_BIN_IMAGE_MAMMOGRAPHY_CMMD_3","0.6151350174216028","3","img","","TabPFN-v2 🤯","2026-03-30T14:30:15.000Z","BIN_IMAGE_MAMMOGRAPHY_CMMD","96"
"tabpfnv2_BIN_IMAGE_MAMMOGRAPHY_CMMD_3","0.795241724738676","3","ft","","TabPFN-v2 🤯","2026-03-30T14:28:52.000Z","BIN_IMAGE_MAMMOGRAPHY_CMMD","318"
"tabpfnv2_BIN_IMAGE_MAMMOGRAPHY_CMMD_3","0.7839067944250873","3","non","","TabPFN-v2 🤯","2026-03-30T14:28:25.000Z","BIN_IMAGE_MAMMOGRAPHY_CMMD","18"
"tabpfnv2_BIN_IMAGE_MAMMOGRAPHY_CMMD_3","0.7881641986062717","3","all","","TabPFN-v2 🤯","2026-03-30T14:27:50.000Z","BIN_IMAGE_MAMMOGRAPHY_CMMD","144"
"tabpfnv2p5_BIN_IMAGE_MAMMOGRAPHY_CMMD_3","0.6169533972125436","3","img","","TabPFN-v2p5 🇩🇪","2026-03-30T14:26:27.000Z","BIN_IMAGE_MAMMOGRAPHY_CMMD","114"
"tabpfnv2p5_BIN_IMAGE_MAMMOGRAPHY_CMMD_3","0.7993358013937282","3","ft","","TabPFN-v2p5 🇩🇪","2026-03-30T14:26:16.000Z","BIN_IMAGE_MAMMOGRAPHY_CMMD","230"
"tabpfnv2p5_BIN_IMAGE_MAMMOGRAPHY_CMMD_3","0.7738240418118469","3","non","","TabPFN-v2p5 🇩🇪","2026-03-30T14:26:04.000Z","BIN_IMAGE_MAMMOGRAPHY_CMMD","19"
"tabpfnv2p5_BIN_IMAGE_MAMMOGRAPHY_CMMD_3","0.782262630662021","3","all","","TabPFN-v2p5 🇩🇪","2026-03-30T14:24:35.000Z","BIN_IMAGE_MAMMOGRAPHY_CMMD","95"
"tabm_BIN_IMAGE_MAMMOGRAPHY_CMMD_3","0.6235409407665504","3","img","","TabM Ⓜ️","2026-03-30T14:23:36.000Z","BIN_IMAGE_MAMMOGRAPHY_CMMD","141"
"tabm_BIN_IMAGE_MAMMOGRAPHY_CMMD_3","0.7491942508710803","3","ft","","TabM Ⓜ️","2026-03-30T14:23:31.000Z","BIN_IMAGE_MAMMOGRAPHY_CMMD","253"
"tabm_BIN_IMAGE_MAMMOGRAPHY_CMMD_3","0.7169860627177701","3","non","","TabM Ⓜ️","2026-03-30T14:23:02.000Z","BIN_IMAGE_MAMMOGRAPHY_CMMD","21"
"tabm_BIN_IMAGE_MAMMOGRAPHY_CMMD_3","0.7526567944250872","3","all","","TabM Ⓜ️","2026-03-30T14:22:58.000Z","BIN_IMAGE_MAMMOGRAPHY_CMMD","91"
"cat_BIN_IMAGE_MAMMOGRAPHY_CMMD_3","0.6170078397212544","3","img","","CatBoost 😸","2026-03-30T14:20:44.000Z","BIN_IMAGE_MAMMOGRAPHY_CMMD","131"
"cat_BIN_IMAGE_MAMMOGRAPHY_CMMD_3","0.7425522648083624","3","ft","","CatBoost 😸","2026-03-30T14:19:31.000Z","BIN_IMAGE_MAMMOGRAPHY_CMMD","201"
"cat_BIN_IMAGE_MAMMOGRAPHY_CMMD_3","0.7961672473867597","3","non","","CatBoost 😸","2026-03-30T14:19:09.000Z","BIN_IMAGE_MAMMOGRAPHY_CMMD","20"
"cat_BIN_IMAGE_MAMMOGRAPHY_CMMD_3","0.7354747386759583","3","all","","CatBoost 😸","2026-03-30T14:18:46.000Z","BIN_IMAGE_MAMMOGRAPHY_CMMD","111"
"light_BIN_IMAGE_MAMMOGRAPHY_CMMD_3","0.6250217770034843","3","img","","LightGBM 💡","2026-03-30T14:17:33.000Z","BIN_IMAGE_MAMMOGRAPHY_CMMD","89"
"light_BIN_IMAGE_MAMMOGRAPHY_CMMD_3","0.7269599303135889","3","ft","","LightGBM 💡","2026-03-30T14:17:25.000Z","BIN_IMAGE_MAMMOGRAPHY_CMMD","356"
"light_BIN_IMAGE_MAMMOGRAPHY_CMMD_3","0.7930531358885018","3","non","","LightGBM 💡","2026-03-30T14:17:16.000Z","BIN_IMAGE_MAMMOGRAPHY_CMMD","14"
"light_BIN_IMAGE_MAMMOGRAPHY_CMMD_3","0.7313588850174216","3","all","","LightGBM 💡","2026-03-30T14:15:41.000Z","BIN_IMAGE_MAMMOGRAPHY_CMMD","91"
"tabpfnv2_BIN_IMAGE_MAMMOGRAPHY_CMMD_2","0.6460039198606272","2","img","","TabPFN-v2 🤯","2026-03-30T14:13:59.000Z","BIN_IMAGE_MAMMOGRAPHY_CMMD","97"
"tabpfnv2_BIN_IMAGE_MAMMOGRAPHY_CMMD_2","0.8100065331010453","2","ft","","TabPFN-v2 🤯","2026-03-30T14:13:50.000Z","BIN_IMAGE_MAMMOGRAPHY_CMMD","292"
"tabpfnv2_BIN_IMAGE_MAMMOGRAPHY_CMMD_2","0.7692073170731707","2","non","","TabPFN-v2 🤯","2026-03-30T14:13:37.000Z","BIN_IMAGE_MAMMOGRAPHY_CMMD","17"
"tabpfnv2_BIN_IMAGE_MAMMOGRAPHY_CMMD_2","0.7979965156794424","2","all","","TabPFN-v2 🤯","2026-03-30T14:11:56.000Z","BIN_IMAGE_MAMMOGRAPHY_CMMD","95"
"tabpfnv2p5_BIN_IMAGE_MAMMOGRAPHY_CMMD_2","0.6507077526132403","2","img","","TabPFN-v2p5 🇩🇪","2026-03-30T14:11:32.000Z","BIN_IMAGE_MAMMOGRAPHY_CMMD","132"
"tabpfnv2p5_BIN_IMAGE_MAMMOGRAPHY_CMMD_2","0.8208623693379792","2","ft","","TabPFN-v2p5 🇩🇪","2026-03-30T14:11:15.000Z","BIN_IMAGE_MAMMOGRAPHY_CMMD","360"
"tabpfnv2p5_BIN_IMAGE_MAMMOGRAPHY_CMMD_2","0.7670078397212543","2","non","","TabPFN-v2p5 🇩🇪","2026-03-30T14:10:42.000Z","BIN_IMAGE_MAMMOGRAPHY_CMMD","26"
"tabpfnv2p5_BIN_IMAGE_MAMMOGRAPHY_CMMD_2","0.8028963414634146","2","all","","TabPFN-v2p5 🇩🇪","2026-03-30T14:09:30.000Z","BIN_IMAGE_MAMMOGRAPHY_CMMD","119"
"tabm_BIN_IMAGE_MAMMOGRAPHY_CMMD_2","0.6497386759581881","2","img","","TabM Ⓜ️","2026-03-30T14:08:34.000Z","BIN_IMAGE_MAMMOGRAPHY_CMMD","121"
"tabm_BIN_IMAGE_MAMMOGRAPHY_CMMD_2","0.7345601045296167","2","ft","","TabM Ⓜ️","2026-03-30T14:08:18.000Z","BIN_IMAGE_MAMMOGRAPHY_CMMD","213"
"tabm_BIN_IMAGE_MAMMOGRAPHY_CMMD_2","0.7395252613240418","2","non","","TabM Ⓜ️","2026-03-30T14:07:56.000Z","BIN_IMAGE_MAMMOGRAPHY_CMMD","17"
"tabm_BIN_IMAGE_MAMMOGRAPHY_CMMD_2","0.7708841463414634","2","all","","TabM Ⓜ️","2026-03-30T14:06:27.000Z","BIN_IMAGE_MAMMOGRAPHY_CMMD","120"
"cat_BIN_IMAGE_MAMMOGRAPHY_CMMD_2","0.6439677700348432","2","img","","CatBoost 😸","2026-03-30T14:06:20.000Z","BIN_IMAGE_MAMMOGRAPHY_CMMD","90"
"cat_BIN_IMAGE_MAMMOGRAPHY_CMMD_2","0.7607796167247387","2","ft","","CatBoost 😸","2026-03-30T14:05:24.000Z","BIN_IMAGE_MAMMOGRAPHY_CMMD","5180"
"cat_BIN_IMAGE_MAMMOGRAPHY_CMMD_2","0.7609756097560976","2","non","","CatBoost 😸","2026-03-30T14:05:02.000Z","BIN_IMAGE_MAMMOGRAPHY_CMMD","19"
"cat_BIN_IMAGE_MAMMOGRAPHY_CMMD_2","0.7576655052264807","2","all","","CatBoost 😸","2026-03-30T14:04:39.000Z","BIN_IMAGE_MAMMOGRAPHY_CMMD","93"
"light_BIN_IMAGE_MAMMOGRAPHY_CMMD_2","0.6305095818815332","2","img","","LightGBM 💡","2026-03-30T14:04:35.000Z","BIN_IMAGE_MAMMOGRAPHY_CMMD","103"
"light_BIN_IMAGE_MAMMOGRAPHY_CMMD_2","0.7505226480836236","2","ft","","LightGBM 💡","2026-03-30T14:04:33.000Z","BIN_IMAGE_MAMMOGRAPHY_CMMD","291"
"light_BIN_IMAGE_MAMMOGRAPHY_CMMD_2","0.755705574912892","2","non","","LightGBM 💡","2026-03-30T14:04:29.000Z","BIN_IMAGE_MAMMOGRAPHY_CMMD","29"
"light_BIN_IMAGE_MAMMOGRAPHY_CMMD_2","0.7361933797909408","2","all","","LightGBM 💡","2026-03-30T14:02:31.000Z","BIN_IMAGE_MAMMOGRAPHY_CMMD","118"
"tabpfnv2_BIN_IMAGE_MAMMOGRAPHY_CMMD_1","0.6570775261324042","1","img","","TabPFN-v2 🤯","2026-03-30T14:00:59.000Z","BIN_IMAGE_MAMMOGRAPHY_CMMD","208"
"tabpfnv2_BIN_IMAGE_MAMMOGRAPHY_CMMD_1","0.791648519163763","1","ft","","TabPFN-v2 🤯","2026-03-30T14:00:36.000Z","BIN_IMAGE_MAMMOGRAPHY_CMMD","237"
"tabpfnv2_BIN_IMAGE_MAMMOGRAPHY_CMMD_1","0.7643074912891985","1","non","","TabPFN-v2 🤯","2026-03-30T14:00:14.000Z","BIN_IMAGE_MAMMOGRAPHY_CMMD","18"
"tabpfnv2_BIN_IMAGE_MAMMOGRAPHY_CMMD_1","0.8011106271777004","1","all","","TabPFN-v2 🤯","2026-03-30T13:59:08.000Z","BIN_IMAGE_MAMMOGRAPHY_CMMD","298"
"tabpfnv2p5_BIN_IMAGE_MAMMOGRAPHY_CMMD_1","0.6540505226480836","1","img","","TabPFN-v2p5 🇩🇪","2026-03-30T13:58:33.000Z","BIN_IMAGE_MAMMOGRAPHY_CMMD","94"
"tabpfnv2p5_BIN_IMAGE_MAMMOGRAPHY_CMMD_1","0.8045296167247387","1","ft","","TabPFN-v2p5 🇩🇪","2026-03-30T13:57:30.000Z","BIN_IMAGE_MAMMOGRAPHY_CMMD","295"
"tabpfnv2p5_BIN_IMAGE_MAMMOGRAPHY_CMMD_1","0.7605836236933798","1","non","","TabPFN-v2p5 🇩🇪","2026-03-30T13:57:09.000Z","BIN_IMAGE_MAMMOGRAPHY_CMMD","17"
"tabpfnv2p5_BIN_IMAGE_MAMMOGRAPHY_CMMD_1","0.7987151567944251","1","all","","TabPFN-v2p5 🇩🇪","2026-03-30T13:55:07.000Z","BIN_IMAGE_MAMMOGRAPHY_CMMD","117"
"tabm_BIN_IMAGE_MAMMOGRAPHY_CMMD_1","0.6576219512195123","1","img","","TabM Ⓜ️","2026-03-30T13:54:41.000Z","BIN_IMAGE_MAMMOGRAPHY_CMMD","257"
"tabm_BIN_IMAGE_MAMMOGRAPHY_CMMD_1","0.721406794425087","1","ft","","TabM Ⓜ️","2026-03-30T13:54:15.000Z","BIN_IMAGE_MAMMOGRAPHY_CMMD","250"
"tabm_BIN_IMAGE_MAMMOGRAPHY_CMMD_1","0.7023954703832753","1","non","","TabM Ⓜ️","2026-03-30T13:53:53.000Z","BIN_IMAGE_MAMMOGRAPHY_CMMD","15"
"tabm_BIN_IMAGE_MAMMOGRAPHY_CMMD_1","0.7638501742160279","1","all","","TabM Ⓜ️","2026-03-30T13:53:00.000Z","BIN_IMAGE_MAMMOGRAPHY_CMMD","124"
"cat_BIN_IMAGE_MAMMOGRAPHY_CMMD_1","0.6568379790940767","1","img","","CatBoost 😸","2026-03-30T13:53:00.000Z","BIN_IMAGE_MAMMOGRAPHY_CMMD","93"
"cat_BIN_IMAGE_MAMMOGRAPHY_CMMD_1","0.7635017421602787","1","ft","","CatBoost 😸","2026-03-30T13:52:44.000Z","BIN_IMAGE_MAMMOGRAPHY_CMMD","474"
"cat_BIN_IMAGE_MAMMOGRAPHY_CMMD_1","0.7458841463414634","1","non","","CatBoost 😸","2026-03-30T13:52:22.000Z","BIN_IMAGE_MAMMOGRAPHY_CMMD","17"
"cat_BIN_IMAGE_MAMMOGRAPHY_CMMD_1","0.7446864111498257","1","all","","CatBoost 😸","2026-03-30T13:50:52.000Z","BIN_IMAGE_MAMMOGRAPHY_CMMD","120"
"light_BIN_IMAGE_MAMMOGRAPHY_CMMD_1","0.6216245644599303","1","img","","LightGBM 💡","2026-03-30T13:50:41.000Z","BIN_IMAGE_MAMMOGRAPHY_CMMD","94"
"light_BIN_IMAGE_MAMMOGRAPHY_CMMD_1","0.7123475609756096","1","ft","","LightGBM 💡","2026-03-30T13:49:39.000Z","BIN_IMAGE_MAMMOGRAPHY_CMMD","247"
"light_BIN_IMAGE_MAMMOGRAPHY_CMMD_1","0.7552264808362369","1","non","","LightGBM 💡","2026-03-30T13:49:23.000Z","BIN_IMAGE_MAMMOGRAPHY_CMMD","13"
"light_BIN_IMAGE_MAMMOGRAPHY_CMMD_1","0.7440984320557491","1","all","","LightGBM 💡","2026-03-30T13:48:56.000Z","BIN_IMAGE_MAMMOGRAPHY_CMMD","107"
"tabpfnv2_BIN_IMAGE_MAMMOGRAPHY_CMMD_0","0.6717552264808362","0","img","","TabPFN-v2 🤯","2026-03-30T13:48:55.000Z","BIN_IMAGE_MAMMOGRAPHY_CMMD","99"
"tabpfnv2_BIN_IMAGE_MAMMOGRAPHY_CMMD_0","0.8358449477351916","0","ft","","TabPFN-v2 🤯","2026-03-30T13:48:36.000Z","BIN_IMAGE_MAMMOGRAPHY_CMMD","255"
"tabpfnv2_BIN_IMAGE_MAMMOGRAPHY_CMMD_0","0.7965483449477353","0","non","","TabPFN-v2 🤯","2026-03-30T13:48:33.000Z","BIN_IMAGE_MAMMOGRAPHY_CMMD","17"
"tabpfnv2_BIN_IMAGE_MAMMOGRAPHY_CMMD_0","0.8249673344947736","0","all","","TabPFN-v2 🤯","2026-03-30T13:46:48.000Z","BIN_IMAGE_MAMMOGRAPHY_CMMD","120"
"tabpfnv2p5_BIN_IMAGE_MAMMOGRAPHY_CMMD_0","0.6767203832752613","0","img","","TabPFN-v2p5 🇩🇪","2026-03-30T13:46:47.000Z","BIN_IMAGE_MAMMOGRAPHY_CMMD","99"
"tabpfnv2p5_BIN_IMAGE_MAMMOGRAPHY_CMMD_0","0.8521232578397213","0","ft","","TabPFN-v2p5 🇩🇪","2026-03-30T13:45:32.000Z","BIN_IMAGE_MAMMOGRAPHY_CMMD","222"
"tabpfnv2p5_BIN_IMAGE_MAMMOGRAPHY_CMMD_0","0.7955901567944251","0","non","","TabPFN-v2p5 🇩🇪","2026-03-30T13:45:09.000Z","BIN_IMAGE_MAMMOGRAPHY_CMMD","19"
"tabpfnv2p5_BIN_IMAGE_MAMMOGRAPHY_CMMD_0","0.8330901567944251","0","all","","TabPFN-v2p5 🇩🇪","2026-03-30T13:44:46.000Z","BIN_IMAGE_MAMMOGRAPHY_CMMD","119"
"tabm_BIN_IMAGE_MAMMOGRAPHY_CMMD_0","0.6778745644599303","0","img","","TabM Ⓜ️","2026-03-30T13:43:34.000Z","BIN_IMAGE_MAMMOGRAPHY_CMMD","91"
"tabm_BIN_IMAGE_MAMMOGRAPHY_CMMD_0","0.7995644599303137","0","ft","","TabM Ⓜ️","2026-03-30T13:43:20.000Z","BIN_IMAGE_MAMMOGRAPHY_CMMD","310"
"tabm_BIN_IMAGE_MAMMOGRAPHY_CMMD_0","0.7641441637630662","0","non","","TabM Ⓜ️","2026-03-30T13:43:12.000Z","BIN_IMAGE_MAMMOGRAPHY_CMMD","15"
"tabm_BIN_IMAGE_MAMMOGRAPHY_CMMD_0","0.7698824041811847","0","all","","TabM Ⓜ️","2026-03-30T13:41:39.000Z","BIN_IMAGE_MAMMOGRAPHY_CMMD","94"
"cat_BIN_IMAGE_MAMMOGRAPHY_CMMD_0","0.6548127177700348","0","img","","CatBoost 😸","2026-03-30T13:41:37.000Z","BIN_IMAGE_MAMMOGRAPHY_CMMD","88"
"cat_BIN_IMAGE_MAMMOGRAPHY_CMMD_0","0.8177918118466898","0","ft","","CatBoost 😸","2026-03-30T13:41:30.000Z","BIN_IMAGE_MAMMOGRAPHY_CMMD","311"
"cat_BIN_IMAGE_MAMMOGRAPHY_CMMD_0","0.7858776132404182","0","non","","CatBoost 😸","2026-03-30T13:41:22.000Z","BIN_IMAGE_MAMMOGRAPHY_CMMD","14"
"cat_BIN_IMAGE_MAMMOGRAPHY_CMMD_0","0.7813588850174216","0","all","","CatBoost 😸","2026-03-30T13:39:49.000Z","BIN_IMAGE_MAMMOGRAPHY_CMMD","93"
"light_BIN_IMAGE_MAMMOGRAPHY_CMMD_0","0.6229529616724739","0","img","","LightGBM 💡","2026-03-30T13:38:53.000Z","BIN_IMAGE_MAMMOGRAPHY_CMMD","158"
"light_BIN_IMAGE_MAMMOGRAPHY_CMMD_0","0.7910060975609756","0","ft","","LightGBM 💡","2026-03-30T13:38:48.000Z","BIN_IMAGE_MAMMOGRAPHY_CMMD","354"
"light_BIN_IMAGE_MAMMOGRAPHY_CMMD_0","0.7898192508710802","0","non","","LightGBM 💡","2026-03-30T13:38:45.000Z","BIN_IMAGE_MAMMOGRAPHY_CMMD","59"
"light_BIN_IMAGE_MAMMOGRAPHY_CMMD_0","0.7505879790940767","0","all","","LightGBM 💡","2026-03-30T13:38:43.000Z","BIN_IMAGE_MAMMOGRAPHY_CMMD","155"
