"Name","test_score","fold","multimodal_state","model","Created","dataset","Runtime"
"cat_MUL_IMAGE_CBIS_DDSM_3","0.8712150924372855","3","img","CatBoost 😸","2026-04-02T12:01:03.000Z","MUL_IMAGE_CBIS_DDSM","247"
"cat_MUL_IMAGE_CBIS_DDSM_3","0.9058368054347908","3","ft","CatBoost 😸","2026-04-02T11:59:04.000Z","MUL_IMAGE_CBIS_DDSM","404"
"cat_MUL_IMAGE_CBIS_DDSM_3","0.881043868141046","3","all","CatBoost 😸","2026-04-02T11:58:43.000Z","MUL_IMAGE_CBIS_DDSM","227"
"cat_MUL_IMAGE_CBIS_DDSM_3","0.7504111289420548","3","non","CatBoost 😸","2026-04-02T11:58:43.000Z","MUL_IMAGE_CBIS_DDSM","15"
"light_MUL_IMAGE_CBIS_DDSM_3","0.8513928605558263","3","img","LightGBM 💡","2026-04-02T11:58:09.000Z","MUL_IMAGE_CBIS_DDSM","250"
"light_MUL_IMAGE_CBIS_DDSM_3","0.8935685915346984","3","ft","LightGBM 💡","2026-04-02T11:56:10.000Z","MUL_IMAGE_CBIS_DDSM","426"
"light_MUL_IMAGE_CBIS_DDSM_3","0.6864063701851866","3","non","LightGBM 💡","2026-04-02T11:55:54.000Z","MUL_IMAGE_CBIS_DDSM","12"
"light_MUL_IMAGE_CBIS_DDSM_3","0.8676299441179938","3","all","LightGBM 💡","2026-04-02T11:54:57.000Z","MUL_IMAGE_CBIS_DDSM","222"
"tabpfnv2_MUL_IMAGE_CBIS_DDSM_2","0.8331238841217039","2","img","TabPFN-v2 🤯","2026-04-02T11:54:20.000Z","MUL_IMAGE_CBIS_DDSM","258"
"tabpfnv2_MUL_IMAGE_CBIS_DDSM_2","0.8876410498130187","2","ft","TabPFN-v2 🤯","2026-04-02T11:53:58.000Z","MUL_IMAGE_CBIS_DDSM","418"
"tabpfnv2_MUL_IMAGE_CBIS_DDSM_2","0.6998141058833356","2","non","TabPFN-v2 🤯","2026-04-02T11:53:42.000Z","MUL_IMAGE_CBIS_DDSM","12"
"tabpfnv2_MUL_IMAGE_CBIS_DDSM_2","0.863618047157855","2","all","TabPFN-v2 🤯","2026-04-02T11:51:31.000Z","MUL_IMAGE_CBIS_DDSM","257"
"tabpfnv2p5_MUL_IMAGE_CBIS_DDSM_2","0.8442934620656775","2","img","TabPFN-v2p5 🇩🇪","2026-04-02T11:51:00.000Z","MUL_IMAGE_CBIS_DDSM","230"
"tabpfnv2p5_MUL_IMAGE_CBIS_DDSM_2","0.8828476925735596","2","ft","TabPFN-v2p5 🇩🇪","2026-04-02T11:50:27.000Z","MUL_IMAGE_CBIS_DDSM","456"
"tabpfnv2p5_MUL_IMAGE_CBIS_DDSM_2","0.7010574923209163","2","non","TabPFN-v2p5 🇩🇪","2026-04-02T11:50:05.000Z","MUL_IMAGE_CBIS_DDSM","15"
"tabpfnv2p5_MUL_IMAGE_CBIS_DDSM_2","0.8735286579014626","2","all","TabPFN-v2p5 🇩🇪","2026-04-02T11:49:25.000Z","MUL_IMAGE_CBIS_DDSM","251"
"tabm_MUL_IMAGE_CBIS_DDSM_2","0.8435649952943748","2","img","TabM Ⓜ️","2026-04-02T11:47:14.000Z","MUL_IMAGE_CBIS_DDSM","220"
"tabm_MUL_IMAGE_CBIS_DDSM_2","0.8877637234812534","2","ft","TabM Ⓜ️","2026-04-02T11:47:09.000Z","MUL_IMAGE_CBIS_DDSM","427"
"tabm_MUL_IMAGE_CBIS_DDSM_2","0.667616478692168","2","non","TabM Ⓜ️","2026-04-02T11:46:48.000Z","MUL_IMAGE_CBIS_DDSM","15"
"tabm_MUL_IMAGE_CBIS_DDSM_2","0.8730443101861003","2","all","TabM Ⓜ️","2026-04-02T11:45:47.000Z","MUL_IMAGE_CBIS_DDSM","252"
"cat_MUL_IMAGE_CBIS_DDSM_2","0.8166581659944331","2","img","CatBoost 😸","2026-04-02T11:45:18.000Z","MUL_IMAGE_CBIS_DDSM","244"
"cat_MUL_IMAGE_CBIS_DDSM_2","0.8713888569924341","2","ft","CatBoost 😸","2026-04-02T11:44:20.000Z","MUL_IMAGE_CBIS_DDSM","426"
"cat_MUL_IMAGE_CBIS_DDSM_2","0.6336211211362106","2","non","CatBoost 😸","2026-04-02T11:43:59.000Z","MUL_IMAGE_CBIS_DDSM","14"
"cat_MUL_IMAGE_CBIS_DDSM_2","0.826072828908329","2","all","CatBoost 😸","2026-04-02T11:43:22.000Z","MUL_IMAGE_CBIS_DDSM","226"
"light_MUL_IMAGE_CBIS_DDSM_2","0.7858202387948239","2","img","LightGBM 💡","2026-04-02T11:41:34.000Z","MUL_IMAGE_CBIS_DDSM","246"
"light_MUL_IMAGE_CBIS_DDSM_2","0.8703596299067451","2","ft","LightGBM 💡","2026-04-02T11:32:26.000Z","MUL_IMAGE_CBIS_DDSM","425"
"light_MUL_IMAGE_CBIS_DDSM_2","0.6554450224693775","2","non","LightGBM 💡","2026-04-02T11:32:10.000Z","MUL_IMAGE_CBIS_DDSM","12"
"light_MUL_IMAGE_CBIS_DDSM_2","0.7848838569488374","2","all","LightGBM 💡","2026-04-02T11:31:19.000Z","MUL_IMAGE_CBIS_DDSM","245"
"tabpfnv2_MUL_IMAGE_CBIS_DDSM_1","0.8629691972391516","1","img","TabPFN-v2 🤯","2026-04-02T11:29:40.000Z","MUL_IMAGE_CBIS_DDSM","252"
"tabpfnv2_MUL_IMAGE_CBIS_DDSM_1","0.9035851221515764","1","ft","TabPFN-v2 🤯","2026-04-02T11:29:24.000Z","MUL_IMAGE_CBIS_DDSM","374"
"tabpfnv2_MUL_IMAGE_CBIS_DDSM_1","0.7339189846747681","1","non","TabPFN-v2 🤯","2026-04-02T11:29:08.000Z","MUL_IMAGE_CBIS_DDSM","13"
"tabpfnv2_MUL_IMAGE_CBIS_DDSM_1","0.8811349870397471","1","all","TabPFN-v2 🤯","2026-04-02T11:27:52.000Z","MUL_IMAGE_CBIS_DDSM","255"
"tabpfnv2p5_MUL_IMAGE_CBIS_DDSM_1","0.871708644148993","1","img","TabPFN-v2p5 🇩🇪","2026-04-02T11:26:50.000Z","MUL_IMAGE_CBIS_DDSM","262"
"tabpfnv2p5_MUL_IMAGE_CBIS_DDSM_1","0.9114907470860476","1","ft","TabPFN-v2p5 🇩🇪","2026-04-02T11:26:47.000Z","MUL_IMAGE_CBIS_DDSM","444"
"tabpfnv2p5_MUL_IMAGE_CBIS_DDSM_1","0.7480987574830685","1","non","TabPFN-v2p5 🇩🇪","2026-04-02T11:26:29.000Z","MUL_IMAGE_CBIS_DDSM","14"
"tabpfnv2p5_MUL_IMAGE_CBIS_DDSM_1","0.888681694615826","1","all","TabPFN-v2p5 🇩🇪","2026-04-02T11:25:17.000Z","MUL_IMAGE_CBIS_DDSM","226"
"tabm_MUL_IMAGE_CBIS_DDSM_1","0.8607009054184959","1","img","TabM Ⓜ️","2026-04-02T11:23:39.000Z","MUL_IMAGE_CBIS_DDSM","248"
"tabm_MUL_IMAGE_CBIS_DDSM_1","0.8854572566046586","1","ft","TabM Ⓜ️","2026-04-02T11:22:56.000Z","MUL_IMAGE_CBIS_DDSM","400"
"tabm_MUL_IMAGE_CBIS_DDSM_1","0.6975339457899311","1","non","TabM Ⓜ️","2026-04-02T11:22:39.000Z","MUL_IMAGE_CBIS_DDSM","13"
"tabm_MUL_IMAGE_CBIS_DDSM_1","0.8817094386959945","1","all","TabM Ⓜ️","2026-04-02T11:22:29.000Z","MUL_IMAGE_CBIS_DDSM","251"
"cat_MUL_IMAGE_CBIS_DDSM_1","0.8556817836637369","1","img","CatBoost 😸","2026-04-02T11:21:31.000Z","MUL_IMAGE_CBIS_DDSM","222"
"cat_MUL_IMAGE_CBIS_DDSM_1","0.8925256940265621","1","ft","CatBoost 😸","2026-04-02T11:19:44.000Z","MUL_IMAGE_CBIS_DDSM","401"
"cat_MUL_IMAGE_CBIS_DDSM_1","0.6898461448527056","1","non","CatBoost 😸","2026-04-02T11:19:23.000Z","MUL_IMAGE_CBIS_DDSM","15"
"cat_MUL_IMAGE_CBIS_DDSM_1","0.8681982710237788","1","all","CatBoost 😸","2026-04-02T11:19:22.000Z","MUL_IMAGE_CBIS_DDSM","253"
"light_MUL_IMAGE_CBIS_DDSM_1","0.8403301202971153","1","img","LightGBM 💡","2026-04-02T11:18:06.000Z","MUL_IMAGE_CBIS_DDSM","255"
"light_MUL_IMAGE_CBIS_DDSM_1","0.8770684333438179","1","ft","LightGBM 💡","2026-04-02T11:15:50.000Z","MUL_IMAGE_CBIS_DDSM","403"
"light_MUL_IMAGE_CBIS_DDSM_1","0.7045576914722823","1","non","LightGBM 💡","2026-04-02T11:15:34.000Z","MUL_IMAGE_CBIS_DDSM","13"
"light_MUL_IMAGE_CBIS_DDSM_1","0.8421590076239033","1","all","LightGBM 💡","2026-04-02T11:15:10.000Z","MUL_IMAGE_CBIS_DDSM","248"
"tabpfnv2_MUL_IMAGE_CBIS_DDSM_0","0.843063159437357","0","img","TabPFN-v2 🤯","2026-04-02T11:15:05.000Z","MUL_IMAGE_CBIS_DDSM","254"
"tabpfnv2_MUL_IMAGE_CBIS_DDSM_0","0.8979738080003532","0","ft","TabPFN-v2 🤯","2026-04-02T11:14:58.000Z","MUL_IMAGE_CBIS_DDSM","387"
"tabpfnv2_MUL_IMAGE_CBIS_DDSM_0","0.751375095152902","0","non","TabPFN-v2 🤯","2026-04-02T11:14:48.000Z","MUL_IMAGE_CBIS_DDSM","15"
"tabpfnv2_MUL_IMAGE_CBIS_DDSM_0","0.8631329252373703","0","all","TabPFN-v2 🤯","2026-04-02T11:10:46.000Z","MUL_IMAGE_CBIS_DDSM","249"
"tabpfnv2p5_MUL_IMAGE_CBIS_DDSM_0","0.8515841413137429","0","img","TabPFN-v2p5 🇩🇪","2026-04-02T11:10:25.000Z","MUL_IMAGE_CBIS_DDSM","258"
"tabpfnv2p5_MUL_IMAGE_CBIS_DDSM_0","0.8961156966755698","0","ft","TabPFN-v2p5 🇩🇪","2026-04-02T11:10:25.000Z","MUL_IMAGE_CBIS_DDSM","458"
"tabpfnv2p5_MUL_IMAGE_CBIS_DDSM_0","0.7683633283807898","0","non","TabPFN-v2p5 🇩🇪","2026-04-02T11:10:24.000Z","MUL_IMAGE_CBIS_DDSM","14"
"tabpfnv2p5_MUL_IMAGE_CBIS_DDSM_0","0.8675587837098192","0","all","TabPFN-v2p5 🇩🇪","2026-04-02T11:10:22.000Z","MUL_IMAGE_CBIS_DDSM","277"
"tabm_MUL_IMAGE_CBIS_DDSM_0","0.8169195767156928","0","img","TabM Ⓜ️","2026-04-02T11:10:19.000Z","MUL_IMAGE_CBIS_DDSM","311"
"tabm_MUL_IMAGE_CBIS_DDSM_0","0.897890623356932","0","ft","TabM Ⓜ️","2026-04-02T10:35:00.000Z","MUL_IMAGE_CBIS_DDSM","4301"
"tabm_MUL_IMAGE_CBIS_DDSM_0","0.7305644336448972","0","non","TabM Ⓜ️","2026-04-02T10:34:49.000Z","MUL_IMAGE_CBIS_DDSM","3913"
"tabm_MUL_IMAGE_CBIS_DDSM_0","0.8401867256334534","0","all","TabM Ⓜ️","2026-04-02T10:34:37.000Z","MUL_IMAGE_CBIS_DDSM","4123"
"cat_MUL_IMAGE_CBIS_DDSM_0","0.7912555092751103","0","img","CatBoost 😸","2026-04-02T10:34:26.000Z","MUL_IMAGE_CBIS_DDSM","4167"
"cat_MUL_IMAGE_CBIS_DDSM_0","0.8795793543598258","0","ft","CatBoost 😸","2026-04-02T10:33:43.000Z","MUL_IMAGE_CBIS_DDSM","4291"
"cat_MUL_IMAGE_CBIS_DDSM_0","0.7160210983931159","0","non","CatBoost 😸","2026-04-02T10:33:34.000Z","MUL_IMAGE_CBIS_DDSM","3882"
"cat_MUL_IMAGE_CBIS_DDSM_0","0.8120795199592283","0","all","CatBoost 😸","2026-04-02T10:33:33.000Z","MUL_IMAGE_CBIS_DDSM","3965"
"light_MUL_IMAGE_CBIS_DDSM_0","0.7965894798675694","0","img","LightGBM 💡","2026-04-02T10:33:32.000Z","MUL_IMAGE_CBIS_DDSM","3971"
"light_MUL_IMAGE_CBIS_DDSM_0","0.8862129487721961","0","ft","LightGBM 💡","2026-04-02T10:33:23.000Z","MUL_IMAGE_CBIS_DDSM","4089"
"light_MUL_IMAGE_CBIS_DDSM_0","0.7231961802767043","0","non","LightGBM 💡","2026-04-02T10:33:16.000Z","MUL_IMAGE_CBIS_DDSM","3676"
"light_MUL_IMAGE_CBIS_DDSM_0","0.7993914087962092","0","all","LightGBM 💡","2026-04-02T10:33:12.000Z","MUL_IMAGE_CBIS_DDSM","3887"
