"Name","test_score","fold","multimodal_state","parameters.dino_models","model","Created","dataset","Runtime"
"cat_BIN_IMAGE_CELEB_ATTRACTIVENESS_4","0.9109478914345688","4","all","","CatBoost 😸","2026-03-30T10:37:50.000Z","BIN_IMAGE_CELEB_ATTRACTIVENESS","57"
"light_BIN_IMAGE_CELEB_ATTRACTIVENESS_4","0.8842407633638194","4","img","","LightGBM 💡","2026-03-30T10:36:51.000Z","BIN_IMAGE_CELEB_ATTRACTIVENESS","55"
"light_BIN_IMAGE_CELEB_ATTRACTIVENESS_4","0.9177264773064951","4","ft","","LightGBM 💡","2026-03-30T10:33:22.000Z","BIN_IMAGE_CELEB_ATTRACTIVENESS","205"
"light_BIN_IMAGE_CELEB_ATTRACTIVENESS_4","0.876110462434628","4","non","","LightGBM 💡","2026-03-30T10:33:06.000Z","BIN_IMAGE_CELEB_ATTRACTIVENESS","12"
"light_BIN_IMAGE_CELEB_ATTRACTIVENESS_4","0.9050437681533532","4","all","","LightGBM 💡","2026-03-30T10:32:03.000Z","BIN_IMAGE_CELEB_ATTRACTIVENESS","60"
"tabpfnv2_BIN_IMAGE_CELEB_ATTRACTIVENESS_3","0.8842192519842997","3","img","","TabPFN-v2 🤯","2026-03-30T10:30:48.000Z","BIN_IMAGE_CELEB_ATTRACTIVENESS","71"
"tabpfnv2_BIN_IMAGE_CELEB_ATTRACTIVENESS_3","0.9065715763638964","3","ft","","TabPFN-v2 🤯","2026-03-30T10:25:50.000Z","BIN_IMAGE_CELEB_ATTRACTIVENESS","292"
"tabpfnv2_BIN_IMAGE_CELEB_ATTRACTIVENESS_3","0.8757622782451916","3","non","","TabPFN-v2 🤯","2026-03-30T10:25:18.000Z","BIN_IMAGE_CELEB_ATTRACTIVENESS","27"
"tabpfnv2_BIN_IMAGE_CELEB_ATTRACTIVENESS_3","0.904754114926796","3","all","","TabPFN-v2 🤯","2026-03-30T10:23:46.000Z","BIN_IMAGE_CELEB_ATTRACTIVENESS","89"
"tabpfnv2p5_BIN_IMAGE_CELEB_ATTRACTIVENESS_3","0.8861057499417191","3","img","","TabPFN-v2p5 🇩🇪","2026-03-30T10:22:34.000Z","BIN_IMAGE_CELEB_ATTRACTIVENESS","67"
"tabpfnv2p5_BIN_IMAGE_CELEB_ATTRACTIVENESS_3","0.9072294243654891","3","ft","","TabPFN-v2p5 🇩🇪","2026-03-30T10:17:42.000Z","BIN_IMAGE_CELEB_ATTRACTIVENESS","286"
"tabpfnv2p5_BIN_IMAGE_CELEB_ATTRACTIVENESS_3","0.8764006159258249","3","non","","TabPFN-v2p5 🇩🇪","2026-03-30T10:17:10.000Z","BIN_IMAGE_CELEB_ATTRACTIVENESS","24"
"tabpfnv2p5_BIN_IMAGE_CELEB_ATTRACTIVENESS_3","0.9048771800282348","3","all","","TabPFN-v2p5 🇩🇪","2026-03-30T10:15:46.000Z","BIN_IMAGE_CELEB_ATTRACTIVENESS","78"
"tabm_BIN_IMAGE_CELEB_ATTRACTIVENESS_3","0.8860106996601202","3","img","","TabM Ⓜ️","2026-03-30T10:14:38.000Z","BIN_IMAGE_CELEB_ATTRACTIVENESS","63"
"tabm_BIN_IMAGE_CELEB_ATTRACTIVENESS_3","0.9115992359958418","3","ft","","TabM Ⓜ️","2026-03-30T10:11:01.000Z","BIN_IMAGE_CELEB_ATTRACTIVENESS","211"
"tabm_BIN_IMAGE_CELEB_ATTRACTIVENESS_3","0.87501288181448","3","non","","TabM Ⓜ️","2026-03-30T10:10:38.000Z","BIN_IMAGE_CELEB_ATTRACTIVENESS","18"
"tabm_BIN_IMAGE_CELEB_ATTRACTIVENESS_3","0.9026665105840992","3","all","","TabM Ⓜ️","2026-03-30T10:09:35.000Z","BIN_IMAGE_CELEB_ATTRACTIVENESS","60"
"cat_BIN_IMAGE_CELEB_ATTRACTIVENESS_3","0.8760024052723892","3","img","","CatBoost 😸","2026-03-30T10:08:29.000Z","BIN_IMAGE_CELEB_ATTRACTIVENESS","60"
"cat_BIN_IMAGE_CELEB_ATTRACTIVENESS_3","0.9092259805437076","3","ft","","CatBoost 😸","2026-03-30T10:04:45.000Z","BIN_IMAGE_CELEB_ATTRACTIVENESS","218"
"cat_BIN_IMAGE_CELEB_ATTRACTIVENESS_3","0.8759944010381493","3","non","","CatBoost 😸","2026-03-30T10:04:23.000Z","BIN_IMAGE_CELEB_ATTRACTIVENESS","19"
"cat_BIN_IMAGE_CELEB_ATTRACTIVENESS_3","0.8977759234635122","3","all","","CatBoost 😸","2026-03-30T10:03:15.000Z","BIN_IMAGE_CELEB_ATTRACTIVENESS","63"
"light_BIN_IMAGE_CELEB_ATTRACTIVENESS_3","0.8725055554388272","3","img","","LightGBM 💡","2026-03-30T10:02:13.000Z","BIN_IMAGE_CELEB_ATTRACTIVENESS","58"
"light_BIN_IMAGE_CELEB_ATTRACTIVENESS_3","0.9048936887613548","3","ft","","LightGBM 💡","2026-03-30T09:58:32.000Z","BIN_IMAGE_CELEB_ATTRACTIVENESS","215"
"light_BIN_IMAGE_CELEB_ATTRACTIVENESS_3","0.8687965933979075","3","non","","LightGBM 💡","2026-03-30T09:58:09.000Z","BIN_IMAGE_CELEB_ATTRACTIVENESS","16"
"light_BIN_IMAGE_CELEB_ATTRACTIVENESS_3","0.8922099790789328","3","all","","LightGBM 💡","2026-03-30T09:56:57.000Z","BIN_IMAGE_CELEB_ATTRACTIVENESS","61"
"tabpfnv2_BIN_IMAGE_CELEB_ATTRACTIVENESS_2","0.899064104911498","2","img","","TabPFN-v2 🤯","2026-03-30T09:55:36.000Z","BIN_IMAGE_CELEB_ATTRACTIVENESS","76"
"tabpfnv2_BIN_IMAGE_CELEB_ATTRACTIVENESS_2","0.9201537613397486","2","ft","","TabPFN-v2 🤯","2026-03-30T09:52:04.000Z","BIN_IMAGE_CELEB_ATTRACTIVENESS","204"
"tabpfnv2_BIN_IMAGE_CELEB_ATTRACTIVENESS_2","0.8742239644772085","2","non","","TabPFN-v2 🤯","2026-03-30T09:51:32.000Z","BIN_IMAGE_CELEB_ATTRACTIVENESS","27"
"tabpfnv2_BIN_IMAGE_CELEB_ATTRACTIVENESS_2","0.9120834921673564","2","all","","TabPFN-v2 🤯","2026-03-30T09:49:46.000Z","BIN_IMAGE_CELEB_ATTRACTIVENESS","99"
"tabpfnv2p5_BIN_IMAGE_CELEB_ATTRACTIVENESS_2","0.9001376728289264","2","img","","TabPFN-v2p5 🇩🇪","2026-03-30T09:48:27.000Z","BIN_IMAGE_CELEB_ATTRACTIVENESS","75"
"tabpfnv2p5_BIN_IMAGE_CELEB_ATTRACTIVENESS_2","0.9202583166495076","2","ft","","TabPFN-v2p5 🇩🇪","2026-03-30T09:45:17.000Z","BIN_IMAGE_CELEB_ATTRACTIVENESS","186"
"tabpfnv2p5_BIN_IMAGE_CELEB_ATTRACTIVENESS_2","0.8741008993757697","2","non","","TabPFN-v2p5 🇩🇪","2026-03-30T09:44:40.000Z","BIN_IMAGE_CELEB_ATTRACTIVENESS","32"
"tabpfnv2p5_BIN_IMAGE_CELEB_ATTRACTIVENESS_2","0.9138324173487776","2","all","","TabPFN-v2p5 🇩🇪","2026-03-30T09:42:52.000Z","BIN_IMAGE_CELEB_ATTRACTIVENESS","102"
"tabm_BIN_IMAGE_CELEB_ATTRACTIVENESS_2","0.8966513285528044","2","img","","TabM Ⓜ️","2026-03-30T09:41:29.000Z","BIN_IMAGE_CELEB_ATTRACTIVENESS","77"
"tabm_BIN_IMAGE_CELEB_ATTRACTIVENESS_2","0.9199076311368714","2","ft","","TabM Ⓜ️","2026-03-30T09:38:16.000Z","BIN_IMAGE_CELEB_ATTRACTIVENESS","188"
"tabm_BIN_IMAGE_CELEB_ATTRACTIVENESS_2","0.8739503197191315","2","non","","TabM Ⓜ️","2026-03-30T09:37:45.000Z","BIN_IMAGE_CELEB_ATTRACTIVENESS","25"
"tabm_BIN_IMAGE_CELEB_ATTRACTIVENESS_2","0.910666742706892","2","all","","TabM Ⓜ️","2026-03-30T09:36:33.000Z","BIN_IMAGE_CELEB_ATTRACTIVENESS","65"
"cat_BIN_IMAGE_CELEB_ATTRACTIVENESS_2","0.8910113450015057","2","img","","CatBoost 😸","2026-03-30T09:35:22.000Z","BIN_IMAGE_CELEB_ATTRACTIVENESS","65"
"cat_BIN_IMAGE_CELEB_ATTRACTIVENESS_2","0.9169490660559436","2","ft","","CatBoost 😸","2026-03-30T09:32:12.000Z","BIN_IMAGE_CELEB_ATTRACTIVENESS","177"
"cat_BIN_IMAGE_CELEB_ATTRACTIVENESS_2","0.8718131891770746","2","non","","CatBoost 😸","2026-03-30T09:31:48.000Z","BIN_IMAGE_CELEB_ATTRACTIVENESS","15"
"cat_BIN_IMAGE_CELEB_ATTRACTIVENESS_2","0.9055410312055076","2","all","","CatBoost 😸","2026-03-30T09:30:23.000Z","BIN_IMAGE_CELEB_ATTRACTIVENESS","82"
"light_BIN_IMAGE_CELEB_ATTRACTIVENESS_2","0.8844578782175772","2","img","","LightGBM 💡","2026-03-30T09:29:18.000Z","BIN_IMAGE_CELEB_ATTRACTIVENESS","61"
"light_BIN_IMAGE_CELEB_ATTRACTIVENESS_2","0.913422200343982","2","ft","","LightGBM 💡","2026-03-30T09:26:15.000Z","BIN_IMAGE_CELEB_ATTRACTIVENESS","176"
"light_BIN_IMAGE_CELEB_ATTRACTIVENESS_2","0.8705345127572486","2","non","","LightGBM 💡","2026-03-30T09:25:47.000Z","BIN_IMAGE_CELEB_ATTRACTIVENESS","20"
"light_BIN_IMAGE_CELEB_ATTRACTIVENESS_2","0.8991896713361369","2","all","","LightGBM 💡","2026-03-30T09:24:41.000Z","BIN_IMAGE_CELEB_ATTRACTIVENESS","62"
"tabpfnv2_BIN_IMAGE_CELEB_ATTRACTIVENESS_1","0.8873714194809056","1","img","","TabPFN-v2 🤯","2026-03-30T09:23:10.000Z","BIN_IMAGE_CELEB_ATTRACTIVENESS","86"
"tabpfnv2_BIN_IMAGE_CELEB_ATTRACTIVENESS_1","0.9096917269235424","1","ft","","TabPFN-v2 🤯","2026-03-30T09:18:19.000Z","BIN_IMAGE_CELEB_ATTRACTIVENESS","282"
"tabpfnv2_BIN_IMAGE_CELEB_ATTRACTIVENESS_1","0.8636508713109234","1","non","","TabPFN-v2 🤯","2026-03-30T09:17:44.000Z","BIN_IMAGE_CELEB_ATTRACTIVENESS","29"
"tabpfnv2_BIN_IMAGE_CELEB_ATTRACTIVENESS_1","0.9028396021495372","1","all","","TabPFN-v2 🤯","2026-03-30T09:15:55.000Z","BIN_IMAGE_CELEB_ATTRACTIVENESS","104"
"tabpfnv2p5_BIN_IMAGE_CELEB_ATTRACTIVENESS_1","0.8890067845890476","1","img","","TabPFN-v2p5 🇩🇪","2026-03-30T09:14:33.000Z","BIN_IMAGE_CELEB_ATTRACTIVENESS","77"
"tabpfnv2p5_BIN_IMAGE_CELEB_ATTRACTIVENESS_1","0.9107873064851306","1","ft","","TabPFN-v2p5 🇩🇪","2026-03-30T09:09:51.000Z","BIN_IMAGE_CELEB_ATTRACTIVENESS","276"
"tabpfnv2p5_BIN_IMAGE_CELEB_ATTRACTIVENESS_1","0.8641426314520382","1","non","","TabPFN-v2p5 🇩🇪","2026-03-30T09:09:17.000Z","BIN_IMAGE_CELEB_ATTRACTIVENESS","28"
"tabpfnv2p5_BIN_IMAGE_CELEB_ATTRACTIVENESS_1","0.9037926062887268","1","all","","TabPFN-v2p5 🇩🇪","2026-03-30T09:07:37.000Z","BIN_IMAGE_CELEB_ATTRACTIVENESS","93"
"tabm_BIN_IMAGE_CELEB_ATTRACTIVENESS_1","0.8816433893529677","1","img","","TabM Ⓜ️","2026-03-30T09:06:10.000Z","BIN_IMAGE_CELEB_ATTRACTIVENESS","79"
"tabm_BIN_IMAGE_CELEB_ATTRACTIVENESS_1","0.9114101359619238","1","ft","","TabM Ⓜ️","2026-03-30T09:02:24.000Z","BIN_IMAGE_CELEB_ATTRACTIVENESS","219"
"tabm_BIN_IMAGE_CELEB_ATTRACTIVENESS_1","0.8608408848280742","1","non","","TabM Ⓜ️","2026-03-30T09:01:53.000Z","BIN_IMAGE_CELEB_ATTRACTIVENESS","23"
"tabm_BIN_IMAGE_CELEB_ATTRACTIVENESS_1","0.8953956643064181","1","all","","TabM Ⓜ️","2026-03-30T09:00:39.000Z","BIN_IMAGE_CELEB_ATTRACTIVENESS","64"
"cat_BIN_IMAGE_CELEB_ATTRACTIVENESS_1","0.8843908427558179","1","img","","CatBoost 😸","2026-03-30T08:59:29.000Z","BIN_IMAGE_CELEB_ATTRACTIVENESS","65"
"cat_BIN_IMAGE_CELEB_ATTRACTIVENESS_1","0.9106817506460918","1","ft","","CatBoost 😸","2026-03-30T08:55:51.000Z","BIN_IMAGE_CELEB_ATTRACTIVENESS","212"
"cat_BIN_IMAGE_CELEB_ATTRACTIVENESS_1","0.8630930762373294","1","non","","CatBoost 😸","2026-03-30T08:55:26.000Z","BIN_IMAGE_CELEB_ATTRACTIVENESS","20"
"cat_BIN_IMAGE_CELEB_ATTRACTIVENESS_1","0.900082143453887","1","all","","CatBoost 😸","2026-03-30T08:54:13.000Z","BIN_IMAGE_CELEB_ATTRACTIVENESS","67"
"light_BIN_IMAGE_CELEB_ATTRACTIVENESS_1","0.8767568043495009","1","img","","LightGBM 💡","2026-03-30T08:52:56.000Z","BIN_IMAGE_CELEB_ATTRACTIVENESS","67"
"light_BIN_IMAGE_CELEB_ATTRACTIVENESS_1","0.9053939534013494","1","ft","","LightGBM 💡","2026-03-30T08:49:19.000Z","BIN_IMAGE_CELEB_ATTRACTIVENESS","213"
"light_BIN_IMAGE_CELEB_ATTRACTIVENESS_1","0.861767374941344","1","non","","LightGBM 💡","2026-03-30T08:48:50.000Z","BIN_IMAGE_CELEB_ATTRACTIVENESS","23"
"light_BIN_IMAGE_CELEB_ATTRACTIVENESS_1","0.8944071413777888","1","all","","LightGBM 💡","2026-03-30T08:47:44.000Z","BIN_IMAGE_CELEB_ATTRACTIVENESS","59"
"tabpfnv2_BIN_IMAGE_CELEB_ATTRACTIVENESS_0","0.8950499814401819","0","img","","TabPFN-v2 🤯","2026-03-30T08:45:47.000Z","BIN_IMAGE_CELEB_ATTRACTIVENESS","108"
"tabpfnv2_BIN_IMAGE_CELEB_ATTRACTIVENESS_0","0.9140315226754954","0","ft","","TabPFN-v2 🤯","2026-03-30T08:41:30.000Z","BIN_IMAGE_CELEB_ATTRACTIVENESS","241"
"tabpfnv2_BIN_IMAGE_CELEB_ATTRACTIVENESS_0","0.8781310313155659","0","non","","TabPFN-v2 🤯","2026-03-30T08:40:58.000Z","BIN_IMAGE_CELEB_ATTRACTIVENESS","27"
"tabpfnv2_BIN_IMAGE_CELEB_ATTRACTIVENESS_0","0.9091389344963484","0","all","","TabPFN-v2 🤯","2026-03-30T08:39:18.000Z","BIN_IMAGE_CELEB_ATTRACTIVENESS","93"
"tabpfnv2p5_BIN_IMAGE_CELEB_ATTRACTIVENESS_0","0.8964347139636868","0","img","","TabPFN-v2p5 🇩🇪","2026-03-30T08:37:56.000Z","BIN_IMAGE_CELEB_ATTRACTIVENESS","75"
"tabpfnv2p5_BIN_IMAGE_CELEB_ATTRACTIVENESS_0","0.9153367131212412","0","ft","","TabPFN-v2p5 🇩🇪","2026-03-30T08:34:05.000Z","BIN_IMAGE_CELEB_ATTRACTIVENESS","227"
"tabpfnv2p5_BIN_IMAGE_CELEB_ATTRACTIVENESS_0","0.8779189191082082","0","non","","TabPFN-v2p5 🇩🇪","2026-03-30T08:33:34.000Z","BIN_IMAGE_CELEB_ATTRACTIVENESS","25"
"tabpfnv2p5_BIN_IMAGE_CELEB_ATTRACTIVENESS_0","0.9095156337702645","0","all","","TabPFN-v2p5 🇩🇪","2026-03-30T08:32:04.000Z","BIN_IMAGE_CELEB_ATTRACTIVENESS","83"
"tabm_BIN_IMAGE_CELEB_ATTRACTIVENESS_0","0.8976438535985537","0","img","","TabM Ⓜ️","2026-03-30T08:30:54.000Z","BIN_IMAGE_CELEB_ATTRACTIVENESS","62"
"tabm_BIN_IMAGE_CELEB_ATTRACTIVENESS_0","0.9133991881705424","0","ft","","TabM Ⓜ️","2026-03-30T08:27:08.000Z","BIN_IMAGE_CELEB_ATTRACTIVENESS","219"
"tabm_BIN_IMAGE_CELEB_ATTRACTIVENESS_0","0.8769944300534982","0","non","","TabM Ⓜ️","2026-03-30T08:26:46.000Z","BIN_IMAGE_CELEB_ATTRACTIVENESS","19"
"tabm_BIN_IMAGE_CELEB_ATTRACTIVENESS_0","0.9107417824028912","0","all","","TabM Ⓜ️","2026-03-30T08:25:37.000Z","BIN_IMAGE_CELEB_ATTRACTIVENESS","62"
"cat_BIN_IMAGE_CELEB_ATTRACTIVENESS_0","0.8899938067237568","0","img","","CatBoost 😸","2026-03-30T08:24:32.000Z","BIN_IMAGE_CELEB_ATTRACTIVENESS","60"
"cat_BIN_IMAGE_CELEB_ATTRACTIVENESS_0","0.9117203000387206","0","ft","","CatBoost 😸","2026-03-30T08:20:54.000Z","BIN_IMAGE_CELEB_ATTRACTIVENESS","212"
"cat_BIN_IMAGE_CELEB_ATTRACTIVENESS_0","0.8767873204925405","0","non","","CatBoost 😸","2026-03-30T08:20:37.000Z","BIN_IMAGE_CELEB_ATTRACTIVENESS","15"
"cat_BIN_IMAGE_CELEB_ATTRACTIVENESS_0","0.9027225402237784","0","all","","CatBoost 😸","2026-03-30T08:19:28.000Z","BIN_IMAGE_CELEB_ATTRACTIVENESS","62"
"light_BIN_IMAGE_CELEB_ATTRACTIVENESS_0","0.887778634897861","0","img","","LightGBM 💡","2026-03-30T08:18:21.000Z","BIN_IMAGE_CELEB_ATTRACTIVENESS","60"
"light_BIN_IMAGE_CELEB_ATTRACTIVENESS_0","0.9061973784131806","0","ft","","LightGBM 💡","2026-03-30T08:14:45.000Z","BIN_IMAGE_CELEB_ATTRACTIVENESS","210"
"light_BIN_IMAGE_CELEB_ATTRACTIVENESS_0","0.8695289808308595","0","non","","LightGBM 💡","2026-03-30T08:14:29.000Z","BIN_IMAGE_CELEB_ATTRACTIVENESS","11"
"light_BIN_IMAGE_CELEB_ATTRACTIVENESS_0","0.8972896662334374","0","all","","LightGBM 💡","2026-03-30T08:12:43.000Z","BIN_IMAGE_CELEB_ATTRACTIVENESS","101"
