"Name","test_score","fold","multimodal_state","model","Created","dataset","Runtime"
"tabpfnv2p5_REG_IMAGE_AMAZON_PACKAGES_3","0.27303692608387764","3","non","TabPFN-v2p5 🇩🇪","2026-03-29T19:03:55.000Z","REG_IMAGE_AMAZON_PACKAGES","89"
"tabpfnv2p5_REG_IMAGE_AMAZON_PACKAGES_3","0.5970434945988832","3","all","TabPFN-v2p5 🇩🇪","2026-03-29T19:00:56.000Z","REG_IMAGE_AMAZON_PACKAGES","174"
"tabm_REG_IMAGE_AMAZON_PACKAGES_3","0.4826622947743948","3","img","TabM Ⓜ️","2026-03-29T18:59:21.000Z","REG_IMAGE_AMAZON_PACKAGES","89"
"tabm_REG_IMAGE_AMAZON_PACKAGES_3","0.6322326189361557","3","ft","TabM Ⓜ️","2026-03-29T18:54:13.000Z","REG_IMAGE_AMAZON_PACKAGES","303"
"tabm_REG_IMAGE_AMAZON_PACKAGES_3","0.26870046183428964","3","non","TabM Ⓜ️","2026-03-29T18:52:43.000Z","REG_IMAGE_AMAZON_PACKAGES","85"
"tabm_REG_IMAGE_AMAZON_PACKAGES_3","0.5817911086187066","3","all","TabM Ⓜ️","2026-03-29T18:50:05.000Z","REG_IMAGE_AMAZON_PACKAGES","152"
"cat_REG_IMAGE_AMAZON_PACKAGES_3","0.4651292255031896","3","img","CatBoost 😸","2026-03-29T18:48:36.000Z","REG_IMAGE_AMAZON_PACKAGES","85"
"cat_REG_IMAGE_AMAZON_PACKAGES_3","0.6232852178300812","3","ft","CatBoost 😸","2026-03-29T18:43:22.000Z","REG_IMAGE_AMAZON_PACKAGES","308"
"cat_REG_IMAGE_AMAZON_PACKAGES_3","0.23769251201566188","3","non","CatBoost 😸","2026-03-29T18:41:52.000Z","REG_IMAGE_AMAZON_PACKAGES","84"
"cat_REG_IMAGE_AMAZON_PACKAGES_3","0.5506792996989938","3","all","CatBoost 😸","2026-03-29T18:39:14.000Z","REG_IMAGE_AMAZON_PACKAGES","153"
"light_REG_IMAGE_AMAZON_PACKAGES_3","0.47091600998677063","3","img","LightGBM 💡","2026-03-29T18:37:45.000Z","REG_IMAGE_AMAZON_PACKAGES","82"
"light_REG_IMAGE_AMAZON_PACKAGES_3","0.6002556089753438","3","ft","LightGBM 💡","2026-03-29T18:32:37.000Z","REG_IMAGE_AMAZON_PACKAGES","301"
"light_REG_IMAGE_AMAZON_PACKAGES_3","0.23151761869518064","3","non","LightGBM 💡","2026-03-29T18:31:13.000Z","REG_IMAGE_AMAZON_PACKAGES","81"
"light_REG_IMAGE_AMAZON_PACKAGES_3","0.5405515444880535","3","all","LightGBM 💡","2026-03-29T18:28:41.000Z","REG_IMAGE_AMAZON_PACKAGES","149"
"tabpfnv2_REG_IMAGE_AMAZON_PACKAGES_2","0.48918336303199295","2","img","TabPFN-v2 🤯","2026-03-29T18:26:55.000Z","REG_IMAGE_AMAZON_PACKAGES","99"
"tabpfnv2_REG_IMAGE_AMAZON_PACKAGES_2","0.6336684516425726","2","ft","TabPFN-v2 🤯","2026-03-29T18:21:04.000Z","REG_IMAGE_AMAZON_PACKAGES","344"
"tabpfnv2_REG_IMAGE_AMAZON_PACKAGES_2","0.24681561804909655","2","non","TabPFN-v2 🤯","2026-03-29T18:19:19.000Z","REG_IMAGE_AMAZON_PACKAGES","99"
"tabpfnv2_REG_IMAGE_AMAZON_PACKAGES_2","0.5790150565795829","2","all","TabPFN-v2 🤯","2026-03-29T18:16:21.000Z","REG_IMAGE_AMAZON_PACKAGES","173"
"tabpfnv2p5_REG_IMAGE_AMAZON_PACKAGES_2","0.5010055391356656","2","img","TabPFN-v2p5 🇩🇪","2026-03-29T18:14:46.000Z","REG_IMAGE_AMAZON_PACKAGES","90"
"tabpfnv2p5_REG_IMAGE_AMAZON_PACKAGES_2","0.6427582866652379","2","ft","TabPFN-v2p5 🇩🇪","2026-03-29T18:08:55.000Z","REG_IMAGE_AMAZON_PACKAGES","343"
"tabpfnv2p5_REG_IMAGE_AMAZON_PACKAGES_2","0.26205305054127226","2","non","TabPFN-v2p5 🇩🇪","2026-03-29T18:07:20.000Z","REG_IMAGE_AMAZON_PACKAGES","90"
"tabpfnv2p5_REG_IMAGE_AMAZON_PACKAGES_2","0.5938327462726152","2","all","TabPFN-v2p5 🇩🇪","2026-03-29T18:04:22.000Z","REG_IMAGE_AMAZON_PACKAGES","171"
"tabm_REG_IMAGE_AMAZON_PACKAGES_2","0.5045903833442108","2","img","TabM Ⓜ️","2026-03-29T18:02:53.000Z","REG_IMAGE_AMAZON_PACKAGES","87"
"tabm_REG_IMAGE_AMAZON_PACKAGES_2","0.6696605514320229","2","ft","TabM Ⓜ️","2026-03-29T17:57:38.000Z","REG_IMAGE_AMAZON_PACKAGES","306"
"tabm_REG_IMAGE_AMAZON_PACKAGES_2","0.260779022205891","2","non","TabM Ⓜ️","2026-03-29T17:56:08.000Z","REG_IMAGE_AMAZON_PACKAGES","84"
"tabm_REG_IMAGE_AMAZON_PACKAGES_2","0.6054967442326795","2","all","TabM Ⓜ️","2026-03-29T17:53:26.000Z","REG_IMAGE_AMAZON_PACKAGES","157"
"cat_REG_IMAGE_AMAZON_PACKAGES_2","0.4735263142783853","2","img","CatBoost 😸","2026-03-29T17:51:56.000Z","REG_IMAGE_AMAZON_PACKAGES","85"
"cat_REG_IMAGE_AMAZON_PACKAGES_2","0.6353751638290805","2","ft","CatBoost 😸","2026-03-29T17:46:53.000Z","REG_IMAGE_AMAZON_PACKAGES","298"
"cat_REG_IMAGE_AMAZON_PACKAGES_2","0.2166306416161192","2","non","CatBoost 😸","2026-03-29T17:45:29.000Z","REG_IMAGE_AMAZON_PACKAGES","81"
"cat_REG_IMAGE_AMAZON_PACKAGES_2","0.552854767860905","2","all","CatBoost 😸","2026-03-29T17:42:51.000Z","REG_IMAGE_AMAZON_PACKAGES","155"
"light_REG_IMAGE_AMAZON_PACKAGES_2","0.4754812160103534","2","img","LightGBM 💡","2026-03-29T17:41:27.000Z","REG_IMAGE_AMAZON_PACKAGES","78"
"light_REG_IMAGE_AMAZON_PACKAGES_2","0.6295156912959629","2","ft","LightGBM 💡","2026-03-29T17:36:23.000Z","REG_IMAGE_AMAZON_PACKAGES","297"
"light_REG_IMAGE_AMAZON_PACKAGES_2","0.21134365377145525","2","non","LightGBM 💡","2026-03-29T17:34:59.000Z","REG_IMAGE_AMAZON_PACKAGES","81"
"light_REG_IMAGE_AMAZON_PACKAGES_2","0.52635502127908","2","all","LightGBM 💡","2026-03-29T17:32:27.000Z","REG_IMAGE_AMAZON_PACKAGES","149"
"tabpfnv2_REG_IMAGE_AMAZON_PACKAGES_1","0.4025333058557749","1","img","TabPFN-v2 🤯","2026-03-29T17:30:42.000Z","REG_IMAGE_AMAZON_PACKAGES","99"
"tabpfnv2_REG_IMAGE_AMAZON_PACKAGES_1","0.5202051551482814","1","ft","TabPFN-v2 🤯","2026-03-29T17:24:51.000Z","REG_IMAGE_AMAZON_PACKAGES","346"
"tabpfnv2_REG_IMAGE_AMAZON_PACKAGES_1","0.19711268886127783","1","non","TabPFN-v2 🤯","2026-03-29T17:23:06.000Z","REG_IMAGE_AMAZON_PACKAGES","101"
"tabpfnv2_REG_IMAGE_AMAZON_PACKAGES_1","0.4699948258479037","1","all","TabPFN-v2 🤯","2026-03-29T17:19:57.000Z","REG_IMAGE_AMAZON_PACKAGES","185"
"tabpfnv2p5_REG_IMAGE_AMAZON_PACKAGES_1","0.4049144300655547","1","img","TabPFN-v2p5 🇩🇪","2026-03-29T17:18:22.000Z","REG_IMAGE_AMAZON_PACKAGES","87"
"tabpfnv2p5_REG_IMAGE_AMAZON_PACKAGES_1","0.5269055193571579","1","ft","TabPFN-v2p5 🇩🇪","2026-03-29T17:12:52.000Z","REG_IMAGE_AMAZON_PACKAGES","326"
"tabpfnv2p5_REG_IMAGE_AMAZON_PACKAGES_1","0.2074282447480076","1","non","TabPFN-v2p5 🇩🇪","2026-03-29T17:11:17.000Z","REG_IMAGE_AMAZON_PACKAGES","90"
"tabpfnv2p5_REG_IMAGE_AMAZON_PACKAGES_1","0.4740426035176314","1","all","TabPFN-v2p5 🇩🇪","2026-03-29T17:08:19.000Z","REG_IMAGE_AMAZON_PACKAGES","173"
"tabm_REG_IMAGE_AMAZON_PACKAGES_1","0.3862212594843032","1","img","TabM Ⓜ️","2026-03-29T17:06:48.000Z","REG_IMAGE_AMAZON_PACKAGES","86"
"tabm_REG_IMAGE_AMAZON_PACKAGES_1","0.5203586610890147","1","ft","TabM Ⓜ️","2026-03-29T17:02:06.000Z","REG_IMAGE_AMAZON_PACKAGES","277"
"tabm_REG_IMAGE_AMAZON_PACKAGES_1","0.20582602345084977","1","non","TabM Ⓜ️","2026-03-29T17:00:36.000Z","REG_IMAGE_AMAZON_PACKAGES","85"
"tabm_REG_IMAGE_AMAZON_PACKAGES_1","0.46715804341190936","1","all","TabM Ⓜ️","2026-03-29T16:57:58.000Z","REG_IMAGE_AMAZON_PACKAGES","155"
"cat_REG_IMAGE_AMAZON_PACKAGES_1","0.3686732854457383","1","img","CatBoost 😸","2026-03-29T16:56:29.000Z","REG_IMAGE_AMAZON_PACKAGES","85"
"cat_REG_IMAGE_AMAZON_PACKAGES_1","0.5084454676405998","1","ft","CatBoost 😸","2026-03-29T16:51:46.000Z","REG_IMAGE_AMAZON_PACKAGES","274"
"cat_REG_IMAGE_AMAZON_PACKAGES_1","0.1901950761065898","1","non","CatBoost 😸","2026-03-29T16:50:22.000Z","REG_IMAGE_AMAZON_PACKAGES","81"
"cat_REG_IMAGE_AMAZON_PACKAGES_1","0.4451126766305809","1","all","CatBoost 😸","2026-03-29T16:47:19.000Z","REG_IMAGE_AMAZON_PACKAGES","176"
"light_REG_IMAGE_AMAZON_PACKAGES_1","0.35786938404186674","1","img","LightGBM 💡","2026-03-29T16:45:55.000Z","REG_IMAGE_AMAZON_PACKAGES","79"
"light_REG_IMAGE_AMAZON_PACKAGES_1","0.4981437484653257","1","ft","LightGBM 💡","2026-03-29T16:41:17.000Z","REG_IMAGE_AMAZON_PACKAGES","270"
"light_REG_IMAGE_AMAZON_PACKAGES_1","0.17974659689659056","1","non","LightGBM 💡","2026-03-29T16:39:53.000Z","REG_IMAGE_AMAZON_PACKAGES","80"
"light_REG_IMAGE_AMAZON_PACKAGES_1","0.4062081889451138","1","all","LightGBM 💡","2026-03-29T16:37:20.000Z","REG_IMAGE_AMAZON_PACKAGES","149"
"tabpfnv2_REG_IMAGE_AMAZON_PACKAGES_0","0.5154342944429328","0","img","TabPFN-v2 🤯","2026-03-29T16:35:35.000Z","REG_IMAGE_AMAZON_PACKAGES","97"
"tabpfnv2_REG_IMAGE_AMAZON_PACKAGES_0","0.6151335041402111","0","ft","TabPFN-v2 🤯","2026-03-29T16:30:15.000Z","REG_IMAGE_AMAZON_PACKAGES","315"
"tabpfnv2_REG_IMAGE_AMAZON_PACKAGES_0","0.23690136520644356","0","non","TabPFN-v2 🤯","2026-03-29T16:28:30.000Z","REG_IMAGE_AMAZON_PACKAGES","98"
"tabpfnv2_REG_IMAGE_AMAZON_PACKAGES_0","0.5773882340357721","0","all","TabPFN-v2 🤯","2026-03-29T16:25:32.000Z","REG_IMAGE_AMAZON_PACKAGES","174"
"tabpfnv2p5_REG_IMAGE_AMAZON_PACKAGES_0","0.5223560032580905","0","img","TabPFN-v2p5 🇩🇪","2026-03-29T16:23:57.000Z","REG_IMAGE_AMAZON_PACKAGES","91"
"tabpfnv2p5_REG_IMAGE_AMAZON_PACKAGES_0","0.6194593248563572","0","ft","TabPFN-v2p5 🇩🇪","2026-03-29T16:18:48.000Z","REG_IMAGE_AMAZON_PACKAGES","302"
"tabpfnv2p5_REG_IMAGE_AMAZON_PACKAGES_0","0.24027657244128495","0","non","TabPFN-v2p5 🇩🇪","2026-03-29T16:17:13.000Z","REG_IMAGE_AMAZON_PACKAGES","90"
"tabpfnv2p5_REG_IMAGE_AMAZON_PACKAGES_0","0.5875635330579985","0","all","TabPFN-v2p5 🇩🇪","2026-03-29T16:14:15.000Z","REG_IMAGE_AMAZON_PACKAGES","172"
"tabm_REG_IMAGE_AMAZON_PACKAGES_0","0.5121930573013911","0","img","TabM Ⓜ️","2026-03-29T16:12:44.000Z","REG_IMAGE_AMAZON_PACKAGES","86"
"tabm_REG_IMAGE_AMAZON_PACKAGES_0","0.6035124080077052","0","ft","TabM Ⓜ️","2026-03-29T16:08:17.000Z","REG_IMAGE_AMAZON_PACKAGES","259"
"tabm_REG_IMAGE_AMAZON_PACKAGES_0","0.21047567596718364","0","non","TabM Ⓜ️","2026-03-29T16:06:47.000Z","REG_IMAGE_AMAZON_PACKAGES","84"
"tabm_REG_IMAGE_AMAZON_PACKAGES_0","0.5827612462289942","0","all","TabM Ⓜ️","2026-03-29T16:04:09.000Z","REG_IMAGE_AMAZON_PACKAGES","153"
"cat_REG_IMAGE_AMAZON_PACKAGES_0","0.482132119259049","0","img","CatBoost 😸","2026-03-29T16:02:40.000Z","REG_IMAGE_AMAZON_PACKAGES","87"
"cat_REG_IMAGE_AMAZON_PACKAGES_0","0.5887617856239894","0","ft","CatBoost 😸","2026-03-29T15:58:13.000Z","REG_IMAGE_AMAZON_PACKAGES","261"
"cat_REG_IMAGE_AMAZON_PACKAGES_0","0.23215995902593556","0","non","CatBoost 😸","2026-03-29T15:56:43.000Z","REG_IMAGE_AMAZON_PACKAGES","83"
"cat_REG_IMAGE_AMAZON_PACKAGES_0","0.5538854008347461","0","all","CatBoost 😸","2026-03-29T15:54:06.000Z","REG_IMAGE_AMAZON_PACKAGES","153"
"light_REG_IMAGE_AMAZON_PACKAGES_0","0.4622535070894208","0","img","LightGBM 💡","2026-03-29T15:52:40.000Z","REG_IMAGE_AMAZON_PACKAGES","82"
"light_REG_IMAGE_AMAZON_PACKAGES_0","0.568162194501297","0","ft","LightGBM 💡","2026-03-29T15:48:24.000Z","REG_IMAGE_AMAZON_PACKAGES","252"
"light_REG_IMAGE_AMAZON_PACKAGES_0","0.19681143319875205","0","non","LightGBM 💡","2026-03-29T15:46:59.000Z","REG_IMAGE_AMAZON_PACKAGES","82"
"light_REG_IMAGE_AMAZON_PACKAGES_0","0.5244934492382879","0","all","LightGBM 💡","2026-03-29T15:42:37.000Z","REG_IMAGE_AMAZON_PACKAGES","259"
