"Name","test_score","fold","multimodal_state","parameters.dino_models","model","Created","dataset","Runtime"
"cat_MUL_IMAGE_PETFINDER_4","0.8418954056012138","4","ft","","CatBoost 😸","2026-03-30T21:31:18.000Z","MUL_IMAGE_PETFINDER","512"
"cat_MUL_IMAGE_PETFINDER_4","0.7882335238041165","4","non","","CatBoost 😸","2026-03-30T21:26:12.000Z","MUL_IMAGE_PETFINDER","299"
"cat_MUL_IMAGE_PETFINDER_4","0.829667374547241","4","all","","CatBoost 😸","2026-03-30T21:19:48.000Z","MUL_IMAGE_PETFINDER","377"
"light_MUL_IMAGE_PETFINDER_4","0.7770130897695282","4","img","","LightGBM 💡","2026-03-30T21:18:24.000Z","MUL_IMAGE_PETFINDER","80"
"light_MUL_IMAGE_PETFINDER_4","0.8287474138663494","4","ft","","LightGBM 💡","2026-03-30T21:10:28.000Z","MUL_IMAGE_PETFINDER","467"
"light_MUL_IMAGE_PETFINDER_4","0.777197017983521","4","non","","LightGBM 💡","2026-03-30T21:05:44.000Z","MUL_IMAGE_PETFINDER","278"
"light_MUL_IMAGE_PETFINDER_4","0.8120207345122616","4","all","","LightGBM 💡","2026-03-30T20:59:58.000Z","MUL_IMAGE_PETFINDER","341"
"tabpfnv2_MUL_IMAGE_PETFINDER_3","0.8106168986777209","3","img","","TabPFN-v2 🤯","2026-03-30T20:58:23.000Z","MUL_IMAGE_PETFINDER","88"
"tabpfnv2_MUL_IMAGE_PETFINDER_3","0.8527671360584828","3","ft","","TabPFN-v2 🤯","2026-03-30T20:49:53.000Z","MUL_IMAGE_PETFINDER","502"
"tabpfnv2_MUL_IMAGE_PETFINDER_3","0.7981517787708396","3","non","","TabPFN-v2 🤯","2026-03-30T20:44:39.000Z","MUL_IMAGE_PETFINDER","310"
"tabpfnv2_MUL_IMAGE_PETFINDER_3","0.8448585142510139","3","all","","TabPFN-v2 🤯","2026-03-30T20:38:10.000Z","MUL_IMAGE_PETFINDER","383"
"tabpfnv2p5_MUL_IMAGE_PETFINDER_3","0.8162508519779007","3","img","","TabPFN-v2p5 🇩🇪","2026-03-30T20:36:35.000Z","MUL_IMAGE_PETFINDER","89"
"tabpfnv2p5_MUL_IMAGE_PETFINDER_3","0.8610235963858187","3","ft","","TabPFN-v2p5 🇩🇪","2026-03-30T20:28:10.000Z","MUL_IMAGE_PETFINDER","498"
"tabpfnv2p5_MUL_IMAGE_PETFINDER_3","0.8161009266238983","3","non","","TabPFN-v2p5 🇩🇪","2026-03-30T20:22:54.000Z","MUL_IMAGE_PETFINDER","309"
"tabpfnv2p5_MUL_IMAGE_PETFINDER_3","0.8559860422413802","3","all","","TabPFN-v2p5 🇩🇪","2026-03-30T20:16:31.000Z","MUL_IMAGE_PETFINDER","379"
"tabm_MUL_IMAGE_PETFINDER_3","0.8061189776146978","3","img","","TabM Ⓜ️","2026-03-30T20:15:00.000Z","MUL_IMAGE_PETFINDER","84"
"tabm_MUL_IMAGE_PETFINDER_3","0.852284920678587","3","ft","","TabM Ⓜ️","2026-03-30T20:07:08.000Z","MUL_IMAGE_PETFINDER","466"
"tabm_MUL_IMAGE_PETFINDER_3","0.8173705586742104","3","non","","TabM Ⓜ️","2026-03-30T20:02:19.000Z","MUL_IMAGE_PETFINDER","286"
"tabm_MUL_IMAGE_PETFINDER_3","0.8408769704711626","3","all","","TabM Ⓜ️","2026-03-30T19:56:30.000Z","MUL_IMAGE_PETFINDER","343"
"cat_MUL_IMAGE_PETFINDER_3","0.7926453680605601","3","img","","CatBoost 😸","2026-03-30T19:55:00.000Z","MUL_IMAGE_PETFINDER","85"
"cat_MUL_IMAGE_PETFINDER_3","0.8462227549157562","3","ft","","CatBoost 😸","2026-03-30T19:46:25.000Z","MUL_IMAGE_PETFINDER","509"
"cat_MUL_IMAGE_PETFINDER_3","0.8023570574414316","3","non","","CatBoost 😸","2026-03-30T19:41:14.000Z","MUL_IMAGE_PETFINDER","307"
"cat_MUL_IMAGE_PETFINDER_3","0.8406730945132832","3","all","","CatBoost 😸","2026-03-30T19:34:35.000Z","MUL_IMAGE_PETFINDER","395"
"light_MUL_IMAGE_PETFINDER_3","0.7785485110192866","3","img","","LightGBM 💡","2026-03-30T19:33:00.000Z","MUL_IMAGE_PETFINDER","91"
"light_MUL_IMAGE_PETFINDER_3","0.8336714769690567","3","ft","","LightGBM 💡","2026-03-30T19:25:03.000Z","MUL_IMAGE_PETFINDER","473"
"light_MUL_IMAGE_PETFINDER_3","0.7875481487349505","3","non","","LightGBM 💡","2026-03-30T19:20:19.000Z","MUL_IMAGE_PETFINDER","280"
"light_MUL_IMAGE_PETFINDER_3","0.820122368051122","3","all","","LightGBM 💡","2026-03-30T19:14:33.000Z","MUL_IMAGE_PETFINDER","339"
"tabpfnv2_MUL_IMAGE_PETFINDER_2","0.8073283375335857","2","img","","TabPFN-v2 🤯","2026-03-30T19:12:58.000Z","MUL_IMAGE_PETFINDER","86"
"tabpfnv2_MUL_IMAGE_PETFINDER_2","0.8426385400495873","2","ft","","TabPFN-v2 🤯","2026-03-30T19:04:03.000Z","MUL_IMAGE_PETFINDER","527"
"tabpfnv2_MUL_IMAGE_PETFINDER_2","0.7880133956839925","2","non","","TabPFN-v2 🤯","2026-03-30T18:58:48.000Z","MUL_IMAGE_PETFINDER","311"
"tabpfnv2_MUL_IMAGE_PETFINDER_2","0.8373322206237521","2","all","","TabPFN-v2 🤯","2026-03-30T18:52:18.000Z","MUL_IMAGE_PETFINDER","385"
"tabpfnv2p5_MUL_IMAGE_PETFINDER_2","0.8095496921533601","2","img","","TabPFN-v2p5 🇩🇪","2026-03-30T18:50:42.000Z","MUL_IMAGE_PETFINDER","89"
"tabpfnv2p5_MUL_IMAGE_PETFINDER_2","0.8512893717528237","2","ft","","TabPFN-v2p5 🇩🇪","2026-03-30T18:42:01.000Z","MUL_IMAGE_PETFINDER","516"
"tabpfnv2p5_MUL_IMAGE_PETFINDER_2","0.8039498997716059","2","non","","TabPFN-v2p5 🇩🇪","2026-03-30T18:36:48.000Z","MUL_IMAGE_PETFINDER","307"
"tabpfnv2p5_MUL_IMAGE_PETFINDER_2","0.8479078668190521","2","all","","TabPFN-v2p5 🇩🇪","2026-03-30T18:28:42.000Z","MUL_IMAGE_PETFINDER","481"
"tabm_MUL_IMAGE_PETFINDER_2","0.8021912139557654","2","img","","TabM Ⓜ️","2026-03-30T18:27:01.000Z","MUL_IMAGE_PETFINDER","93"
"tabm_MUL_IMAGE_PETFINDER_2","0.8461756337792301","2","ft","","TabM Ⓜ️","2026-03-30T18:18:42.000Z","MUL_IMAGE_PETFINDER","495"
"tabm_MUL_IMAGE_PETFINDER_2","0.799661240838069","2","non","","TabM Ⓜ️","2026-03-30T18:13:49.000Z","MUL_IMAGE_PETFINDER","290"
"tabm_MUL_IMAGE_PETFINDER_2","0.8411736495965891","2","all","","TabM Ⓜ️","2026-03-30T18:07:50.000Z","MUL_IMAGE_PETFINDER","354"
"cat_MUL_IMAGE_PETFINDER_2","0.7883809920785585","2","img","","CatBoost 😸","2026-03-30T18:06:16.000Z","MUL_IMAGE_PETFINDER","85"
"cat_MUL_IMAGE_PETFINDER_2","0.8340292118665935","2","ft","","CatBoost 😸","2026-03-30T17:57:40.000Z","MUL_IMAGE_PETFINDER","512"
"cat_MUL_IMAGE_PETFINDER_2","0.7848043461507369","2","non","","CatBoost 😸","2026-03-30T17:52:09.000Z","MUL_IMAGE_PETFINDER","324"
"cat_MUL_IMAGE_PETFINDER_2","0.8246003700512421","2","all","","CatBoost 😸","2026-03-30T17:44:40.000Z","MUL_IMAGE_PETFINDER","441"
"light_MUL_IMAGE_PETFINDER_2","0.7681202897537539","2","img","","LightGBM 💡","2026-03-30T17:43:02.000Z","MUL_IMAGE_PETFINDER","89"
"light_MUL_IMAGE_PETFINDER_2","0.8247989938140623","2","ft","","LightGBM 💡","2026-03-30T17:34:36.000Z","MUL_IMAGE_PETFINDER","498"
"light_MUL_IMAGE_PETFINDER_2","0.7615180052822014","2","non","","LightGBM 💡","2026-03-30T17:29:50.000Z","MUL_IMAGE_PETFINDER","282"
"light_MUL_IMAGE_PETFINDER_2","0.8031043479622385","2","all","","LightGBM 💡","2026-03-30T17:23:55.000Z","MUL_IMAGE_PETFINDER","352"
"tabpfnv2_MUL_IMAGE_PETFINDER_1","0.8037694736450072","1","img","","TabPFN-v2 🤯","2026-03-30T17:22:12.000Z","MUL_IMAGE_PETFINDER","98"
"tabpfnv2_MUL_IMAGE_PETFINDER_1","0.846620737895432","1","ft","","TabPFN-v2 🤯","2026-03-30T17:13:09.000Z","MUL_IMAGE_PETFINDER","534"
"tabpfnv2_MUL_IMAGE_PETFINDER_1","0.8012158719053649","1","non","","TabPFN-v2 🤯","2026-03-30T17:07:39.000Z","MUL_IMAGE_PETFINDER","325"
"tabpfnv2_MUL_IMAGE_PETFINDER_1","0.8387463045927134","1","all","","TabPFN-v2 🤯","2026-03-30T17:00:58.000Z","MUL_IMAGE_PETFINDER","397"
"tabpfnv2p5_MUL_IMAGE_PETFINDER_1","0.8077711982537671","1","img","","TabPFN-v2p5 🇩🇪","2026-03-30T16:59:01.000Z","MUL_IMAGE_PETFINDER","113"
"tabpfnv2p5_MUL_IMAGE_PETFINDER_1","0.8546427739649571","1","ft","","TabPFN-v2p5 🇩🇪","2026-03-30T16:49:53.000Z","MUL_IMAGE_PETFINDER","538"
"tabpfnv2p5_MUL_IMAGE_PETFINDER_1","0.8190712256220509","1","non","","TabPFN-v2p5 🇩🇪","2026-03-30T16:44:31.000Z","MUL_IMAGE_PETFINDER","314"
"tabpfnv2p5_MUL_IMAGE_PETFINDER_1","0.8502037865092646","1","all","","TabPFN-v2p5 🇩🇪","2026-03-30T16:37:39.000Z","MUL_IMAGE_PETFINDER","405"
"tabm_MUL_IMAGE_PETFINDER_1","0.7973745604555054","1","img","","TabM Ⓜ️","2026-03-30T16:36:08.000Z","MUL_IMAGE_PETFINDER","87"
"tabm_MUL_IMAGE_PETFINDER_1","0.8502736051160045","1","ft","","TabM Ⓜ️","2026-03-30T16:27:36.000Z","MUL_IMAGE_PETFINDER","508"
"tabm_MUL_IMAGE_PETFINDER_1","0.8132108144256861","1","non","","TabM Ⓜ️","2026-03-30T16:22:43.000Z","MUL_IMAGE_PETFINDER","285"
"tabm_MUL_IMAGE_PETFINDER_1","0.8460341278941377","1","all","","TabM Ⓜ️","2026-03-30T16:16:44.000Z","MUL_IMAGE_PETFINDER","355"
"cat_MUL_IMAGE_PETFINDER_1","0.785817179491503","1","img","","CatBoost 😸","2026-03-30T16:15:03.000Z","MUL_IMAGE_PETFINDER","94"
"cat_MUL_IMAGE_PETFINDER_1","0.8415616249962369","1","ft","","CatBoost 😸","2026-03-30T16:06:19.000Z","MUL_IMAGE_PETFINDER","517"
"cat_MUL_IMAGE_PETFINDER_1","0.7992012133450315","1","non","","CatBoost 😸","2026-03-30T16:00:34.000Z","MUL_IMAGE_PETFINDER","337"
"cat_MUL_IMAGE_PETFINDER_1","0.8374552913155169","1","all","","CatBoost 😸","2026-03-30T15:53:37.000Z","MUL_IMAGE_PETFINDER","410"
"light_MUL_IMAGE_PETFINDER_1","0.7668015393457612","1","img","","LightGBM 💡","2026-03-30T15:52:00.000Z","MUL_IMAGE_PETFINDER","89"
"light_MUL_IMAGE_PETFINDER_1","0.8323367239130582","1","ft","","LightGBM 💡","2026-03-30T15:43:31.000Z","MUL_IMAGE_PETFINDER","500"
"light_MUL_IMAGE_PETFINDER_1","0.7869340802882432","1","non","","LightGBM 💡","2026-03-30T15:38:33.000Z","MUL_IMAGE_PETFINDER","291"
"light_MUL_IMAGE_PETFINDER_1","0.8131745358523259","1","all","","LightGBM 💡","2026-03-30T15:32:28.000Z","MUL_IMAGE_PETFINDER","361"
"tabpfnv2_MUL_IMAGE_PETFINDER_0","0.8025658648406339","0","img","","TabPFN-v2 🤯","2026-03-30T15:30:45.000Z","MUL_IMAGE_PETFINDER","95"
"tabpfnv2_MUL_IMAGE_PETFINDER_0","0.8388276158038296","0","ft","","TabPFN-v2 🤯","2026-03-30T15:21:56.000Z","MUL_IMAGE_PETFINDER","524"
"tabpfnv2_MUL_IMAGE_PETFINDER_0","0.7869918699382421","0","non","","TabPFN-v2 🤯","2026-03-30T15:16:33.000Z","MUL_IMAGE_PETFINDER","320"
"tabpfnv2_MUL_IMAGE_PETFINDER_0","0.8307580993875812","0","all","","TabPFN-v2 🤯","2026-03-30T15:09:49.000Z","MUL_IMAGE_PETFINDER","399"
"tabpfnv2p5_MUL_IMAGE_PETFINDER_0","0.8066238345792796","0","img","","TabPFN-v2p5 🇩🇪","2026-03-30T15:08:07.000Z","MUL_IMAGE_PETFINDER","97"
"tabpfnv2p5_MUL_IMAGE_PETFINDER_0","0.8472244799425965","0","ft","","TabPFN-v2p5 🇩🇪","2026-03-30T14:59:25.000Z","MUL_IMAGE_PETFINDER","518"
"tabpfnv2p5_MUL_IMAGE_PETFINDER_0","0.8046054677584142","0","non","","TabPFN-v2p5 🇩🇪","2026-03-30T14:53:57.000Z","MUL_IMAGE_PETFINDER","324"
"tabpfnv2p5_MUL_IMAGE_PETFINDER_0","0.8419407190579622","0","all","","TabPFN-v2p5 🇩🇪","2026-03-30T14:47:01.000Z","MUL_IMAGE_PETFINDER","403"
"tabm_MUL_IMAGE_PETFINDER_0","0.7980606003871884","0","img","","TabM Ⓜ️","2026-03-30T14:44:42.000Z","MUL_IMAGE_PETFINDER","132"
"tabm_MUL_IMAGE_PETFINDER_0","0.8390916086873426","0","ft","","TabM Ⓜ️","2026-03-30T14:35:09.000Z","MUL_IMAGE_PETFINDER","565"
"tabm_MUL_IMAGE_PETFINDER_0","0.8010277474585986","0","non","","TabM Ⓜ️","2026-03-30T14:30:00.000Z","MUL_IMAGE_PETFINDER","305"
"tabm_MUL_IMAGE_PETFINDER_0","0.8385545250925166","0","all","","TabM Ⓜ️","2026-03-30T14:23:38.000Z","MUL_IMAGE_PETFINDER","376"
"cat_MUL_IMAGE_PETFINDER_0","0.7869599939464399","0","img","","CatBoost 😸","2026-03-30T14:22:02.000Z","MUL_IMAGE_PETFINDER","92"
"cat_MUL_IMAGE_PETFINDER_0","0.8320147757180612","0","ft","","CatBoost 😸","2026-03-30T14:12:35.000Z","MUL_IMAGE_PETFINDER","561"
"cat_MUL_IMAGE_PETFINDER_0","0.7914723363860754","0","non","","CatBoost 😸","2026-03-30T14:07:12.000Z","MUL_IMAGE_PETFINDER","317"
"cat_MUL_IMAGE_PETFINDER_0","0.8279841564160215","0","all","","CatBoost 😸","2026-03-30T14:00:04.000Z","MUL_IMAGE_PETFINDER","422"
"light_MUL_IMAGE_PETFINDER_0","0.7671267776886594","0","img","","LightGBM 💡","2026-03-30T13:58:34.000Z","MUL_IMAGE_PETFINDER","86"
"light_MUL_IMAGE_PETFINDER_0","0.8199806481124975","0","ft","","LightGBM 💡","2026-03-30T13:50:03.000Z","MUL_IMAGE_PETFINDER","504"
"light_MUL_IMAGE_PETFINDER_0","0.7724521548417886","0","non","","LightGBM 💡","2026-03-30T13:45:12.000Z","MUL_IMAGE_PETFINDER","287"
"light_MUL_IMAGE_PETFINDER_0","0.8064851851382446","0","all","","LightGBM 💡","2026-03-30T13:38:47.000Z","MUL_IMAGE_PETFINDER","377"
