"Name","test_score","fold","multimodal_state","model","Created","dataset","Runtime"
"tabm_MUL_IMAGE_ZOOSCAN_ZOOPLANKTON_1","0.986825590709542","1","ft","TabM Ⓜ️","2026-03-29T16:37:58.000Z","MUL_IMAGE_ZOOSCAN_ZOOPLANKTON","233"
"tabm_MUL_IMAGE_ZOOSCAN_ZOOPLANKTON_1","0.966037302798062","1","non","TabM Ⓜ️","2026-03-29T16:37:31.000Z","MUL_IMAGE_ZOOSCAN_ZOOPLANKTON","23"
"tabm_MUL_IMAGE_ZOOSCAN_ZOOPLANKTON_1","0.9852861342895152","1","all","TabM Ⓜ️","2026-03-29T16:36:12.000Z","MUL_IMAGE_ZOOSCAN_ZOOPLANKTON","75"
"cat_MUL_IMAGE_ZOOSCAN_ZOOPLANKTON_1","0.9706496597757978","1","img","CatBoost 😸","2026-03-29T16:34:54.000Z","MUL_IMAGE_ZOOSCAN_ZOOPLANKTON","75"
"cat_MUL_IMAGE_ZOOSCAN_ZOOPLANKTON_1","0.983062604790754","1","ft","CatBoost 😸","2026-03-29T16:30:52.000Z","MUL_IMAGE_ZOOSCAN_ZOOPLANKTON","235"
"cat_MUL_IMAGE_ZOOSCAN_ZOOPLANKTON_1","0.9666836006352528","1","non","CatBoost 😸","2026-03-29T16:30:20.000Z","MUL_IMAGE_ZOOSCAN_ZOOPLANKTON","25"
"cat_MUL_IMAGE_ZOOSCAN_ZOOPLANKTON_1","0.9823170532513475","1","all","CatBoost 😸","2026-03-29T16:28:51.000Z","MUL_IMAGE_ZOOSCAN_ZOOPLANKTON","83"
"light_MUL_IMAGE_ZOOSCAN_ZOOPLANKTON_1","0.9664622836236572","1","img","LightGBM 💡","2026-03-29T16:27:42.000Z","MUL_IMAGE_ZOOSCAN_ZOOPLANKTON","63"
"light_MUL_IMAGE_ZOOSCAN_ZOOPLANKTON_1","0.9824713692099216","1","ft","LightGBM 💡","2026-03-29T16:23:47.000Z","MUL_IMAGE_ZOOSCAN_ZOOPLANKTON","229"
"light_MUL_IMAGE_ZOOSCAN_ZOOPLANKTON_1","0.959137430545835","1","non","LightGBM 💡","2026-03-29T16:23:25.000Z","MUL_IMAGE_ZOOSCAN_ZOOPLANKTON","15"
"light_MUL_IMAGE_ZOOSCAN_ZOOPLANKTON_1","0.9779818024029404","1","all","LightGBM 💡","2026-03-29T16:22:16.000Z","MUL_IMAGE_ZOOSCAN_ZOOPLANKTON","64"
"tabpfnv2_MUL_IMAGE_ZOOSCAN_ZOOPLANKTON_0","0.9749076289354188","0","img","TabPFN-v2 🤯","2026-03-29T16:21:02.000Z","MUL_IMAGE_ZOOSCAN_ZOOPLANKTON","70"
"tabpfnv2_MUL_IMAGE_ZOOSCAN_ZOOPLANKTON_0","0.9860670030265684","0","ft","TabPFN-v2 🤯","2026-03-29T16:15:32.000Z","MUL_IMAGE_ZOOSCAN_ZOOPLANKTON","323"
"tabpfnv2_MUL_IMAGE_ZOOSCAN_ZOOPLANKTON_0","0.9707328974444298","0","non","TabPFN-v2 🤯","2026-03-29T16:15:05.000Z","MUL_IMAGE_ZOOSCAN_ZOOPLANKTON","20"
"tabpfnv2_MUL_IMAGE_ZOOSCAN_ZOOPLANKTON_0","0.984841389457668","0","all","TabPFN-v2 🤯","2026-03-29T16:13:46.000Z","MUL_IMAGE_ZOOSCAN_ZOOPLANKTON","76"
"tabpfnv2p5_MUL_IMAGE_ZOOSCAN_ZOOPLANKTON_0","0.980250651359003","0","img","TabPFN-v2p5 🇩🇪","2026-03-29T16:12:31.000Z","MUL_IMAGE_ZOOSCAN_ZOOPLANKTON","70"
"tabpfnv2p5_MUL_IMAGE_ZOOSCAN_ZOOPLANKTON_0","0.9891284504631396","0","ft","TabPFN-v2p5 🇩🇪","2026-03-29T16:07:06.000Z","MUL_IMAGE_ZOOSCAN_ZOOPLANKTON","319"
"tabpfnv2p5_MUL_IMAGE_ZOOSCAN_ZOOPLANKTON_0","0.9724602110751704","0","non","TabPFN-v2p5 🇩🇪","2026-03-29T16:06:44.000Z","MUL_IMAGE_ZOOSCAN_ZOOPLANKTON","19"
"tabpfnv2p5_MUL_IMAGE_ZOOSCAN_ZOOPLANKTON_0","0.988394425082355","0","all","TabPFN-v2p5 🇩🇪","2026-03-29T16:05:26.000Z","MUL_IMAGE_ZOOSCAN_ZOOPLANKTON","75"
"tabm_MUL_IMAGE_ZOOSCAN_ZOOPLANKTON_0","0.981296462541788","0","img","TabM Ⓜ️","2026-03-29T16:04:07.000Z","MUL_IMAGE_ZOOSCAN_ZOOPLANKTON","74"
"tabm_MUL_IMAGE_ZOOSCAN_ZOOPLANKTON_0","0.988831074126369","0","ft","TabM Ⓜ️","2026-03-29T15:59:39.000Z","MUL_IMAGE_ZOOSCAN_ZOOPLANKTON","263"
"tabm_MUL_IMAGE_ZOOSCAN_ZOOPLANKTON_0","0.9635708467030206","0","non","TabM Ⓜ️","2026-03-29T15:59:12.000Z","MUL_IMAGE_ZOOSCAN_ZOOPLANKTON","24"
"tabm_MUL_IMAGE_ZOOSCAN_ZOOPLANKTON_0","0.9865253379702128","0","all","TabM Ⓜ️","2026-03-29T15:57:58.000Z","MUL_IMAGE_ZOOSCAN_ZOOPLANKTON","69"
"cat_MUL_IMAGE_ZOOSCAN_ZOOPLANKTON_0","0.9754576735325614","0","img","CatBoost 😸","2026-03-29T15:56:39.000Z","MUL_IMAGE_ZOOSCAN_ZOOPLANKTON","77"
"cat_MUL_IMAGE_ZOOSCAN_ZOOPLANKTON_0","0.987415420968029","0","ft","CatBoost 😸","2026-03-29T15:52:12.000Z","MUL_IMAGE_ZOOSCAN_ZOOPLANKTON","264"
"cat_MUL_IMAGE_ZOOSCAN_ZOOPLANKTON_0","0.9654487805243313","0","non","CatBoost 😸","2026-03-29T15:51:40.000Z","MUL_IMAGE_ZOOSCAN_ZOOPLANKTON","25"
"cat_MUL_IMAGE_ZOOSCAN_ZOOPLANKTON_0","0.9841347451318164","0","all","CatBoost 😸","2026-03-29T15:50:11.000Z","MUL_IMAGE_ZOOSCAN_ZOOPLANKTON","86"
"light_MUL_IMAGE_ZOOSCAN_ZOOPLANKTON_0","0.9682114050401333","0","img","LightGBM 💡","2026-03-29T15:49:02.000Z","MUL_IMAGE_ZOOSCAN_ZOOPLANKTON","64"
"light_MUL_IMAGE_ZOOSCAN_ZOOPLANKTON_0","0.982902531318727","0","ft","LightGBM 💡","2026-03-29T15:44:39.000Z","MUL_IMAGE_ZOOSCAN_ZOOPLANKTON","257"
"light_MUL_IMAGE_ZOOSCAN_ZOOPLANKTON_0","0.9597722321275056","0","non","LightGBM 💡","2026-03-29T15:44:18.000Z","MUL_IMAGE_ZOOSCAN_ZOOPLANKTON","15"
"light_MUL_IMAGE_ZOOSCAN_ZOOPLANKTON_0","0.9795674976879408","0","all","LightGBM 💡","2026-03-29T15:42:38.000Z","MUL_IMAGE_ZOOSCAN_ZOOPLANKTON","96"
