"Name","test_score","fold","multimodal_state","parameters.dino_models","model","Created","dataset","Runtime"
"light_MUL_IMAGE_CHEXPERT_3","0.7642337199689958","3","all","","LightGBM 💡","2026-03-30T15:15:47.000Z","MUL_IMAGE_CHEXPERT","61"
"tabpfnv2_MUL_IMAGE_CHEXPERT_2","0.7156687597984058","2","img","","TabPFN-v2 🤯","2026-03-30T15:14:31.000Z","MUL_IMAGE_CHEXPERT","68"
"tabpfnv2_MUL_IMAGE_CHEXPERT_2","0.8307690676950763","2","ft","","TabPFN-v2 🤯","2026-03-30T15:10:32.000Z","MUL_IMAGE_CHEXPERT","232"
"tabpfnv2_MUL_IMAGE_CHEXPERT_2","0.7719313630747133","2","non","","TabPFN-v2 🤯","2026-03-30T15:10:00.000Z","MUL_IMAGE_CHEXPERT","22"
"tabpfnv2_MUL_IMAGE_CHEXPERT_2","0.7866539019092066","2","all","","TabPFN-v2 🤯","2026-03-30T15:08:44.000Z","MUL_IMAGE_CHEXPERT","71"
"tabpfnv2p5_MUL_IMAGE_CHEXPERT_2","0.7205602849997859","2","img","","TabPFN-v2p5 🇩🇪","2026-03-30T15:07:35.000Z","MUL_IMAGE_CHEXPERT","66"
"tabpfnv2p5_MUL_IMAGE_CHEXPERT_2","0.8320173102446792","2","ft","","TabPFN-v2p5 🇩🇪","2026-03-30T15:03:27.000Z","MUL_IMAGE_CHEXPERT","243"
"tabpfnv2p5_MUL_IMAGE_CHEXPERT_2","0.7828307301359084","2","non","","TabPFN-v2p5 🇩🇪","2026-03-30T15:03:05.000Z","MUL_IMAGE_CHEXPERT","16"
"tabpfnv2p5_MUL_IMAGE_CHEXPERT_2","0.7883326883832574","2","all","","TabPFN-v2p5 🇩🇪","2026-03-30T15:01:50.000Z","MUL_IMAGE_CHEXPERT","69"
"tabm_MUL_IMAGE_CHEXPERT_2","0.7137940913173777","2","img","","TabM Ⓜ️","2026-03-30T15:00:40.000Z","MUL_IMAGE_CHEXPERT","65"
"tabm_MUL_IMAGE_CHEXPERT_2","0.7996146518498497","2","ft","","TabM Ⓜ️","2026-03-30T14:57:01.000Z","MUL_IMAGE_CHEXPERT","212"
"tabm_MUL_IMAGE_CHEXPERT_2","0.7093526147344988","2","non","","TabM Ⓜ️","2026-03-30T14:56:37.000Z","MUL_IMAGE_CHEXPERT","18"
"tabm_MUL_IMAGE_CHEXPERT_2","0.7561261876297672","2","all","","TabM Ⓜ️","2026-03-30T14:55:22.000Z","MUL_IMAGE_CHEXPERT","70"
"cat_MUL_IMAGE_CHEXPERT_2","0.7056820400043747","2","img","","CatBoost 😸","2026-03-30T14:54:12.000Z","MUL_IMAGE_CHEXPERT","65"
"cat_MUL_IMAGE_CHEXPERT_2","0.8150064466111374","2","ft","","CatBoost 😸","2026-03-30T14:50:28.000Z","MUL_IMAGE_CHEXPERT","218"
"cat_MUL_IMAGE_CHEXPERT_2","0.7776315840736244","2","non","","CatBoost 😸","2026-03-30T14:49:56.000Z","MUL_IMAGE_CHEXPERT","27"
"cat_MUL_IMAGE_CHEXPERT_2","0.7806644465184442","2","all","","CatBoost 😸","2026-03-30T14:48:35.000Z","MUL_IMAGE_CHEXPERT","70"
"light_MUL_IMAGE_CHEXPERT_2","0.7061374837490163","2","img","","LightGBM 💡","2026-03-30T14:47:09.000Z","MUL_IMAGE_CHEXPERT","81"
"light_MUL_IMAGE_CHEXPERT_2","0.8125193859099813","2","ft","","LightGBM 💡","2026-03-30T14:42:59.000Z","MUL_IMAGE_CHEXPERT","240"
"light_MUL_IMAGE_CHEXPERT_2","0.7772251528460088","2","non","","LightGBM 💡","2026-03-30T14:42:37.000Z","MUL_IMAGE_CHEXPERT","16"
"light_MUL_IMAGE_CHEXPERT_2","0.7702671909917053","2","all","","LightGBM 💡","2026-03-30T14:41:26.000Z","MUL_IMAGE_CHEXPERT","64"
"tabpfnv2_MUL_IMAGE_CHEXPERT_1","0.7148482219835394","1","img","","TabPFN-v2 🤯","2026-03-30T14:40:00.000Z","MUL_IMAGE_CHEXPERT","80"
"tabpfnv2_MUL_IMAGE_CHEXPERT_1","0.8156198323998444","1","ft","","TabPFN-v2 🤯","2026-03-30T14:36:49.000Z","MUL_IMAGE_CHEXPERT","182"
"tabpfnv2_MUL_IMAGE_CHEXPERT_1","0.7505279595854694","1","non","","TabPFN-v2 🤯","2026-03-30T14:36:27.000Z","MUL_IMAGE_CHEXPERT","17"
"tabpfnv2_MUL_IMAGE_CHEXPERT_1","0.773567173171486","1","all","","TabPFN-v2 🤯","2026-03-30T14:35:01.000Z","MUL_IMAGE_CHEXPERT","79"
"tabpfnv2p5_MUL_IMAGE_CHEXPERT_1","0.7177032937586514","1","img","","TabPFN-v2p5 🇩🇪","2026-03-30T14:33:46.000Z","MUL_IMAGE_CHEXPERT","71"
"tabpfnv2p5_MUL_IMAGE_CHEXPERT_1","0.8166239382979318","1","ft","","TabPFN-v2p5 🇩🇪","2026-03-30T14:30:34.000Z","MUL_IMAGE_CHEXPERT","185"
"tabpfnv2p5_MUL_IMAGE_CHEXPERT_1","0.7634705192108419","1","non","","TabPFN-v2p5 🇩🇪","2026-03-30T14:30:12.000Z","MUL_IMAGE_CHEXPERT","18"
"tabpfnv2p5_MUL_IMAGE_CHEXPERT_1","0.7776570225633757","1","all","","TabPFN-v2p5 🇩🇪","2026-03-30T14:28:41.000Z","MUL_IMAGE_CHEXPERT","84"
"tabm_MUL_IMAGE_CHEXPERT_1","0.7038884503424284","1","img","","TabM Ⓜ️","2026-03-30T14:27:26.000Z","MUL_IMAGE_CHEXPERT","68"
"tabm_MUL_IMAGE_CHEXPERT_1","0.7876858612446066","1","ft","","TabM Ⓜ️","2026-03-30T14:24:10.000Z","MUL_IMAGE_CHEXPERT","189"
"tabm_MUL_IMAGE_CHEXPERT_1","0.7096642437658618","1","non","","TabM Ⓜ️","2026-03-30T14:23:47.000Z","MUL_IMAGE_CHEXPERT","19"
"tabm_MUL_IMAGE_CHEXPERT_1","0.7377787048909782","1","all","","TabM Ⓜ️","2026-03-30T14:22:32.000Z","MUL_IMAGE_CHEXPERT","67"
"cat_MUL_IMAGE_CHEXPERT_1","0.7018959252134537","1","img","","CatBoost 😸","2026-03-30T14:21:22.000Z","MUL_IMAGE_CHEXPERT","66"
"cat_MUL_IMAGE_CHEXPERT_1","0.8085577177743022","1","ft","","CatBoost 😸","2026-03-30T14:18:06.000Z","MUL_IMAGE_CHEXPERT","189"
"cat_MUL_IMAGE_CHEXPERT_1","0.7587774454382297","1","non","","CatBoost 😸","2026-03-30T14:17:44.000Z","MUL_IMAGE_CHEXPERT","16"
"cat_MUL_IMAGE_CHEXPERT_1","0.7637870183261644","1","all","","CatBoost 😸","2026-03-30T14:16:35.000Z","MUL_IMAGE_CHEXPERT","67"
"light_MUL_IMAGE_CHEXPERT_1","0.6989319067079939","1","img","","LightGBM 💡","2026-03-30T14:15:26.000Z","MUL_IMAGE_CHEXPERT","61"
"light_MUL_IMAGE_CHEXPERT_1","0.805489226930519","1","ft","","LightGBM 💡","2026-03-30T14:12:14.000Z","MUL_IMAGE_CHEXPERT","185"
"light_MUL_IMAGE_CHEXPERT_1","0.7520332396956849","1","non","","LightGBM 💡","2026-03-30T14:11:58.000Z","MUL_IMAGE_CHEXPERT","13"
"light_MUL_IMAGE_CHEXPERT_1","0.7629073821488133","1","all","","LightGBM 💡","2026-03-30T14:10:48.000Z","MUL_IMAGE_CHEXPERT","65"
"tabpfnv2_MUL_IMAGE_CHEXPERT_0","0.7054414013776887","0","img","","TabPFN-v2 🤯","2026-03-30T14:09:28.000Z","MUL_IMAGE_CHEXPERT","76"
"tabpfnv2_MUL_IMAGE_CHEXPERT_0","0.8157364766166664","0","ft","","TabPFN-v2 🤯","2026-03-30T14:05:46.000Z","MUL_IMAGE_CHEXPERT","213"
"tabpfnv2_MUL_IMAGE_CHEXPERT_0","0.7616128296046382","0","non","","TabPFN-v2 🤯","2026-03-30T14:05:24.000Z","MUL_IMAGE_CHEXPERT","17"
"tabpfnv2_MUL_IMAGE_CHEXPERT_0","0.7756794809258895","0","all","","TabPFN-v2 🤯","2026-03-30T14:03:58.000Z","MUL_IMAGE_CHEXPERT","79"
"tabpfnv2p5_MUL_IMAGE_CHEXPERT_0","0.7092508347507004","0","img","","TabPFN-v2p5 🇩🇪","2026-03-30T14:02:43.000Z","MUL_IMAGE_CHEXPERT","71"
"tabpfnv2p5_MUL_IMAGE_CHEXPERT_0","0.8178307467758383","0","ft","","TabPFN-v2p5 🇩🇪","2026-03-30T13:59:07.000Z","MUL_IMAGE_CHEXPERT","209"
"tabpfnv2p5_MUL_IMAGE_CHEXPERT_0","0.771438390726083","0","non","","TabPFN-v2p5 🇩🇪","2026-03-30T13:58:45.000Z","MUL_IMAGE_CHEXPERT","17"
"tabpfnv2p5_MUL_IMAGE_CHEXPERT_0","0.7788123477920686","0","all","","TabPFN-v2p5 🇩🇪","2026-03-30T13:57:26.000Z","MUL_IMAGE_CHEXPERT","76"
"tabm_MUL_IMAGE_CHEXPERT_0","0.7112343634757327","0","img","","TabM Ⓜ️","2026-03-30T13:56:17.000Z","MUL_IMAGE_CHEXPERT","65"
"tabm_MUL_IMAGE_CHEXPERT_0","0.7778401838753863","0","ft","","TabM Ⓜ️","2026-03-30T13:53:17.000Z","MUL_IMAGE_CHEXPERT","175"
"tabm_MUL_IMAGE_CHEXPERT_0","0.6770332474646641","0","non","","TabM Ⓜ️","2026-03-30T13:52:49.000Z","MUL_IMAGE_CHEXPERT","22"
"tabm_MUL_IMAGE_CHEXPERT_0","0.7364363594541595","0","all","","TabM Ⓜ️","2026-03-30T13:51:40.000Z","MUL_IMAGE_CHEXPERT","66"
"cat_MUL_IMAGE_CHEXPERT_0","0.6937458706202643","0","img","","CatBoost 😸","2026-03-30T13:50:31.000Z","MUL_IMAGE_CHEXPERT","64"
"cat_MUL_IMAGE_CHEXPERT_0","0.799919305017601","0","ft","","CatBoost 😸","2026-03-30T13:47:32.000Z","MUL_IMAGE_CHEXPERT","172"
"cat_MUL_IMAGE_CHEXPERT_0","0.7687094261936958","0","non","","CatBoost 😸","2026-03-30T13:47:10.000Z","MUL_IMAGE_CHEXPERT","17"
"cat_MUL_IMAGE_CHEXPERT_0","0.7713041927083135","0","all","","CatBoost 😸","2026-03-30T13:45:56.000Z","MUL_IMAGE_CHEXPERT","68"
"light_MUL_IMAGE_CHEXPERT_0","0.6881478126094556","0","img","","LightGBM 💡","2026-03-30T13:44:52.000Z","MUL_IMAGE_CHEXPERT","62"
"light_MUL_IMAGE_CHEXPERT_0","0.802769316858465","0","ft","","LightGBM 💡","2026-03-30T13:41:58.000Z","MUL_IMAGE_CHEXPERT","169"
"light_MUL_IMAGE_CHEXPERT_0","0.7678987936104577","0","non","","LightGBM 💡","2026-03-30T13:41:41.000Z","MUL_IMAGE_CHEXPERT","13"
"light_MUL_IMAGE_CHEXPERT_0","0.7625879056579575","0","all","","LightGBM 💡","2026-03-30T13:38:52.000Z","MUL_IMAGE_CHEXPERT","162"
