"Name","test_score","fold","model","dataset","multimodal_state","Hostname","State","Runtime","Created","timestamp"
"dpt_REG_TEXT_ZOMATO_RESTAURANTS_3","0.8173000228514922","3","TabDPT 6️⃣","REG_TEXT_ZOMATO_RESTAURANTS","text_only","nlp-srv3.dds.technion.ac.il","finished","827","2026-07-25T08:56:23.000Z","2026-07-25 12:09:48"
"xgb_REG_TEXT_ZOMATO_RESTAURANTS_3","0.6168796604718094","3","XGBoost 🌲","REG_TEXT_ZOMATO_RESTAURANTS","no_text","n306","finished","18","2026-07-25T08:56:15.000Z","2026-07-25 11:56:30"
"xgb_REG_TEXT_ZOMATO_RESTAURANTS_3","0.7995411333562047","3","XGBoost 🌲","REG_TEXT_ZOMATO_RESTAURANTS","text_only","n306","finished","539","2026-07-25T08:55:13.000Z","2026-07-25 12:04:10"
"rf_REG_TEXT_ZOMATO_RESTAURANTS_3","0.6368961695611386","3","RandomForest 🌳","REG_TEXT_ZOMATO_RESTAURANTS","no_text","n306","finished","19","2026-07-25T08:54:51.000Z","2026-07-25 11:55:09"
"rf_REG_TEXT_ZOMATO_RESTAURANTS_3","0.7544500241476357","3","RandomForest 🌳","REG_TEXT_ZOMATO_RESTAURANTS","text_only","n306","finished","666","2026-07-25T08:53:56.000Z","2026-07-25 12:05:01"
"iclv2_REG_TEXT_ZOMATO_RESTAURANTS_3","0.7598829055262781","3","TabICLv2 🗼","REG_TEXT_ZOMATO_RESTAURANTS","no_text","n306","finished","17","2026-07-25T08:53:35.000Z","2026-07-25 11:53:51"
"iclv2_REG_TEXT_ZOMATO_RESTAURANTS_3","0.8569420015852864","3","TabICLv2 🗼","REG_TEXT_ZOMATO_RESTAURANTS","text_only","nlp-srv3.dds.technion.ac.il","finished","834","2026-07-25T08:53:34.000Z","2026-07-25 12:07:06"
"real_REG_TEXT_ZOMATO_RESTAURANTS_3","0.626596397839977","3","RealMLP 🕸","REG_TEXT_ZOMATO_RESTAURANTS","no_text","n306","finished","74","2026-07-25T08:53:33.000Z","2026-07-25 11:54:46"
"real_REG_TEXT_ZOMATO_RESTAURANTS_3","0.8283534061956696","3","RealMLP 🕸","REG_TEXT_ZOMATO_RESTAURANTS","text_only","nlp-srv3.dds.technion.ac.il","finished","823","2026-07-25T08:53:23.000Z","2026-07-25 12:06:44"
"dpt_REG_TEXT_VIDEO_GAMES_SALES_3","0.04515351012383939","3","TabDPT 6️⃣","REG_TEXT_VIDEO_GAMES_SALES","no_text","n306","finished","460","2026-07-25T08:48:25.000Z","2026-07-25 11:56:04"
"dpt_REG_TEXT_VIDEO_GAMES_SALES_3","0.31011018462983075","3","TabDPT 6️⃣","REG_TEXT_VIDEO_GAMES_SALES","text_only","nlp-srv3.dds.technion.ac.il","finished","606","2026-07-25T08:48:17.000Z","2026-07-25 11:58:02"
"xgb_REG_TEXT_VIDEO_GAMES_SALES_3","-0.002165493920874173","3","XGBoost 🌲","REG_TEXT_VIDEO_GAMES_SALES","no_text","n306","finished","14","2026-07-25T08:48:04.000Z","2026-07-25 11:48:15"
"xgb_REG_TEXT_VIDEO_GAMES_SALES_3","0.10423319867403792","3","XGBoost 🌲","REG_TEXT_VIDEO_GAMES_SALES","text_only","n306","finished","112","2026-07-25T08:48:03.000Z","2026-07-25 11:49:54"
"rf_REG_TEXT_VIDEO_GAMES_SALES_3","-0.09811063837663014","3","RandomForest 🌳","REG_TEXT_VIDEO_GAMES_SALES","no_text","nlp-srv3.dds.technion.ac.il","finished","12","2026-07-25T08:48:01.000Z","2026-07-25 11:47:51"
"rf_REG_TEXT_VIDEO_GAMES_SALES_3","0.25941117087151566","3","RandomForest 🌳","REG_TEXT_VIDEO_GAMES_SALES","text_only","nlp20.iem.technion.ac.il","finished","186","2026-07-25T08:47:15.000Z","2026-07-25 11:50:20"
"iclv2_REG_TEXT_VIDEO_GAMES_SALES_3","0.34643304231757377","3","TabICLv2 🗼","REG_TEXT_VIDEO_GAMES_SALES","text_only","n306","finished","118","2026-07-25T08:46:52.000Z","2026-07-25 11:48:49"
"real_REG_TEXT_VIDEO_GAMES_SALES_3","0.01379398708047208","3","RealMLP 🕸","REG_TEXT_VIDEO_GAMES_SALES","no_text","n306","finished","67","2026-07-25T08:46:50.000Z","2026-07-25 11:47:55"
"real_REG_TEXT_VIDEO_GAMES_SALES_3","0.2068595590052018","3","RealMLP 🕸","REG_TEXT_VIDEO_GAMES_SALES","text_only","nlp-srv3.dds.technion.ac.il","finished","357","2026-07-25T08:46:45.000Z","2026-07-25 11:50:37"
"dpt_REG_TEXT_VANCOUVER_SALARIES_3","0.34888450285450223","3","TabDPT 6️⃣","REG_TEXT_VANCOUVER_SALARIES","no_text","nlp-srv3.dds.technion.ac.il","finished","499","2026-07-25T08:41:30.000Z","2026-07-25 11:49:27"
"dpt_REG_TEXT_VANCOUVER_SALARIES_3","0.5919459999189963","3","TabDPT 6️⃣","REG_TEXT_VANCOUVER_SALARIES","text_only","nlp-srv3.dds.technion.ac.il","finished","648","2026-07-25T08:41:28.000Z","2026-07-25 11:51:54"
"xgb_REG_TEXT_VANCOUVER_SALARIES_3","0.2976024468324865","3","XGBoost 🌲","REG_TEXT_VANCOUVER_SALARIES","no_text","nlp-srv3.dds.technion.ac.il","finished","11","2026-07-25T08:41:23.000Z","2026-07-25 11:41:12"
"xgb_REG_TEXT_VANCOUVER_SALARIES_3","0.5461114109077316","3","XGBoost 🌲","REG_TEXT_VANCOUVER_SALARIES","text_only","nlp-srv3.dds.technion.ac.il","finished","197","2026-07-25T08:41:20.000Z","2026-07-25 11:44:16"
"rf_REG_TEXT_VANCOUVER_SALARIES_3","0.25983817661578634","3","RandomForest 🌳","REG_TEXT_VANCOUVER_SALARIES","no_text","nlp-srv3.dds.technion.ac.il","finished","11","2026-07-25T08:41:12.000Z","2026-07-25 11:41:02"
"rf_REG_TEXT_VANCOUVER_SALARIES_3","0.5468685004164946","3","RandomForest 🌳","REG_TEXT_VANCOUVER_SALARIES","text_only","n306","finished","167","2026-07-25T08:41:09.000Z","2026-07-25 11:43:55"
"iclv2_REG_TEXT_VANCOUVER_SALARIES_3","0.3332697500445514","3","TabICLv2 🗼","REG_TEXT_VANCOUVER_SALARIES","no_text","nlp-srv3.dds.technion.ac.il","finished","13","2026-07-25T08:41:07.000Z","2026-07-25 11:40:58"
"iclv2_REG_TEXT_VANCOUVER_SALARIES_3","0.6201611387168064","3","TabICLv2 🗼","REG_TEXT_VANCOUVER_SALARIES","text_only","n306","finished","134","2026-07-25T08:40:52.000Z","2026-07-25 11:43:05"
"real_REG_TEXT_VANCOUVER_SALARIES_3","0.28563518310202984","3","RealMLP 🕸","REG_TEXT_VANCOUVER_SALARIES","no_text","nlp-srv3.dds.technion.ac.il","finished","48","2026-07-25T08:40:22.000Z","2026-07-25 11:40:48"
"real_REG_TEXT_VANCOUVER_SALARIES_3","0.5608177678474355","3","RealMLP 🕸","REG_TEXT_VANCOUVER_SALARIES","text_only","nlp-srv3.dds.technion.ac.il","finished","225","2026-07-25T08:40:20.000Z","2026-07-25 11:43:44"
"dpt_REG_TEXT_TRANSPORTATION_USED_CAR_SAUDI_ARABIA_3","0.8141165971755981","3","TabDPT 6️⃣","REG_TEXT_TRANSPORTATION_USED_CAR_SAUDI_ARABIA","no_text","nlp-srv3.dds.technion.ac.il","finished","194","2026-07-25T08:36:32.000Z","2026-07-25 11:39:23"
"dpt_REG_TEXT_TRANSPORTATION_USED_CAR_SAUDI_ARABIA_3","0.0851714015007019","3","TabDPT 6️⃣","REG_TEXT_TRANSPORTATION_USED_CAR_SAUDI_ARABIA","text_only","n306","finished","351","2026-07-25T08:36:29.000Z","2026-07-25 11:42:19"
"xgb_REG_TEXT_TRANSPORTATION_USED_CAR_SAUDI_ARABIA_3","0.07591891288757324","3","XGBoost 🌲","REG_TEXT_TRANSPORTATION_USED_CAR_SAUDI_ARABIA","text_only","nlp-srv3.dds.technion.ac.il","finished","91","2026-07-25T08:36:26.000Z","2026-07-25 11:37:35"
"xgb_REG_TEXT_TRANSPORTATION_USED_CAR_SAUDI_ARABIA_3","0.8097707033157349","3","XGBoost 🌲","REG_TEXT_TRANSPORTATION_USED_CAR_SAUDI_ARABIA","no_text","nlp-srv3.dds.technion.ac.il","finished","12","2026-07-25T08:36:26.000Z","2026-07-25 11:36:16"
"rf_REG_TEXT_TRANSPORTATION_USED_CAR_SAUDI_ARABIA_3","0.7636962981453441","3","RandomForest 🌳","REG_TEXT_TRANSPORTATION_USED_CAR_SAUDI_ARABIA","no_text","nlp-srv3.dds.technion.ac.il","finished","12","2026-07-25T08:36:16.000Z","2026-07-25 11:36:07"
"rf_REG_TEXT_TRANSPORTATION_USED_CAR_SAUDI_ARABIA_3","0.0750585036667224","3","RandomForest 🌳","REG_TEXT_TRANSPORTATION_USED_CAR_SAUDI_ARABIA","text_only","nlp-srv3.dds.technion.ac.il","finished","64","2026-07-25T08:36:14.000Z","2026-07-25 11:36:56"
"iclv2_REG_TEXT_TRANSPORTATION_USED_CAR_SAUDI_ARABIA_3","0.8604670763015747","3","TabICLv2 🗼","REG_TEXT_TRANSPORTATION_USED_CAR_SAUDI_ARABIA","no_text","nlp-srv3.dds.technion.ac.il","finished","13","2026-07-25T08:36:10.000Z","2026-07-25 11:36:02"
"iclv2_REG_TEXT_TRANSPORTATION_USED_CAR_SAUDI_ARABIA_3","0.1013607382774353","3","TabICLv2 🗼","REG_TEXT_TRANSPORTATION_USED_CAR_SAUDI_ARABIA","text_only","nlp-srv3.dds.technion.ac.il","finished","58","2026-07-25T08:36:04.000Z","2026-07-25 11:36:40"
"real_REG_TEXT_TRANSPORTATION_USED_CAR_SAUDI_ARABIA_3","0.8708721399307251","3","RealMLP 🕸","REG_TEXT_TRANSPORTATION_USED_CAR_SAUDI_ARABIA","no_text","nlp-srv3.dds.technion.ac.il","finished","43","2026-07-25T08:35:45.000Z","2026-07-25 11:36:06"
"real_REG_TEXT_TRANSPORTATION_USED_CAR_SAUDI_ARABIA_3","0.06966334581375122","3","RealMLP 🕸","REG_TEXT_TRANSPORTATION_USED_CAR_SAUDI_ARABIA","text_only","nlp20.iem.technion.ac.il","finished","89","2026-07-25T08:35:43.000Z","2026-07-25 11:37:11"
"xgb_REG_TEXT_TRANSPORTATION_USED_CAR_PAKISTAN_3","0.9172987363126756","3","XGBoost 🌲","REG_TEXT_TRANSPORTATION_USED_CAR_PAKISTAN","no_text","nlp-srv3.dds.technion.ac.il","finished","12","2026-07-25T08:31:17.000Z","2026-07-25 11:31:07"
"xgb_REG_TEXT_TRANSPORTATION_USED_CAR_PAKISTAN_3","0.8956044832261805","3","XGBoost 🌲","REG_TEXT_TRANSPORTATION_USED_CAR_PAKISTAN","text_only","n306","finished","113","2026-07-25T08:31:14.000Z","2026-07-25 11:33:06"
"rf_REG_TEXT_TRANSPORTATION_USED_CAR_PAKISTAN_3","0.8255666789468614","3","RandomForest 🌳","REG_TEXT_TRANSPORTATION_USED_CAR_PAKISTAN","no_text","n306","finished","14","2026-07-25T08:31:07.000Z","2026-07-25 11:31:19"
"rf_REG_TEXT_TRANSPORTATION_USED_CAR_PAKISTAN_3","0.8874323803002038","3","RandomForest 🌳","REG_TEXT_TRANSPORTATION_USED_CAR_PAKISTAN","text_only","n306","finished","127","2026-07-25T08:31:03.000Z","2026-07-25 11:33:09"
"iclv2_REG_TEXT_TRANSPORTATION_USED_CAR_PAKISTAN_3","0.918133272885302","3","TabICLv2 🗼","REG_TEXT_TRANSPORTATION_USED_CAR_PAKISTAN","no_text","n306","finished","15","2026-07-25T08:30:41.000Z","2026-07-25 11:30:54"
"iclv2_REG_TEXT_TRANSPORTATION_USED_CAR_PAKISTAN_3","0.8929125317472952","3","TabICLv2 🗼","REG_TEXT_TRANSPORTATION_USED_CAR_PAKISTAN","text_only","n306","finished","120","2026-07-25T08:30:34.000Z","2026-07-25 11:32:32"
"real_REG_TEXT_TRANSPORTATION_USED_CAR_PAKISTAN_3","0.9349156570030166","3","RealMLP 🕸","REG_TEXT_TRANSPORTATION_USED_CAR_PAKISTAN","no_text","n306","finished","73","2026-07-25T08:30:32.000Z","2026-07-25 11:31:44"
"real_REG_TEXT_TRANSPORTATION_USED_CAR_PAKISTAN_3","0.8809630502648768","3","RealMLP 🕸","REG_TEXT_TRANSPORTATION_USED_CAR_PAKISTAN","text_only","nlp20.iem.technion.ac.il","finished","189","2026-07-25T08:30:18.000Z","2026-07-25 11:33:26"
"xgb_REG_TEXT_TRANSPORTATION_USED_CAR_MERCEDES_BENZ_ITALY_3","0.7824224233627319","3","XGBoost 🌲","REG_TEXT_TRANSPORTATION_USED_CAR_MERCEDES_BENZ_ITALY","no_text","n306","finished","15","2026-07-25T08:24:52.000Z","2026-07-25 11:25:04"
"xgb_REG_TEXT_TRANSPORTATION_USED_CAR_MERCEDES_BENZ_ITALY_3","0.8551306128501892","3","XGBoost 🌲","REG_TEXT_TRANSPORTATION_USED_CAR_MERCEDES_BENZ_ITALY","text_only","nlp-srv3.dds.technion.ac.il","finished","96","2026-07-25T08:24:48.000Z","2026-07-25 11:26:02"
"rf_REG_TEXT_TRANSPORTATION_USED_CAR_MERCEDES_BENZ_ITALY_3","-66.64597572841308","3","RandomForest 🌳","REG_TEXT_TRANSPORTATION_USED_CAR_MERCEDES_BENZ_ITALY","no_text","nlp-srv3.dds.technion.ac.il","finished","13","2026-07-25T08:24:46.000Z","2026-07-25 11:24:37"
"rf_REG_TEXT_TRANSPORTATION_USED_CAR_MERCEDES_BENZ_ITALY_3","-5007.864257736793","3","RandomForest 🌳","REG_TEXT_TRANSPORTATION_USED_CAR_MERCEDES_BENZ_ITALY","text_only","nlp-srv3.dds.technion.ac.il","finished","107","2026-07-25T08:24:41.000Z","2026-07-25 11:26:07"
"iclv2_REG_TEXT_TRANSPORTATION_USED_CAR_MERCEDES_BENZ_ITALY_3","0.7786238193511963","3","TabICLv2 🗼","REG_TEXT_TRANSPORTATION_USED_CAR_MERCEDES_BENZ_ITALY","no_text","nlp-srv3.dds.technion.ac.il","finished","15","2026-07-25T08:24:31.000Z","2026-07-25 11:24:24"
"iclv2_REG_TEXT_TRANSPORTATION_USED_CAR_MERCEDES_BENZ_ITALY_3","0.8577324151992798","3","TabICLv2 🗼","REG_TEXT_TRANSPORTATION_USED_CAR_MERCEDES_BENZ_ITALY","text_only","n306","finished","68","2026-07-25T08:24:29.000Z","2026-07-25 11:25:36"
"real_REG_TEXT_TRANSPORTATION_USED_CAR_MERCEDES_BENZ_ITALY_3","0.2119913101196289","3","RealMLP 🕸","REG_TEXT_TRANSPORTATION_USED_CAR_MERCEDES_BENZ_ITALY","no_text","nlp-srv3.dds.technion.ac.il","finished","50","2026-07-25T08:24:27.000Z","2026-07-25 11:24:56"
"real_REG_TEXT_TRANSPORTATION_USED_CAR_MERCEDES_BENZ_ITALY_3","0.46909433603286743","3","RealMLP 🕸","REG_TEXT_TRANSPORTATION_USED_CAR_MERCEDES_BENZ_ITALY","text_only","nlp-srv3.dds.technion.ac.il","finished","128","2026-07-25T08:24:27.000Z","2026-07-25 11:26:13"
"dpt_REG_TEXT_SPORTS_NBA_DRAFT_VALUE_OVER_REPLACEMENT_3","0.8093505128641929","3","TabDPT 6️⃣","REG_TEXT_SPORTS_NBA_DRAFT_VALUE_OVER_REPLACEMENT","no_text","nlp-srv3.dds.technion.ac.il","finished","16","2026-07-25T08:21:40.000Z","2026-07-25 11:21:35"
"dpt_REG_TEXT_SPORTS_NBA_DRAFT_VALUE_OVER_REPLACEMENT_3","0.3086566128223225","3","TabDPT 6️⃣","REG_TEXT_SPORTS_NBA_DRAFT_VALUE_OVER_REPLACEMENT","text_only","nlp-srv3.dds.technion.ac.il","finished","37","2026-07-25T08:21:37.000Z","2026-07-25 11:21:52"
"xgb_REG_TEXT_SPORTS_NBA_DRAFT_VALUE_OVER_REPLACEMENT_3","0.9863466586203616","3","XGBoost 🌲","REG_TEXT_SPORTS_NBA_DRAFT_VALUE_OVER_REPLACEMENT","no_text","n306","finished","64","2026-07-25T08:21:35.000Z","2026-07-25 11:22:36"
"xgb_REG_TEXT_SPORTS_NBA_DRAFT_VALUE_OVER_REPLACEMENT_3","0.13865959379255732","3","XGBoost 🌲","REG_TEXT_SPORTS_NBA_DRAFT_VALUE_OVER_REPLACEMENT","text_only","nlp-srv3.dds.technion.ac.il","finished","25","2026-07-25T08:21:32.000Z","2026-07-25 11:21:35"
"rf_REG_TEXT_SPORTS_NBA_DRAFT_VALUE_OVER_REPLACEMENT_3","0.9859038364670766","3","RandomForest 🌳","REG_TEXT_SPORTS_NBA_DRAFT_VALUE_OVER_REPLACEMENT","no_text","n306","finished","12","2026-07-25T08:21:25.000Z","2026-07-25 11:21:36"
"rf_REG_TEXT_SPORTS_NBA_DRAFT_VALUE_OVER_REPLACEMENT_3","0.4534859211533864","3","RandomForest 🌳","REG_TEXT_SPORTS_NBA_DRAFT_VALUE_OVER_REPLACEMENT","text_only","nlp-srv3.dds.technion.ac.il","finished","31","2026-07-25T08:21:23.000Z","2026-07-25 11:21:33"
"iclv2_REG_TEXT_SPORTS_NBA_DRAFT_VALUE_OVER_REPLACEMENT_3","0.9994402926687126","3","TabICLv2 🗼","REG_TEXT_SPORTS_NBA_DRAFT_VALUE_OVER_REPLACEMENT","no_text","nlp-srv3.dds.technion.ac.il","finished","14","2026-07-25T08:21:21.000Z","2026-07-25 11:21:14"
"iclv2_REG_TEXT_SPORTS_NBA_DRAFT_VALUE_OVER_REPLACEMENT_3","0.4230573665125501","3","TabICLv2 🗼","REG_TEXT_SPORTS_NBA_DRAFT_VALUE_OVER_REPLACEMENT","text_only","nlp-srv3.dds.technion.ac.il","finished","35","2026-07-25T08:21:15.000Z","2026-07-25 11:21:29"
"real_REG_TEXT_SPORTS_NBA_DRAFT_VALUE_OVER_REPLACEMENT_3","0.9921436559789072","3","RealMLP 🕸","REG_TEXT_SPORTS_NBA_DRAFT_VALUE_OVER_REPLACEMENT","no_text","nlp-srv3.dds.technion.ac.il","finished","21","2026-07-25T08:21:13.000Z","2026-07-25 11:21:12"
"real_REG_TEXT_SPORTS_NBA_DRAFT_VALUE_OVER_REPLACEMENT_3","0.28798722988672765","3","RealMLP 🕸","REG_TEXT_SPORTS_NBA_DRAFT_VALUE_OVER_REPLACEMENT","text_only","n306","finished","38","2026-07-25T08:21:11.000Z","2026-07-25 11:21:47"
"dpt_REG_TEXT_SPORTS_FIFA22_WAGES_3","0.7092399949523085","3","TabDPT 6️⃣","REG_TEXT_SPORTS_FIFA22_WAGES","no_text","nlp-srv3.dds.technion.ac.il","finished","384","2026-07-25T08:17:17.000Z","2026-07-25 11:23:19"
"xgb_REG_TEXT_SPORTS_FIFA22_WAGES_3","0.712474467363793","3","XGBoost 🌲","REG_TEXT_SPORTS_FIFA22_WAGES","no_text","nlp-srv3.dds.technion.ac.il","finished","12","2026-07-25T08:17:10.000Z","2026-07-25 11:17:00"
"xgb_REG_TEXT_SPORTS_FIFA22_WAGES_3","0.05029850051105966","3","XGBoost 🌲","REG_TEXT_SPORTS_FIFA22_WAGES","text_only","n306","finished","63","2026-07-25T08:17:02.000Z","2026-07-25 11:18:03"
"rf_REG_TEXT_SPORTS_FIFA22_WAGES_3","0.7845543422362611","3","RandomForest 🌳","REG_TEXT_SPORTS_FIFA22_WAGES","no_text","nlp-srv3.dds.technion.ac.il","finished","19","2026-07-25T08:16:50.000Z","2026-07-25 11:16:47"
"rf_REG_TEXT_SPORTS_FIFA22_WAGES_3","0.029616654080261484","3","RandomForest 🌳","REG_TEXT_SPORTS_FIFA22_WAGES","text_only","n306","finished","66","2026-07-25T08:16:49.000Z","2026-07-25 11:17:53"
"iclv2_REG_TEXT_SPORTS_FIFA22_WAGES_3","0.8157952193264312","3","TabICLv2 🗼","REG_TEXT_SPORTS_FIFA22_WAGES","no_text","n306","finished","23","2026-07-25T08:16:36.000Z","2026-07-25 11:16:58"
"iclv2_REG_TEXT_SPORTS_FIFA22_WAGES_3","0.06014539220823534","3","TabICLv2 🗼","REG_TEXT_SPORTS_FIFA22_WAGES","text_only","n306","finished","67","2026-07-25T08:16:31.000Z","2026-07-25 11:17:37"
"real_REG_TEXT_SPORTS_FIFA22_WAGES_3","0.7935660434680447","3","RealMLP 🕸","REG_TEXT_SPORTS_FIFA22_WAGES","no_text","nlp-srv3.dds.technion.ac.il","finished","47","2026-07-25T08:16:16.000Z","2026-07-25 11:16:42"
"real_REG_TEXT_SPORTS_FIFA22_WAGES_3","0.04846318320143428","3","RealMLP 🕸","REG_TEXT_SPORTS_FIFA22_WAGES","text_only","nlp20.iem.technion.ac.il","finished","121","2026-07-25T08:16:11.000Z","2026-07-25 11:18:10"
"dpt_REG_TEXT_SOCIAL_MUSEUMS_US_REVENUES_3","0.07766167283519021","3","TabDPT 6️⃣","REG_TEXT_SOCIAL_MUSEUMS_US_REVENUES","no_text","nlp-srv3.dds.technion.ac.il","finished","553","2026-07-25T08:04:58.000Z","2026-07-25 11:13:49"
"dpt_REG_TEXT_SOCIAL_MUSEUMS_US_REVENUES_3","0.02789734838272284","3","TabDPT 6️⃣","REG_TEXT_SOCIAL_MUSEUMS_US_REVENUES","text_only","n306","finished","968","2026-07-25T08:04:55.000Z","2026-07-25 11:21:02"
"xgb_REG_TEXT_SOCIAL_MUSEUMS_US_REVENUES_3","0.47768379434738006","3","XGBoost 🌲","REG_TEXT_SOCIAL_MUSEUMS_US_REVENUES","no_text","nlp-srv3.dds.technion.ac.il","finished","12","2026-07-25T08:04:42.000Z","2026-07-25 11:04:33"
"xgb_REG_TEXT_SOCIAL_MUSEUMS_US_REVENUES_3","0.7509588093836976","3","XGBoost 🌲","REG_TEXT_SOCIAL_MUSEUMS_US_REVENUES","text_only","n306","finished","412","2026-07-25T08:04:23.000Z","2026-07-25 11:11:14"
"rf_REG_TEXT_SOCIAL_MUSEUMS_US_REVENUES_3","0.5712182598183174","3","RandomForest 🌳","REG_TEXT_SOCIAL_MUSEUMS_US_REVENUES","no_text","n306","finished","34","2026-07-25T08:04:18.000Z","2026-07-25 11:04:50"
"rf_REG_TEXT_SOCIAL_MUSEUMS_US_REVENUES_3","0.8199648274083999","3","RandomForest 🌳","REG_TEXT_SOCIAL_MUSEUMS_US_REVENUES","text_only","nlp-srv3.dds.technion.ac.il","finished","1304","2026-07-25T08:03:58.000Z","2026-07-25 11:25:21"
"iclv2_REG_TEXT_SOCIAL_MUSEUMS_US_REVENUES_3","0.07837985952561388","3","TabICLv2 🗼","REG_TEXT_SOCIAL_MUSEUMS_US_REVENUES","no_text","n306","finished","14","2026-07-25T08:03:41.000Z","2026-07-25 11:03:54"
"iclv2_REG_TEXT_SOCIAL_MUSEUMS_US_REVENUES_3","0.5818091684710893","3","TabICLv2 🗼","REG_TEXT_SOCIAL_MUSEUMS_US_REVENUES","text_only","nlp-srv3.dds.technion.ac.il","finished","737","2026-07-25T08:03:21.000Z","2026-07-25 11:15:16"
"real_REG_TEXT_SOCIAL_MUSEUMS_US_REVENUES_3","0.7252693654788523","3","RealMLP 🕸","REG_TEXT_SOCIAL_MUSEUMS_US_REVENUES","no_text","n306","finished","70","2026-07-25T08:03:10.000Z","2026-07-25 11:04:18"
"real_REG_TEXT_SOCIAL_MUSEUMS_US_REVENUES_3","0.8389568977287707","3","RealMLP 🕸","REG_TEXT_SOCIAL_MUSEUMS_US_REVENUES","text_only","nlp-srv3.dds.technion.ac.il","finished","851","2026-07-25T08:01:42.000Z","2026-07-25 11:15:32"
"dpt_REG_TEXT_SOCIAL_MOVIES_DATASET_REVENUE_3","0.7110771700888021","3","TabDPT 6️⃣","REG_TEXT_SOCIAL_MOVIES_DATASET_REVENUE","no_text","n306","finished","482","2026-07-25T07:48:05.000Z","2026-07-25 10:56:06"
"dpt_REG_TEXT_SOCIAL_MOVIES_DATASET_REVENUE_3","0.24678823258158433","3","TabDPT 6️⃣","REG_TEXT_SOCIAL_MOVIES_DATASET_REVENUE","text_only","nlp-srv3.dds.technion.ac.il","finished","1132","2026-07-25T07:47:58.000Z","2026-07-25 11:06:28"
"xgb_REG_TEXT_SOCIAL_MOVIES_DATASET_REVENUE_3","0.7811311957936539","3","XGBoost 🌲","REG_TEXT_SOCIAL_MOVIES_DATASET_REVENUE","no_text","n306","finished","19","2026-07-25T07:47:44.000Z","2026-07-25 10:48:00"
"xgb_REG_TEXT_SOCIAL_MOVIES_DATASET_REVENUE_3","0.4387166949370294","3","XGBoost 🌲","REG_TEXT_SOCIAL_MOVIES_DATASET_REVENUE","text_only","n306","finished","518","2026-07-25T07:47:25.000Z","2026-07-25 10:56:01"
