"Name","test_score","fold","model","dataset","multimodal_state","Hostname","State","Runtime","Created","timestamp"
"real_REG_TEXT_VIDEO_GAMES_SALES_2","0.16696733884220627","2","RealMLP 🕸","REG_TEXT_VIDEO_GAMES_SALES","text_only","n306","finished","155","2026-07-25T08:45:22.000Z","2026-07-25 11:47:56"
"real_REG_TEXT_VIDEO_GAMES_SALES_2","0.030269287582410983","2","RealMLP 🕸","REG_TEXT_VIDEO_GAMES_SALES","no_text","n306","finished","65","2026-07-25T08:45:22.000Z","2026-07-25 11:46:26"
"dpt_REG_TEXT_VANCOUVER_SALARIES_2","0.3358073361331545","2","TabDPT 6️⃣","REG_TEXT_VANCOUVER_SALARIES","no_text","nlp-srv3.dds.technion.ac.il","finished","510","2026-07-25T08:40:16.000Z","2026-07-25 11:48:24"
"dpt_REG_TEXT_VANCOUVER_SALARIES_2","0.572313592969643","2","TabDPT 6️⃣","REG_TEXT_VANCOUVER_SALARIES","text_only","nlp-srv3.dds.technion.ac.il","finished","647","2026-07-25T08:40:12.000Z","2026-07-25 11:50:37"
"xgb_REG_TEXT_VANCOUVER_SALARIES_2","0.30170188183172986","2","XGBoost 🌲","REG_TEXT_VANCOUVER_SALARIES","no_text","nlp-srv3.dds.technion.ac.il","finished","12","2026-07-25T08:40:06.000Z","2026-07-25 11:39:56"
"xgb_REG_TEXT_VANCOUVER_SALARIES_2","0.5566076281995522","2","XGBoost 🌲","REG_TEXT_VANCOUVER_SALARIES","text_only","nlp-srv3.dds.technion.ac.il","finished","190","2026-07-25T08:39:52.000Z","2026-07-25 11:42:40"
"rf_REG_TEXT_VANCOUVER_SALARIES_2","0.2706601233243525","2","RandomForest 🌳","REG_TEXT_VANCOUVER_SALARIES","no_text","nlp-srv3.dds.technion.ac.il","finished","12","2026-07-25T08:39:50.000Z","2026-07-25 11:39:40"
"rf_REG_TEXT_VANCOUVER_SALARIES_2","0.5378259507246574","2","RandomForest 🌳","REG_TEXT_VANCOUVER_SALARIES","text_only","n306","finished","154","2026-07-25T08:39:42.000Z","2026-07-25 11:42:15"
"iclv2_REG_TEXT_VANCOUVER_SALARIES_2","0.33668413204477265","2","TabICLv2 🗼","REG_TEXT_VANCOUVER_SALARIES","no_text","nlp-srv3.dds.technion.ac.il","finished","13","2026-07-25T08:39:36.000Z","2026-07-25 11:39:27"
"iclv2_REG_TEXT_VANCOUVER_SALARIES_2","0.590130340581915","2","TabICLv2 🗼","REG_TEXT_VANCOUVER_SALARIES","text_only","nlp-srv3.dds.technion.ac.il","finished","210","2026-07-25T08:39:22.000Z","2026-07-25 11:42:26"
"real_REG_TEXT_VANCOUVER_SALARIES_2","0.31067345322677176","2","RealMLP 🕸","REG_TEXT_VANCOUVER_SALARIES","no_text","nlp-srv3.dds.technion.ac.il","finished","50","2026-07-25T08:39:20.000Z","2026-07-25 11:39:48"
"real_REG_TEXT_VANCOUVER_SALARIES_2","0.5390288509975973","2","RealMLP 🕸","REG_TEXT_VANCOUVER_SALARIES","text_only","n306","finished","160","2026-07-25T08:39:10.000Z","2026-07-25 11:41:49"
"dpt_REG_TEXT_TRANSPORTATION_USED_CAR_SAUDI_ARABIA_2","0.8686128854751587","2","TabDPT 6️⃣","REG_TEXT_TRANSPORTATION_USED_CAR_SAUDI_ARABIA","no_text","n306","finished","206","2026-07-25T08:35:39.000Z","2026-07-25 11:39:03"
"dpt_REG_TEXT_TRANSPORTATION_USED_CAR_SAUDI_ARABIA_2","0.22543275356292725","2","TabDPT 6️⃣","REG_TEXT_TRANSPORTATION_USED_CAR_SAUDI_ARABIA","text_only","n306","finished","386","2026-07-25T08:35:29.000Z","2026-07-25 11:41:54"
"xgb_REG_TEXT_TRANSPORTATION_USED_CAR_SAUDI_ARABIA_2","0.8593602776527405","2","XGBoost 🌲","REG_TEXT_TRANSPORTATION_USED_CAR_SAUDI_ARABIA","no_text","nlp20.iem.technion.ac.il","finished","14","2026-07-25T08:35:27.000Z","2026-07-25 11:35:40"
"xgb_REG_TEXT_TRANSPORTATION_USED_CAR_SAUDI_ARABIA_2","0.2283063530921936","2","XGBoost 🌲","REG_TEXT_TRANSPORTATION_USED_CAR_SAUDI_ARABIA","text_only","nlp-srv3.dds.technion.ac.il","finished","80","2026-07-25T08:35:17.000Z","2026-07-25 11:36:15"
"rf_REG_TEXT_TRANSPORTATION_USED_CAR_SAUDI_ARABIA_2","0.8129242900897812","2","RandomForest 🌳","REG_TEXT_TRANSPORTATION_USED_CAR_SAUDI_ARABIA","no_text","nlp20.iem.technion.ac.il","finished","14","2026-07-25T08:35:06.000Z","2026-07-25 11:35:19"
"rf_REG_TEXT_TRANSPORTATION_USED_CAR_SAUDI_ARABIA_2","0.2323873887599881","2","RandomForest 🌳","REG_TEXT_TRANSPORTATION_USED_CAR_SAUDI_ARABIA","text_only","nlp-srv3.dds.technion.ac.il","finished","68","2026-07-25T08:35:02.000Z","2026-07-25 11:35:48"
"iclv2_REG_TEXT_TRANSPORTATION_USED_CAR_SAUDI_ARABIA_2","0.9036558270454408","2","TabICLv2 🗼","REG_TEXT_TRANSPORTATION_USED_CAR_SAUDI_ARABIA","no_text","nlp-srv3.dds.technion.ac.il","finished","13","2026-07-25T08:35:01.000Z","2026-07-25 11:34:53"
"iclv2_REG_TEXT_TRANSPORTATION_USED_CAR_SAUDI_ARABIA_2","0.24672114849090576","2","TabICLv2 🗼","REG_TEXT_TRANSPORTATION_USED_CAR_SAUDI_ARABIA","text_only","nlp-srv3.dds.technion.ac.il","finished","74","2026-07-25T08:34:45.000Z","2026-07-25 11:35:38"
"real_REG_TEXT_TRANSPORTATION_USED_CAR_SAUDI_ARABIA_2","0.8888190984725952","2","RealMLP 🕸","REG_TEXT_TRANSPORTATION_USED_CAR_SAUDI_ARABIA","no_text","n306","finished","54","2026-07-25T08:34:41.000Z","2026-07-25 11:35:34"
"real_REG_TEXT_TRANSPORTATION_USED_CAR_SAUDI_ARABIA_2","0.20714813470840457","2","RealMLP 🕸","REG_TEXT_TRANSPORTATION_USED_CAR_SAUDI_ARABIA","text_only","nlp-srv3.dds.technion.ac.il","finished","89","2026-07-25T08:34:39.000Z","2026-07-25 11:35:46"
"dpt_REG_TEXT_TRANSPORTATION_USED_CAR_PAKISTAN_2","0.7753274997980045","2","TabDPT 6️⃣","REG_TEXT_TRANSPORTATION_USED_CAR_PAKISTAN","no_text","nlp-srv3.dds.technion.ac.il","finished","494","2026-07-25T08:30:18.000Z","2026-07-25 11:38:10"
"dpt_REG_TEXT_TRANSPORTATION_USED_CAR_PAKISTAN_2","0.5560745390534068","2","TabDPT 6️⃣","REG_TEXT_TRANSPORTATION_USED_CAR_PAKISTAN","text_only","nlp-srv3.dds.technion.ac.il","finished","648","2026-07-25T08:30:13.000Z","2026-07-25 11:40:39"
"xgb_REG_TEXT_TRANSPORTATION_USED_CAR_PAKISTAN_2","0.8808287237970412","2","XGBoost 🌲","REG_TEXT_TRANSPORTATION_USED_CAR_PAKISTAN","no_text","nlp20.iem.technion.ac.il","finished","14","2026-07-25T08:30:02.000Z","2026-07-25 11:30:15"
"xgb_REG_TEXT_TRANSPORTATION_USED_CAR_PAKISTAN_2","0.8350055789014046","2","XGBoost 🌲","REG_TEXT_TRANSPORTATION_USED_CAR_PAKISTAN","text_only","n306","finished","116","2026-07-25T08:29:13.000Z","2026-07-25 11:31:05"
"rf_REG_TEXT_TRANSPORTATION_USED_CAR_PAKISTAN_2","0.8640231259353112","2","RandomForest 🌳","REG_TEXT_TRANSPORTATION_USED_CAR_PAKISTAN","no_text","n306","finished","14","2026-07-25T08:29:02.000Z","2026-07-25 11:29:15"
"rf_REG_TEXT_TRANSPORTATION_USED_CAR_PAKISTAN_2","0.8676135449295503","2","RandomForest 🌳","REG_TEXT_TRANSPORTATION_USED_CAR_PAKISTAN","text_only","n306","finished","129","2026-07-25T08:28:56.000Z","2026-07-25 11:31:03"
"iclv2_REG_TEXT_TRANSPORTATION_USED_CAR_PAKISTAN_2","0.8413169347017917","2","TabICLv2 🗼","REG_TEXT_TRANSPORTATION_USED_CAR_PAKISTAN","no_text","n306","finished","14","2026-07-25T08:28:41.000Z","2026-07-25 11:28:54"
"iclv2_REG_TEXT_TRANSPORTATION_USED_CAR_PAKISTAN_2","0.8667811967808888","2","TabICLv2 🗼","REG_TEXT_TRANSPORTATION_USED_CAR_PAKISTAN","text_only","n306","finished","123","2026-07-25T08:28:35.000Z","2026-07-25 11:30:37"
"real_REG_TEXT_TRANSPORTATION_USED_CAR_PAKISTAN_2","0.9158886852239808","2","RealMLP 🕸","REG_TEXT_TRANSPORTATION_USED_CAR_PAKISTAN","no_text","n306","finished","65","2026-07-25T08:28:04.000Z","2026-07-25 11:29:07"
"real_REG_TEXT_TRANSPORTATION_USED_CAR_PAKISTAN_2","0.7758077064572058","2","RealMLP 🕸","REG_TEXT_TRANSPORTATION_USED_CAR_PAKISTAN","text_only","nlp-srv3.dds.technion.ac.il","finished","254","2026-07-25T08:27:52.000Z","2026-07-25 11:31:44"
"dpt_REG_TEXT_TRANSPORTATION_USED_CAR_MERCEDES_BENZ_ITALY_2","-403.7567138671875","2","TabDPT 6️⃣","REG_TEXT_TRANSPORTATION_USED_CAR_MERCEDES_BENZ_ITALY","no_text","nlp-srv3.dds.technion.ac.il","finished","447","2026-07-25T08:24:27.000Z","2026-07-25 11:31:32"
"dpt_REG_TEXT_TRANSPORTATION_USED_CAR_MERCEDES_BENZ_ITALY_2","-80.77693176269531","2","TabDPT 6️⃣","REG_TEXT_TRANSPORTATION_USED_CAR_MERCEDES_BENZ_ITALY","text_only","nlp-srv3.dds.technion.ac.il","finished","496","2026-07-25T08:24:17.000Z","2026-07-25 11:32:11"
"xgb_REG_TEXT_TRANSPORTATION_USED_CAR_MERCEDES_BENZ_ITALY_2","0.7265164256095886","2","XGBoost 🌲","REG_TEXT_TRANSPORTATION_USED_CAR_MERCEDES_BENZ_ITALY","no_text","nlp-srv3.dds.technion.ac.il","finished","12","2026-07-25T08:24:11.000Z","2026-07-25 11:24:01"
"xgb_REG_TEXT_TRANSPORTATION_USED_CAR_MERCEDES_BENZ_ITALY_2","0.8378822207450867","2","XGBoost 🌲","REG_TEXT_TRANSPORTATION_USED_CAR_MERCEDES_BENZ_ITALY","text_only","n306","finished","62","2026-07-25T08:23:55.000Z","2026-07-25 11:24:56"
"rf_REG_TEXT_TRANSPORTATION_USED_CAR_MERCEDES_BENZ_ITALY_2","0.7629043958680226","2","RandomForest 🌳","REG_TEXT_TRANSPORTATION_USED_CAR_MERCEDES_BENZ_ITALY","no_text","nlp-srv3.dds.technion.ac.il","finished","13","2026-07-25T08:23:55.000Z","2026-07-25 11:23:46"
"rf_REG_TEXT_TRANSPORTATION_USED_CAR_MERCEDES_BENZ_ITALY_2","0.8466215892909371","2","RandomForest 🌳","REG_TEXT_TRANSPORTATION_USED_CAR_MERCEDES_BENZ_ITALY","text_only","nlp-srv3.dds.technion.ac.il","finished","56","2026-07-25T08:23:49.000Z","2026-07-25 11:24:23"
"iclv2_REG_TEXT_TRANSPORTATION_USED_CAR_MERCEDES_BENZ_ITALY_2","0.7807035446166992","2","TabICLv2 🗼","REG_TEXT_TRANSPORTATION_USED_CAR_MERCEDES_BENZ_ITALY","no_text","n306","finished","14","2026-07-25T08:23:39.000Z","2026-07-25 11:23:51"
"iclv2_REG_TEXT_TRANSPORTATION_USED_CAR_MERCEDES_BENZ_ITALY_2","0.8704331517219543","2","TabICLv2 🗼","REG_TEXT_TRANSPORTATION_USED_CAR_MERCEDES_BENZ_ITALY","text_only","n306","finished","68","2026-07-25T08:23:38.000Z","2026-07-25 11:24:45"
"real_REG_TEXT_TRANSPORTATION_USED_CAR_MERCEDES_BENZ_ITALY_2","0.02324056625366211","2","RealMLP 🕸","REG_TEXT_TRANSPORTATION_USED_CAR_MERCEDES_BENZ_ITALY","no_text","nlp-srv3.dds.technion.ac.il","finished","49","2026-07-25T08:23:34.000Z","2026-07-25 11:24:01"
"real_REG_TEXT_TRANSPORTATION_USED_CAR_MERCEDES_BENZ_ITALY_2","-0.5998824834823608","2","RealMLP 🕸","REG_TEXT_TRANSPORTATION_USED_CAR_MERCEDES_BENZ_ITALY","text_only","n306","finished","109","2026-07-25T08:23:26.000Z","2026-07-25 11:25:14"
"dpt_REG_TEXT_SPORTS_NBA_DRAFT_VALUE_OVER_REPLACEMENT_2","0.6235842743311721","2","TabDPT 6️⃣","REG_TEXT_SPORTS_NBA_DRAFT_VALUE_OVER_REPLACEMENT","no_text","nlp-srv3.dds.technion.ac.il","finished","16","2026-07-25T08:21:10.000Z","2026-07-25 11:21:05"
"dpt_REG_TEXT_SPORTS_NBA_DRAFT_VALUE_OVER_REPLACEMENT_2","0.3192219058151593","2","TabDPT 6️⃣","REG_TEXT_SPORTS_NBA_DRAFT_VALUE_OVER_REPLACEMENT","text_only","n306","finished","36","2026-07-25T08:21:04.000Z","2026-07-25 11:21:39"
"xgb_REG_TEXT_SPORTS_NBA_DRAFT_VALUE_OVER_REPLACEMENT_2","0.9480542008227396","2","XGBoost 🌲","REG_TEXT_SPORTS_NBA_DRAFT_VALUE_OVER_REPLACEMENT","no_text","nlp-srv3.dds.technion.ac.il","finished","12","2026-07-25T08:20:57.000Z","2026-07-25 11:20:47"
"xgb_REG_TEXT_SPORTS_NBA_DRAFT_VALUE_OVER_REPLACEMENT_2","0.345647837668693","2","XGBoost 🌲","REG_TEXT_SPORTS_NBA_DRAFT_VALUE_OVER_REPLACEMENT","text_only","nlp-srv3.dds.technion.ac.il","finished","23","2026-07-25T08:20:56.000Z","2026-07-25 11:20:58"
"rf_REG_TEXT_SPORTS_NBA_DRAFT_VALUE_OVER_REPLACEMENT_2","0.9034048293378832","2","RandomForest 🌳","REG_TEXT_SPORTS_NBA_DRAFT_VALUE_OVER_REPLACEMENT","no_text","nlp-srv3.dds.technion.ac.il","finished","12","2026-07-25T08:20:54.000Z","2026-07-25 11:20:44"
"rf_REG_TEXT_SPORTS_NBA_DRAFT_VALUE_OVER_REPLACEMENT_2","0.33167848087303553","2","RandomForest 🌳","REG_TEXT_SPORTS_NBA_DRAFT_VALUE_OVER_REPLACEMENT","text_only","n306","finished","38","2026-07-25T08:20:40.000Z","2026-07-25 11:21:17"
"iclv2_REG_TEXT_SPORTS_NBA_DRAFT_VALUE_OVER_REPLACEMENT_2","0.9597318779951106","2","TabICLv2 🗼","REG_TEXT_SPORTS_NBA_DRAFT_VALUE_OVER_REPLACEMENT","no_text","nlp-srv3.dds.technion.ac.il","finished","12","2026-07-25T08:20:37.000Z","2026-07-25 11:20:27"
"iclv2_REG_TEXT_SPORTS_NBA_DRAFT_VALUE_OVER_REPLACEMENT_2","0.3877996855541631","2","TabICLv2 🗼","REG_TEXT_SPORTS_NBA_DRAFT_VALUE_OVER_REPLACEMENT","text_only","nlp-srv3.dds.technion.ac.il","finished","41","2026-07-25T08:20:34.000Z","2026-07-25 11:20:53"
"real_REG_TEXT_SPORTS_NBA_DRAFT_VALUE_OVER_REPLACEMENT_2","0.956402702474835","2","RealMLP 🕸","REG_TEXT_SPORTS_NBA_DRAFT_VALUE_OVER_REPLACEMENT","no_text","n306","finished","29","2026-07-25T08:20:33.000Z","2026-07-25 11:21:01"
"real_REG_TEXT_SPORTS_NBA_DRAFT_VALUE_OVER_REPLACEMENT_2","0.3863551196583953","2","RealMLP 🕸","REG_TEXT_SPORTS_NBA_DRAFT_VALUE_OVER_REPLACEMENT","text_only","n306","finished","48","2026-07-25T08:20:32.000Z","2026-07-25 11:21:18"
"dpt_REG_TEXT_SPORTS_FIFA22_WAGES_2","0.6759570531869878","2","TabDPT 6️⃣","REG_TEXT_SPORTS_FIFA22_WAGES","no_text","nlp-srv3.dds.technion.ac.il","finished","372","2026-07-25T08:16:04.000Z","2026-07-25 11:21:55"
"dpt_REG_TEXT_SPORTS_FIFA22_WAGES_2","0.037737513957837976","2","TabDPT 6️⃣","REG_TEXT_SPORTS_FIFA22_WAGES","text_only","n306","finished","583","2026-07-25T08:16:01.000Z","2026-07-25 11:25:42"
"xgb_REG_TEXT_SPORTS_FIFA22_WAGES_2","0.7463166666425769","2","XGBoost 🌲","REG_TEXT_SPORTS_FIFA22_WAGES","no_text","nlp-srv3.dds.technion.ac.il","finished","11","2026-07-25T08:16:00.000Z","2026-07-25 11:15:50"
"xgb_REG_TEXT_SPORTS_FIFA22_WAGES_2","0.0429163113817258","2","XGBoost 🌲","REG_TEXT_SPORTS_FIFA22_WAGES","text_only","nlp-srv3.dds.technion.ac.il","finished","74","2026-07-25T08:15:59.000Z","2026-07-25 11:16:52"
"rf_REG_TEXT_SPORTS_FIFA22_WAGES_2","0.7327494916439268","2","RandomForest 🌳","REG_TEXT_SPORTS_FIFA22_WAGES","no_text","nlp20.iem.technion.ac.il","finished","24","2026-07-25T08:15:44.000Z","2026-07-25 11:16:06"
"rf_REG_TEXT_SPORTS_FIFA22_WAGES_2","0.03735051364332809","2","RandomForest 🌳","REG_TEXT_SPORTS_FIFA22_WAGES","text_only","nlp-srv3.dds.technion.ac.il","finished","110","2026-07-25T08:15:44.000Z","2026-07-25 11:17:12"
"iclv2_REG_TEXT_SPORTS_FIFA22_WAGES_2","0.7645784395166596","2","TabICLv2 🗼","REG_TEXT_SPORTS_FIFA22_WAGES","no_text","nlp-srv3.dds.technion.ac.il","finished","14","2026-07-25T08:15:39.000Z","2026-07-25 11:15:32"
"iclv2_REG_TEXT_SPORTS_FIFA22_WAGES_2","0.03578557350929579","2","TabICLv2 🗼","REG_TEXT_SPORTS_FIFA22_WAGES","text_only","nlp-srv3.dds.technion.ac.il","finished","114","2026-07-25T08:15:33.000Z","2026-07-25 11:17:05"
"real_REG_TEXT_SPORTS_FIFA22_WAGES_2","0.7589731254997325","2","RealMLP 🕸","REG_TEXT_SPORTS_FIFA22_WAGES","no_text","n306","finished","60","2026-07-25T08:15:28.000Z","2026-07-25 11:16:26"
"real_REG_TEXT_SPORTS_FIFA22_WAGES_2","0.040158932773152634","2","RealMLP 🕸","REG_TEXT_SPORTS_FIFA22_WAGES","text_only","n306","finished","110","2026-07-25T08:14:54.000Z","2026-07-25 11:16:43"
"dpt_REG_TEXT_SOCIAL_MUSEUMS_US_REVENUES_2","0.06839910674902461","2","TabDPT 6️⃣","REG_TEXT_SOCIAL_MUSEUMS_US_REVENUES","no_text","nlp-srv3.dds.technion.ac.il","finished","578","2026-07-25T08:01:42.000Z","2026-07-25 11:10:58"
"xgb_REG_TEXT_SOCIAL_MUSEUMS_US_REVENUES_2","0.36565581455070073","2","XGBoost 🌲","REG_TEXT_SOCIAL_MUSEUMS_US_REVENUES","no_text","nlp-srv3.dds.technion.ac.il","finished","11","2026-07-25T08:01:11.000Z","2026-07-25 11:01:00"
"xgb_REG_TEXT_SOCIAL_MUSEUMS_US_REVENUES_2","0.36859721985306426","2","XGBoost 🌲","REG_TEXT_SOCIAL_MUSEUMS_US_REVENUES","text_only","nlp-srv3.dds.technion.ac.il","finished","800","2026-07-25T08:01:09.000Z","2026-07-25 11:14:07"
"rf_REG_TEXT_SOCIAL_MUSEUMS_US_REVENUES_2","0.6782695983598754","2","RandomForest 🌳","REG_TEXT_SOCIAL_MUSEUMS_US_REVENUES","no_text","nlp-srv3.dds.technion.ac.il","finished","17","2026-07-25T08:00:49.000Z","2026-07-25 11:00:44"
"real_REG_TEXT_SOCIAL_MUSEUMS_US_REVENUES_2","0.9153783112469897","2","RealMLP 🕸","REG_TEXT_SOCIAL_MUSEUMS_US_REVENUES","text_only","n306","finished","458","2026-07-25T07:59:32.000Z","2026-07-25 11:07:09"
"dpt_REG_TEXT_SOCIAL_MOVIES_DATASET_REVENUE_2","0.6192770167516848","2","TabDPT 6️⃣","REG_TEXT_SOCIAL_MOVIES_DATASET_REVENUE","no_text","n306","finished","557","2026-07-25T07:40:41.000Z","2026-07-25 10:49:57"
"dpt_REG_TEXT_SOCIAL_MOVIES_DATASET_REVENUE_2","0.2251264459064385","2","TabDPT 6️⃣","REG_TEXT_SOCIAL_MOVIES_DATASET_REVENUE","text_only","n306","finished","1076","2026-07-25T07:40:23.000Z","2026-07-25 10:58:17"
"xgb_REG_TEXT_SOCIAL_MOVIES_DATASET_REVENUE_2","0.6431817211675679","2","XGBoost 🌲","REG_TEXT_SOCIAL_MOVIES_DATASET_REVENUE","no_text","n306","finished","19","2026-07-25T07:40:20.000Z","2026-07-25 10:40:35"
"xgb_REG_TEXT_SOCIAL_MOVIES_DATASET_REVENUE_2","0.536376304796337","2","XGBoost 🌲","REG_TEXT_SOCIAL_MOVIES_DATASET_REVENUE","text_only","nlp-srv3.dds.technion.ac.il","finished","995","2026-07-25T07:40:13.000Z","2026-07-25 10:56:26"
"rf_REG_TEXT_SOCIAL_MOVIES_DATASET_REVENUE_2","0.7270517055046334","2","RandomForest 🌳","REG_TEXT_SOCIAL_MOVIES_DATASET_REVENUE","no_text","n306","finished","19","2026-07-25T07:39:58.000Z","2026-07-25 10:40:15"
