"Name","test_score","fold","Created","dataset","model","multimodal_state","dino_model","Runtime"
"tabpfnv2_MUL_IMAGE_CHEXPERT_3","0.7957307699426788","3","2026-04-01T21:51:50.000Z","MUL_IMAGE_CHEXPERT","TabPFN-v2 🤯","all","dino-large","305"
"tabpfnv2p5_MUL_IMAGE_CHEXPERT_3","0.8246132828041559","3","2026-04-01T21:51:48.000Z","MUL_IMAGE_CHEXPERT","TabPFN-v2p5 🇩🇪","ft","dino-large","1070"
"tabpfnv2p5_MUL_IMAGE_CHEXPERT_3","0.7959187857082162","3","2026-04-01T21:51:09.000Z","MUL_IMAGE_CHEXPERT","TabPFN-v2p5 🇩🇪","all","dino-large","295"
"tabm_MUL_IMAGE_CHEXPERT_3","0.7866483166091486","3","2026-04-01T21:51:02.000Z","MUL_IMAGE_CHEXPERT","TabM Ⓜ️","ft","dino-large","1155"
"tabm_MUL_IMAGE_CHEXPERT_3","0.7494783621820661","3","2026-04-01T21:50:16.000Z","MUL_IMAGE_CHEXPERT","TabM Ⓜ️","all","dino-large","277"
"cat_MUL_IMAGE_CHEXPERT_3","0.8086456980553725","3","2026-04-01T21:49:24.000Z","MUL_IMAGE_CHEXPERT","CatBoost 😸","ft","dino-large","1170"
"cat_MUL_IMAGE_CHEXPERT_3","0.7720535764537656","3","2026-04-01T21:49:05.000Z","MUL_IMAGE_CHEXPERT","CatBoost 😸","all","dino-large","299"
"light_MUL_IMAGE_CHEXPERT_3","0.8072446165299416","3","2026-04-01T21:48:36.000Z","MUL_IMAGE_CHEXPERT","LightGBM 💡","ft","dino-large","1152"
"light_MUL_IMAGE_CHEXPERT_3","0.7719199741269973","3","2026-04-01T21:46:19.000Z","MUL_IMAGE_CHEXPERT","LightGBM 💡","all","dino-large","285"
"tabpfnv2_MUL_IMAGE_CHEXPERT_2","0.823446447729978","2","2026-04-01T21:45:50.000Z","MUL_IMAGE_CHEXPERT","TabPFN-v2 🤯","ft","dino-large","1283"
"tabpfnv2_MUL_IMAGE_CHEXPERT_2","0.7874215793392532","2","2026-04-01T21:45:05.000Z","MUL_IMAGE_CHEXPERT","TabPFN-v2 🤯","all","dino-large","303"
"tabpfnv2p5_MUL_IMAGE_CHEXPERT_2","0.8257580722242671","2","2026-04-01T21:44:25.000Z","MUL_IMAGE_CHEXPERT","TabPFN-v2p5 🇩🇪","ft","dino-large","1305"
"tabpfnv2p5_MUL_IMAGE_CHEXPERT_2","0.7888851322799105","2","2026-04-01T21:44:08.000Z","MUL_IMAGE_CHEXPERT","TabPFN-v2p5 🇩🇪","all","dino-large","312"
"tabm_MUL_IMAGE_CHEXPERT_2","0.79742355311599","2","2026-04-01T21:44:00.000Z","MUL_IMAGE_CHEXPERT","TabM Ⓜ️","ft","dino-large","1009"
"tabm_MUL_IMAGE_CHEXPERT_2","0.7490426473583353","2","2026-04-01T21:43:15.000Z","MUL_IMAGE_CHEXPERT","TabM Ⓜ️","all","dino-large","314"
"cat_MUL_IMAGE_CHEXPERT_2","0.8102194356798252","2","2026-04-01T21:40:54.000Z","MUL_IMAGE_CHEXPERT","CatBoost 😸","ft","dino-large","980"
"cat_MUL_IMAGE_CHEXPERT_2","0.7803305815077431","2","2026-04-01T21:39:26.000Z","MUL_IMAGE_CHEXPERT","CatBoost 😸","all","dino-large","295"
"light_MUL_IMAGE_CHEXPERT_2","0.8030221493468988","2","2026-04-01T21:39:19.000Z","MUL_IMAGE_CHEXPERT","LightGBM 💡","ft","dino-large","1005"
"light_MUL_IMAGE_CHEXPERT_2","0.7682049749820502","2","2026-04-01T21:38:55.000Z","MUL_IMAGE_CHEXPERT","LightGBM 💡","all","dino-large","293"
"tabpfnv2_MUL_IMAGE_CHEXPERT_1","0.8232619899088345","1","2026-04-01T21:37:03.000Z","MUL_IMAGE_CHEXPERT","TabPFN-v2 🤯","ft","dino-large","1089"
"tabpfnv2_MUL_IMAGE_CHEXPERT_1","0.7708616231634333","1","2026-04-01T21:36:49.000Z","MUL_IMAGE_CHEXPERT","TabPFN-v2 🤯","all","dino-large","309"
"tabpfnv2p5_MUL_IMAGE_CHEXPERT_1","0.8222369448575831","1","2026-04-01T21:35:57.000Z","MUL_IMAGE_CHEXPERT","TabPFN-v2p5 🇩🇪","ft","dino-large","1048"
"tabpfnv2p5_MUL_IMAGE_CHEXPERT_1","0.7705285010217344","1","2026-04-01T21:35:43.000Z","MUL_IMAGE_CHEXPERT","TabPFN-v2p5 🇩🇪","all","dino-large","302"
"tabm_MUL_IMAGE_CHEXPERT_1","0.7817338625893826","1","2026-04-01T21:35:05.000Z","MUL_IMAGE_CHEXPERT","TabM Ⓜ️","ft","dino-large","995"
"tabm_MUL_IMAGE_CHEXPERT_1","0.7329255003005595","1","2026-04-01T21:34:27.000Z","MUL_IMAGE_CHEXPERT","TabM Ⓜ️","all","dino-large","293"
"cat_MUL_IMAGE_CHEXPERT_1","0.8033700223570212","1","2026-04-01T21:34:25.000Z","MUL_IMAGE_CHEXPERT","CatBoost 😸","ft","dino-large","990"
"cat_MUL_IMAGE_CHEXPERT_1","0.7570720314563723","1","2026-04-01T21:33:45.000Z","MUL_IMAGE_CHEXPERT","CatBoost 😸","all","dino-large","305"
"light_MUL_IMAGE_CHEXPERT_1","0.8047393281699122","1","2026-04-01T21:33:12.000Z","MUL_IMAGE_CHEXPERT","LightGBM 💡","ft","dino-large","1111"
"light_MUL_IMAGE_CHEXPERT_1","0.7477962056680907","1","2026-04-01T21:31:40.000Z","MUL_IMAGE_CHEXPERT","LightGBM 💡","all","dino-large","304"
"tabpfnv2_MUL_IMAGE_CHEXPERT_0","0.8084690411702039","0","2026-04-01T21:30:47.000Z","MUL_IMAGE_CHEXPERT","TabPFN-v2 🤯","ft","dino-large","1088"
"tabpfnv2_MUL_IMAGE_CHEXPERT_0","0.7735895460385823","0","2026-04-01T21:29:06.000Z","MUL_IMAGE_CHEXPERT","TabPFN-v2 🤯","all","dino-large","316"
"tabpfnv2p5_MUL_IMAGE_CHEXPERT_0","0.8097016835590966","0","2026-04-01T21:28:34.000Z","MUL_IMAGE_CHEXPERT","TabPFN-v2p5 🇩🇪","ft","dino-large","1058"
"tabpfnv2p5_MUL_IMAGE_CHEXPERT_0","0.7798157143838704","0","2026-04-01T21:28:19.000Z","MUL_IMAGE_CHEXPERT","TabPFN-v2p5 🇩🇪","all","dino-large","320"
"tabm_MUL_IMAGE_CHEXPERT_0","0.7775442570702644","0","2026-04-01T21:27:30.000Z","MUL_IMAGE_CHEXPERT","TabM Ⓜ️","ft","dino-large","1048"
"tabm_MUL_IMAGE_CHEXPERT_0","0.7264148951829655","0","2026-04-01T21:26:30.000Z","MUL_IMAGE_CHEXPERT","TabM Ⓜ️","all","dino-large","305"
"cat_MUL_IMAGE_CHEXPERT_0","0.7953237153031153","0","2026-04-01T21:26:20.000Z","MUL_IMAGE_CHEXPERT","CatBoost 😸","ft","dino-large","1162"
"cat_MUL_IMAGE_CHEXPERT_0","0.7682817287964676","0","2026-04-01T21:25:42.000Z","MUL_IMAGE_CHEXPERT","CatBoost 😸","all","dino-large","299"
"light_MUL_IMAGE_CHEXPERT_0","0.7899869736241785","0","2026-04-01T21:25:25.000Z","MUL_IMAGE_CHEXPERT","LightGBM 💡","ft","dino-large","1114"
"light_MUL_IMAGE_CHEXPERT_0","0.7599299162895466","0","2026-04-01T21:24:12.000Z","MUL_IMAGE_CHEXPERT","LightGBM 💡","all","dino-large","288"
