"Name","test_score","fold","Created","dataset","model","multimodal_state","dino_model","Runtime"
"tabpfnv2_REG_IMAGE_LETTERBOXD_MOVIES_2","0.4693533095944683","2","2026-03-30T11:14:00.000Z","REG_IMAGE_LETTERBOXD_MOVIES","TabPFN-v2 🤯","all","dino-large","521"
"tabpfnv2p5_REG_IMAGE_LETTERBOXD_MOVIES_2","0.4710630416600843","2","2026-03-30T11:13:49.000Z","REG_IMAGE_LETTERBOXD_MOVIES","TabPFN-v2p5 🇩🇪","ft","dino-large","1030"
"tabpfnv2p5_REG_IMAGE_LETTERBOXD_MOVIES_2","0.4816851942527165","2","2026-03-30T11:13:23.000Z","REG_IMAGE_LETTERBOXD_MOVIES","TabPFN-v2p5 🇩🇪","all","dino-large","528"
"tabm_REG_IMAGE_LETTERBOXD_MOVIES_2","0.46875171921293446","2","2026-03-30T11:11:47.000Z","REG_IMAGE_LETTERBOXD_MOVIES","TabM Ⓜ️","ft","dino-large","1054"
"tabm_REG_IMAGE_LETTERBOXD_MOVIES_2","0.4670238192319597","2","2026-03-30T11:11:10.000Z","REG_IMAGE_LETTERBOXD_MOVIES","TabM Ⓜ️","all","dino-large","515"
"cat_REG_IMAGE_LETTERBOXD_MOVIES_2","0.4468948499657917","2","2026-03-30T11:10:39.000Z","REG_IMAGE_LETTERBOXD_MOVIES","CatBoost 😸","ft","dino-large","986"
"cat_REG_IMAGE_LETTERBOXD_MOVIES_2","0.4478421748809413","2","2026-03-30T11:10:21.000Z","REG_IMAGE_LETTERBOXD_MOVIES","CatBoost 😸","all","dino-large","523"
"light_REG_IMAGE_LETTERBOXD_MOVIES_2","0.43702207005786886","2","2026-03-30T11:09:31.000Z","REG_IMAGE_LETTERBOXD_MOVIES","LightGBM 💡","ft","dino-large","987"
"light_REG_IMAGE_LETTERBOXD_MOVIES_2","0.4419421197028012","2","2026-03-30T11:08:44.000Z","REG_IMAGE_LETTERBOXD_MOVIES","LightGBM 💡","all","dino-large","466"
"tabpfnv2_REG_IMAGE_LETTERBOXD_MOVIES_1","0.4575541147360731","1","2026-03-30T11:07:44.000Z","REG_IMAGE_LETTERBOXD_MOVIES","TabPFN-v2 🤯","ft","dino-large","934"
"tabpfnv2_REG_IMAGE_LETTERBOXD_MOVIES_1","0.4516426726960364","1","2026-03-30T11:06:36.000Z","REG_IMAGE_LETTERBOXD_MOVIES","TabPFN-v2 🤯","all","dino-large","521"
"tabpfnv2p5_REG_IMAGE_LETTERBOXD_MOVIES_1","0.4754702827801266","1","2026-03-30T11:03:28.000Z","REG_IMAGE_LETTERBOXD_MOVIES","TabPFN-v2p5 🇩🇪","ft","dino-large","902"
"tabpfnv2p5_REG_IMAGE_LETTERBOXD_MOVIES_1","0.4673868114492952","1","2026-03-30T11:02:59.000Z","REG_IMAGE_LETTERBOXD_MOVIES","TabPFN-v2p5 🇩🇪","all","dino-large","544"
"tabm_REG_IMAGE_LETTERBOXD_MOVIES_1","0.46308944650965744","1","2026-03-30T10:59:47.000Z","REG_IMAGE_LETTERBOXD_MOVIES","TabM Ⓜ️","ft","dino-large","1009"
"tabm_REG_IMAGE_LETTERBOXD_MOVIES_1","0.4562744571019359","1","2026-03-30T10:59:21.000Z","REG_IMAGE_LETTERBOXD_MOVIES","TabM Ⓜ️","all","dino-large","600"
"cat_REG_IMAGE_LETTERBOXD_MOVIES_1","0.4501187429329554","1","2026-03-30T10:59:14.000Z","REG_IMAGE_LETTERBOXD_MOVIES","CatBoost 😸","ft","dino-large","993"
"cat_REG_IMAGE_LETTERBOXD_MOVIES_1","0.4394609500063311","1","2026-03-30T10:58:44.000Z","REG_IMAGE_LETTERBOXD_MOVIES","CatBoost 😸","all","dino-large","543"
"light_REG_IMAGE_LETTERBOXD_MOVIES_1","0.4397425441976454","1","2026-03-30T10:58:23.000Z","REG_IMAGE_LETTERBOXD_MOVIES","LightGBM 💡","ft","dino-large","1243"
"light_REG_IMAGE_LETTERBOXD_MOVIES_1","0.43108442425499993","1","2026-03-30T10:57:57.000Z","REG_IMAGE_LETTERBOXD_MOVIES","LightGBM 💡","all","dino-large","512"
"tabpfnv2_REG_IMAGE_LETTERBOXD_MOVIES_0","0.5232055363440662","0","2026-03-30T10:57:52.000Z","REG_IMAGE_LETTERBOXD_MOVIES","TabPFN-v2 🤯","ft","dino-large","962"
"tabpfnv2_REG_IMAGE_LETTERBOXD_MOVIES_0","0.5123550034754139","0","2026-03-30T10:57:03.000Z","REG_IMAGE_LETTERBOXD_MOVIES","TabPFN-v2 🤯","all","dino-large","697"
"tabpfnv2p5_REG_IMAGE_LETTERBOXD_MOVIES_0","0.5289371310535278","0","2026-03-30T10:56:43.000Z","REG_IMAGE_LETTERBOXD_MOVIES","TabPFN-v2p5 🇩🇪","ft","dino-large","916"
"tabpfnv2p5_REG_IMAGE_LETTERBOXD_MOVIES_0","0.5259996448080313","0","2026-03-30T10:55:37.000Z","REG_IMAGE_LETTERBOXD_MOVIES","TabPFN-v2p5 🇩🇪","all","dino-large","721"
"tabm_REG_IMAGE_LETTERBOXD_MOVIES_0","0.5119763388100842","0","2026-03-30T10:55:02.000Z","REG_IMAGE_LETTERBOXD_MOVIES","TabM Ⓜ️","ft","dino-large","932"
"tabm_REG_IMAGE_LETTERBOXD_MOVIES_0","0.514763377419883","0","2026-03-30T10:54:15.000Z","REG_IMAGE_LETTERBOXD_MOVIES","TabM Ⓜ️","all","dino-large","1338"
"cat_REG_IMAGE_LETTERBOXD_MOVIES_0","0.4754544618471177","0","2026-03-30T10:54:09.000Z","REG_IMAGE_LETTERBOXD_MOVIES","CatBoost 😸","ft","dino-large","981"
"cat_REG_IMAGE_LETTERBOXD_MOVIES_0","0.48380945643441253","0","2026-03-30T10:54:01.000Z","REG_IMAGE_LETTERBOXD_MOVIES","CatBoost 😸","all","dino-large","532"
"light_REG_IMAGE_LETTERBOXD_MOVIES_0","0.4761654465900498","0","2026-03-30T10:53:43.000Z","REG_IMAGE_LETTERBOXD_MOVIES","LightGBM 💡","ft","dino-large","923"
"light_REG_IMAGE_LETTERBOXD_MOVIES_0","0.4877765532260754","0","2026-03-30T10:53:32.000Z","REG_IMAGE_LETTERBOXD_MOVIES","LightGBM 💡","all","dino-large","590"
