"Name","test_score","fold","Created","dataset","model","multimodal_state","dino_model","Runtime"
"tabpfnv2_MUL_IMAGE_JUSTIN_INSTAGRAM_4","0.9720378048141252","4","2026-04-02T00:08:50.000Z","MUL_IMAGE_JUSTIN_INSTAGRAM","TabPFN-v2 🤯","all","dino-large","882"
"tabpfnv2p5_MUL_IMAGE_JUSTIN_INSTAGRAM_4","0.9830036549007812","4","2026-04-02T00:06:55.000Z","MUL_IMAGE_JUSTIN_INSTAGRAM","TabPFN-v2p5 🇩🇪","all","dino-large","814"
"tabm_MUL_IMAGE_JUSTIN_INSTAGRAM_4","0.9872530262642036","4","2026-04-02T00:05:14.000Z","MUL_IMAGE_JUSTIN_INSTAGRAM","TabM Ⓜ️","ft","dino-large","1626"
"tabm_MUL_IMAGE_JUSTIN_INSTAGRAM_4","0.9814094460310252","4","2026-04-02T00:04:26.000Z","MUL_IMAGE_JUSTIN_INSTAGRAM","TabM Ⓜ️","all","dino-large","763"
"cat_MUL_IMAGE_JUSTIN_INSTAGRAM_4","0.98709441658513","4","2026-04-02T00:03:22.000Z","MUL_IMAGE_JUSTIN_INSTAGRAM","CatBoost 😸","ft","dino-large","1579"
"cat_MUL_IMAGE_JUSTIN_INSTAGRAM_4","0.9745636447081928","4","2026-04-02T00:03:15.000Z","MUL_IMAGE_JUSTIN_INSTAGRAM","CatBoost 😸","all","dino-large","736"
"light_MUL_IMAGE_JUSTIN_INSTAGRAM_4","0.9830720631181464","4","2026-04-02T00:00:13.000Z","MUL_IMAGE_JUSTIN_INSTAGRAM","LightGBM 💡","ft","dino-large","1554"
"light_MUL_IMAGE_JUSTIN_INSTAGRAM_4","0.9795211339889932","4","2026-04-01T23:59:25.000Z","MUL_IMAGE_JUSTIN_INSTAGRAM","LightGBM 💡","all","dino-large","733"
"tabpfnv2_MUL_IMAGE_JUSTIN_INSTAGRAM_3","0.9606448821848916","3","2026-04-01T23:55:45.000Z","MUL_IMAGE_JUSTIN_INSTAGRAM","TabPFN-v2 🤯","all","dino-large","812"
"tabpfnv2p5_MUL_IMAGE_JUSTIN_INSTAGRAM_3","0.9644579164899576","3","2026-04-01T23:54:31.000Z","MUL_IMAGE_JUSTIN_INSTAGRAM","TabPFN-v2p5 🇩🇪","all","dino-large","844"
"tabm_MUL_IMAGE_JUSTIN_INSTAGRAM_3","0.988582462355053","3","2026-04-01T23:53:23.000Z","MUL_IMAGE_JUSTIN_INSTAGRAM","TabM Ⓜ️","ft","dino-large","1559"
"tabm_MUL_IMAGE_JUSTIN_INSTAGRAM_3","0.9584478594613504","3","2026-04-01T23:51:57.000Z","MUL_IMAGE_JUSTIN_INSTAGRAM","TabM Ⓜ️","all","dino-large","741"
"cat_MUL_IMAGE_JUSTIN_INSTAGRAM_3","0.9882790401245634","3","2026-04-01T23:51:38.000Z","MUL_IMAGE_JUSTIN_INSTAGRAM","CatBoost 😸","ft","dino-large","3395"
"cat_MUL_IMAGE_JUSTIN_INSTAGRAM_3","0.9589329071784668","3","2026-04-01T23:51:14.000Z","MUL_IMAGE_JUSTIN_INSTAGRAM","CatBoost 😸","all","dino-large","723"
"light_MUL_IMAGE_JUSTIN_INSTAGRAM_3","0.9893762753385952","3","2026-04-01T23:50:49.000Z","MUL_IMAGE_JUSTIN_INSTAGRAM","LightGBM 💡","ft","dino-large","1635"
"light_MUL_IMAGE_JUSTIN_INSTAGRAM_3","0.9573649816962928","3","2026-04-01T23:48:46.000Z","MUL_IMAGE_JUSTIN_INSTAGRAM","LightGBM 💡","all","dino-large","681"
"tabpfnv2_MUL_IMAGE_JUSTIN_INSTAGRAM_2","0.9733318924922753","2","2026-04-01T23:43:06.000Z","MUL_IMAGE_JUSTIN_INSTAGRAM","TabPFN-v2 🤯","all","dino-large","752"
"tabpfnv2p5_MUL_IMAGE_JUSTIN_INSTAGRAM_2","0.980007538983094","2","2026-04-01T23:41:20.000Z","MUL_IMAGE_JUSTIN_INSTAGRAM","TabPFN-v2p5 🇩🇪","all","dino-large","779"
"tabm_MUL_IMAGE_JUSTIN_INSTAGRAM_2","0.9830621062788264","2","2026-04-01T23:40:06.000Z","MUL_IMAGE_JUSTIN_INSTAGRAM","TabM Ⓜ️","ft","dino-large","1700"
"tabm_MUL_IMAGE_JUSTIN_INSTAGRAM_2","0.979703160012679","2","2026-04-01T23:39:31.000Z","MUL_IMAGE_JUSTIN_INSTAGRAM","TabM Ⓜ️","all","dino-large","694"
"cat_MUL_IMAGE_JUSTIN_INSTAGRAM_2","0.9814057725673055","2","2026-04-01T23:39:03.000Z","MUL_IMAGE_JUSTIN_INSTAGRAM","CatBoost 😸","ft","dino-large","1559"
"cat_MUL_IMAGE_JUSTIN_INSTAGRAM_2","0.97266919939791","2","2026-04-01T23:37:59.000Z","MUL_IMAGE_JUSTIN_INSTAGRAM","CatBoost 😸","all","dino-large","761"
"light_MUL_IMAGE_JUSTIN_INSTAGRAM_2","0.980550866603424","2","2026-04-01T23:37:51.000Z","MUL_IMAGE_JUSTIN_INSTAGRAM","LightGBM 💡","ft","dino-large","1511"
"light_MUL_IMAGE_JUSTIN_INSTAGRAM_2","0.9721777502852478","2","2026-04-01T23:37:12.000Z","MUL_IMAGE_JUSTIN_INSTAGRAM","LightGBM 💡","all","dino-large","687"
"tabpfnv2_MUL_IMAGE_JUSTIN_INSTAGRAM_1","0.9612973671251284","1","2026-04-01T23:33:58.000Z","MUL_IMAGE_JUSTIN_INSTAGRAM","TabPFN-v2 🤯","all","dino-large","783"
"tabpfnv2p5_MUL_IMAGE_JUSTIN_INSTAGRAM_1","0.9681007711339448","1","2026-04-01T23:30:11.000Z","MUL_IMAGE_JUSTIN_INSTAGRAM","TabPFN-v2p5 🇩🇪","all","dino-large","766"
"tabm_MUL_IMAGE_JUSTIN_INSTAGRAM_1","0.9832886474772052","1","2026-04-01T23:28:33.000Z","MUL_IMAGE_JUSTIN_INSTAGRAM","TabM Ⓜ️","ft","dino-large","1618"
"tabm_MUL_IMAGE_JUSTIN_INSTAGRAM_1","0.9630115849998008","1","2026-04-01T23:27:32.000Z","MUL_IMAGE_JUSTIN_INSTAGRAM","TabM Ⓜ️","all","dino-large","744"
"cat_MUL_IMAGE_JUSTIN_INSTAGRAM_1","0.9803821151617328","1","2026-04-01T23:26:21.000Z","MUL_IMAGE_JUSTIN_INSTAGRAM","CatBoost 😸","ft","dino-large","1612"
"cat_MUL_IMAGE_JUSTIN_INSTAGRAM_1","0.9557831302598688","1","2026-04-01T23:25:36.000Z","MUL_IMAGE_JUSTIN_INSTAGRAM","CatBoost 😸","all","dino-large","734"
"light_MUL_IMAGE_JUSTIN_INSTAGRAM_1","0.9798258826551158","1","2026-04-01T23:23:46.000Z","MUL_IMAGE_JUSTIN_INSTAGRAM","LightGBM 💡","ft","dino-large","1678"
"light_MUL_IMAGE_JUSTIN_INSTAGRAM_1","0.955670640077066","1","2026-04-01T23:22:59.000Z","MUL_IMAGE_JUSTIN_INSTAGRAM","LightGBM 💡","all","dino-large","727"
"tabpfnv2_MUL_IMAGE_JUSTIN_INSTAGRAM_0","0.9603292853108708","0","2026-04-01T23:20:53.000Z","MUL_IMAGE_JUSTIN_INSTAGRAM","TabPFN-v2 🤯","all","dino-large","775"
"tabpfnv2p5_MUL_IMAGE_JUSTIN_INSTAGRAM_0","0.9693687723533384","0","2026-04-01T23:17:28.000Z","MUL_IMAGE_JUSTIN_INSTAGRAM","TabPFN-v2p5 🇩🇪","all","dino-large","753"
"tabm_MUL_IMAGE_JUSTIN_INSTAGRAM_0","0.986941658201554","0","2026-04-01T23:16:22.000Z","MUL_IMAGE_JUSTIN_INSTAGRAM","TabM Ⓜ️","ft","dino-large","1524"
"tabm_MUL_IMAGE_JUSTIN_INSTAGRAM_0","0.947127163988504","0","2026-04-01T23:16:00.000Z","MUL_IMAGE_JUSTIN_INSTAGRAM","TabM Ⓜ️","all","dino-large","743"
"cat_MUL_IMAGE_JUSTIN_INSTAGRAM_0","0.9850752695304192","0","2026-04-01T23:14:03.000Z","MUL_IMAGE_JUSTIN_INSTAGRAM","CatBoost 😸","ft","dino-large","1555"
"cat_MUL_IMAGE_JUSTIN_INSTAGRAM_0","0.9573588503910224","0","2026-04-01T23:12:42.000Z","MUL_IMAGE_JUSTIN_INSTAGRAM","CatBoost 😸","all","dino-large","764"
"light_MUL_IMAGE_JUSTIN_INSTAGRAM_0","0.9870169481033146","0","2026-04-01T23:11:31.000Z","MUL_IMAGE_JUSTIN_INSTAGRAM","LightGBM 💡","ft","dino-large","1530"
"light_MUL_IMAGE_JUSTIN_INSTAGRAM_0","0.9509533664380818","0","2026-04-01T23:10:43.000Z","MUL_IMAGE_JUSTIN_INSTAGRAM","LightGBM 💡","all","dino-large","727"
