"Name","test_score","fold","Created","dataset","model","multimodal_state","dino_model","Runtime"
"tabm_REG_IMAGE_HNM_FASHION_1","0.6279879929081611","1","2026-03-30T12:56:19.000Z","REG_IMAGE_HNM_FASHION","TabM Ⓜ️","ft","dino-large","1164"
"tabm_REG_IMAGE_HNM_FASHION_1","0.6093633428601286","1","2026-03-30T12:54:39.000Z","REG_IMAGE_HNM_FASHION","TabM Ⓜ️","all","dino-large","931"
"cat_REG_IMAGE_HNM_FASHION_1","0.625270126260749","1","2026-03-30T12:53:39.000Z","REG_IMAGE_HNM_FASHION","CatBoost 😸","ft","dino-large","2446"
"cat_REG_IMAGE_HNM_FASHION_1","0.5946962766217165","1","2026-03-30T12:51:59.000Z","REG_IMAGE_HNM_FASHION","CatBoost 😸","all","dino-large","767"
"light_REG_IMAGE_HNM_FASHION_1","0.6162579912600465","1","2026-03-30T12:51:54.000Z","REG_IMAGE_HNM_FASHION","LightGBM 💡","ft","dino-large","1251"
"light_REG_IMAGE_HNM_FASHION_1","0.571764489388135","1","2026-03-30T12:50:16.000Z","REG_IMAGE_HNM_FASHION","LightGBM 💡","all","dino-large","626"
"tabpfnv2_REG_IMAGE_HNM_FASHION_0","0.6501674279428944","0","2026-03-30T12:50:03.000Z","REG_IMAGE_HNM_FASHION","TabPFN-v2 🤯","ft","dino-large","1156"
"tabpfnv2_REG_IMAGE_HNM_FASHION_0","0.617692694061263","0","2026-03-30T12:48:42.000Z","REG_IMAGE_HNM_FASHION","TabPFN-v2 🤯","all","dino-large","703"
"tabpfnv2p5_REG_IMAGE_HNM_FASHION_0","0.6592207430295738","0","2026-03-30T12:46:33.000Z","REG_IMAGE_HNM_FASHION","TabPFN-v2p5 🇩🇪","ft","dino-large","1164"
"tabpfnv2p5_REG_IMAGE_HNM_FASHION_0","0.642255396137257","0","2026-03-30T12:46:33.000Z","REG_IMAGE_HNM_FASHION","TabPFN-v2p5 🇩🇪","all","dino-large","606"
"tabm_REG_IMAGE_HNM_FASHION_0","0.6445685698406758","0","2026-03-30T12:46:31.000Z","REG_IMAGE_HNM_FASHION","TabM Ⓜ️","ft","dino-large","1174"
"tabm_REG_IMAGE_HNM_FASHION_0","0.6249893368597943","0","2026-03-30T12:45:49.000Z","REG_IMAGE_HNM_FASHION","TabM Ⓜ️","all","dino-large","656"
"cat_REG_IMAGE_HNM_FASHION_0","0.6316616861645468","0","2026-03-30T12:45:06.000Z","REG_IMAGE_HNM_FASHION","CatBoost 😸","ft","dino-large","1218"
"cat_REG_IMAGE_HNM_FASHION_0","0.6036139813376384","0","2026-03-30T12:44:40.000Z","REG_IMAGE_HNM_FASHION","CatBoost 😸","all","dino-large","786"
"light_REG_IMAGE_HNM_FASHION_0","0.6168497841185179","0","2026-03-30T12:44:32.000Z","REG_IMAGE_HNM_FASHION","LightGBM 💡","ft","dino-large","1187"
"light_REG_IMAGE_HNM_FASHION_0","0.5965486967069724","0","2026-03-30T12:43:09.000Z","REG_IMAGE_HNM_FASHION","LightGBM 💡","all","dino-large","802"
