"Name","test_score","fold","Created","dataset","model","multimodal_state","dino_model","Runtime"
"tabm_MUL_IMAGE_FLOWER_BOUQUETS_2","0.6260685673526127","2","2026-03-30T08:49:19.000Z","MUL_IMAGE_FLOWER_BOUQUETS","TabM Ⓜ️","all","dino-large","56"
"cat_MUL_IMAGE_FLOWER_BOUQUETS_2","0.6847375368024091","2","2026-03-30T08:49:16.000Z","MUL_IMAGE_FLOWER_BOUQUETS","CatBoost 😸","ft","dino-large","144"
"cat_MUL_IMAGE_FLOWER_BOUQUETS_2","0.6875873439617891","2","2026-03-30T08:48:47.000Z","MUL_IMAGE_FLOWER_BOUQUETS","CatBoost 😸","all","dino-large","57"
"light_MUL_IMAGE_FLOWER_BOUQUETS_2","0.6711346986593381","2","2026-03-30T08:48:40.000Z","MUL_IMAGE_FLOWER_BOUQUETS","LightGBM 💡","ft","dino-large","131"
"light_MUL_IMAGE_FLOWER_BOUQUETS_2","0.7041567188053037","2","2026-03-30T08:48:39.000Z","MUL_IMAGE_FLOWER_BOUQUETS","LightGBM 💡","all","dino-large","56"
"tabpfnv2_MUL_IMAGE_FLOWER_BOUQUETS_1","0.6189318555180792","1","2026-03-30T08:48:10.000Z","MUL_IMAGE_FLOWER_BOUQUETS","TabPFN-v2 🤯","ft","dino-large","150"
"tabpfnv2_MUL_IMAGE_FLOWER_BOUQUETS_1","0.6393920643595727","1","2026-03-30T08:48:05.000Z","MUL_IMAGE_FLOWER_BOUQUETS","TabPFN-v2 🤯","all","dino-large","66"
"tabpfnv2p5_MUL_IMAGE_FLOWER_BOUQUETS_1","0.6144559375799109","1","2026-03-30T08:47:41.000Z","MUL_IMAGE_FLOWER_BOUQUETS","TabPFN-v2p5 🇩🇪","ft","dino-large","242"
"tabpfnv2p5_MUL_IMAGE_FLOWER_BOUQUETS_1","0.6394777333212682","1","2026-03-30T08:47:35.000Z","MUL_IMAGE_FLOWER_BOUQUETS","TabPFN-v2p5 🇩🇪","all","dino-large","56"
"tabm_MUL_IMAGE_FLOWER_BOUQUETS_1","0.5913163572194648","1","2026-03-30T08:47:33.000Z","MUL_IMAGE_FLOWER_BOUQUETS","TabM Ⓜ️","ft","dino-large","278"
"tabm_MUL_IMAGE_FLOWER_BOUQUETS_1","0.5712019427401225","1","2026-03-30T08:47:27.000Z","MUL_IMAGE_FLOWER_BOUQUETS","TabM Ⓜ️","all","dino-large","67"
"cat_MUL_IMAGE_FLOWER_BOUQUETS_1","0.5671601309058023","1","2026-03-30T08:47:26.000Z","MUL_IMAGE_FLOWER_BOUQUETS","CatBoost 😸","ft","dino-large","192"
"cat_MUL_IMAGE_FLOWER_BOUQUETS_1","0.6055413370532128","1","2026-03-30T08:47:24.000Z","MUL_IMAGE_FLOWER_BOUQUETS","CatBoost 😸","all","dino-large","79"
"light_MUL_IMAGE_FLOWER_BOUQUETS_1","0.5858657871725019","1","2026-03-30T08:47:23.000Z","MUL_IMAGE_FLOWER_BOUQUETS","LightGBM 💡","ft","dino-large","196"
"light_MUL_IMAGE_FLOWER_BOUQUETS_1","0.6048938737168205","1","2026-03-30T08:47:22.000Z","MUL_IMAGE_FLOWER_BOUQUETS","LightGBM 💡","all","dino-large","124"
"tabpfnv2_MUL_IMAGE_FLOWER_BOUQUETS_0","0.6402335032450182","0","2026-03-30T08:47:21.000Z","MUL_IMAGE_FLOWER_BOUQUETS","TabPFN-v2 🤯","ft","dino-large","139"
"tabpfnv2_MUL_IMAGE_FLOWER_BOUQUETS_0","0.622692688979537","0","2026-03-30T08:46:47.000Z","MUL_IMAGE_FLOWER_BOUQUETS","TabPFN-v2 🤯","all","dino-large","72"
"tabpfnv2p5_MUL_IMAGE_FLOWER_BOUQUETS_0","0.6376082079715821","0","2026-03-30T08:46:44.000Z","MUL_IMAGE_FLOWER_BOUQUETS","TabPFN-v2p5 🇩🇪","ft","dino-large","146"
"tabpfnv2p5_MUL_IMAGE_FLOWER_BOUQUETS_0","0.6408081762207456","0","2026-03-30T08:46:43.000Z","MUL_IMAGE_FLOWER_BOUQUETS","TabPFN-v2p5 🇩🇪","all","dino-large","76"
"tabm_MUL_IMAGE_FLOWER_BOUQUETS_0","0.6403941274832784","0","2026-03-30T08:46:43.000Z","MUL_IMAGE_FLOWER_BOUQUETS","TabM Ⓜ️","ft","dino-large","181"
"tabm_MUL_IMAGE_FLOWER_BOUQUETS_0","0.6170694418953021","0","2026-03-30T08:46:15.000Z","MUL_IMAGE_FLOWER_BOUQUETS","TabM Ⓜ️","all","dino-large","83"
"cat_MUL_IMAGE_FLOWER_BOUQUETS_0","0.6855035653159682","0","2026-03-30T08:45:47.000Z","MUL_IMAGE_FLOWER_BOUQUETS","CatBoost 😸","ft","dino-large","290"
"cat_MUL_IMAGE_FLOWER_BOUQUETS_0","0.6968809797808966","0","2026-03-30T08:44:52.000Z","MUL_IMAGE_FLOWER_BOUQUETS","CatBoost 😸","all","dino-large","74"
"light_MUL_IMAGE_FLOWER_BOUQUETS_0","0.6904097772556707","0","2026-03-30T08:44:29.000Z","MUL_IMAGE_FLOWER_BOUQUETS","LightGBM 💡","ft","dino-large","181"
"light_MUL_IMAGE_FLOWER_BOUQUETS_0","0.6417809447602179","0","2026-03-30T08:44:29.000Z","MUL_IMAGE_FLOWER_BOUQUETS","LightGBM 💡","all","dino-large","71"
