"Name","test_score","fold","Created","dataset","model","multimodal_state","dino_model","Runtime"
"cat_REG_IMAGE_AMAZON_BEST_SELLER_2","0.5761322193787262","2","2026-04-08T05:25:28.000Z","REG_IMAGE_AMAZON_BEST_SELLER","CatBoost 😸","all","dino-large","89"
"cat_REG_IMAGE_AMAZON_BEST_SELLER_3","0.6754859984011659","3","2026-04-08T03:35:21.000Z","REG_IMAGE_AMAZON_BEST_SELLER","CatBoost 😸","ft","dino-large","357"
"tabpfnv2p5_REG_IMAGE_AMAZON_BEST_SELLER_3","0.685469373250066","3","2026-04-08T02:35:31.000Z","REG_IMAGE_AMAZON_BEST_SELLER","TabPFN-v2p5 🇩🇪","ft","dino-large","385"
"light_REG_IMAGE_AMAZON_BEST_SELLER_2","0.5469580778767578","2","2026-04-08T02:25:17.000Z","REG_IMAGE_AMAZON_BEST_SELLER","LightGBM 💡","ft","dino-large","3954"
"tabpfnv2p5_REG_IMAGE_AMAZON_BEST_SELLER_1","0.6615731631693579","1","2026-04-08T02:25:00.000Z","REG_IMAGE_AMAZON_BEST_SELLER","TabPFN-v2p5 🇩🇪","ft","dino-large","387"
"tabpfnv2_REG_IMAGE_AMAZON_BEST_SELLER_2","0.6231822943412615","2","2026-04-08T01:26:05.000Z","REG_IMAGE_AMAZON_BEST_SELLER","TabPFN-v2 🤯","all","dino-large","92"
"cat_REG_IMAGE_AMAZON_BEST_SELLER_4","0.6370806747018765","4","2026-04-08T00:36:09.000Z","REG_IMAGE_AMAZON_BEST_SELLER","CatBoost 😸","all","dino-large","88"
"tabpfnv2p5_REG_IMAGE_AMAZON_BEST_SELLER_2","0.6380086631497882","2","2026-04-08T00:25:50.000Z","REG_IMAGE_AMAZON_BEST_SELLER","TabPFN-v2p5 🇩🇪","all","dino-large","92"
"light_REG_IMAGE_AMAZON_BEST_SELLER_4","0.6137222695784819","4","2026-04-07T23:35:53.000Z","REG_IMAGE_AMAZON_BEST_SELLER","LightGBM 💡","all","dino-large","86"
"tabm_REG_IMAGE_AMAZON_BEST_SELLER_4","0.6667606452600647","4","2026-04-07T22:36:58.000Z","REG_IMAGE_AMAZON_BEST_SELLER","TabM Ⓜ️","ft","dino-large","324"
"tabpfnv2p5_REG_IMAGE_AMAZON_BEST_SELLER_3","0.6997170563209119","3","2026-04-07T22:35:24.000Z","REG_IMAGE_AMAZON_BEST_SELLER","TabPFN-v2p5 🇩🇪","all","dino-large","89"
"tabpfnv2_REG_IMAGE_AMAZON_BEST_SELLER_1","0.6664941761735934","1","2026-04-07T22:25:09.000Z","REG_IMAGE_AMAZON_BEST_SELLER","TabPFN-v2 🤯","ft","dino-large","380"
"tabm_REG_IMAGE_AMAZON_BEST_SELLER_3","0.6166991803672282","3","2026-04-07T21:35:24.000Z","REG_IMAGE_AMAZON_BEST_SELLER","TabM Ⓜ️","all","dino-large","89"
"tabpfnv2p5_REG_IMAGE_AMAZON_BEST_SELLER_1","0.69220752642146","1","2026-04-07T21:24:53.000Z","REG_IMAGE_AMAZON_BEST_SELLER","TabPFN-v2p5 🇩🇪","all","dino-large","91"
"tabpfnv2p5_REG_IMAGE_AMAZON_BEST_SELLER_4","0.6947520894455443","4","2026-04-07T20:41:17.000Z","REG_IMAGE_AMAZON_BEST_SELLER","TabPFN-v2p5 🇩🇪","ft","dino-large","383"
"tabm_REG_IMAGE_AMAZON_BEST_SELLER_3","0.6478970323861377","3","2026-04-07T20:35:22.000Z","REG_IMAGE_AMAZON_BEST_SELLER","TabM Ⓜ️","ft","dino-large","352"
"tabpfnv2_REG_IMAGE_AMAZON_BEST_SELLER_1","0.6779969985199212","1","2026-04-07T20:25:01.000Z","REG_IMAGE_AMAZON_BEST_SELLER","TabPFN-v2 🤯","all","dino-large","91"
"tabpfnv2_REG_IMAGE_AMAZON_BEST_SELLER_4","0.6750892625594747","4","2026-04-07T19:36:06.000Z","REG_IMAGE_AMAZON_BEST_SELLER","TabPFN-v2 🤯","ft","dino-large","385"
"cat_REG_IMAGE_AMAZON_BEST_SELLER_3","0.6073819026500438","3","2026-04-07T19:34:31.000Z","REG_IMAGE_AMAZON_BEST_SELLER","CatBoost 😸","all","dino-large","89"
"light_REG_IMAGE_AMAZON_BEST_SELLER_2","0.5437737274931396","2","2026-04-07T19:25:09.000Z","REG_IMAGE_AMAZON_BEST_SELLER","LightGBM 💡","all","dino-large","85"
"tabpfnv2p5_REG_IMAGE_AMAZON_BEST_SELLER_4","0.716395988270713","4","2026-04-07T18:35:13.000Z","REG_IMAGE_AMAZON_BEST_SELLER","TabPFN-v2p5 🇩🇪","all","dino-large","91"
"light_REG_IMAGE_AMAZON_BEST_SELLER_3","0.675979151016794","3","2026-04-07T18:29:18.000Z","REG_IMAGE_AMAZON_BEST_SELLER","LightGBM 💡","ft","dino-large","350"
"tabm_REG_IMAGE_AMAZON_BEST_SELLER_1","0.6626090192335753","1","2026-04-07T18:23:16.000Z","REG_IMAGE_AMAZON_BEST_SELLER","TabM Ⓜ️","ft","dino-large","354"
"tabm_REG_IMAGE_AMAZON_BEST_SELLER_1","0.6496807353535026","1","2026-04-07T18:21:42.000Z","REG_IMAGE_AMAZON_BEST_SELLER","TabM Ⓜ️","all","dino-large","90"
"cat_REG_IMAGE_AMAZON_BEST_SELLER_1","0.6431044491156663","1","2026-04-07T18:15:31.000Z","REG_IMAGE_AMAZON_BEST_SELLER","CatBoost 😸","ft","dino-large","363"
"cat_REG_IMAGE_AMAZON_BEST_SELLER_1","0.6437336147462478","1","2026-04-07T18:13:56.000Z","REG_IMAGE_AMAZON_BEST_SELLER","CatBoost 😸","all","dino-large","90"
"light_REG_IMAGE_AMAZON_BEST_SELLER_1","0.6322488169871816","1","2026-04-07T18:08:00.000Z","REG_IMAGE_AMAZON_BEST_SELLER","LightGBM 💡","ft","dino-large","353"
"light_REG_IMAGE_AMAZON_BEST_SELLER_1","0.6330327809157943","1","2026-04-07T18:06:31.000Z","REG_IMAGE_AMAZON_BEST_SELLER","LightGBM 💡","all","dino-large","86"
"tabpfnv2_REG_IMAGE_AMAZON_BEST_SELLER_0","0.6720380831015751","0","2026-04-07T17:59:59.000Z","REG_IMAGE_AMAZON_BEST_SELLER","TabPFN-v2 🤯","ft","dino-large","389"
"tabpfnv2_REG_IMAGE_AMAZON_BEST_SELLER_0","0.7212823382754769","0","2026-04-07T17:58:19.000Z","REG_IMAGE_AMAZON_BEST_SELLER","TabPFN-v2 🤯","all","dino-large","94"
"tabpfnv2p5_REG_IMAGE_AMAZON_BEST_SELLER_0","0.6961414683177767","0","2026-04-07T17:51:42.000Z","REG_IMAGE_AMAZON_BEST_SELLER","TabPFN-v2p5 🇩🇪","ft","dino-large","392"
"tabpfnv2p5_REG_IMAGE_AMAZON_BEST_SELLER_0","0.7427755493187551","0","2026-04-07T17:50:07.000Z","REG_IMAGE_AMAZON_BEST_SELLER","TabPFN-v2p5 🇩🇪","all","dino-large","92"
"tabm_REG_IMAGE_AMAZON_BEST_SELLER_0","0.6903528744570855","0","2026-04-07T17:44:38.000Z","REG_IMAGE_AMAZON_BEST_SELLER","TabM Ⓜ️","ft","dino-large","324"
"tabm_REG_IMAGE_AMAZON_BEST_SELLER_0","0.7011124422118058","0","2026-04-07T17:42:58.000Z","REG_IMAGE_AMAZON_BEST_SELLER","TabM Ⓜ️","all","dino-large","94"
"cat_REG_IMAGE_AMAZON_BEST_SELLER_0","0.7216060819951702","0","2026-04-07T17:37:34.000Z","REG_IMAGE_AMAZON_BEST_SELLER","CatBoost 😸","ft","dino-large","319"
"cat_REG_IMAGE_AMAZON_BEST_SELLER_0","0.6661325128334382","0","2026-04-07T17:35:59.000Z","REG_IMAGE_AMAZON_BEST_SELLER","CatBoost 😸","all","dino-large","88"
"light_REG_IMAGE_AMAZON_BEST_SELLER_0","0.6835940923560835","0","2026-04-07T17:30:40.000Z","REG_IMAGE_AMAZON_BEST_SELLER","LightGBM 💡","ft","dino-large","316"
"light_REG_IMAGE_AMAZON_BEST_SELLER_0","0.6445357035552723","0","2026-04-07T17:29:10.000Z","REG_IMAGE_AMAZON_BEST_SELLER","LightGBM 💡","all","dino-large","86"
